ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,34,12,6,6,0.1426470588235294,10,0,0,0,2,0,7,6,5,0,0.162020202020202
2014,çÇíÀê¥àÍ,2,39,2,9,4,0.16205128205128205,0,2,0,0,0,0,0,0,0,18,0.162020202020202
2014,çÇíÀê¥àÍ,3,33,7,5,4,0.15515151515151515,0,1,3,2,1,0,0,0,0,0,0.162020202020202
2014,çÇíÀê¥àÍ,4,33,1,5,6,0.17272727272727273,0,0,1,0,0,0,0,0,0,0,0.162020202020202
2014,çÇíÀê¥àÍ,5,32,1,2,6,0.164375,0,0,1,0,0,0,0,0,0,0,0.162020202020202
2014,çÇíÀê¥àÍ,6,27,1,1,2,0.1788888888888889,0,0,1,0,0,0,0,0,0,0,0.162020202020202
2538,çÇã¥ìÒòN,1,34,3,9,9,0.1735294117647059,2,0,0,0,1,0,11,15,3,0,0.19306976744186047
2538,çÇã¥ìÒòN,2,40,3,8,8,0.17275000000000001,0,2,1,0,0,0,0,0,0,20,0.19306976744186047
2538,çÇã¥ìÒòN,3,37,0,9,9,0.21432432432432433,0,0,0,0,0,0,0,0,0,0,0.19306976744186047
2538,çÇã¥ìÒòN,4,40,0,5,8,0.1965,0,0,0,0,0,0,0,0,0,0,0.19306976744186047
2538,çÇã¥ìÒòN,5,38,0,4,8,0.19289473684210526,0,0,0,0,0,0,0,0,0,0,0.19306976744186047
2538,çÇã¥ìÒòN,6,26,0,1,4,0.21461538461538462,0,0,0,0,0,0,0,0,0,0,0.19306976744186047
2841,ãgìcñ´,1,1,0,1,0,0.09,0,0,0,0,0,0,1,0,0,0,0.21142857142857144
2841,ãgìcñ´,2,2,1,0,1,0.245,0,0,0,0,1,0,0,0,0,1,0.21142857142857144
2841,ãgìcñ´,3,1,0,0,1,0.19,0,0,0,0,0,0,0,0,0,0,0.21142857142857144
2841,ãgìcñ´,4,1,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0.21142857142857144
2841,ãgìcñ´,5,1,0,0,1,0.28,0,0,0,0,0,0,0,0,0,0,0.21142857142857144
2841,ãgìcñ´,6,1,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.21142857142857144
2844,ìcíÜêLìÒ,1,16,6,3,0,0.17125,6,0,0,0,0,0,3,5,2,0,0.19106382978723405
2844,ìcíÜêLìÒ,2,15,1,3,4,0.158,0,1,0,0,0,0,0,0,0,9,0.19106382978723405
2844,ìcíÜêLìÒ,3,17,1,0,4,0.20882352941176469,0,1,0,0,0,0,0,0,0,0,0.19106382978723405
2844,ìcíÜêLìÒ,4,18,0,1,6,0.19666666666666666,0,0,0,0,0,0,0,0,0,0,0.19106382978723405
2844,ìcíÜêLìÒ,5,12,0,0,2,0.1725,0,0,0,0,0,0,0,0,0,0,0.19106382978723405
2844,ìcíÜêLìÒ,6,16,0,0,1,0.230625,0,0,0,0,0,0,0,0,0,0,0.19106382978723405
2876,óÈñÿçKïv,1,30,11,7,5,0.13566666666666669,11,0,0,0,0,0,6,7,6,0,0.1696045197740113
2876,óÈñÿçKïv,2,42,3,4,10,0.17166666666666666,1,2,0,0,0,0,0,0,0,19,0.1696045197740113
2876,óÈñÿçKïv,3,28,3,2,3,0.16464285714285715,2,0,0,0,1,0,0,0,0,0,0.1696045197740113
2876,óÈñÿçKïv,4,28,2,5,3,0.18357142857142855,2,0,0,0,0,0,0,0,0,0,0.1696045197740113
2876,óÈñÿçKïv,5,30,7,3,4,0.17700000000000002,2,3,0,0,1,1,0,0,0,0,0.1696045197740113
2876,óÈñÿçKïv,6,19,1,2,2,0.1936842105263158,1,0,0,0,0,0,0,0,0,0,0.1696045197740113
2878,ïxéRçOçK,1,45,20,9,10,0.1622222222222222,18,0,0,0,2,0,7,6,6,0,0.177907949790795
2878,ïxéRçOçK,2,45,4,8,16,0.19133333333333333,0,4,0,0,0,0,0,0,0,20,0.177907949790795
2878,ïxéRçOçK,3,39,4,8,12,0.18487179487179486,0,1,0,3,0,0,0,0,0,0,0.177907949790795
2878,ïxéRçOçK,4,34,8,4,11,0.1526470588235294,0,3,3,2,0,0,0,0,0,0,0.177907949790795
2878,ïxéRçOçK,5,37,3,6,7,0.16297297297297297,0,0,0,3,0,0,0,0,0,0,0.177907949790795
2878,ïxéRçOçK,6,39,1,3,8,0.20974358974358973,0,0,0,1,0,0,0,0,0,0,0.177907949790795
2903,éRçËãB,1,31,11,5,5,0.18,11,0,0,0,0,0,2,12,5,0,0.17370967741935486
2903,éRçËãB,2,37,3,12,7,0.16621621621621624,0,2,0,0,0,1,0,0,0,19,0.17370967741935486
2903,éRçËãB,3,33,1,3,10,0.16484848484848486,0,0,0,1,0,0,0,0,0,0,0.17370967741935486
2903,éRçËãB,4,28,3,6,4,0.16392857142857142,0,0,2,0,1,0,0,0,0,0,0.17370967741935486
2903,éRçËãB,5,32,0,2,3,0.176875,0,0,0,0,0,0,0,0,0,0,0.17370967741935486
2903,éRçËãB,6,25,0,2,4,0.1956,0,0,0,0,0,0,0,0,0,0,0.17370967741935486
2912,îˆçËìSñÁ,1,21,9,3,1,0.17095238095238094,9,0,0,0,0,0,6,1,2,0,0.179645390070922
2912,îˆçËìSñÁ,2,26,0,2,2,0.1769230769230769,0,0,0,0,0,0,0,0,0,19,0.179645390070922
2912,îˆçËìSñÁ,3,30,1,3,4,0.182,0,0,1,0,0,0,0,0,0,0,0.179645390070922
2912,îˆçËìSñÁ,4,22,1,1,2,0.18227272727272725,0,0,1,0,0,0,0,0,0,0,0.179645390070922
2912,îˆçËìSñÁ,5,20,1,0,3,0.1695,0,1,0,0,0,0,0,0,0,0,0.179645390070922
2912,îˆçËìSñÁ,6,22,0,1,1,0.19454545454545455,0,0,0,0,0,0,0,0,0,0,0.179645390070922
2930,êVó«àÍãK,1,29,14,4,5,0.1782758620689655,14,0,0,0,0,0,5,9,1,0,0.18786666666666665
2930,êVó«àÍãK,2,26,2,7,4,0.16923076923076924,2,0,0,0,0,0,0,0,0,13,0.18786666666666665
2930,êVó«àÍãK,3,28,1,7,6,0.1789285714285714,0,0,1,0,0,0,0,0,0,0,0.18786666666666665
2930,êVó«àÍãK,4,24,1,2,6,0.2225,0,0,1,0,0,0,0,0,0,0,0.18786666666666665
2930,êVó«àÍãK,5,24,0,2,4,0.18291666666666664,0,0,0,0,0,0,0,0,0,0,0.18786666666666665
2930,êVó«àÍãK,6,19,0,3,2,0.2036842105263158,0,0,0,0,0,0,0,0,0,0,0.18786666666666665
3020,é·èóà‰ê≥,1,4,0,1,0,0.21500000000000002,0,0,0,0,0,0,1,2,1,0,0.227
3020,é·èóà‰ê≥,2,4,0,0,0,0.22,0,0,0,0,0,0,0,0,0,1,0.227
3020,é·èóà‰ê≥,3,5,0,0,3,0.20600000000000002,0,0,0,0,0,0,0,0,0,0,0.227
3020,é·èóà‰ê≥,4,4,0,0,0,0.3175,0,0,0,0,0,0,0,0,0,0,0.227
3020,é·èóà‰ê≥,5,2,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.227
3020,é·èóà‰ê≥,6,1,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.227
3022,êºéRè∏àÍ,1,52,30,11,4,0.1478846153846154,29,0,0,0,1,0,3,11,6,0,0.161640625
3022,êºéRè∏àÍ,2,42,7,16,5,0.13476190476190478,0,7,0,0,0,0,0,0,0,25,0.161640625
3022,êºéRè∏àÍ,3,38,6,6,9,0.16736842105263158,0,0,2,2,2,0,0,0,0,0,0.161640625
3022,êºéRè∏àÍ,4,40,3,8,13,0.1575,0,1,1,1,0,0,0,0,0,0,0.161640625
3022,êºéRè∏àÍ,5,46,0,10,8,0.1852173913043478,0,0,0,0,0,0,0,0,0,0,0.161640625
3022,êºéRè∏àÍ,6,38,2,7,7,0.18026315789473682,0,0,1,1,0,0,0,0,0,0,0.161640625
