ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,37,10,10,7,0.14432432432432432,8,1,0,0,1,0,12,8,5,0,0.17057416267942582
2014,çÇíÀê¥àÍ,2,35,1,4,8,0.16228571428571428,0,0,0,0,0,1,0,0,0,21,0.17057416267942582
2014,çÇíÀê¥àÍ,3,39,8,4,6,0.1535897435897436,0,1,3,2,2,0,0,0,0,0,0.17057416267942582
2014,çÇíÀê¥àÍ,4,32,0,3,6,0.1790625,0,0,0,0,0,0,0,0,0,0,0.17057416267942582
2014,çÇíÀê¥àÍ,5,35,2,0,7,0.19342857142857145,0,0,0,2,0,0,0,0,0,0,0.17057416267942582
2014,çÇíÀê¥àÍ,6,31,0,2,4,0.19806451612903228,0,0,0,0,0,0,0,0,0,0,0.17057416267942582
2538,çÇã¥ìÒòN,1,24,3,4,6,0.19291666666666665,2,0,0,0,1,0,7,11,2,0,0.1911038961038961
2538,çÇã¥ìÒòN,2,30,3,6,5,0.16066666666666668,0,1,0,0,1,1,0,0,0,19,0.1911038961038961
2538,çÇã¥ìÒòN,3,27,0,3,3,0.20444444444444446,0,0,0,0,0,0,0,0,0,0,0.1911038961038961
2538,çÇã¥ìÒòN,4,26,0,2,6,0.18500000000000003,0,0,0,0,0,0,0,0,0,0,0.1911038961038961
2538,çÇã¥ìÒòN,5,28,0,3,7,0.1982142857142857,0,0,0,0,0,0,0,0,0,0,0.1911038961038961
2538,çÇã¥ìÒòN,6,19,0,1,1,0.2157894736842105,0,0,0,0,0,0,0,0,0,0,0.1911038961038961
2876,óÈñÿçKïv,1,13,5,3,2,0.13692307692307693,5,0,0,0,0,0,3,1,3,0,0.15917808219178084
2876,óÈñÿçKïv,2,18,1,1,4,0.16166666666666668,0,1,0,0,0,0,0,0,0,8,0.15917808219178084
2876,óÈñÿçKïv,3,10,2,1,0,0.16,1,0,0,0,1,0,0,0,0,0,0.15917808219178084
2876,óÈñÿçKïv,4,10,2,2,2,0.183,2,0,0,0,0,0,0,0,0,0,0.15917808219178084
2876,óÈñÿçKïv,5,12,4,0,2,0.1475,2,1,0,0,0,1,0,0,0,0,0.15917808219178084
2876,óÈñÿçKïv,6,10,0,1,1,0.173,0,0,0,0,0,0,0,0,0,0,0.15917808219178084
2878,ïxéRçOçK,1,43,20,10,8,0.17534883720930233,17,0,0,0,3,0,7,10,6,0,0.1905188679245283
2878,ïxéRçOçK,2,42,1,11,13,0.1952380952380952,0,1,0,0,0,0,0,0,0,18,0.1905188679245283
2878,ïxéRçOçK,3,32,2,4,8,0.2071875,0,2,0,0,0,0,0,0,0,0,0.1905188679245283
2878,ïxéRçOçK,4,29,4,5,8,0.17344827586206898,0,1,1,2,0,0,0,0,0,0,0.1905188679245283
2878,ïxéRçOçK,5,30,3,4,8,0.17600000000000002,0,0,0,3,0,0,0,0,0,0,0.1905188679245283
2878,ïxéRçOçK,6,36,0,3,4,0.21416666666666667,0,0,0,0,0,0,0,0,0,0,0.1905188679245283
2903,éRçËãB,1,21,3,4,3,0.16523809523809524,3,0,0,0,0,0,1,9,7,0,0.18098837209302324
2903,éRçËãB,2,35,3,13,5,0.15914285714285714,0,2,1,0,0,0,0,0,0,18,0.18098837209302324
