ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,37,8,10,7,0.15297297297297296,7,1,0,0,0,0,13,9,6,0,0.17545454545454547
2014,çÇíÀê¥àÍ,2,34,3,3,8,0.16411764705882353,0,1,1,0,0,1,0,0,0,17,0.17545454545454547
2014,çÇíÀê¥àÍ,3,38,5,4,6,0.16736842105263158,0,1,1,2,1,0,0,0,0,0,0.17545454545454547
2014,çÇíÀê¥àÍ,4,34,0,2,7,0.17441176470588235,0,0,0,0,0,0,0,0,0,0,0.17545454545454547
2014,çÇíÀê¥àÍ,5,36,2,0,7,0.19666666666666666,0,0,0,2,0,0,0,0,0,0,0.17545454545454547
2014,çÇíÀê¥àÍ,6,30,0,3,4,0.202,0,0,0,0,0,0,0,0,0,0,0.17545454545454547
2538,çÇã¥ìÒòN,1,23,1,5,7,0.19347826086956524,1,0,0,0,0,0,7,11,3,0,0.19592105263157897
2538,çÇã¥ìÒòN,2,26,4,4,3,0.18384615384615385,0,2,0,0,1,1,0,0,0,15,0.19592105263157897
2538,çÇã¥ìÒòN,3,31,0,2,3,0.20838709677419354,0,0,0,0,0,0,0,0,0,0,0.19592105263157897
2538,çÇã¥ìÒòN,4,27,0,2,8,0.18222222222222223,0,0,0,0,0,0,0,0,0,0,0.19592105263157897
2538,çÇã¥ìÒòN,5,26,0,1,4,0.19423076923076923,0,0,0,0,0,0,0,0,0,0,0.19592105263157897
2538,çÇã¥ìÒòN,6,19,0,0,1,0.2168421052631579,0,0,0,0,0,0,0,0,0,0,0.19592105263157897
2876,óÈñÿçKïv,1,5,1,0,2,0.124,1,0,0,0,0,0,1,0,2,0,0.16366666666666668
2876,óÈñÿçKïv,2,8,0,0,3,0.15875,0,0,0,0,0,0,0,0,0,2,0.16366666666666668
2876,óÈñÿçKïv,3,4,1,0,0,0.21000000000000002,0,0,0,0,1,0,0,0,0,0,0.16366666666666668
2876,óÈñÿçKïv,4,3,0,0,1,0.16333333333333333,0,0,0,0,0,0,0,0,0,0,0.16366666666666668
2876,óÈñÿçKïv,5,5,1,0,2,0.162,1,0,0,0,0,0,0,0,0,0,0.16366666666666668
2876,óÈñÿçKïv,6,5,0,0,1,0.176,0,0,0,0,0,0,0,0,0,0,0.16366666666666668
2878,ïxéRçOçK,1,50,23,14,8,0.1642,18,0,0,0,5,0,7,10,9,0,0.18586206896551724
2878,ïxéRçOçK,2,42,1,13,12,0.2,0,1,0,0,0,0,0,0,0,19,0.18586206896551724
2878,ïxéRçOçK,3,36,3,5,10,0.2038888888888889,0,2,1,0,0,0,0,0,0,0,0.18586206896551724
2878,ïxéRçOçK,4,34,4,6,11,0.17176470588235293,0,1,1,2,0,0,0,0,0,0,0.18586206896551724
2878,ïxéRçOçK,5,33,3,7,9,0.1621212121212121,0,0,0,3,0,0,0,0,0,0,0.18586206896551724
2878,ïxéRçOçK,6,37,0,2,4,0.2156756756756757,0,0,0,0,0,0,0,0,0,0,0.18586206896551724
2903,éRçËãB,1,19,3,4,2,0.17105263157894737,3,0,0,0,0,0,1,9,5,0,0.1799375
2903,éRçËãB,2,33,2,10,7,0.15696969696969695,0,1,1,0,0,0,0,0,0,21,0.1799375
2903,éRçËãB,3,30,2,7,9,0.154,0,2,0,0,0,0,0,0,0,0,0.1799375
2903,éRçËãB,4,30,0,3,3,0.20433333333333334,0,0,0,0,0,0,0,0,0,0,0.1799375
2903,éRçËãB,5,30,0,5,6,0.18966666666666668,0,0,0,0,0,0,0,0,0,0,0.1799375
2903,éRçËãB,6,18,0,3,3,0.21777777777777776,0,0,0,0,0,0,0,0,0,0,0.1799375
2930,êVó«àÍãK,1,20,9,4,4,0.198,9,0,0,0,0,0,3,5,2,0,0.19574626865671643
2930,êVó«àÍãK,2,27,2,6,7,0.19666666666666668,0,2,0,0,0,0,0,0,0,17,0.19574626865671643
2930,êVó«àÍãK,3,29,2,5,8,0.1717241379310345,0,0,0,2,0,0,0,0,0,0,0.19574626865671643
2930,êVó«àÍãK,4,19,2,2,5,0.19,0,1,0,1,0,0,0,0,0,0,0.19574626865671643
2930,êVó«àÍãK,5,19,0,3,1,0.2036842105263158,0,0,0,0,0,0,0,0,0,0,0.19574626865671643
2930,êVó«àÍãK,6,20,0,0,1,0.225,0,0,0,0,0,0,0,0,0,0,0.19574626865671643
3022,êºéRè∏àÍ,1,31,16,5,6,0.13935483870967744,16,0,0,0,0,0,3,5,5,0,0.15230337078651685
3022,êºéRè∏àÍ,2,30,3,14,0,0.15466666666666665,0,3,0,0,0,0,0,0,0,13,0.15230337078651685
3022,êºéRè∏àÍ,3,32,3,6,5,0.13718750000000002,0,1,1,0,1,0,0,0,0,0,0.15230337078651685
3022,êºéRè∏àÍ,4,32,2,7,7,0.1465625,0,0,1,0,1,0,0,0,0,0,0.15230337078651685
3022,êºéRè∏àÍ,5,27,2,4,1,0.1725925925925926,0,1,0,0,1,0,0,0,0,0,0.15230337078651685
3022,êºéRè∏àÍ,6,26,0,3,5,0.1696153846153846,0,0,0,0,0,0,0,0,0,0,0.15230337078651685
3024,êºìáã`ë•,1,58,25,14,7,0.16896551724137931,23,0,0,0,2,0,9,10,10,0,0.1621376811594203
