ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,37,4,10,6,0.15297297297297296,4,0,0,0,0,0,11,13,6,0,0.18404040404040403
2014,çÇíÀê¥àÍ,2,34,4,4,6,0.18411764705882352,0,3,1,0,0,0,0,0,0,20,0.18404040404040403
2014,çÇíÀê¥àÍ,3,33,3,2,2,0.1884848484848485,0,1,1,0,1,0,0,0,0,0,0.18404040404040403
2014,çÇíÀê¥àÍ,4,35,2,3,6,0.18485714285714286,0,0,1,1,0,0,0,0,0,0,0.18404040404040403
2014,çÇíÀê¥àÍ,5,33,0,2,4,0.20151515151515154,0,0,0,0,0,0,0,0,0,0,0.18404040404040403
2014,çÇíÀê¥àÍ,6,26,0,2,6,0.1992307692307692,0,0,0,0,0,0,0,0,0,0,0.18404040404040403
2538,çÇã¥ìÒòN,1,29,4,5,5,0.2013793103448276,3,0,0,0,1,0,7,11,6,0,0.19637254901960785
2538,çÇã¥ìÒòN,2,35,3,5,5,0.1945714285714286,0,2,0,0,1,0,0,0,0,20,0.19637254901960785
2538,çÇã¥ìÒòN,3,41,0,2,13,0.18829268292682927,0,0,0,0,0,0,0,0,0,0,0.19637254901960785
2538,çÇã¥ìÒòN,4,39,1,3,7,0.19692307692307692,0,0,0,1,0,0,0,0,0,0,0.19637254901960785
2538,çÇã¥ìÒòN,5,34,0,1,5,0.17470588235294118,0,0,0,0,0,0,0,0,0,0,0.19637254901960785
2538,çÇã¥ìÒòN,6,26,0,2,1,0.23346153846153847,0,0,0,0,0,0,0,0,0,0,0.19637254901960785
2878,ïxéRçOçK,1,53,22,16,7,0.17169811320754716,19,0,0,0,3,0,8,11,9,0,0.17865853658536587
2878,ïxéRçOçK,2,43,2,11,16,0.17697674418604653,0,1,1,0,0,0,0,0,0,19,0.17865853658536587
2878,ïxéRçOçK,3,36,3,10,5,0.18555555555555556,0,0,2,1,0,0,0,0,0,0,0.17865853658536587
2878,ïxéRçOçK,4,41,3,11,11,0.17926829268292685,0,0,2,1,0,0,0,0,0,0,0.17865853658536587
2878,ïxéRçOçK,5,38,3,9,6,0.17421052631578948,0,0,1,2,0,0,0,0,0,0,0.17865853658536587
2878,ïxéRçOçK,6,35,0,5,5,0.18828571428571428,0,0,0,0,0,0,0,0,0,0,0.17865853658536587
2903,éRçËãB,1,8,2,2,2,0.17125,2,0,0,0,0,0,1,3,2,0,0.18013698630136987
2903,éRçËãB,2,15,2,5,2,0.15600000000000003,0,1,1,0,0,0,0,0,0,9,0.18013698630136987
2903,éRçËãB,3,15,2,3,6,0.17,0,2,0,0,0,0,0,0,0,0,0.18013698630136987
2903,éRçËãB,4,14,0,1,1,0.2007142857142857,0,0,0,0,0,0,0,0,0,0,0.18013698630136987
2903,éRçËãB,5,13,0,1,2,0.18153846153846154,0,0,0,0,0,0,0,0,0,0,0.18013698630136987
