ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,37,4,10,6,0.15297297297297296,4,0,0,0,0,0,11,13,6,0,0.18359999999999999
2014,çÇíÀê¥àÍ,2,35,4,4,7,0.18314285714285714,0,3,1,0,0,0,0,0,0,21,0.18359999999999999
2014,çÇíÀê¥àÍ,3,33,3,2,2,0.1884848484848485,0,1,1,0,1,0,0,0,0,0,0.18359999999999999
2014,çÇíÀê¥àÍ,4,35,2,3,6,0.18485714285714286,0,0,1,1,0,0,0,0,0,0,0.18359999999999999
2014,çÇíÀê¥àÍ,5,33,0,2,4,0.20151515151515154,0,0,0,0,0,0,0,0,0,0,0.18359999999999999
2014,çÇíÀê¥àÍ,6,27,0,2,6,0.19666666666666668,0,0,0,0,0,0,0,0,0,0,0.18359999999999999
2538,çÇã¥ìÒòN,1,29,4,5,5,0.2013793103448276,3,0,0,0,1,0,7,11,6,0,0.19558252427184467
2538,çÇã¥ìÒòN,2,36,3,5,5,0.19111111111111112,0,2,0,0,1,0,0,0,0,21,0.19558252427184467
2538,çÇã¥ìÒòN,3,41,0,2,13,0.18829268292682927,0,0,0,0,0,0,0,0,0,0,0.19558252427184467
2538,çÇã¥ìÒòN,4,39,1,3,7,0.19692307692307692,0,0,0,1,0,0,0,0,0,0,0.19558252427184467
2538,çÇã¥ìÒòN,5,35,0,1,6,0.17428571428571427,0,0,0,0,0,0,0,0,0,0,0.19558252427184467
2538,çÇã¥ìÒòN,6,26,0,2,1,0.23346153846153847,0,0,0,0,0,0,0,0,0,0,0.19558252427184467
2878,ïxéRçOçK,1,53,22,16,7,0.17169811320754716,19,0,0,0,3,0,8,11,9,0,0.17873983739837399
2878,ïxéRçOçK,2,44,2,12,16,0.17909090909090908,0,1,1,0,0,0,0,0,0,19,0.17873983739837399
2878,ïxéRçOçK,3,36,3,10,5,0.18555555555555556,0,0,2,1,0,0,0,0,0,0,0.17873983739837399
2878,ïxéRçOçK,4,41,3,11,11,0.17926829268292685,0,0,2,1,0,0,0,0,0,0,0.17873983739837399
2878,ïxéRçOçK,5,38,3,9,6,0.17421052631578948,0,0,1,2,0,0,0,0,0,0,0.17873983739837399
2878,ïxéRçOçK,6,34,0,5,5,0.1864705882352941,0,0,0,0,0,0,0,0,0,0,0.17873983739837399
2903,éRçËãB,1,8,2,2,2,0.17125,2,0,0,0,0,0,1,3,2,0,0.18
