ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,34,12,7,7,0.14911764705882355,10,0,0,0,2,0,6,7,5,0,0.1637
2014,çÇíÀê¥àÍ,2,39,3,9,4,0.1641025641025641,0,2,1,0,0,0,0,0,0,18,0.1637
2014,çÇíÀê¥àÍ,3,33,6,8,3,0.15454545454545454,0,1,3,1,1,0,0,0,0,0,0.1637
2014,çÇíÀê¥àÍ,4,33,1,6,6,0.1693939393939394,0,0,1,0,0,0,0,0,0,0,0.1637
2014,çÇíÀê¥àÍ,5,31,1,2,5,0.1638709677419355,0,0,1,0,0,0,0,0,0,0,0.1637
2014,çÇíÀê¥àÍ,6,30,1,1,2,0.18333333333333332,0,0,1,0,0,0,0,0,0,0,0.1637
2538,çÇã¥ìÒòN,1,35,3,8,9,0.17342857142857143,2,0,0,0,1,0,10,16,4,0,0.19813953488372094
2538,çÇã¥ìÒòN,2,40,2,7,7,0.17825,0,1,1,0,0,0,0,0,0,20,0.19813953488372094
2538,çÇã¥ìÒòN,3,38,0,8,9,0.21736842105263157,0,0,0,0,0,0,0,0,0,0,0.19813953488372094
2538,çÇã¥ìÒòN,4,40,0,6,8,0.20249999999999999,0,0,0,0,0,0,0,0,0,0,0.19813953488372094
2538,çÇã¥ìÒòN,5,38,0,4,9,0.2018421052631579,0,0,0,0,0,0,0,0,0,0,0.19813953488372094
2538,çÇã¥ìÒòN,6,24,0,1,3,0.22375,0,0,0,0,0,0,0,0,0,0,0.19813953488372094
2841,ãgìcñ´,1,3,0,2,0,0.15333333333333332,0,0,0,0,0,0,2,0,0,0,0.21066666666666667
