ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,39,12,10,3,0.15256410256410258,12,0,0,0,0,0,9,12,2,0,0.17429268292682928
2014,çÇíÀê¥àÍ,2,35,2,10,5,0.1814285714285714,0,2,0,0,0,0,0,0,0,20,0.17429268292682928
2014,çÇíÀê¥àÍ,3,37,5,4,4,0.17594594594594595,0,0,1,2,1,1,0,0,0,0,0.17429268292682928
2014,çÇíÀê¥àÍ,4,32,2,7,7,0.171875,0,0,1,1,0,0,0,0,0,0,0.17429268292682928
2014,çÇíÀê¥àÍ,5,36,0,4,4,0.175,0,0,0,0,0,0,0,0,0,0,0.17429268292682928
2014,çÇíÀê¥àÍ,6,26,2,1,6,0.19692307692307692,0,0,0,1,1,0,0,0,0,0,0.17429268292682928
2538,çÇã¥ìÒòN,1,33,5,6,6,0.18181818181818182,5,0,0,0,0,0,10,10,5,0,0.19978260869565218
2538,çÇã¥ìÒòN,2,35,2,3,7,0.18028571428571427,0,2,0,0,0,0,0,0,0,18,0.19978260869565218
2538,çÇã¥ìÒòN,3,30,3,4,6,0.209,0,2,1,0,0,0,0,0,0,0,0.19978260869565218
2538,çÇã¥ìÒòN,4,29,2,2,6,0.19482758620689655,0,0,0,1,1,0,0,0,0,0,0.19978260869565218
2538,çÇã¥ìÒòN,5,29,1,3,5,0.22689655172413795,0,0,1,0,0,0,0,0,0,0,0.19978260869565218
2538,çÇã¥ìÒòN,6,28,0,0,7,0.2125,0,0,0,0,0,0,0,0,0,0,0.19978260869565218
