ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,38,11,9,7,0.1413157894736842,9,1,0,0,1,0,12,6,6,0,0.1678947368421053
2014,çÇíÀê¥àÍ,2,34,1,6,7,0.15558823529411764,0,0,0,0,0,1,0,0,0,21,0.1678947368421053
2014,çÇíÀê¥àÍ,3,41,9,6,6,0.14829268292682926,0,1,4,2,2,0,0,0,0,0,0.1678947368421053
2014,çÇíÀê¥àÍ,4,32,1,3,5,0.1915625,0,0,1,0,0,0,0,0,0,0,0.1678947368421053
2014,çÇíÀê¥àÍ,5,35,3,0,8,0.18571428571428572,0,0,1,2,0,0,0,0,0,0,0.1678947368421053
2014,çÇíÀê¥àÍ,6,29,0,2,4,0.19724137931034483,0,0,0,0,0,0,0,0,0,0,0.1678947368421053
2538,çÇã¥ìÒòN,1,23,3,3,6,0.17347826086956522,2,0,0,0,1,0,6,11,2,0,0.1884
2538,çÇã¥ìÒòN,2,30,3,5,6,0.156,0,2,0,0,0,1,0,0,0,17,0.1884
2538,çÇã¥ìÒòN,3,25,0,4,5,0.21359999999999998,0,0,0,0,0,0,0,0,0,0,0.1884
2538,çÇã¥ìÒòN,4,26,0,2,6,0.20653846153846153,0,0,0,0,0,0,0,0,0,0,0.1884
2538,çÇã¥ìÒòN,5,28,0,3,7,0.2007142857142857,0,0,0,0,0,0,0,0,0,0,0.1884
2538,çÇã¥ìÒòN,6,18,0,1,1,0.1811111111111111,0,0,0,0,0,0,0,0,0,0,0.1884
2844,ìcíÜêLìÒ,1,2,0,0,0,0.255,0,0,0,0,0,0,0,2,0,0,0.2025
2844,ìcíÜêLìÒ,2,1,0,0,0,0.11,0,0,0,0,0,0,0,0,0,1,0.2025
2844,ìcíÜêLìÒ,3,1,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.2025
2844,ìcíÜêLìÒ,4,1,0,0,1,0.22,0,0,0,0,0,0,0,0,0,0,0.2025
2844,ìcíÜêLìÒ,5,1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.2025
2844,ìcíÜêLìÒ,6,2,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0.2025
2876,óÈñÿçKïv,1,18,5,5,2,0.14055555555555557,5,0,0,0,0,0,3,4,5,0,0.16953703703703701
2876,óÈñÿçKïv,2,26,1,2,6,0.16923076923076924,0,1,0,0,0,0,0,0,0,14,0.16953703703703701
2876,óÈñÿçKïv,3,18,2,1,1,0.17,1,0,0,0,1,0,0,0,0,0,0.16953703703703701
2876,óÈñÿçKïv,4,16,2,2,3,0.18625,2,0,0,0,0,0,0,0,0,0,0.16953703703703701
2876,óÈñÿçKïv,5,18,4,1,2,0.1638888888888889,2,1,0,0,0,1,0,0,0,0,0.16953703703703701
2876,óÈñÿçKïv,6,12,0,1,1,0.1991666666666667,0,0,0,0,0,0,0,0,0,0,0.16953703703703701
2878,ïxéRçOçK,1,39,20,7,7,0.16538461538461538,18,0,0,0,2,0,6,6,6,0,0.18468599033816427
2878,ïxéRçOçK,2,40,1,10,11,0.19075,0,1,0,0,0,0,0,0,0,20,0.18468599033816427
