ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,38,6,9,6,0.15289473684210528,6,0,0,0,0,0,12,12,6,0,0.18133004926108376
2014,çÇíÀê¥àÍ,2,33,4,4,6,0.1803030303030303,0,3,1,0,0,0,0,0,0,20,0.18133004926108376
2014,çÇíÀê¥àÍ,3,35,3,3,4,0.1762857142857143,0,1,1,0,1,0,0,0,0,0,0.18133004926108376
2014,çÇíÀê¥àÍ,4,35,1,3,5,0.18085714285714286,0,0,0,1,0,0,0,0,0,0,0.18133004926108376
2014,çÇíÀê¥àÍ,5,32,1,1,5,0.2025,0,0,0,1,0,0,0,0,0,0,0.18133004926108376
2014,çÇíÀê¥àÍ,6,30,0,2,6,0.20233333333333334,0,0,0,0,0,0,0,0,0,0,0.18133004926108376
2538,çÇã¥ìÒòN,1,30,3,5,6,0.19933333333333333,3,0,0,0,0,0,8,12,6,0,0.1948292682926829
2538,çÇã¥ìÒòN,2,36,3,5,5,0.18472222222222223,0,2,0,0,1,0,0,0,0,21,0.1948292682926829
2538,çÇã¥ìÒòN,3,41,0,2,12,0.1902439024390244,0,0,0,0,0,0,0,0,0,0,0.1948292682926829
2538,çÇã¥ìÒòN,4,38,1,3,8,0.2018421052631579,0,0,0,1,0,0,0,0,0,0,0.1948292682926829
2538,çÇã¥ìÒòN,5,36,0,1,6,0.18000000000000002,0,0,0,0,0,0,0,0,0,0,0.1948292682926829
2538,çÇã¥ìÒòN,6,24,0,2,1,0.22333333333333336,0,0,0,0,0,0,0,0,0,0,0.1948292682926829
2878,ïxéRçOçK,1,51,25,14,6,0.16941176470588237,20,0,0,0,5,0,7,9,8,0,0.1831967213114754
2878,ïxéRçOçK,2,43,2,13,15,0.18720930232558142,0,2,0,0,0,0,0,0,0,19,0.1831967213114754
2878,ïxéRçOçK,3,37,3,6,8,0.1962162162162162,0,0,2,1,0,0,0,0,0,0,0.1831967213114754
2878,ïxéRçOçK,4,38,3,11,10,0.18026315789473682,0,0,2,1,0,0,0,0,0,0,0.1831967213114754
2878,ïxéRçOçK,5,36,2,9,7,0.17194444444444446,0,0,1,1,0,0,0,0,0,0,0.1831967213114754
2878,ïxéRçOçK,6,39,0,4,5,0.1976923076923077,0,0,0,0,0,0,0,0,0,0,0.1831967213114754
2903,éRçËãB,1,11,2,2,2,0.17090909090909093,2,0,0,0,0,0,1,5,2,0,0.18244897959183673
