ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,35,10,10,7,0.15685714285714286,9,0,0,0,1,0,8,7,5,0,0.16534653465346533
2014,çÇíÀê¥àÍ,2,39,5,7,4,0.16897435897435897,0,4,1,0,0,0,0,0,0,17,0.16534653465346533
2014,çÇíÀê¥àÍ,3,34,5,9,3,0.16176470588235295,0,1,3,0,0,1,0,0,0,0,0.16534653465346533
2014,çÇíÀê¥àÍ,4,31,1,5,8,0.16774193548387098,0,0,1,0,0,0,0,0,0,0,0.16534653465346533
2014,çÇíÀê¥àÍ,5,33,1,3,5,0.15363636363636365,0,0,1,0,0,0,0,0,0,0,0.16534653465346533
2014,çÇíÀê¥àÍ,6,30,1,1,3,0.185,0,0,1,0,0,0,0,0,0,0,0.16534653465346533
2538,çÇã¥ìÒòN,1,34,1,11,7,0.17058823529411765,0,0,0,0,1,0,11,13,6,0,0.19966507177033493
2538,çÇã¥ìÒòN,2,39,2,8,5,0.1794871794871795,0,1,1,0,0,0,0,0,0,21,0.19966507177033493
2538,çÇã¥ìÒòN,3,39,1,9,9,0.21692307692307694,0,0,1,0,0,0,0,0,0,0,0.19966507177033493
2538,çÇã¥ìÒòN,4,38,0,6,9,0.19842105263157894,0,0,0,0,0,0,0,0,0,0,0.19966507177033493
2538,çÇã¥ìÒòN,5,36,0,4,8,0.2088888888888889,0,0,0,0,0,0,0,0,0,0,0.19966507177033493
2538,çÇã¥ìÒòN,6,23,0,0,3,0.23521739130434782,0,0,0,0,0,0,0,0,0,0,0.19966507177033493
2841,ãgìcñ´,1,10,2,5,1,0.13599999999999998,2,0,0,0,0,0,5,0,1,0,0.19018867924528302
2841,ãgìcñ´,2,12,1,3,4,0.19833333333333333,0,0,0,0,1,0,0,0,0,7,0.19018867924528302
2841,ãgìcñ´,3,7,1,1,1,0.19714285714285712,0,0,1,0,0,0,0,0,0,0,0.19018867924528302
2841,ãgìcñ´,4,9,1,2,2,0.19444444444444445,0,0,1,0,0,0,0,0,0,0,0.19018867924528302
2841,ãgìcñ´,5,11,0,1,4,0.20545454545454545,0,0,0,0,0,0,0,0,0,0,0.19018867924528302
2841,ãgìcñ´,6,4,0,1,1,0.2375,0,0,0,0,0,0,0,0,0,0,0.19018867924528302
2844,ìcíÜêLìÒ,1,20,9,4,0,0.17550000000000002,9,0,0,0,0,0,3,5,3,0,0.19
2844,ìcíÜêLìÒ,2,20,2,3,5,0.1695,0,2,0,0,0,0,0,0,0,12,0.19
2844,ìcíÜêLìÒ,3,23,1,0,7,0.1947826086956522,0,1,0,0,0,0,0,0,0,0,0.19
2844,ìcíÜêLìÒ,4,23,0,2,7,0.1926086956521739,0,0,0,0,0,0,0,0,0,0,0.19
2844,ìcíÜêLìÒ,5,15,0,0,2,0.1753333333333333,0,0,0,0,0,0,0,0,0,0,0.19
2844,ìcíÜêLìÒ,6,23,0,1,2,0.22260869565217392,0,0,0,0,0,0,0,0,0,0,0.19
2876,óÈñÿçKïv,1,33,12,8,5,0.13454545454545455,12,0,0,0,0,0,6,7,8,0,0.1698404255319149
2876,óÈñÿçKïv,2,43,3,6,10,0.1697674418604651,1,2,0,0,0,0,0,0,0,20,0.1698404255319149
2876,óÈñÿçKïv,3,31,3,5,4,0.16096774193548388,2,0,1,0,0,0,0,0,0,0,0.1698404255319149
2876,óÈñÿçKïv,4,28,0,5,3,0.1875,0,0,0,0,0,0,0,0,0,0,0.1698404255319149
2876,óÈñÿçKïv,5,33,7,3,2,0.16757575757575757,2,3,0,0,1,1,0,0,0,0,0.1698404255319149
2876,óÈñÿçKïv,6,20,1,3,2,0.221,1,0,0,0,0,0,0,0,0,0,0.1698404255319149
2878,ïxéRçOçK,1,54,26,13,10,0.16314814814814815,24,0,0,0,2,0,9,8,5,0,0.17894927536231883
2878,ïxéRçOçK,2,49,5,11,15,0.1973469387755102,0,4,1,0,0,0,0,0,0,24,0.17894927536231883
2878,ïxéRçOçK,3,47,7,9,11,0.18851063829787232,0,3,0,4,0,0,0,0,0,0,0.17894927536231883
2878,ïxéRçOçK,4,39,7,6,12,0.16025641025641027,0,3,4,0,0,0,0,0,0,0,0.17894927536231883
2878,ïxéRçOçK,5,44,3,6,9,0.17,0,0,0,3,0,0,0,0,0,0,0.17894927536231883
2878,ïxéRçOçK,6,43,2,4,9,0.19348837209302328,0,0,1,1,0,0,0,0,0,0,0.17894927536231883
2903,éRçËãB,1,35,14,5,6,0.18742857142857142,14,0,0,0,0,0,3,11,6,0,0.17502415458937196
2903,éRçËãB,2,41,2,11,8,0.17146341463414635,0,1,0,0,0,1,0,0,0,21,0.17502415458937196
2903,éRçËãB,3,38,2,3,13,0.16210526315789475,0,1,0,1,0,0,0,0,0,0,0.17502415458937196
2903,éRçËãB,4,29,3,6,3,0.16448275862068965,0,1,2,0,0,0,0,0,0,0,0.17502415458937196
2903,éRçËãB,5,37,0,4,4,0.17837837837837836,0,0,0,0,0,0,0,0,0,0,0.17502415458937196
2903,éRçËãB,6,27,0,2,4,0.18925925925925927,0,0,0,0,0,0,0,0,0,0,0.17502415458937196
2912,îˆçËìSñÁ,1,23,11,3,1,0.17,11,0,0,0,0,0,6,1,2,0,0.17976047904191617
2912,îˆçËìSñÁ,2,29,0,2,3,0.17586206896551723,0,0,0,0,0,0,0,0,0,22,0.17976047904191617
2912,îˆçËìSñÁ,3,34,1,4,4,0.18382352941176472,0,0,1,0,0,0,0,0,0,0,0.17976047904191617
2912,îˆçËìSñÁ,4,27,1,2,2,0.18074074074074073,0,0,1,0,0,0,0,0,0,0,0.17976047904191617
