ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,33,10,12,6,0.15484848484848485,9,0,0,0,1,0,8,8,4,0,0.16765853658536584
2014,çÇíÀê¥àÍ,2,41,5,10,6,0.18317073170731707,0,4,1,0,0,0,0,0,0,15,0.16765853658536584
2014,çÇíÀê¥àÍ,3,37,4,8,3,0.16756756756756758,0,1,1,1,0,1,0,0,0,0,0.16765853658536584
2014,çÇíÀê¥àÍ,4,30,0,4,9,0.15133333333333335,0,0,0,0,0,0,0,0,0,0,0.16765853658536584
2014,çÇíÀê¥àÍ,5,34,0,4,4,0.16617647058823531,0,0,0,0,0,0,0,0,0,0,0.16765853658536584
2014,çÇíÀê¥àÍ,6,30,2,1,5,0.17866666666666667,0,0,1,1,0,0,0,0,0,0,0.16765853658536584
2538,çÇã¥ìÒòN,1,38,3,10,9,0.17105263157894737,3,0,0,0,0,0,13,11,7,0,0.19823809523809524
2538,çÇã¥ìÒòN,2,38,3,5,8,0.1805263157894737,0,2,1,0,0,0,0,0,0,20,0.19823809523809524
2538,çÇã¥ìÒòN,3,38,2,7,8,0.21552631578947368,0,1,1,0,0,0,0,0,0,0,0.19823809523809524
2538,çÇã¥ìÒòN,4,38,2,5,10,0.19710526315789476,0,0,0,1,1,0,0,0,0,0,0.19823809523809524
2538,çÇã¥ìÒòN,5,34,1,3,7,0.2288235294117647,0,0,1,0,0,0,0,0,0,0,0.19823809523809524
2538,çÇã¥ìÒòN,6,24,0,0,3,0.2004166666666667,0,0,0,0,0,0,0,0,0,0,0.19823809523809524
2841,ãgìcñ´,1,18,4,7,2,0.1688888888888889,3,0,0,0,1,0,8,2,2,0,0.19639639639639642
2841,ãgìcñ´,2,23,1,4,6,0.1856521739130435,0,0,0,0,1,0,0,0,0,15,0.19639639639639642
2841,ãgìcñ´,3,16,1,1,5,0.184375,0,0,1,0,0,0,0,0,0,0,0.19639639639639642
2841,ãgìcñ´,4,17,1,4,2,0.19470588235294117,0,0,1,0,0,0,0,0,0,0,0.19639639639639642
2841,ãgìcñ´,5,21,0,1,4,0.21333333333333335,0,0,0,0,0,0,0,0,0,0,0.19639639639639642
2841,ãgìcñ´,6,16,0,1,2,0.234375,0,0,0,0,0,0,0,0,0,0,0.19639639639639642
2844,ìcíÜêLìÒ,1,24,11,6,0,0.16458333333333333,11,0,0,0,0,0,3,4,6,0,0.18103030303030304
2844,ìcíÜêLìÒ,2,27,2,3,7,0.1625925925925926,0,2,0,0,0,0,0,0,0,14,0.18103030303030304
2844,ìcíÜêLìÒ,3,32,1,4,8,0.18812500000000001,0,1,0,0,0,0,0,0,0,0,0.18103030303030304
2844,ìcíÜêLìÒ,4,32,1,2,9,0.1809375,0,0,1,0,0,0,0,0,0,0,0.18103030303030304
2844,ìcíÜêLìÒ,5,23,0,0,3,0.1839130434782609,0,0,0,0,0,0,0,0,0,0,0.18103030303030304
2844,ìcíÜêLìÒ,6,27,0,2,2,0.20333333333333334,0,0,0,0,0,0,0,0,0,0,0.18103030303030304
2876,óÈñÿçKïv,1,30,13,4,5,0.137,13,0,0,0,0,0,6,7,4,0,0.16804469273743017
2876,óÈñÿçKïv,2,38,5,4,8,0.1718421052631579,2,2,1,0,0,0,0,0,0,12,0.16804469273743017
2876,óÈñÿçKïv,3,30,4,4,7,0.16166666666666665,2,0,2,0,0,0,0,0,0,0,0.16804469273743017
2876,óÈñÿçKïv,4,28,1,5,3,0.17142857142857143,1,0,0,0,0,0,0,0,0,0,0.16804469273743017
2876,óÈñÿçKïv,5,32,4,3,2,0.1678125,1,2,0,0,1,0,0,0,0,0,0.16804469273743017
2876,óÈñÿçKïv,6,21,3,3,2,0.21047619047619048,2,0,1,0,0,0,0,0,0,0,0.16804469273743017
2878,ïxéRçOçK,1,51,22,16,7,0.15941176470588236,19,0,0,0,3,0,13,10,1,0,0.175
2878,ïxéRçOçK,2,48,6,12,11,0.1925,0,4,1,0,1,0,0,0,0,21,0.175
2878,ïxéRçOçK,3,47,10,8,6,0.18468085106382978,0,4,1,5,0,0,0,0,0,0,0.175
2878,ïxéRçOçK,4,43,6,6,15,0.16069767441860466,0,2,4,0,0,0,0,0,0,0,0.175
2878,ïxéRçOçK,5,43,2,6,7,0.17093023255813955,0,1,0,1,0,0,0,0,0,0,0.175
2878,ïxéRçOçK,6,38,2,6,7,0.18263157894736842,0,0,1,1,0,0,0,0,0,0,0.175
2903,éRçËãB,1,33,15,2,5,0.19636363636363638,15,0,0,0,0,0,4,8,5,0,0.1794088669950739
2903,éRçËãB,2,39,2,8,9,0.1941025641025641,0,2,0,0,0,0,0,0,0,21,0.1794088669950739
2903,éRçËãB,3,35,2,3,12,0.14885714285714285,0,1,0,1,0,0,0,0,0,0,0.1794088669950739
2903,éRçËãB,4,30,2,5,5,0.15966666666666668,0,1,1,0,0,0,0,0,0,0,0.1794088669950739
2903,éRçËãB,5,37,0,7,6,0.18027027027027026,0,0,0,0,0,0,0,0,0,0,0.1794088669950739
2903,éRçËãB,6,29,0,3,6,0.19655172413793104,0,0,0,0,0,0,0,0,0,0,0.1794088669950739
2912,îˆçËìSñÁ,1,21,10,2,1,0.16999999999999998,10,0,0,0,0,0,4,1,4,0,0.19042424242424244
2912,îˆçËìSñÁ,2,32,0,3,4,0.1975,0,0,0,0,0,0,0,0,0,22,0.19042424242424244
2912,îˆçËìSñÁ,3,27,2,2,3,0.18592592592592594,0,0,1,1,0,0,0,0,0,0,0.19042424242424244
2912,îˆçËìSñÁ,4,26,0,1,1,0.19230769230769232,0,0,0,0,0,0,0,0,0,0,0.19042424242424244
2912,îˆçËìSñÁ,5,27,0,0,5,0.19703703703703704,0,0,0,0,0,0,0,0,0,0,0.19042424242424244
2912,îˆçËìSñÁ,6,32,0,2,3,0.1934375,0,0,0,0,0,0,0,0,0,0,0.19042424242424244
2930,êVó«àÍãK,1,33,12,10,3,0.16848484848484846,11,0,0,0,1,0,4,10,5,0,0.18742138364779876
2930,êVó«àÍãK,2,27,1,7,3,0.17925925925925926,0,1,0,0,0,0,0,0,0,11,0.18742138364779876
2930,êVó«àÍãK,3,30,2,6,6,0.166,0,1,1,0,0,0,0,0,0,0,0.18742138364779876
2930,êVó«àÍãK,4,23,1,4,5,0.2326086956521739,0,1,0,0,0,0,0,0,0,0,0.18742138364779876
2930,êVó«àÍãK,5,25,0,2,6,0.18600000000000003,0,0,0,0,0,0,0,0,0,0,0.18742138364779876
2930,êVó«àÍãK,6,21,0,3,3,0.21047619047619048,0,0,0,0,0,0,0,0,0,0,0.18742138364779876
2958,à‰êÏê≥êl,1,5,2,0,1,0.198,2,0,0,0,0,0,1,2,0,0,0.20119047619047617
2958,à‰êÏê≥êl,2,7,0,1,2,0.17142857142857146,0,0,0,0,0,0,0,0,0,5,0.20119047619047617
2958,à‰êÏê≥êl,3,10,0,1,1,0.209,0,0,0,0,0,0,0,0,0,0,0.20119047619047617
2958,à‰êÏê≥êl,4,7,0,0,0,0.1842857142857143,0,0,0,0,0,0,0,0,0,0,0.20119047619047617
2958,à‰êÏê≥êl,5,8,0,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0.20119047619047617
2958,à‰êÏê≥êl,6,5,0,0,0,0.256,0,0,0,0,0,0,0,0,0,0,0.20119047619047617
3020,é·èóà‰ê≥,1,14,0,3,4,0.23357142857142857,0,0,0,0,0,0,1,6,5,0,0.21839506172839507
3020,é·èóà‰ê≥,2,17,4,3,1,0.19588235294117648,0,2,2,0,0,0,0,0,0,6,0.21839506172839507
3020,é·èóà‰ê≥,3,14,0,1,3,0.21571428571428572,0,0,0,0,0,0,0,0,0,0,0.21839506172839507
3020,é·èóà‰ê≥,4,11,0,1,1,0.22636363636363638,0,0,0,0,0,0,0,0,0,0,0.21839506172839507
3020,é·èóà‰ê≥,5,13,0,0,2,0.20615384615384616,0,0,0,0,0,0,0,0,0,0,0.21839506172839507
3020,é·èóà‰ê≥,6,12,0,0,1,0.24166666666666667,0,0,0,0,0,0,0,0,0,0,0.21839506172839507
3022,êºéRè∏àÍ,1,64,38,14,6,0.14734375,38,0,0,0,0,0,6,11,5,0,0.16743682310469316
