ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,39,7,9,6,0.15435897435897436,7,0,0,0,0,0,12,12,6,0,0.18144927536231886
2014,çÇíÀê¥àÍ,2,34,4,4,6,0.1823529411764706,0,3,1,0,0,0,0,0,0,21,0.18144927536231886
2014,çÇíÀê¥àÍ,3,36,3,3,4,0.175,0,1,1,0,1,0,0,0,0,0,0.18144927536231886
2014,çÇíÀê¥àÍ,4,35,1,3,5,0.18085714285714286,0,0,0,1,0,0,0,0,0,0,0.18144927536231886
2014,çÇíÀê¥àÍ,5,33,1,1,6,0.2012121212121212,0,0,0,1,0,0,0,0,0,0,0.18144927536231886
2014,çÇíÀê¥àÍ,6,30,0,2,6,0.20233333333333334,0,0,0,0,0,0,0,0,0,0,0.18144927536231886
2538,çÇã¥ìÒòN,1,30,3,5,6,0.19933333333333333,3,0,0,0,0,0,8,12,6,0,0.1948292682926829
2538,çÇã¥ìÒòN,2,36,3,5,5,0.18472222222222223,0,2,0,0,1,0,0,0,0,21,0.1948292682926829
2538,çÇã¥ìÒòN,3,41,0,2,12,0.1902439024390244,0,0,0,0,0,0,0,0,0,0,0.1948292682926829
2538,çÇã¥ìÒòN,4,38,1,3,8,0.2018421052631579,0,0,0,1,0,0,0,0,0,0,0.1948292682926829
2538,çÇã¥ìÒòN,5,36,0,1,6,0.18000000000000002,0,0,0,0,0,0,0,0,0,0,0.1948292682926829
2538,çÇã¥ìÒòN,6,24,0,2,1,0.22333333333333336,0,0,0,0,0,0,0,0,0,0,0.1948292682926829
2878,ïxéRçOçK,1,52,26,14,6,0.16730769230769232,21,0,0,0,5,0,7,9,8,0,0.18233870967741936
2878,ïxéRçOçK,2,44,2,13,15,0.18772727272727271,0,2,0,0,0,0,0,0,0,20,0.18233870967741936
2878,ïxéRçOçK,3,38,4,6,8,0.19736842105263158,0,1,2,1,0,0,0,0,0,0,0.18233870967741936
2878,ïxéRçOçK,4,39,3,11,11,0.1758974358974359,0,0,2,1,0,0,0,0,0,0,0.18233870967741936
2878,ïxéRçOçK,5,36,2,9,7,0.17194444444444446,0,0,1,1,0,0,0,0,0,0,0.18233870967741936
2878,ïxéRçOçK,6,39,0,4,5,0.1976923076923077,0,0,0,0,0,0,0,0,0,0,0.18233870967741936
2903,éRçËãB,1,12,3,2,2,0.16833333333333333,3,0,0,0,0,0,1,5,2,0,0.18333333333333332
2903,éRçËãB,2,20,2,5,3,0.147,0,1,1,0,0,0,0,0,0,13,0.18333333333333332
2903,éRçËãB,3,20,2,4,7,0.158,0,2,0,0,0,0,0,0,0,0,0.18333333333333332
2903,éRçËãB,4,19,0,1,2,0.2136842105263158,0,0,0,0,0,0,0,0,0,0,0.18333333333333332
2903,éRçËãB,5,19,0,2,4,0.1836842105263158,0,0,0,0,0,0,0,0,0,0,0.18333333333333332
2903,éRçËãB,6,12,0,2,1,0.2525,0,0,0,0,0,0,0,0,0,0,0.18333333333333332
2930,êVó«àÍãK,1,19,9,5,2,0.19736842105263158,9,0,0,0,0,0,3,3,4,0,0.2064814814814815
2930,êVó«àÍãK,2,21,2,4,4,0.21333333333333335,0,2,0,0,0,0,0,0,0,13,0.2064814814814815
2930,êVó«àÍãK,3,23,1,5,5,0.1965217391304348,0,0,0,1,0,0,0,0,0,0,0.2064814814814815
2930,êVó«àÍãK,4,17,2,2,3,0.20823529411764707,0,1,0,1,0,0,0,0,0,0,0.2064814814814815
2930,êVó«àÍãK,5,13,0,3,0,0.19769230769230772,0,0,0,0,0,0,0,0,0,0,0.2064814814814815
2930,êVó«àÍãK,6,15,0,0,2,0.22933333333333333,0,0,0,0,0,0,0,0,0,0,0.2064814814814815
3022,êºéRè∏àÍ,1,15,7,2,4,0.14933333333333332,7,0,0,0,0,0,2,4,2,0,0.15361702127659574
3022,êºéRè∏àÍ,2,17,3,6,1,0.16294117647058823,0,3,0,0,0,0,0,0,0,8,0.15361702127659574
3022,êºéRè∏àÍ,3,16,1,3,3,0.12562500000000001,0,0,1,0,0,0,0,0,0,0,0.15361702127659574
3022,êºéRè∏àÍ,4,21,2,5,4,0.15714285714285714,0,0,1,0,1,0,0,0,0,0,0.15361702127659574
