ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,34,13,8,5,0.14441176470588235,10,1,0,0,2,0,8,4,4,0,0.16278350515463919
2014,çÇíÀê¥àÍ,2,36,1,8,4,0.15888888888888889,0,1,0,0,0,0,0,0,0,20,0.16278350515463919
2014,çÇíÀê¥àÍ,3,32,7,5,4,0.1425,0,1,3,2,1,0,0,0,0,0,0.16278350515463919
2014,çÇíÀê¥àÍ,4,31,1,4,7,0.17709677419354838,0,0,1,0,0,0,0,0,0,0,0.16278350515463919
2014,çÇíÀê¥àÍ,5,33,1,1,6,0.17757575757575758,0,0,1,0,0,0,0,0,0,0,0.16278350515463919
2014,çÇíÀê¥àÍ,6,28,1,1,2,0.18,0,0,1,0,0,0,0,0,0,0,0.16278350515463919
2538,çÇã¥ìÒòN,1,29,3,7,8,0.16586206896551722,2,0,0,0,1,0,8,13,3,0,0.18983957219251338
2538,çÇã¥ìÒòN,2,34,2,6,8,0.17088235294117649,0,2,0,0,0,0,0,0,0,16,0.18983957219251338
2538,çÇã¥ìÒòN,3,33,0,8,9,0.19878787878787876,0,0,0,0,0,0,0,0,0,0,0.18983957219251338
2538,çÇã¥ìÒòN,4,35,0,4,7,0.19028571428571428,0,0,0,0,0,0,0,0,0,0,0.18983957219251338
2538,çÇã¥ìÒòN,5,32,0,4,6,0.1996875,0,0,0,0,0,0,0,0,0,0,0.18983957219251338
2538,çÇã¥ìÒòN,6,24,0,1,4,0.21958333333333335,0,0,0,0,0,0,0,0,0,0,0.18983957219251338
