ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,41,12,9,5,0.15195121951219515,12,0,0,0,0,0,9,13,3,0,0.17394366197183098
2014,çÇíÀê¥àÍ,2,37,3,10,5,0.18324324324324326,0,3,0,0,0,0,0,0,0,19,0.17394366197183098
2014,çÇíÀê¥àÍ,3,37,5,3,4,0.17729729729729732,0,0,1,2,1,1,0,0,0,0,0.17394366197183098
2014,çÇíÀê¥àÍ,4,32,2,5,8,0.1775,0,0,1,1,0,0,0,0,0,0,0.17394366197183098
2014,çÇíÀê¥àÍ,5,38,0,5,4,0.1705263157894737,0,0,0,0,0,0,0,0,0,0,0.17394366197183098
2014,çÇíÀê¥àÍ,6,28,2,1,7,0.19,0,0,0,1,1,0,0,0,0,0,0.17394366197183098
2538,çÇã¥ìÒòN,1,33,6,5,6,0.18363636363636363,6,0,0,0,0,0,10,10,5,0,0.196123595505618
2538,çÇã¥ìÒòN,2,33,2,3,7,0.1715151515151515,0,2,0,0,0,0,0,0,0,17,0.196123595505618
2538,çÇã¥ìÒòN,3,29,3,5,5,0.21379310344827587,0,2,1,0,0,0,0,0,0,0,0.196123595505618
2538,çÇã¥ìÒòN,4,28,2,2,6,0.19464285714285715,0,0,0,1,1,0,0,0,0,0,0.196123595505618
2538,çÇã¥ìÒòN,5,27,1,3,5,0.20777777777777778,0,0,1,0,0,0,0,0,0,0,0.196123595505618
2538,çÇã¥ìÒòN,6,28,0,0,7,0.21178571428571427,0,0,0,0,0,0,0,0,0,0,0.196123595505618
