ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,38,4,10,6,0.15710526315789475,4,0,0,0,0,0,12,12,5,0,0.1885858585858586
2014,çÇíÀê¥àÍ,2,34,4,4,5,0.185,0,3,1,0,0,0,0,0,0,20,0.1885858585858586
2014,çÇíÀê¥àÍ,3,32,0,3,2,0.2003125,0,0,0,0,0,0,0,0,0,0,0.1885858585858586
2014,çÇíÀê¥àÍ,4,34,2,4,4,0.1861764705882353,0,0,1,1,0,0,0,0,0,0,0.1885858585858586
2014,çÇíÀê¥àÍ,5,33,0,2,4,0.20515151515151517,0,0,0,0,0,0,0,0,0,0,0.1885858585858586
2014,çÇíÀê¥àÍ,6,27,0,1,6,0.2062962962962963,0,0,0,0,0,0,0,0,0,0,0.1885858585858586
2538,çÇã¥ìÒòN,1,28,5,5,3,0.1975,4,0,0,0,1,0,6,10,6,0,0.19637254901960785
2538,çÇã¥ìÒòN,2,36,3,5,4,0.20666666666666667,0,2,0,0,1,0,0,0,0,19,0.19637254901960785
2538,çÇã¥ìÒòN,3,39,0,2,12,0.1864102564102564,0,0,0,0,0,0,0,0,0,0,0.19637254901960785
2538,çÇã¥ìÒòN,4,39,1,3,6,0.18923076923076923,0,0,0,1,0,0,0,0,0,0,0.19637254901960785
2538,çÇã¥ìÒòN,5,38,0,1,5,0.18,0,0,0,0,0,0,0,0,0,0,0.19637254901960785
2538,çÇã¥ìÒòN,6,24,0,2,2,0.23333333333333336,0,0,0,0,0,0,0,0,0,0,0.19637254901960785
2878,ïxéRçOçK,1,58,24,17,8,0.17017241379310347,21,0,0,0,3,0,9,12,9,0,0.17740601503759398
2878,ïxéRçOçK,2,45,2,13,16,0.17755555555555555,0,1,1,0,0,0,0,0,0,20,0.17740601503759398
2878,ïxéRçOçK,3,42,4,10,5,0.18833333333333332,0,0,2,2,0,0,0,0,0,0,0.17740601503759398
2878,ïxéRçOçK,4,42,3,9,13,0.17166666666666666,0,0,2,1,0,0,0,0,0,0,0.17740601503759398
2878,ïxéRçOçK,5,41,3,11,6,0.1719512195121951,0,0,1,2,0,0,0,0,0,0,0.17740601503759398
2878,ïxéRçOçK,6,38,0,5,6,0.18842105263157896,0,0,0,0,0,0,0,0,0,0,0.17740601503759398
2903,éRçËãB,1,6,2,2,0,0.18666666666666668,2,0,0,0,0,0,0,3,1,0,0.18666666666666665
2903,éRçËãB,2,10,1,3,2,0.147,0,0,1,0,0,0,0,0,0,7,0.18666666666666665
2903,éRçËãB,3,10,2,2,3,0.18,0,2,0,0,0,0,0,0,0,0,0.18666666666666665
2903,éRçËãB,4,10,0,0,1,0.20800000000000002,0,0,0,0,0,0,0,0,0,0,0.18666666666666665
2903,éRçËãB,5,9,0,1,0,0.1988888888888889,0,0,0,0,0,0,0,0,0,0,0.18666666666666665
2903,éRçËãB,6,6,0,1,0,0.21,0,0,0,0,0,0,0,0,0,0,0.18666666666666665
2930,êVó«àÍãK,1,13,7,2,1,0.21846153846153846,7,0,0,0,0,0,1,2,3,0,0.22528571428571428
2930,êVó«àÍãK,2,14,1,2,4,0.23500000000000001,0,1,0,0,0,0,0,0,0,9,0.22528571428571428
2930,êVó«àÍãK,3,15,0,3,2,0.23466666666666666,0,0,0,0,0,0,0,0,0,0,0.22528571428571428
2930,êVó«àÍãK,4,11,1,2,2,0.21909090909090911,0,1,0,0,0,0,0,0,0,0,0.22528571428571428
2930,êVó«àÍãK,5,9,0,2,0,0.2088888888888889,0,0,0,0,0,0,0,0,0,0,0.22528571428571428
2930,êVó«àÍãK,6,8,0,0,2,0.22875,0,0,0,0,0,0,0,0,0,0,0.22528571428571428
3022,êºéRè∏àÍ,1,7,4,1,2,0.15142857142857144,4,0,0,0,0,0,1,2,0,0,0.16488372093023254
3022,êºéRè∏àÍ,2,8,1,2,1,0.17875,0,1,0,0,0,0,0,0,0,3,0.16488372093023254
3022,êºéRè∏àÍ,3,8,0,2,1,0.13625,0,0,0,0,0,0,0,0,0,0,0.16488372093023254
3022,êºéRè∏àÍ,4,10,1,2,3,0.148,0,0,0,0,1,0,0,0,0,0,0.16488372093023254
3022,êºéRè∏àÍ,5,7,1,1,0,0.20714285714285713,0,1,0,0,0,0,0,0,0,0,0.16488372093023254
3022,êºéRè∏àÍ,6,3,0,0,1,0.19333333333333333,0,0,0,0,0,0,0,0,0,0,0.16488372093023254
3024,êºìáã`ë•,1,66,28,15,11,0.16015151515151516,28,0,0,0,0,0,13,15,7,0,0.15657627118644066
3024,êºìáã`ë•,2,51,5,12,12,0.156078431372549,2,1,1,0,1,0,0,0,0,19,0.15657627118644066
3024,êºìáã`ë•,3,46,10,9,5,0.16521739130434784,0,6,3,0,1,0,0,0,0,0,0.15657627118644066
3024,êºìáã`ë•,4,38,13,10,3,0.13236842105263158,1,5,7,0,0,0,0,0,0,0,0.15657627118644066
3024,êºìáã`ë•,5,52,9,14,10,0.16865384615384615,1,4,3,0,1,0,0,0,0,0,0.15657627118644066
