ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,26,3,10,2,0.15846153846153846,2,0,0,0,1,0,9,8,2,0,0.19161971830985916
2014,çÇíÀê¥àÍ,2,22,1,4,4,0.19090909090909092,0,1,0,0,0,0,0,0,0,11,0.19161971830985916
2014,çÇíÀê¥àÍ,3,27,0,5,3,0.19851851851851854,0,0,0,0,0,0,0,0,0,0,0.19161971830985916
2014,çÇíÀê¥àÍ,4,23,3,3,3,0.1808695652173913,0,0,1,1,1,0,0,0,0,0,0.19161971830985916
2014,çÇíÀê¥àÍ,5,25,0,3,2,0.18719999999999998,0,0,0,0,0,0,0,0,0,0,0.19161971830985916
2014,çÇíÀê¥àÍ,6,19,0,0,4,0.24684210526315792,0,0,0,0,0,0,0,0,0,0,0.19161971830985916
2538,çÇã¥ìÒòN,1,28,4,4,4,0.21464285714285714,3,0,0,0,1,0,4,12,6,0,0.1959550561797753
2538,çÇã¥ìÒòN,2,33,2,3,5,0.1990909090909091,0,2,0,0,0,0,0,0,0,18,0.1959550561797753
2538,çÇã¥ìÒòN,3,31,0,3,10,0.19870967741935483,0,0,0,0,0,0,0,0,0,0,0.1959550561797753
2538,çÇã¥ìÒòN,4,32,1,3,6,0.179375,0,0,0,1,0,0,0,0,0,0,0.1959550561797753
2538,çÇã¥ìÒòN,5,30,1,3,1,0.201,0,0,0,1,0,0,0,0,0,0,0.1959550561797753
2538,çÇã¥ìÒòN,6,24,0,5,3,0.18208333333333335,0,0,0,0,0,0,0,0,0,0,0.1959550561797753
2878,ïxéRçOçK,1,57,20,18,9,0.16789473684210526,18,0,0,0,2,0,8,14,8,0,0.17750865051903117
2878,ïxéRçOçK,2,51,5,17,12,0.16588235294117648,0,3,1,0,1,0,0,0,0,23,0.17750865051903117
2878,ïxéRçOçK,3,51,5,11,14,0.18098039215686276,0,0,2,2,1,0,0,0,0,0,0.17750865051903117
2878,ïxéRçOçK,4,44,4,9,11,0.18113636363636365,0,1,0,1,2,0,0,0,0,0,0.17750865051903117
2878,ïxéRçOçK,5,45,6,5,3,0.1726666666666667,0,2,0,4,0,0,0,0,0,0,0.17750865051903117
2878,ïxéRçOçK,6,41,0,5,7,0.20243902439024392,0,0,0,0,0,0,0,0,0,0,0.17750865051903117
2930,êVó«àÍãK,3,1,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.45
3024,êºìáã`ë•,1,71,45,11,5,0.153943661971831,44,0,0,0,1,0,5,8,11,0,0.1576923076923077
3024,êºìáã`ë•,2,52,13,13,10,0.1475,1,6,6,0,0,0,0,0,0,14,0.1576923076923077
3024,êºìáã`ë•,3,44,10,7,4,0.1625,1,2,6,1,0,0,0,0,0,0,0.1576923076923077
3024,êºìáã`ë•,4,40,15,12,4,0.15075,3,6,5,0,1,0,0,0,0,0,0.1576923076923077
3024,êºìáã`ë•,5,47,11,16,7,0.17659574468085107,4,3,3,0,1,0,0,0,0,0,0.1576923076923077
