ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,40,13,6,5,0.154,12,0,0,0,1,0,7,13,3,0,0.17336633663366338
2014,çÇíÀê¥àÍ,2,33,1,12,6,0.17939393939393938,0,1,0,0,0,0,0,0,0,18,0.17336633663366338
2014,çÇíÀê¥àÍ,3,34,3,2,4,0.17941176470588238,0,0,0,2,1,0,0,0,0,0,0.17336633663366338
2014,çÇíÀê¥àÍ,4,31,2,5,8,0.1764516129032258,0,0,1,1,0,0,0,0,0,0,0.17336633663366338
2014,çÇíÀê¥àÍ,5,37,0,5,4,0.17297297297297298,0,0,0,0,0,0,0,0,0,0,0.17336633663366338
2014,çÇíÀê¥àÍ,6,27,2,2,6,0.18407407407407406,0,0,0,1,1,0,0,0,0,0,0.17336633663366338
2538,çÇã¥ìÒòN,1,33,6,4,6,0.18484848484848485,6,0,0,0,0,0,9,10,6,0,0.1961878453038674
2538,çÇã¥ìÒòN,2,34,2,3,8,0.1723529411764706,0,2,0,0,0,0,0,0,0,18,0.1961878453038674
2538,çÇã¥ìÒòN,3,29,2,4,5,0.21448275862068963,0,2,0,0,0,0,0,0,0,0,0.1961878453038674
2538,çÇã¥ìÒòN,4,29,2,3,7,0.1906896551724138,0,0,0,1,1,0,0,0,0,0,0.1961878453038674
2538,çÇã¥ìÒòN,5,28,1,3,4,0.21035714285714285,0,0,1,0,0,0,0,0,0,0,0.1961878453038674
2538,çÇã¥ìÒòN,6,28,0,0,9,0.21107142857142858,0,0,0,0,0,0,0,0,0,0,0.1961878453038674
2787,ì°à‰íËî¸,1,15,10,1,0,0.16466666666666668,10,0,0,0,0,0,2,2,1,0,0.1763529411764706
