ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,36,4,11,4,0.15333333333333335,4,0,0,0,0,0,11,12,4,0,0.18762162162162163
2014,çÇíÀê¥àÍ,2,30,4,4,4,0.18433333333333335,0,3,1,0,0,0,0,0,0,18,0.18762162162162163
2014,çÇíÀê¥àÍ,3,32,0,4,2,0.186875,0,0,0,0,0,0,0,0,0,0,0.18762162162162163
2014,çÇíÀê¥àÍ,4,35,3,3,4,0.18885714285714286,0,0,1,1,1,0,0,0,0,0,0.18762162162162163
2014,çÇíÀê¥àÍ,5,30,0,3,3,0.20633333333333334,0,0,0,0,0,0,0,0,0,0,0.18762162162162163
2014,çÇíÀê¥àÍ,6,22,0,1,4,0.2218181818181818,0,0,0,0,0,0,0,0,0,0,0.18762162162162163
2538,çÇã¥ìÒòN,1,28,5,6,4,0.19785714285714287,4,0,0,0,1,0,5,8,9,0,0.19155339805825244
2538,çÇã¥ìÒòN,2,38,3,5,4,0.20763157894736842,0,3,0,0,0,0,0,0,0,17,0.19155339805825244
2538,çÇã¥ìÒòN,3,38,0,2,14,0.19605263157894737,0,0,0,0,0,0,0,0,0,0,0.19155339805825244
2538,çÇã¥ìÒòN,4,38,1,4,6,0.1923684210526316,0,0,0,1,0,0,0,0,0,0,0.19155339805825244
2538,çÇã¥ìÒòN,5,38,1,3,4,0.1794736842105263,0,0,0,1,0,0,0,0,0,0,0.19155339805825244
2538,çÇã¥ìÒòN,6,26,0,4,2,0.17115384615384616,0,0,0,0,0,0,0,0,0,0,0.19155339805825244
2878,ïxéRçOçK,1,56,21,19,6,0.17071428571428574,19,0,0,0,2,0,9,11,10,0,0.17266159695817493
2878,ïxéRçOçK,2,43,3,13,13,0.16232558139534883,0,1,1,0,1,0,0,0,0,19,0.17266159695817493
2878,ïxéRçOçK,3,46,4,10,8,0.17717391304347826,0,0,2,2,0,0,0,0,0,0,0.17266159695817493
2878,ïxéRçOçK,4,39,3,9,12,0.1694871794871795,0,0,2,1,0,0,0,0,0,0,0.17266159695817493
2878,ïxéRçOçK,5,41,3,9,5,0.16878048780487806,0,0,1,2,0,0,0,0,0,0,0.17266159695817493
2878,ïxéRçOçK,6,38,0,3,7,0.1892105263157895,0,0,0,0,0,0,0,0,0,0,0.17266159695817493
2903,éRçËãB,1,3,1,1,0,0.21333333333333335,1,0,0,0,0,0,0,2,0,0,0.17800000000000002
2903,éRçËãB,2,6,0,1,2,0.12166666666666666,0,0,0,0,0,0,0,0,0,6,0.17800000000000002
2903,éRçËãB,3,4,1,2,1,0.16,0,1,0,0,0,0,0,0,0,0,0.17800000000000002
2903,éRçËãB,4,4,0,0,1,0.225,0,0,0,0,0,0,0,0,0,0,0.17800000000000002
2903,éRçËãB,5,5,0,1,0,0.19,0,0,0,0,0,0,0,0,0,0,0.17800000000000002
2903,éRçËãB,6,3,0,1,0,0.19666666666666666,0,0,0,0,0,0,0,0,0,0,0.17800000000000002
2930,êVó«àÍãK,1,11,5,2,1,0.22,5,0,0,0,0,0,1,2,3,0,0.22980392156862747
2930,êVó«àÍãK,2,10,0,1,3,0.24500000000000002,0,0,0,0,0,0,0,0,0,7,0.22980392156862747
2930,êVó«àÍãK,3,11,0,2,2,0.2509090909090909,0,0,0,0,0,0,0,0,0,0,0.22980392156862747
2930,êVó«àÍãK,4,9,0,2,1,0.22111111111111112,0,0,0,0,0,0,0,0,0,0,0.22980392156862747
2930,êVó«àÍãK,5,5,0,0,0,0.21200000000000002,0,0,0,0,0,0,0,0,0,0,0.22980392156862747
2930,êVó«àÍãK,6,5,0,0,2,0.20800000000000002,0,0,0,0,0,0,0,0,0,0,0.22980392156862747
3022,êºéRè∏àÍ,1,5,2,1,2,0.144,2,0,0,0,0,0,1,2,0,0,0.16636363636363638
3022,êºéRè∏àÍ,2,6,1,1,1,0.15333333333333335,0,1,0,0,0,0,0,0,0,3,0.16636363636363638
3022,êºéRè∏àÍ,3,7,0,2,0,0.1457142857142857,0,0,0,0,0,0,0,0,0,0,0.16636363636363638
3022,êºéRè∏àÍ,4,7,1,1,3,0.16571428571428573,0,0,0,0,1,0,0,0,0,0,0.16636363636363638
3022,êºéRè∏àÍ,5,6,1,1,0,0.21666666666666667,0,1,0,0,0,0,0,0,0,0,0.16636363636363638
3022,êºéRè∏àÍ,6,2,0,0,0,0.185,0,0,0,0,0,0,0,0,0,0,0.16636363636363638
3024,êºìáã`ë•,1,72,33,15,13,0.15638888888888888,33,0,0,0,0,0,12,13,10,0,0.15496932515337425
3024,êºìáã`ë•,2,59,9,16,14,0.15542372881355931,3,3,2,0,1,0,0,0,0,21,0.15496932515337425
3024,êºìáã`ë•,3,50,10,10,6,0.1588,0,6,3,0,1,0,0,0,0,0,0.15496932515337425
3024,êºìáã`ë•,4,45,12,14,3,0.14200000000000002,1,4,6,0,1,0,0,0,0,0,0.15496932515337425
3024,êºìáã`ë•,5,54,8,17,9,0.16722222222222222,1,5,2,0,0,0,0,0,0,0,0.15496932515337425
3024,êºìáã`ë•,6,46,8,14,8,0.14630434782608698,3,1,3,0,1,0,0,0,0,0,0.15496932515337425
3044,éOëÓé¢ém,1,13,4,2,2,0.19461538461538463,3,0,0,0,1,0,3,4,2,0,0.17750000000000002
3044,éOëÓé¢ém,2,17,1,3,2,0.17529411764705882,0,1,0,0,0,0,0,0,0,10,0.17750000000000002
3044,éOëÓé¢ém,3,16,0,0,6,0.165,0,0,0,0,0,0,0,0,0,0,0.17750000000000002
3044,éOëÓé¢ém,4,17,0,3,5,0.1711764705882353,0,0,0,0,0,0,0,0,0,0,0.17750000000000002
3044,éOëÓé¢ém,5,12,0,1,1,0.1691666666666667,0,0,0,0,0,0,0,0,0,0,0.17750000000000002
3044,éOëÓé¢ém,6,13,0,0,3,0.19461538461538463,0,0,0,0,0,0,0,0,0,0,0.17750000000000002
