日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-09-17,大村,1,予選,1,4299,中島浩哉,40,長崎,56,B1,4.9,23.08,4.78,22.31,70,31.67,60,21.43,曇り,南東,1,1,6.91,1,逃げ,1,0.16,1.50.5,0.1516,0.156566265060241,0.2702702702702703,0.4594594594594595,0.0
2023-09-17,大村,1,予選,2,3559,水長照雄,55,山口,53,B1,3.5,15.0,4.21,17.46,68,14.58,26,27.27,曇り,南東,1,1,6.94,4,逃げ,2,0.19,1.55.3,0.19142857142857145,0.17658064516129032,0.02857142857142857,0.34285714285714286,0.6
2023-09-17,大村,1,予選,3,3293,宮内由紀,58,東京,52,B1,3.78,12.05,4.33,0.0,43,32.2,46,41.86,曇り,南東,1,1,6.85,2,逃げ,3,0.32,1.52.1,0.19914285714285715,0.19737142857142856,0.20512820512820512,0.2564102564102564,0.0
2023-09-17,大村,1,予選,4,5257,西丸侑太,19,香川,54,B1,2.5,2.54,0.0,0.0,22,33.9,57,21.05,曇り,南東,1,1,6.92,3,逃げ,4,0.42,1.53.0,0.1885294117647059,0.2007042253521127,0.0,0.28125,0.0
2023-09-17,大村,1,予選,5,4035,杉江浩明,44,愛知,50,B1,3.85,18.42,0.0,0.0,58,25.86,28,32.79,曇り,南東,1,1,6.96,6,逃げ,5,0.44,.  .,0.2073170731707317,0.19669421487603306,0.05714285714285714,0.2,0.0
2023-09-17,大村,1,予選,6,4669,井上　茂,38,福岡,53,B1,3.62,11.67,4.0,22.0,27,28.57,69,23.53,曇り,南東,1,1,6.92,5,逃げ,6,0.51,.  .,0.23238095238095238,0.18144827586206896,0.0,0.1935483870967742,0.0
2023-09-17,大村,2,予選,1,3901,松田憲幸,46,山口,51,B1,4.16,17.65,5.72,43.59,37,37.1,45,41.86,曇り,東,2,1,6.96,4,差し,1,0.15,1.54.8,0.14942857142857144,0.19488584474885845,0.12,0.4,0.0
2023-09-17,大村,2,予選,2,5086,本村　大,24,長崎,54,B1,5.1,32.0,4.18,18.25,76,44.26,38,50.0,曇り,東,2,1,6.79,1,差し,2,0.14,1.49.3,0.14238095238095239,0.15630434782608696,0.10344827586206896,0.3793103448275862,0.6551724137931034
2023-09-17,大村,2,予選,3,5032,谷口知優,25,香川,53,B1,4.91,28.0,3.48,17.39,38,21.82,36,28.13,曇り,東,2,1,6.96,3,差し,3,0.15,1.53.4,0.15710526315789472,0.16521739130434784,0.0,0.2222222222222222,0.0
2023-09-17,大村,2,予選,4,3463,乙津康志,56,東京,52,B1,4.49,21.59,0.0,0.0,15,38.33,48,22.92,曇り,東,2,1,6.96,2,差し,4,0.16,1.51.9,0.15193548387096775,0.1822748815165877,0.0,0.2962962962962963,0.0
2023-09-17,大村,2,予選,5,4552,杉山勝匡,34,佐賀,52,B1,4.59,29.79,4.52,29.79,25,48.28,21,38.57,曇り,東,2,1,6.84,6,差し,5,0.19,.  .,0.15714285714285714,0.15276190476190477,0.0,0.37037037037037035,0.0
2023-09-17,大村,2,予選,6,4047,吉永浩則,43,大阪,56,B1,4.1,20.73,4.09,18.18,44,33.9,18,31.75,曇り,東,2,1,6.92,5,差し,6,0.27,.  .,0.20400000000000001,0.16672043010752688,0.0,0.10526315789473684,0.0
2023-09-17,大村,3,予選,1,3910,松下知幸,49,香川,52,B1,4.37,19.78,4.8,25.0,57,27.12,55,38.46,曇り,北,1,1,6.95,6,まくり,1,0.26,.  .,0.16666666666666666,0.1966326530612245,0.38461538461538464,0.38461538461538464,0.0
2023-09-17,大村,3,予選,2,4668,楠本晃嗣,38,福岡,51,B2,3.6,11.43,3.77,23.08,48,35.59,37,33.77,曇り,北,1,1,6.93,5,まくり,2,0.23,.  .,0.18727272727272729,0.18134328358208956,0.05555555555555555,0.2777777777777778,0.4444444444444444
2023-09-17,大村,3,予選,3,4191,赤羽克也,42,埼玉,54,A1,7.13,60.19,7.22,55.56,56,30.0,64,45.61,曇り,北,1,1,6.9,1,まくり,3,0.13,1.49.7,0.15078947368421053,0.15806167400881058,0.2,0.1,0.0
2023-09-17,大村,3,予選,4,5252,荒木颯斗,21,愛知,53,B1,3.2,8.0,3.86,14.29,64,33.33,61,34.43,曇り,北,1,1,6.92,4,まくり,4,0.16,1.54.5,0.16918367346938779,0.1659677419354839,0.2,0.4,0.0
2023-09-17,大村,3,予選,5,3777,樋口　亮,48,長崎,51,A2,6.4,49.61,6.08,40.76,74,37.1,31,50.0,曇り,北,1,1,6.84,2,まくり,5,0.11,1.52.0,0.1959090909090909,0.17640845070422537,0.3333333333333333,0.16666666666666666,0.0
2023-09-17,大村,3,予選,6,4222,山口高志,41,佐賀,51,B1,5.12,33.0,5.66,44.68,67,31.03,40,40.0,曇り,北,1,1,6.95,3,まくり,6,0.19,1.53.3,0.17518518518518517,0.17481081081081082,0.0,0.2,0.0
2023-09-17,大村,4,予選,1,4034,西原明生,44,香川,53,B1,4.13,16.84,4.38,19.05,34,33.9,74,44.07,雨,北,2,1,6.89,2,差し,1,0.11,1.52.0,0.1665625,0.19919282511210762,0.46511627906976744,0.4186046511627907,0.0
2023-09-17,大村,4,予選,2,4518,大須賀友,36,愛知,52,A2,6.55,45.78,5.35,29.41,71,27.87,70,36.67,雨,北,2,1,6.83,1,差し,2,0.08,1.51.3,0.16558823529411765,0.17067961165048545,0.023809523809523808,0.5714285714285714,0.42857142857142855
2023-09-17,大村,4,予選,3,4318,桑原将光,39,東京,51,A2,5.68,34.85,0.0,0.0,63,33.33,14,21.74,雨,北,2,1,6.91,5,差し,3,0.11,.  .,0.1427906976744186,0.14530075187969924,0.0625,0.375,0.0
2023-09-17,大村,4,予選,4,5035,櫻井　優,25,埼玉,54,B1,4.67,29.46,0.0,0.0,55,42.86,23,33.33,雨,北,2,1,6.92,4,差し,5,0.26,1.53.7,0.15435897435897436,0.17637254901960783,0.13793103448275862,0.4482758620689655,0.0
2023-09-17,大村,4,予選,5,5261,岡　暢祐,25,長崎,52,B2,1.82,2.0,1.52,0.0,26,25.0,51,43.18,雨,北,2,1,6.92,6,差し,6,0.27,.  .,0.195,0.20463917525773198,0.1,0.4,0.0
2023-09-17,大村,4,予選,6,4064,原田篤志,43,山口,51,A1,6.7,49.31,6.32,42.0,47,21.82,65,37.68,雨,北,2,1,6.92,3,差し,4,0.17,1.52.2,0.16924999999999998,0.1560983606557377,0.0,0.19444444444444445,0.0
