日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-05-14,唐津,1,朝１戦一般,1,3885,久田　武,49,愛知,54,A2,5.08,32.41,0.0,0.0,42,25.33,34,36.96,曇り,北,1,1,6.76,4,まくり,1,0.15,1.54.4,0.141875,0.17084291187739464,0.34285714285714286,0.4,0.0
2023-05-14,唐津,1,朝１戦一般,2,4978,山田和佐,28,広島,52,B1,4.39,21.13,4.43,16.22,43,32.95,80,36.84,曇り,北,1,1,6.77,5,まくり,2,0.24,2.00.0,0.16861111111111113,0.1690686274509804,0.029411764705882353,0.35294117647058826,0.5588235294117647
2023-05-14,唐津,1,朝１戦一般,3,4491,田中　堅,36,群馬,53,B1,5.0,30.28,4.0,20.0,66,40.13,73,20.69,曇り,北,1,1,6.85,1,まくり,3,0.17,1.49.0,0.1957142857142857,0.2077366255144033,0.16216216216216217,0.2972972972972973,0.0
2023-05-14,唐津,1,朝１戦一般,4,4724,吉田祐貴,37,佐賀,54,B1,4.4,22.68,4.55,24.62,54,33.16,74,30.56,曇り,北,1,1,6.77,3,まくり,4,0.11,1.53.3,0.1790909090909091,0.168989898989899,0.03225806451612903,0.2903225806451613,0.0
2023-05-14,唐津,1,朝１戦一般,5,4381,田路朋史,38,兵庫,51,B1,5.41,33.96,6.0,50.0,67,33.89,37,31.71,曇り,北,1,1,6.69,2,まくり,5,0.16,1.52.0,0.16514285714285715,0.16560869565217393,0.06060606060606061,0.24242424242424243,0.0
2023-05-14,唐津,2,モー２ング一,1,4470,平田健之,36,三重,52,A2,2.93,12.73,5.84,42.11,26,29.28,60,28.13,晴,北,1,1,6.86,2,まくり,1,0.16,1.50.9,0.12914285714285714,0.16302884615384616,0.0,0.18518518518518517,0.0
2023-05-14,唐津,2,モー２ング一,2,4598,加藤政彦,38,東京,52,A2,6.13,38.33,0.0,0.0,69,39.87,41,20.45,晴,北,1,1,6.79,3,まくり,2,0.23,1.53.0,0.15636363636363637,0.16164658634538154,0.13043478260869565,0.5217391304347826,0.0
2023-05-14,唐津,2,モー２ング一,3,5022,伊藤尚汰,28,福岡,50,B1,4.17,22.37,3.68,16.0,64,31.29,72,29.41,晴,北,1,1,6.76,6,まくり,3,0.22,1.55.2,0.18156250000000002,0.18421383647798742,0.10344827586206896,0.41379310344827586,0.41379310344827586
2023-05-14,唐津,2,モー２ング一,4,3892,草場康幸,47,佐賀,52,B1,5.18,28.87,5.44,35.0,32,30.11,71,34.29,晴,北,1,1,6.81,1,まくり,4,0.15,1.49.4,0.17441176470588235,0.1605181347150259,0.0,0.44,0.0
2023-05-14,唐津,2,モー２ング一,5,3619,長谷川充,49,群馬,53,B1,5.43,34.91,6.6,50.0,44,33.52,40,31.82,晴,北,1,1,6.87,4,まくり,5,0.19,1.53.4,0.20588235294117646,0.18918367346938775,0.0,0.2857142857142857,0.0
2023-05-14,唐津,2,モー２ング一,6,5307,富永夏哉,19,佐賀,51,B2,0.0,0.0,0.0,0.0,58,37.02,47,27.66,晴,北,1,1,6.81,5,まくり,6,0.16,1.54.8,0.12,0.13857142857142857,0.0,0.3076923076923077,0.0
2023-05-14,唐津,3,３ライズ戦一,1,4748,渡邉雄朗,37,東京,53,A2,5.69,37.37,7.38,75.0,25,32.14,83,48.65,晴,北,1,1,6.71,1,逃げ,1,0.13,1.48.6,0.1603030303030303,0.17664893617021277,0.0,0.21052631578947367,0.0
2023-05-14,唐津,3,３ライズ戦一,2,4485,楠原正剛,37,福岡,55,B1,5.72,33.93,5.35,30.61,38,29.79,32,30.95,晴,北,1,1,6.77,2,逃げ,3,0.09,1.50.3,0.16999999999999998,0.15920187793427232,0.42857142857142855,0.14285714285714285,0.0
2023-05-14,唐津,3,３ライズ戦一,3,3499,市川哲也,54,広島,52,A1,6.26,43.57,6.17,46.67,49,18.31,67,27.27,晴,北,1,1,6.89,3,逃げ,2,0.07,1.52.1,0.1305769230769231,0.14,0.0,0.5,0.6666666666666666
2023-05-14,唐津,3,３ライズ戦一,4,4097,貫地谷直,41,広島,55,B1,4.66,22.73,4.74,31.58,36,45.4,43,46.67,晴,北,1,1,6.83,5,逃げ,4,0.14,1.53.8,0.2517241379310345,0.22720496894409936,0.0,0.1111111111111111,0.0
2023-05-14,唐津,3,３ライズ戦一,5,5055,眞鳥章太,27,長崎,53,B1,4.66,28.07,4.91,30.77,37,44.85,88,36.11,晴,北,1,1,6.77,4,逃げ,5,0.11,1.53.1,0.1624390243902439,0.16497797356828195,0.0,0.3333333333333333,0.0
2023-05-14,唐津,3,３ライズ戦一,6,5258,仲本　舜,17,福岡,52,B2,2.07,0.0,1.17,0.0,56,44.65,82,32.43,晴,北,1,1,6.78,6,逃げ,6,0.21,1.57.6,0.22415384615384615,0.21424778761061947,0.0,0.0,0.0
2023-05-14,唐津,4,おは４戦一般,1,3350,藤本佳史,55,山口,53,A2,5.28,30.58,5.76,33.87,39,31.94,39,39.02,晴,北,1,1,6.77,2,差し,1,0.16,1.50.1,0.12955555555555556,0.14854251012145747,0.0,0.0,0.0
2023-05-14,唐津,4,おは４戦一般,2,4879,山崎鉄平,28,佐賀,53,B1,4.52,24.24,5.14,33.53,55,35.48,35,27.91,晴,北,1,1,6.87,1,差し,2,0.07,1.49.1,0.1778125,0.1650943396226415,0.2916666666666667,0.375,0.0
2023-05-14,唐津,4,おは４戦一般,3,4467,渡邉俊介,36,愛知,51,A2,5.75,34.65,6.0,42.86,18,25.93,75,24.24,晴,北,1,1,6.82,3,差し,3,0.07,1.51.6,0.14630434782608698,0.14556,0.08108108108108109,0.2972972972972973,0.4864864864864865
2023-05-14,唐津,4,おは４戦一般,4,4552,杉山勝匡,34,佐賀,53,B1,4.72,34.62,4.47,27.03,68,23.57,79,32.43,晴,北,1,1,6.63,5,差し,4,0.11,1.55.3,0.1386842105263158,0.1531981981981982,0.125,0.08333333333333333,0.0
2023-05-14,唐津,4,おは４戦一般,5,3439,大平誉史,53,大阪,52,A2,6.5,50.41,6.15,44.0,24,30.43,85,27.03,晴,北,1,1,6.84,4,差し,5,0.25,1.53.9,0.14685714285714288,0.15264591439688718,0.09090909090909091,0.2727272727272727,0.0
2023-05-14,唐津,4,おは４戦一般,6,5261,岡　暢祐,25,長崎,53,B2,1.24,0.0,0.0,0.0,21,32.3,76,51.43,晴,北,1,1,6.77,6,差し,6,0.29,1.57.0,0.21973684210526315,0.21032786885245902,0.25,0.16666666666666666,0.0
2023-05-14,唐津,5,一般,1,4318,桑原将光,38,東京,52,A2,5.67,36.36,5.27,36.36,15,40.96,44,23.91,晴,北,4,4,6.85,4,差し,1,0.16,1.52.8,0.15844444444444444,0.15373015873015874,0.0,0.2,0.0
2023-05-14,唐津,5,一般,2,3741,松尾基成,48,福岡,56,B1,4.64,26.74,5.08,33.33,48,33.86,66,21.21,晴,北,4,4,6.9,6,差し,3,0.2,1.55.3,0.1916216216216216,0.19382775119617224,0.45652173913043476,0.41304347826086957,0.0
2023-05-14,唐津,5,一般,3,4978,山田和佐,28,広島,52,B1,4.39,21.13,4.43,16.22,43,32.95,53,35.0,晴,北,4,4,6.8,3,差し,4,0.15,1.51.7,0.16108108108108107,0.1690686274509804,0.06666666666666667,0.5111111111111111,0.5111111111111111
2023-05-14,唐津,5,一般,4,4601,森野正弘,38,山口,55,A1,6.89,51.11,6.9,55.0,17,33.53,64,36.11,晴,北,4,4,6.74,1,差し,5,0.16,1.49.7,0.14769230769230768,0.1469750889679715,0.10526315789473684,0.47368421052631576,0.0
2023-05-14,唐津,5,一般,5,4466,南　佑典,36,三重,52,A2,5.29,32.23,6.29,42.86,14,29.94,77,48.57,晴,北,4,4,6.88,5,差し,6,0.24,1.54.2,0.18760000000000002,0.17138248847926266,0.21875,0.4375,0.0
2023-05-14,唐津,5,一般,6,3946,赤岩善生,47,愛知,55,A1,7.59,60.65,8.38,77.08,40,33.51,46,33.33,晴,北,4,4,6.88,2,差し,2,0.16,1.50.5,0.1708695652173913,0.15297385620915033,0.16666666666666666,0.3888888888888889,0.0
2023-05-14,唐津,6,一般,1,4633,森　智也,33,兵庫,51,B1,5.53,33.02,2.17,0.0,50,35.05,65,27.27,晴,北,4,4,6.87,3,まくり差し,1,0.13,1.51.9,0.12763157894736843,0.15721774193548388,0.0,0.2647058823529412,0.0
2023-05-14,唐津,6,一般,2,4724,吉田祐貴,37,佐賀,54,B1,4.4,22.68,4.55,24.62,54,33.16,74,30.56,晴,北,4,4,6.85,2,まくり差し,2,0.2,1.50.9,0.16804878048780486,0.168989898989899,0.16666666666666666,0.375,0.0
2023-05-14,唐津,6,一般,3,4420,津久井拓,35,群馬,52,A2,5.91,39.42,0.0,0.0,60,31.11,87,20.0,晴,北,4,4,6.83,6,まくり差し,3,0.18,1.54.4,0.1330769230769231,0.15509960159362549,0.05263157894736842,0.5526315789473685,0.5263157894736842
2023-05-14,唐津,6,一般,4,3885,久田　武,49,愛知,54,A2,5.08,32.41,0.0,0.0,42,25.33,34,36.96,晴,北,4,4,6.85,5,まくり差し,4,0.14,1.54.3,0.1486046511627907,0.17084291187739464,0.0,0.41935483870967744,0.0
2023-05-14,唐津,6,一般,5,4857,加藤翔馬,26,兵庫,57,A1,5.05,29.63,6.0,51.72,65,35.0,38,15.38,晴,北,4,4,6.85,1,まくり差し,5,0.17,1.49.9,0.17675675675675676,0.177351598173516,0.1111111111111111,0.3333333333333333,0.0
2023-05-14,唐津,6,一般,6,4409,坂元浩仁,37,愛知,56,A1,6.51,44.0,0.0,0.0,31,43.95,89,34.38,晴,北,4,4,6.89,4,まくり差し,6,0.19,1.52.8,0.1635135135135135,0.14121457489878544,0.0,0.28125,0.0
2023-05-14,唐津,7,一般,1,4950,高岡竜也,29,山口,51,A2,5.75,38.46,4.39,17.86,34,25.61,90,29.73,晴,北,4,4,6.87,2,まくり,1,0.09,1.51.4,0.14375000000000002,0.15996078431372548,0.0,0.3,0.0
2023-05-14,唐津,7,一般,2,3619,長谷川充,49,群馬,53,B1,5.43,34.91,6.6,50.0,44,33.52,40,31.82,晴,北,4,4,6.94,4,まくり,2,0.19,1.53.4,0.17714285714285713,0.18918367346938775,0.4166666666666667,0.25,0.0
2023-05-14,唐津,7,一般,3,5145,島川海輝,20,山口,53,B1,4.71,29.09,1.44,0.0,28,31.51,81,36.36,晴,北,4,4,6.84,1,まくり,3,0.18,1.51.0,0.1775,0.18030172413793102,0.0,0.2,0.8666666666666667
2023-05-14,唐津,7,一般,4,3233,小畑実成,56,岡山,53,A2,4.76,29.41,5.17,31.43,19,22.9,70,51.43,晴,北,4,4,6.89,5,まくり,4,0.21,1.55.2,0.16682926829268294,0.15795180722891566,0.0,0.2777777777777778,0.0
2023-05-14,唐津,7,一般,5,4748,渡邉雄朗,37,東京,53,A2,5.69,37.37,7.38,75.0,25,32.14,83,48.65,晴,北,4,4,6.83,3,まくり,5,0.19,1.52.2,0.1885294117647059,0.17664893617021277,0.08333333333333333,0.16666666666666666,0.0
2023-05-14,唐津,7,一般,6,5223,森清友翔,22,福岡,54,B2,1.9,1.67,1.28,0.0,53,42.94,63,26.47,晴,北,4,4,6.86,6,まくり,6,0.23,1.56.5,0.1825301204819277,0.1883625730994152,0.07692307692307693,0.23076923076923078,0.0
2023-05-14,唐津,8,一般,1,5055,眞鳥章太,27,長崎,53,B1,4.66,28.07,4.91,30.77,37,44.85,88,36.11,晴,北,4,4,6.9,2,抜き,1,0.11,1.51.3,0.14,0.16497797356828195,0.0,0.07692307692307693,0.0
2023-05-14,唐津,8,一般,2,4491,田中　堅,36,群馬,53,B1,5.0,30.28,4.0,20.0,66,40.13,73,20.69,晴,北,4,4,6.89,5,抜き,2,0.1,1.53.3,0.19348837209302328,0.2077366255144033,0.5185185185185185,0.2962962962962963,0.0
2023-05-14,唐津,8,一般,3,4470,平田健之,36,三重,52,A2,2.93,12.73,5.84,42.11,26,29.28,60,28.13,晴,北,4,4,6.94,1,抜き,3,0.11,1.49.9,0.14833333333333334,0.16302884615384616,0.1111111111111111,0.4074074074074074,0.5185185185185185
2023-05-14,唐津,8,一般,4,4467,渡邉俊介,36,愛知,51,A2,5.75,34.65,6.0,42.86,18,25.93,75,24.24,晴,北,4,4,6.88,3,抜き,4,0.06,1.51.9,0.13135135135135137,0.14556,0.07142857142857142,0.5,0.0
2023-05-14,唐津,8,一般,5,4319,三宅　潤,38,大阪,57,B1,4.46,24.39,5.19,29.63,23,28.68,69,34.48,晴,北,4,4,6.95,6,抜き,5,0.09,1.59.7,0.18133333333333335,0.16245689655172413,0.041666666666666664,0.4166666666666667,0.0
2023-05-14,唐津,8,一般,6,4401,小林　泰,38,東京,55,A1,6.67,50.52,0.0,0.0,46,40.8,42,55.26,晴,北,4,4,6.91,4,抜き,6,0.11,1.52.8,0.14763157894736842,0.1338785046728972,0.0,0.16666666666666666,0.0
2023-05-14,唐津,9,からっキー特,1,4381,田路朋史,38,兵庫,51,B1,5.41,33.96,6.0,50.0,67,33.89,37,31.71,晴,北,4,4,6.77,1,逃げ,1,0.13,1.50.3,0.16615384615384615,0.16560869565217393,0.0,0.19047619047619047,0.0
2023-05-14,唐津,9,からっキー特,2,4466,南　佑典,36,三重,52,A2,5.29,32.23,6.29,42.86,14,29.94,77,48.57,晴,北,4,4,6.91,4,逃げ,2,0.14,1.54.3,0.1709090909090909,0.17138248847926266,0.6086956521739131,0.2826086956521739,0.0
2023-05-14,唐津,9,からっキー特,3,3439,大平誉史,53,大阪,52,A2,6.5,50.41,6.15,44.0,24,30.43,85,27.03,晴,北,4,4,6.94,2,逃げ,3,0.15,1.51.3,0.1510204081632653,0.15264591439688718,0.07142857142857142,0.5238095238095238,0.6190476190476191
2023-05-14,唐津,9,からっキー特,4,3350,藤本佳史,55,山口,53,A2,5.28,30.58,5.76,33.87,39,31.94,39,39.02,晴,北,4,4,6.9,6,逃げ,4,0.14,1.56.4,0.1523076923076923,0.14854251012145747,0.15384615384615385,0.358974358974359,0.0
