日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2021-08-26,福岡,1,一般,1,4514,上條嘉嗣,31,大阪,52,A2,5.73,39.85,6.32,54.55,69,0.0,151,0.0,晴,南,1,2,6.82,1,逃げ,1,0.18,1.49.8,上條嘉嗣,53.0,33.0,14.0,2.0,0.1733962264150943,32.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,6.0,0.0,0.1817712177121771,0.6226415094339622,0.2641509433962264,0.03773584905660377,0.6037735849056604,0.0,0.0,0.0,0.0,0.018867924528301886,0.22641509433962265,0.11320754716981132
2021-08-26,福岡,1,一般,2,4661,中島昂章,29,佐賀,51,B1,4.87,22.94,3.83,16.67,61,45.45,146,0.0,晴,南,1,2,6.82,2,逃げ,2,0.27,1.51.2,中島昂章,35.0,3.0,11.0,6.0,0.1865714285714285,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.2189175257731958,0.08571428571428572,0.3142857142857143,0.17142857142857143,0.0,0.4857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0
2021-08-26,福岡,1,一般,3,3036,吉本正昭,63,山口,57,B1,4.17,21.74,3.43,14.29,15,18.18,169,0.0,晴,南,1,2,6.88,6,逃げ,3,0.21,.  .,吉本正昭,28.0,1.0,4.0,3.0,0.1753571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615894039735099,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
2021-08-26,福岡,1,一般,4,3974,深山祐二,44,佐賀,52,B1,4.18,26.21,4.19,26.92,22,0.0,161,0.0,晴,南,1,2,6.9,3,逃げ,4,0.23,1.53.5,深山祐二,36.0,3.0,4.0,7.0,0.1591666666666666,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635148514851485,0.08333333333333333,0.1111111111111111,0.19444444444444445,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0
2021-08-26,福岡,1,一般,5,3709,田中浩之,47,山口,52,B1,4.06,20.0,3.91,18.18,62,33.33,171,0.0,晴,南,1,2,6.88,5,逃げ,5,0.17,.  .,田中浩之,32.0,0.0,4.0,2.0,0.2065625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1967058823529411,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-26,福岡,1,一般,6,4893,渡邉真奈,30,東京,46,B1,4.54,23.53,3.96,17.39,45,0.0,111,50.0,晴,南,1,2,6.92,4,逃げ,6,0.18,1.54.5,渡邉真奈美,23.0,0.0,2.0,3.0,0.1791304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164180790960452,0.0,0.08695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-26,福岡,2,一般,1,4727,安部慎一,34,福岡,53,B1,3.91,17.24,4.45,23.81,32,70.0,112,50.0,晴,北,2,3,6.8,2,差し,1,0.18,1.51.9,安部慎一,19.0,9.0,4.0,3.0,0.1610526315789473,8.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.1561979166666667,0.47368421052631576,0.21052631578947367,0.15789473684210525,0.42105263157894735,0.0,0.0,0.0,0.0,0.15789473684210525,0.10526315789473684,0.15789473684210525
2021-08-26,福岡,2,一般,2,3838,伊藤啓三,46,埼玉,53,A2,5.88,43.01,6.29,57.14,75,0.0,109,60.0,晴,北,2,3,6.83,1,差し,2,0.09,1.50.6,伊藤啓三,37.0,11.0,8.0,10.0,0.1529729729729729,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.1496330275229357,0.2972972972972973,0.21621621621621623,0.2702702702702703,0.0,0.21621621621621623,0.24324324324324326,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0
2021-08-26,福岡,2,一般,3,3875,廣中良一,44,山口,52,B1,4.69,30.77,3.33,11.11,46,45.45,162,0.0,晴,北,2,3,6.85,3,差し,3,0.11,1.53.2,廣中良一,41.0,2.0,12.0,8.0,0.1560975609756097,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698477157360406,0.04878048780487805,0.2926829268292683,0.1951219512195122,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0
2021-08-26,福岡,2,一般,4,4370,山口達也,34,岡山,56,A1,6.22,48.2,6.28,52.0,40,0.0,174,0.0,晴,北,2,3,6.89,5,差し,4,0.15,.  .,山口達也,51.0,10.0,13.0,11.0,0.1419607843137255,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1457471264367816,0.19607843137254902,0.2549019607843137,0.21568627450980393,0.0,0.0,0.0,0.13725490196078433,0.058823529411764705,0.0,0.0,0.0
