日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-11-06,若松,1,予選,1,4737,竹井貴史,32,福岡,53,A1,6.23,46.02,6.97,55.32,36,26.14,51,33.05,曇り,西,5,5,6.81,1,逃げ,1,0.13,1.50.6,0.16686274509803922,0.17080321285140562,0.24324324324324326,0.4594594594594595,0.0
2023-11-06,若松,1,予選,2,3557,太田和美,50,大阪,54,A1,7.3,51.64,6.86,42.86,14,37.24,16,28.93,曇り,西,5,5,6.8,2,逃げ,2,0.11,1.52.0,0.1628947368421053,0.16008130081300814,0.06060606060606061,0.30303030303030304,0.5454545454545454
2023-11-06,若松,1,予選,3,4398,船岡洋一,36,広島,53,A1,6.28,50.0,7.06,44.12,27,26.09,55,36.13,曇り,西,5,5,6.79,6,逃げ,3,0.12,1.57.6,0.14288888888888887,0.1465357142857143,0.175,0.25,0.0
2023-11-06,若松,1,予選,4,4330,奈須啓太,40,福岡,52,A1,5.98,50.0,6.9,50.0,48,31.49,12,32.2,曇り,西,5,5,6.8,4,逃げ,4,0.08,1.53.9,0.11958333333333333,0.12466417910447762,0.0,0.2647058823529412,0.0
2023-11-06,若松,1,予選,5,3780,魚谷智之,48,兵庫,52,A1,6.71,44.64,8.27,59.09,57,30.04,43,30.51,曇り,西,5,5,6.78,5,逃げ,5,0.24,1.54.4,0.14263157894736841,0.16096774193548388,0.06060606060606061,0.21212121212121213,0.0
2023-11-06,若松,1,予選,6,4494,河合佑樹,36,静岡,53,A1,6.49,39.06,7.49,71.43,49,29.41,30,35.4,曇り,西,5,5,6.82,3,逃げ,6,0.21,1.53.9,0.13478260869565217,0.1369283276450512,0.0,0.23333333333333334,0.0
2023-11-06,若松,2,予選,1,4796,春園功太,32,三重,52,A1,6.22,43.56,7.08,50.0,5,41.07,35,28.32,曇り,西,5,5,6.74,2,まくり差し,1,0.19,1.52.9,0.13893617021276597,0.15138211382113823,0.08,0.48,0.0
2023-11-06,若松,2,予選,2,3874,山本寛久,47,岡山,53,A1,6.91,52.38,6.3,40.0,17,26.2,49,33.88,曇り,西,5,5,6.76,6,まくり差し,2,0.23,1.58.3,0.12571428571428572,0.1477394636015326,0.14814814814814814,0.2962962962962963,0.5555555555555556
2023-11-06,若松,2,予選,3,4095,福来　剛,42,東京,52,A1,6.98,54.81,6.23,46.15,2,37.61,25,44.64,曇り,西,5,5,6.85,3,まくり差し,3,0.23,1.54.0,0.11380952380952382,0.13617529880478088,0.0,0.1724137931034483,0.0
2023-11-06,若松,2,予選,4,4932,新開　航,27,福岡,52,A1,7.22,57.26,7.0,55.81,61,41.15,24,34.21,曇り,西,5,5,6.74,1,まくり差し,5,0.17,1.50.7,0.1363157894736842,0.13864,0.0,0.32142857142857145,0.0
