日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-08-30,大村,1,予選,1,3843,上之晃弘,47,長崎,52,B1,5.53,37.21,5.06,30.82,30,10.81,27,29.51,曇り,東,2,1,6.96,2,抜き,1,0.15,1.51.1,0.1618181818181818,0.1715981735159817,0.2972972972972973,0.2702702702702703,0.1891891891891892,0.24324324324324326,0.0,0.02702702702702703,0.0,0.0,0.2972972972972973,0.21621621621621623,0.13513513513513514
2023-08-30,大村,1,予選,2,5086,本村　大,24,長崎,52,B1,5.24,37.31,4.1,17.46,64,32.56,51,50.0,曇り,東,2,1,6.92,1,抜き,2,0.12,1.50.0,0.1345833333333333,0.156578947368421,0.02857142857142857,0.14285714285714285,0.22857142857142856,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,1,予選,3,5125,高井雄基,27,愛知,51,B1,4.81,29.59,6.0,28.57,13,18.6,26,29.31,曇り,東,2,1,6.99,4,抜き,3,0.14,1.55.3,0.1593939393939394,0.162704081632653,0.20512820512820512,0.1282051282051282,0.15384615384615385,0.0,0.0,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.0,0.0,0.0
2023-08-30,大村,1,予選,4,3892,草場康幸,47,佐賀,52,B1,5.45,33.96,4.63,23.68,39,45.45,70,39.02,曇り,東,2,1,6.96,3,抜き,4,0.17,1.53.3,0.1697222222222222,0.1623645320197044,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
2023-08-30,大村,1,予選,5,4635,峰重力也,33,岡山,53,B1,4.97,28.57,4.2,27.78,62,38.1,18,31.48,曇り,東,2,1,6.98,6,抜き,5,0.14,.  .,0.129,0.1198958333333333,0.08333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0
2023-08-30,大村,1,予選,6,4778,堤　啓輔,37,佐賀,51,B1,5.39,33.75,4.06,19.44,24,27.5,21,42.19,曇り,東,2,1,6.98,5,抜き,6,0.18,.  .,0.171875,0.1590526315789473,0.0,0.06451612903225806,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,2,予選,1,5054,佐々木大,27,大阪,51,B1,4.99,32.94,3.83,16.67,31,13.33,40,39.22,曇り,東,2,1,6.91,1,逃げ,1,0.22,1.50.8,0.1443478260869565,0.1745508982035928,0.12,0.2,0.24,0.08,0.0,0.0,0.0,0.0,0.28,0.48,0.08
2023-08-30,大村,2,予選,2,4416,三宅健太,36,広島,54,B1,4.97,28.26,4.75,22.64,23,32.61,23,36.51,曇り,東,2,1,6.96,3,逃げ,2,0.23,1.53.5,0.1667647058823529,0.1771065989847715,0.1,0.2,0.2,0.0,0.6666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,2,予選,3,4704,河野　大,35,徳島,52,A2,6.05,41.84,5.81,36.71,72,23.08,55,43.75,曇り,東,2,1,6.97,4,逃げ,3,0.19,1.54.5,0.1340350877192982,0.144885993485342,0.0,0.13793103448275862,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,2,予選,4,4196,田中太一,41,佐賀,52,B1,4.25,22.68,5.05,36.36,11,28.26,65,42.59,曇り,東,2,1,6.94,6,逃げ,4,0.16,.  .,0.19125,0.186231884057971,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,2,予選,5,3773,津留浩一,49,長崎,55,B1,4.32,27.18,5.23,32.08,28,37.5,19,29.51,曇り,東,2,1,6.94,2,逃げ,5,0.17,1.52.0,0.1946666666666666,0.1802083333333333,0.0,0.10714285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,2,予選,6,4215,吉島祥之,39,愛知,55,A2,5.79,34.53,5.14,28.57,36,46.51,74,47.37,曇り,東,2,1,6.96,5,逃げ,6,0.17,.  .,0.1736842105263158,0.1692831541218638,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,3,予選,1,4395,下河雅史,37,福岡,55,B1,5.21,30.77,5.61,36.47,18,37.5,30,35.19,曇り,東,1,1,6.95,2,まくり差し,1,0.23,1.52.4,0.1530555555555555,0.1573333333333333,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857
2023-08-30,大村,3,予選,2,4723,寺島吉彦,37,東京,49,B1,5.33,32.77,5.4,50.0,25,48.98,56,44.0,曇り,東,1,1,6.92,6,まくり差し,3,0.15,.  .,0.1631428571428571,0.1659803921568627,0.05,0.05,0.25,0.0,0.45,0.05,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,3,予選,3,4292,麻生慎介,38,広島,51,A1,6.46,44.96,5.96,44.23,37,35.29,12,48.28,曇り,東,1,1,6.98,4,まくり差し,4,0.06,1.55.0,0.1422222222222222,0.1490763052208835,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,3,予選,4,5039,倉田茂将,25,愛知,57,B1,4.45,22.64,0.0,0.0,51,50.0,58,37.5,曇り,東,1,1,7.0,1,まくり差し,5,0.07,1.50.9,0.1220588235294117,0.1372330097087378,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,3,予選,5,3574,大神康司,51,福岡,53,A2,6.03,42.52,5.84,42.34,47,20.0,73,40.82,曇り,東,1,1,6.98,3,まくり差し,2,0.24,1.54.6,0.1630555555555555,0.1702916666666666,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,3,予選,6,3562,山下和彦,54,広島,52,A1,6.64,48.18,5.9,40.82,61,31.25,71,43.75,曇り,東,1,1,6.95,5,まくり差し,6,0.07,.  .,0.1783333333333333,0.1580068728522337,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,4,予選,1,3812,山崎聖司,47,東京,53,B1,4.79,25.21,0.0,0.0,67,29.17,61,33.33,曇り,南東,1,1,6.96,2,差し,1,0.06,1.51.6,0.1376923076923077,0.1584120171673819,0.4878048780487805,0.21951219512195122,0.17073170731707318,0.4146341463414634,0.0,0.0,0.0,0.0,0.17073170731707318,0.21951219512195122,0.12195121951219512
2023-08-30,大村,4,予選,2,3284,渡邊伸太,55,佐賀,53,B1,5.12,28.7,6.49,45.88,50,42.86,17,45.31,曇り,南東,1,1,7.01,1,差し,2,0.07,1.51.0,0.1854838709677419,0.1882564102564102,0.025,0.25,0.275,0.0,0.425,0.025,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,4,予選,3,4108,吉村正明,43,山口,50,A1,6.25,43.9,6.09,50.0,15,36.73,64,47.22,曇り,南東,1,1,6.95,5,差し,3,0.02,.  .,0.12725,0.1327165354330708,0.0625,0.125,0.3125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,4,予選,4,4379,桑島和宏,39,東京,56,A2,5.88,40.0,5.82,47.06,69,45.45,50,47.06,曇り,南東,1,1,6.99,4,差し,5,0.09,1.53.7,0.156875,0.1610984848484848,0.14285714285714285,0.17857142857142858,0.25,0.0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0
2023-08-30,大村,4,予選,5,3151,落合敬一,59,長崎,52,A2,5.37,33.71,4.72,23.84,40,36.0,41,38.78,曇り,南東,1,1,6.97,3,差し,4,0.11,1.53.3,0.1859375,0.1696808510638298,0.1,0.16666666666666666,0.23333333333333334,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2023-08-30,大村,4,予選,6,4607,鶴田勇雄,34,福岡,51,B1,6.0,35.94,5.56,32.0,35,27.08,63,33.33,曇り,南東,1,1,6.93,6,差し,6,0.09,.  .,0.1733333333333333,0.1759591836734693,0.0,0.06060606060606061,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,5,予選,1,4895,門間雄大,32,東京,54,B1,5.34,25.51,5.27,20.0,44,36.59,13,31.48,曇り,南東,1,1,7.01,4,抜き,1,0.04,1.54.5,0.1417857142857143,0.1500934579439252,0.13636363636363635,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.0,0.045454545454545456,0.4090909090909091,0.3181818181818182
2023-08-30,大村,5,予選,2,4319,三宅　潤,38,大阪,53,B1,4.65,25.69,6.21,42.86,54,19.51,32,36.73,曇り,南東,1,1,6.95,1,抜き,2,0.1,1.49.9,0.1684210526315789,0.1713839285714285,0.08108108108108109,0.35135135135135137,0.16216216216216217,0.0,0.5135135135135135,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.0
2023-08-30,大村,5,予選,3,4096,石橋道友,41,長崎,53,A1,6.71,48.25,6.92,54.49,41,45.24,38,44.83,曇り,南東,1,1,6.92,2,抜き,3,0.05,1.51.2,0.1486842105263158,0.1495871559633027,0.02857142857142857,0.17142857142857143,0.2571428571428571,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,5,予選,4,4423,坂口貴彦,34,岡山,55,B1,4.82,31.53,4.93,33.33,33,39.13,49,32.56,曇り,南東,1,1,6.98,3,抜き,4,0.09,1.53.3,0.1711904761904762,0.1600456621004566,0.06060606060606061,0.09090909090909091,0.15151515151515152,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
2023-08-30,大村,5,予選,5,3843,上之晃弘,47,長崎,52,B1,5.53,37.21,5.06,30.82,30,10.81,27,29.51,曇り,南東,1,1,7.01,6,抜き,5,0.15,.  .,0.173,0.1715981735159817,0.0,0.11764705882352941,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,5,予選,6,4369,丹下　将,37,愛知,57,A1,6.24,49.65,6.63,50.0,38,21.74,53,38.1,曇り,南東,1,1,7.06,5,抜き,6,0.15,.  .,0.1641463414634146,0.1525714285714285,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,大村,6,予選,1,5132,中野希一,24,埼玉,53,B1,5.68,38.46,0.0,0.0,34,32.65,37,31.03,雨,東,1,1,7.0,2,抜き,1,0.14,1.50.5,0.1578571428571428,0.1477114427860696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
