日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2021-12-31,大村,1,一般,1,4213,重富伸也,37,長崎,54,B1,4.18,17.12,4.95,30.0,66,24.37,13,40.17,晴,北西,3,2,6.79,3,差し,1,0.14,1.52.0,重富伸也,31.0,9.0,7.0,3.0,0.16,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.1675221238938053,0.2903225806451613,0.22580645161290322,0.0967741935483871,0.2903225806451613,0.0,0.0,0.0,0.0,0.22580645161290322,0.22580645161290322,0.22580645161290322
2021-12-31,大村,1,一般,2,4315,山崎昂介,37,長崎,53,B1,5.09,34.04,5.16,31.88,29,46.61,52,37.37,晴,北西,3,2,6.79,1,差し,2,0.13,1.48.7,山崎昂介,28.0,3.0,6.0,4.0,0.2032142857142857,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.1878921568627451,0.10714285714285714,0.21428571428571427,0.14285714285714285,0.0,0.5,0.10714285714285714,0.0,0.0,0.0,0.0,0.0
2021-12-31,大村,1,一般,3,3906,飯山晃三,44,長崎,56,B1,5.18,32.43,5.68,39.31,44,24.37,59,36.52,晴,北西,3,2,6.81,5,差し,3,0.18,.  .,飯山晃三,34.0,3.0,8.0,5.0,0.1467647058823529,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751162790697674,0.08823529411764706,0.23529411764705882,0.14705882352941177,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0
2021-12-31,大村,1,一般,4,3843,上之晃弘,45,長崎,55,B1,4.76,28.87,5.34,36.81,26,38.46,72,21.67,晴,北西,3,2,6.86,2,差し,4,0.14,1.51.0,上之晃弘,30.0,3.0,3.0,10.0,0.1896666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1793717277486911,0.1,0.1,0.3333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
2021-12-31,大村,1,一般,5,3773,津留浩一,47,長崎,54,B1,4.51,24.78,5.34,33.03,50,37.19,11,38.74,晴,北西,3,2,6.83,4,差し,5,0.13,1.52.1,津留浩一郎,37.0,1.0,6.0,3.0,0.1654054054054054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1657142857142857,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0
2021-12-31,大村,1,一般,6,5177,松井貫太,25,福岡,51,B2,1.64,2.13,1.33,0.0,58,30.0,71,32.2,晴,北西,3,2,6.97,6,差し,6,0.17,.  .,松井貫太,73.0,0.0,2.0,1.0,0.1853424657534246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891666666666666,0.0,0.0273972602739726,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,大村,2,一般,1,4299,中島浩哉,39,長崎,56,B1,4.98,28.57,4.63,26.49,73,21.15,74,36.94,晴,北西,3,2,6.88,2,まくり差し,1,0.09,1.49.1,中島浩哉,29.0,13.0,6.0,3.0,0.106551724137931,11.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,4.0,0.0,0.1381052631578947,0.4482758620689655,0.20689655172413793,0.10344827586206896,0.3793103448275862,0.0,0.0,0.0,0.0,0.2413793103448276,0.06896551724137931,0.13793103448275862
2021-12-31,大村,2,一般,2,4523,中村辰也,33,長崎,53,A2,5.66,37.62,5.89,37.84,21,47.01,48,32.8,晴,北西,3,2,6.89,6,まくり差し,2,0.19,.  .,中村辰也,35.0,3.0,10.0,7.0,0.176,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.1653811659192825,0.08571428571428572,0.2857142857142857,0.2,0.0,0.6,0.08571428571428572,0.0,0.0,0.0,0.0,0.0
2021-12-31,大村,2,一般,3,4966,田川大貴,24,長崎,53,B1,4.76,25.0,5.22,30.98,47,39.47,64,30.43,晴,北西,3,2,6.89,1,まくり差し,3,0.13,1.48.2,田川大貴,33.0,1.0,5.0,9.0,0.1642424242424242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635204081632653,0.030303030303030304,0.15151515151515152,0.2727272727272727,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0
2021-12-31,大村,2,一般,4,3964,宮地博士,42,長崎,55,B1,3.99,16.16,4.43,18.92,23,33.87,45,30.16,晴,北西,3,2,6.88,4,まくり差し,4,0.16,1.51.7,宮地博士,37.0,0.0,4.0,4.0,0.2016216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057894736842105,0.0,0.10810810810810811,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
