日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-09-20,大村,1,予選,1,4211,村田　敦,40,東京,58,B1,3.84,21.49,3.11,10.53,16,27.12,12,45.24,曇り,南,2,1,7.0,3,差し,1,0.14,1.54.1,0.1730555555555555,0.1541379310344827,9.0,36.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,15.0,1.0,5.0,0.25,0.25,0.08333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.4166666666666667,0.027777777777777776,0.1388888888888889
2023-09-20,大村,1,予選,2,4222,山口高志,41,佐賀,51,B1,5.12,33.0,5.66,44.68,67,31.03,40,40.0,曇り,南,2,1,6.97,1,差し,2,0.11,1.49.8,0.1754838709677419,0.1747619047619047,4.0,31.0,6.0,8.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.1935483870967742,0.25806451612903225,0.0,0.4838709677419355,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0
2023-09-20,大村,1,予選,3,4299,中島浩哉,40,長崎,56,B1,4.9,23.08,4.78,22.31,70,31.67,60,21.43,曇り,南,2,1,6.96,4,差し,3,0.15,1.54.8,0.1457692307692307,0.1564117647058823,0.0,26.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,大村,1,予選,4,3559,水長照雄,55,山口,53,B1,3.5,15.0,4.21,17.46,68,14.58,26,27.27,曇り,南,2,1,7.01,5,差し,4,0.14,.  .,0.1729032258064516,0.176,0.0,31.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,大村,1,予選,5,5252,荒木颯斗,21,愛知,53,B1,3.2,8.0,3.86,14.29,64,33.33,61,34.43,曇り,南,2,1,6.95,2,差し,5,0.14,1.52.7,0.1437037037037037,0.1651052631578947,2.0,54.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.037037037037037035,0.05555555555555555,0.09259259259259259,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,0.0
2023-09-20,大村,1,予選,6,5261,岡　暢祐,25,長崎,52,B2,1.82,2.0,1.52,0.0,26,25.0,51,43.18,曇り,南,2,1,6.92,6,差し,6,0.26,.  .,0.2101639344262295,0.2043564356435643,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,大村,2,予選,1,4669,井上　茂,38,福岡,53,B1,3.62,11.67,4.0,22.0,27,28.57,16,23.08,曇り,南,2,1,6.98,1,逃げ,1,0.06,1.50.4,0.15875,0.1851724137931034,2.0,16.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.125,0.3125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.25,0.3125,0.1875
2023-09-20,大村,2,予選,2,3901,松田憲幸,46,山口,51,B1,4.16,17.65,5.72,43.59,37,37.1,45,41.86,曇り,南,2,1,7.03,2,逃げ,2,0.14,1.51.6,0.2031578947368421,0.1942600896860986,3.0,38.0,5.0,8.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.13157894736842105,0.21052631578947367,0.0,0.47368421052631576,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0
2023-09-20,大村,2,予選,3,3151,落合敬一,59,長崎,50,A2,5.08,29.21,4.85,25.81,28,36.21,24,19.05,曇り,南,2,1,7.01,3,逃げ,3,0.08,1.53.1,0.1477142857142857,0.1653299492385787,5.0,35.0,11.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0
2023-09-20,大村,2,予選,4,3436,柏野幸二,54,岡山,50,A2,5.74,40.43,5.67,44.44,59,27.12,62,38.3,曇り,南,2,1,7.02,4,逃げ,4,0.06,1.53.6,0.1151851851851851,0.1279126213592233,1.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
