ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2025-05-31,ìÇí√,1,í©ÇPêÌ,1,4096,êŒã¥ìπóF,43,í∑çË,54,A1,6.73,47.37,6.44,44.19,24,27.64,51,21.57,ê∞,ñk,5,5,6.82,1,ì¶Ç∞,1,0.08,1.49.6,0.1278688524590163,0.1383333333333333,46,61,7,3,46,0,0,0,0,5,2,4,0.7540983606557377,0.11475409836065574,0.04918032786885246,0.7540983606557377,0.0,0.0,0.0,0.0,0.08196721311475409,0.03278688524590164,0.06557377049180328
2025-05-31,ìÇí√,1,í©ÇPêÌ,2,3631,ìcìYçNâÓ,55,í∑çË,52,B1,4.57,27.03,4.41,33.33,23,41.81,9,33.9,ê∞,ñk,5,5,6.84,2,ì¶Ç∞,2,0.11,1.50.6,0.1564705882352941,0.17,2,17,3,2,0,11,2,0,0,0,0,0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.6470588235294118,0.11764705882352941,0.0,0.0,0.0,0.0,0.0
2025-05-31,ìÇí√,1,í©ÇPêÌ,3,3998,ïyê¨å™éô,45,ç≤âÍ,52,B1,4.74,29.13,4.96,31.21,31,36.21,14,42.0,ê∞,ñk,5,5,6.84,4,ì¶Ç∞,3,0.19,1.54.0,0.1457142857142857,0.1573469387755102,3,49,10,9,0,0,1,2,0,0,0,0,0.061224489795918366,0.20408163265306123,0.1836734693877551,0.0,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.0,0.0
2025-05-31,ìÇí√,1,í©ÇPêÌ,4,3539,ã‡éqèáàÍ,57,éRå˚,54,B1,4.2,21.0,3.87,17.95,36,26.67,15,14.0,ê∞,ñk,5,5,6.85,3,ì¶Ç∞,4,0.22,1.53.1,0.185,0.1780392156862745,0,38,4,1,0,0,0,0,0,0,0,0,0.0,0.10526315789473684,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-31,ìÇí√,1,í©ÇPêÌ,5,3442,ã{ïêâpéi,55,çÅêÏ,55,B1,5.15,30.19,6.16,45.16,42,35.91,32,21.43,ê∞,ñk,5,5,6.85,5,ì¶Ç∞,5,0.17,1.56.0,0.1678125,0.1662995594713656,0,32,2,5,0,0,0,0,0,0,0,0,0.0,0.0625,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-31,ìÇí√,1,í©ÇPêÌ,6,5412,ãvï€ìcì‚,19,ç≤âÍ,44,B2,0.0,0.0,0.0,0.0,21,30.11,38,35.14,ê∞,ñk,5,5,6.83,6,ì¶Ç∞,6,0.19,1.59.6,0.1575,0.18,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-31,ìÇí√,2,ÉÇÅ[ÇQÉìÉOêÌ,1,3912,êÏå¥ê≥ñæ,51,ïüà‰,52,A2,5.45,41.46,5.04,29.82,14,22.3,29,33.33,ê∞,ñk,5,5,6.81,1,ì¶Ç∞,1,0.11,1.49.9,0.1476190476190476,0.1396774193548387,21,42,9,5,20,0,0,0,0,2,7,9,0.5,0.21428571428571427,0.11904761904761904,0.47619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.16666666666666666,0.21428571428571427
2025-05-31,ìÇí√,2,ÉÇÅ[ÇQÉìÉOêÌ,2,4108,ãgë∫ê≥ñæ,45,éRå˚,51,A1,7.16,60.53,7.2,56.82,35,28.4,11,48.28,ê∞,ñk,5,5,6.86,3,ì¶Ç∞,2,0.12,1.53.8,0.145,0.1353846153846153,4,20,7,2,0,11,2,2,0,0,0,0,0.2,0.35,0.1,0.0,0.55,0.1,0.1,0.0,0.0,0.0,0.0
2025-05-31,ìÇí√,2,ÉÇÅ[ÇQÉìÉOêÌ,3,4007,ûƒìcè´ïF,46,éRå˚,50,B1,4.55,23.53,4.92,32.0,43,45.4,18,22.95,ê∞,ñk,5,5,6.85,6,ì¶Ç∞,3,0.08,1.57.0,0.1226829268292683,0.1274634146341463,4,41,8,12,0,0,2,0,2,0,0,0,0.0975609756097561,0.1951219512195122,0.2926829268292683,0.0,0.0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0
2025-05-31,ìÇí√,2,ÉÇÅ[ÇQÉìÉOêÌ,4,3284,ìnÁ≤êLëæ,57,ç≤âÍ,54,B1,5.03,30.48,4.99,28.4,19,37.02,7,21.74,ê∞,ñk,5,5,6.88,2,ì¶Ç∞,4,0.17,1.51.1,0.18375,0.1716734693877551,4,48,6,7,0,0,2,2,0,0,0,0,0.08333333333333333,0.125,0.14583333333333334,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0
