日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-06-01,下関,1,予選,1,3519,冨田秀幸,57,愛知,51,B1,4.5,22.9,4.5,19.05,63,36.67,30,34.62,晴,北西,2,2,6.8,2,まくり差し,1,0.12,1.50.9,冨田秀幸,37,8,13,8,0.1418918918918918,8,0,0,0,0,0,11,5,11,0,0.152851711026616,0.21621621621621623,0.35135135135135137,0.21621621621621623,0.21621621621621623,0.0,0.0,0.0,0.0,0.2972972972972973,0.13513513513513514,0.2972972972972973
2025-06-01,下関,1,予選,2,5085,中村栄治,26,福井,50,B1,4.5,27.5,5.04,28.0,29,18.18,12,37.84,晴,北西,2,2,6.8,3,まくり差し,2,0.11,1.52.3,中村栄治,34,5,4,8,0.1879411764705882,0,4,0,0,1,0,0,0,0,12,0.186551724137931,0.14705882352941177,0.11764705882352941,0.23529411764705882,0.0,0.35294117647058826,0.11764705882352941,0.0,0.0,0.0,0.0,0.0
2025-06-01,下関,1,予選,3,5312,川辺郭人,24,佐賀,54,B2,1.88,3.39,1.6,0.0,55,42.86,64,15.63,晴,北西,2,2,6.84,6,まくり差し,3,0.21,.  .,川辺郭人,4,0,0,0,0.2025,0,0,0,0,0,0,0,0,0,0,0.1885526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,下関,1,予選,4,3776,横井健太,50,愛知,57,B1,3.92,16.04,3.63,12.5,73,34.48,39,23.53,晴,北西,2,2,6.83,1,まくり差し,4,0.08,1.49.7,横井健太,43,0,4,5,0.1944186046511627,0,0,0,0,0,0,0,0,0,0,0.1830555555555555,0.0,0.09302325581395349,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,下関,1,予選,5,4089,妹尾忠幸,44,岡山,56,A1,5.97,38.46,6.57,44.44,65,32.35,65,32.26,晴,北西,2,2,6.77,4,まくり差し,5,0.04,1.52.5,妹尾忠幸,46,0,9,14,0.1493478260869565,0,0,0,0,0,0,0,0,0,0,0.150234899328859,0.0,0.1956521739130435,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,下関,1,予選,6,5207,高山敬悟,27,福岡,54,B1,3.27,13.64,4.41,23.53,52,43.33,21,50.0,晴,北西,2,2,6.81,5,まくり差し,6,0.07,.  .,高山敬悟,21,1,1,4,0.1419047619047619,0,0,1,0,0,0,0,0,0,0,0.1684027777777778,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
2025-06-01,下関,2,予選,1,3989,熊本英一,46,佐賀,60,B1,3.8,19.57,3.6,20.0,12,33.33,69,35.29,晴,西,3,3,6.81,2,差し,1,0.28,1.51.2,熊本英一,26,5,6,2,0.2069230769230769,4,0,0,0,1,0,7,8,6,0,0.209,0.19230769230769232,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.2692307692307692,0.3076923076923077,0.23076923076923078
2025-06-01,下関,2,予選,2,5336,瀬川大地,19,山口,54,B2,1.4,0.0,1.11,0.0,68,22.5,24,25.81,晴,西,3,3,6.79,5,差し,4,0.14,.  .,瀬川大地,3,0,0,0,0.1733333333333333,0,0,0,0,0,0,0,0,0,1,0.2185416666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,下関,2,予選,3,5301,岩下巧斗,22,群馬,52,B1,3.38,7.27,2.5,0.0,50,25.0,32,38.24,晴,西,3,3,6.8,3,差し,2,0.24,1.53.5,岩下巧斗,28,3,0,3,0.1939285714285714,0,0,3,0,0,0,0,0,0,0,0.1772413793103448,0.10714285714285714,0.0,0.10714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0
2025-06-01,下関,2,予選,4,4301,関　裕也,42,福岡,54,B1,4.9,27.84,4.07,21.43,26,41.67,34,40.63,晴,西,3,3,6.84,1,差し,3,0.17,1.50.3,関裕也,33,2,5,6,0.1736363636363636,0,1,0,1,0,0,0,0,0,0,0.1596202531645569,0.06060606060606061,0.15151515151515152,0.18181818181818182,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0
2025-06-01,下関,2,予選,5,5329,金子龍斗,21,兵庫,50,B1,3.37,13.58,2.0,12.5,38,41.67,41,38.24,晴,西,3,3,6.8,6,差し,5,0.21,.  .,金子龍斗,52,2,6,5,0.1624999999999999,0,0,1,1,0,0,0,0,0,0,0.1662721893491124,0.038461538461538464,0.11538461538461539,0.09615384615384616,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0
2025-06-01,下関,2,予選,6,3620,信濃由行,51,福井,54,B1,3.57,17.14,4.14,23.81,51,54.29,28,35.29,晴,西,3,3,6.79,4,差し,6,0.18,1.54.0,信濃由行,25,0,1,3,0.2076,0,0,0,0,0,0,0,0,0,0,0.1808673469387755,0.0,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
