日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-02-06,唐津,1,朝１戦一般,1,4289,落合直子,40,大阪,47,A2,5.8,43.16,0.0,0.0,38,28.74,86,29.63,雪,北,3,3,6.81,2,差し,1,0.09,2.00.2,0.1361818181818181,0.133,0.18518518518518517,0.3333333333333333,0.1111111111111111,0.14814814814814814,0.0,0.0,0.0,0.0,0.2962962962962963,0.25925925925925924,0.07407407407407407
2025-02-06,唐津,1,朝１戦一般,2,3910,松下知幸,51,香川,50,B1,4.7,25.0,4.94,23.53,66,26.88,70,31.16,雪,北,3,3,6.81,1,差し,2,0.09,1.57.0,0.1414893617021276,0.1594491525423728,0.08,0.12,0.2,0.0,0.6,0.08,0.0,0.0,0.0,0.0,0.0
2025-02-06,唐津,1,朝１戦一般,3,3863,海老澤泰,50,東京,56,B1,4.3,22.68,3.71,14.29,26,31.25,89,38.39,雪,北,3,3,6.72,5,差し,3,0.1,2.08.0,0.1553846153846154,0.1614778325123153,0.0,0.18518518518518517,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,唐津,1,朝１戦一般,4,5307,富永夏哉,21,佐賀,51,B1,4.02,18.39,2.69,5.88,15,30.69,61,35.12,雪,北,3,3,6.75,3,差し,4,0.14,2.03.5,0.194,0.175,0.12,0.12,0.12,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0
2025-02-06,唐津,1,朝１戦一般,5,4275,菅野はや,42,広島,52,B2,3.86,19.05,4.7,27.91,54,34.69,34,30.69,雪,北,3,3,6.77,4,差し,5,0.17,2.05.8,0.228,0.2021232876712329,0.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,唐津,2,モー２ング一,1,3505,山田竜一,53,東京,52,A2,5.85,38.18,5.1,30.0,70,36.73,51,42.92,雪,北,2,2,6.82,3,差し,1,0.09,1.50.5,0.143095238095238,0.1441322314049586,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,唐津,2,モー２ング一,2,5026,安河内健,29,佐賀,54,A1,6.56,52.94,6.3,50.31,21,25.77,88,34.43,雪,北,2,2,6.69,1,差し,2,0.11,1.48.6,0.1261290322580645,0.1419170984455958,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.0,0.0,0.0,0.0,0.14814814814814814,0.37037037037037035,0.25925925925925924
2025-02-06,唐津,2,モー２ング一,3,3340,池田雷太,59,東京,54,B1,4.49,24.07,0.0,0.0,40,28.57,68,27.09,雪,北,2,2,6.74,2,差し,3,0.15,1.50.0,0.1754285714285714,0.1736326530612245,0.0625,0.09375,0.125,0.0,0.53125,0.0625,0.0,0.0,0.0,0.0,0.0
2025-02-06,唐津,2,モー２ング一,4,5232,樅山拓馬,27,愛知,52,B1,3.92,17.65,0.0,0.0,46,35.11,58,37.75,雪,北,2,2,6.81,5,差し,4,0.21,1.52.6,0.1258620689655172,0.1359487179487179,0.0,0.09375,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,唐津,2,モー２ング一,5,3776,横井健太,49,愛知,56,B1,3.96,16.87,4.86,28.57,25,33.0,83,36.84,雪,北,2,2,6.69,4,差し,5,0.19,1.52.1,0.174054054054054,0.1842241379310344,0.03125,0.09375,0.1875,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0
2025-02-06,唐津,2,モー２ング一,6,5319,近藤颯斗,23,愛知,52,B1,2.67,9.09,0.0,0.0,36,30.1,69,33.5,雪,北,2,2,6.82,6,差し,6,0.19,1.56.2,0.2132894736842105,0.2,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
2025-02-06,唐津,3,３ライズ戦一,1,4174,赤坂俊輔,42,長崎,51,A1,6.82,47.11,6.74,45.24,27,26.04,32,38.46,晴,北,3,3,6.78,1,逃げ,1,0.1,1.49.2,0.1313432835820895,0.145,0.0,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,唐津,3,３ライズ戦一,2,3432,宮迫暢彦,56,大阪,54,B1,5.18,35.59,4.72,33.33,61,36.89,46,41.15,晴,北,3,3,6.69,2,逃げ,2,0.08,1.49.7,0.1524444444444444,0.1634317343173431,0.4067796610169492,0.288135593220339,0.13559322033898305,0.3728813559322034,0.0,0.0,0.0,0.0,0.13559322033898305,0.23728813559322035,0.11864406779661017
2025-02-06,唐津,3,３ライズ戦一,3,4581,吉村　誠,35,静岡,51,A2,5.61,36.07,4.9,33.33,49,30.43,44,32.86,晴,北,3,3,6.78,4,逃げ,3,0.07,1.52.0,0.14875,0.1388104089219331,0.09803921568627451,0.3137254901960784,0.19607843137254902,0.0,0.45098039215686275,0.058823529411764705,0.0196078431372549,0.0,0.0,0.0,0.0
2025-02-06,唐津,3,３ライズ戦一,4,4458,抹香雄三,39,広島,54,B1,5.1,35.09,4.74,22.64,11,21.36,48,25.25,晴,北,3,3,6.79,3,逃げ,4,0.11,1.52.0,0.16125,0.1521292775665399,0.08163265306122448,0.1836734693877551,0.2653061224489796,0.0,0.0,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0
2025-02-06,唐津,3,３ライズ戦一,5,5124,上瀧絢也,28,佐賀,53,B1,4.26,17.48,3.52,15.43,17,36.56,47,34.42,晴,北,3,3,6.71,5,逃げ,5,0.08,1.54.3,0.1325714285714286,0.1487192118226601,0.12195121951219512,0.17073170731707318,0.21951219512195122,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0
2025-02-06,唐津,3,３ライズ戦一,6,4213,重富伸也,40,長崎,53,B1,4.0,19.15,5.15,33.33,65,26.19,78,32.37,晴,北,3,3,6.6,6,逃げ,6,0.11,1.56.7,0.1929166666666666,0.1814418604651162,0.10869565217391304,0.10869565217391304,0.08695652173913043,0.0,0.0,0.021739130434782608,0.0,0.08695652173913043,0.0,0.0,0.0
2025-02-06,唐津,4,おは４戦一般,1,3692,竹腰正樹,53,福井,53,B1,4.48,23.08,5.22,33.33,23,39.78,80,36.63,雪,北,3,3,6.82,1,逃げ,1,0.13,1.48.1,0.144375,0.1590322580645161,0.0,0.11904761904761904,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
