日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-04-24,大村,1,一般,1,3546,中里昌志,56,埼玉,51,B1,4.56,21.51,6.57,52.38,44,31.84,20,33.68,晴,北西,2,1,6.91,2,差し,1,0.12,1.52.0,0.1755555555555555,0.1764788732394366,19.0,36.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.5277777777777778,0.16666666666666666,0.25,0.5,0.0,0.0,0.0,0.0,0.1388888888888889,0.1388888888888889,0.1388888888888889
2025-04-24,大村,1,一般,2,3631,田添康介,55,長崎,51,B1,4.53,26.67,4.35,29.41,48,37.04,61,40.84,晴,北西,2,1,6.87,1,差し,2,0.11,1.49.4,0.1673333333333333,0.1711764705882353,0.0,15.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,大村,1,一般,3,4407,鹿島敏弘,39,群馬,57,B1,4.81,25.6,0.0,0.0,32,47.64,23,32.09,晴,北西,2,1,6.89,3,差し,3,0.16,1.52.5,0.1731707317073171,0.1812987012987013,0.0,41.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,大村,1,一般,4,5203,神里琴音,20,福岡,46,B1,4.06,18.81,3.43,10.71,41,30.32,36,38.22,晴,北西,2,1,6.93,6,差し,4,0.16,.  .,0.1465853658536585,0.1543243243243243,0.0,41.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,大村,1,一般,5,4498,宮本夏樹,37,長崎,56,B1,5.17,33.68,6.16,44.51,74,34.03,41,36.65,晴,北西,2,1,6.91,4,差し,5,0.17,1.53.0,0.1539285714285714,0.1626130653266331,4.0,28.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.03571428571428571,0.17857142857142858,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0
2025-04-24,大村,1,一般,6,3998,冨成謙児,45,佐賀,52,B1,4.74,26.5,4.27,19.23,19,26.88,35,25.14,晴,北西,2,1,6.97,5,差し,6,0.18,.  .,0.1958064516129032,0.157201646090535,0.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,大村,2,一般,1,3945,橋口真樹,49,愛知,51,B1,4.29,20.43,5.0,28.57,68,32.28,74,33.68,晴,北西,2,1,6.97,1,逃げ,1,0.17,1.49.6,0.1964285714285714,0.1910050251256281,8.0,28.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.2857142857142857,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.17857142857142858,0.17857142857142858
2025-04-24,大村,2,一般,2,4471,新田泰章,37,広島,53,A2,6.22,42.86,5.88,42.5,24,26.56,56,30.69,晴,北西,2,1,6.95,3,逃げ,2,0.23,1.51.8,0.1551162790697674,0.1587755102040816,6.0,43.0,16.0,7.0,0.0,27.0,4.0,1.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.37209302325581395,0.16279069767441862,0.0,0.627906976744186,0.09302325581395349,0.023255813953488372,0.0,0.0,0.0,0.0
2025-04-24,大村,2,一般,3,3654,武田光史,51,福井,54,A1,6.31,45.52,0.0,0.0,20,37.06,51,32.81,晴,北西,2,1,6.97,2,逃げ,3,0.21,1.50.8,0.1943589743589743,0.1762711864406779,9.0,39.0,9.0,10.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.2564102564102564,0.0,0.0,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.0,0.0,0.0
2025-04-24,大村,2,一般,4,4325,新出浩司,42,大阪,52,B1,4.99,28.57,4.64,28.57,25,31.61,40,34.74,晴,北西,2,1,6.93,4,逃げ,4,0.14,1.53.4,0.1361764705882353,0.1464351851851851,1.0,34.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029411764705882353,0.23529411764705882,0.14705882352941177,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
