日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-08-06,唐津,1,朝１戦一般,1,4835,橋本　明,35,広島,53,A2,5.03,26.58,5.14,28.57,11,35.86,82,23.53,晴,北西,1,1,6.87,1,逃げ,1,0.19,1.51.0,0.1761290322580645,0.1678365384615384,0.28205128205128205,0.2564102564102564,0.1794871794871795,0.23076923076923078,0.0,0.02564102564102564,0.0,0.0,0.3076923076923077,0.1794871794871795,0.15384615384615385
2023-08-06,唐津,1,朝１戦一般,2,3761,山本光雄,51,滋賀,55,B1,5.4,31.96,0.0,0.0,52,36.92,37,36.26,晴,北西,1,1,6.83,2,逃げ,2,0.26,1.52.5,0.1458333333333333,0.1600448430493273,0.02702702702702703,0.16216216216216217,0.24324324324324326,0.0,0.5945945945945946,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,1,朝１戦一般,3,4031,飯島　誠,44,埼玉,53,B1,4.43,29.73,0.0,0.0,60,33.04,58,36.73,晴,北西,1,1,6.91,4,逃げ,3,0.31,1.55.3,0.15,0.1605586592178771,0.21951219512195122,0.14634146341463414,0.14634146341463414,0.0,0.0,0.024390243902439025,0.0975609756097561,0.04878048780487805,0.0,0.0,0.0
2023-08-06,唐津,1,朝１戦一般,4,4439,近藤友宝,37,埼玉,53,B1,4.19,19.78,0.0,0.0,61,31.66,54,46.0,晴,北西,1,1,6.92,6,逃げ,4,0.29,2.00.2,0.2003333333333333,0.1759890109890109,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
2023-08-06,唐津,1,朝１戦一般,5,5041,荒牧凪沙,24,福岡,52,B2,3.66,17.07,5.59,34.38,29,46.76,65,35.16,晴,北西,1,1,6.71,5,逃げ,5,0.21,1.57.3,0.2044,0.1739097744360902,0.08108108108108109,0.0,0.21621621621621623,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.0
2023-08-06,唐津,1,朝１戦一般,6,5147,田中勇輔,29,埼玉,51,B1,3.97,22.03,0.0,0.0,17,36.62,76,45.05,晴,北西,1,1,6.79,3,逃げ,6,0.15,1.53.5,0.1326923076923077,0.1537209302325581,0.0,0.06666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,2,モー２ング一,1,4949,横田貴満,30,佐賀,50,A2,6.04,42.73,5.33,31.69,49,22.05,51,32.29,晴,北西,1,1,6.75,1,逃げ,1,0.18,1.59.8,0.1485714285714285,0.1658078602620087,0.125,0.125,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.5416666666666666,0.08333333333333333
2023-08-06,唐津,2,モー２ング一,2,4608,荒井翔伍,33,東京,54,A2,6.12,41.23,0.0,0.0,65,33.6,49,23.08,晴,北西,1,1,6.81,3,逃げ,2,0.19,2.05.9,0.1712195121951219,0.1688326848249027,0.13793103448275862,0.1724137931034483,0.20689655172413793,0.0,0.5862068965517241,0.06896551724137931,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,2,モー２ング一,4,5209,小野京平,25,福岡,57,B1,2.26,3.9,2.14,2.0,57,25.36,88,42.35,晴,北西,1,1,6.92,2,逃げ,4,0.25,2.02.7,0.179047619047619,0.1689583333333333,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,2,モー２ング一,5,4837,酒井陽祐,34,愛知,51,B1,4.6,22.06,3.0,11.11,53,34.65,78,41.25,晴,北西,1,1,6.9,4,逃げ,5,0.19,2.08.7,0.1716,0.1751875,0.0,0.07692307692307693,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,2,モー２ング一,6,5219,森口和紀,22,福岡,52,B1,2.33,3.92,1.04,0.0,54,34.29,60,29.0,晴,北西,1,1,6.87,5,逃げ,6,0.17,2.11.6,0.1893939393939394,0.1771631205673758,0.0,0.10714285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,3,３ライズ戦一,1,3805,高橋英之,49,東京,53,A2,6.23,46.34,0.0,0.0,62,36.25,53,30.93,晴,北西,2,2,6.86,2,まくり差し,1,0.18,1.52.9,0.1542105263157895,0.131871921182266,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,3,３ライズ戦一,2,5044,渡邉　健,24,東京,56,B1,4.72,28.26,0.0,0.0,58,36.13,87,21.33,晴,北西,2,2,6.87,3,まくり差し,2,0.24,1.55.0,0.149375,0.1626041666666666,0.3125,0.3125,0.125,0.3125,0.0,0.0,0.0,0.0,0.1875,0.1875,0.25
2023-08-06,唐津,3,３ライズ戦一,3,4102,益田啓司,44,福岡,51,A1,6.67,53.49,7.17,61.11,44,33.33,86,30.12,晴,北西,2,2,6.88,1,まくり差し,3,0.21,1.52.1,0.1524489795918367,0.147986798679868,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,0.5,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,3,３ライズ戦一,4,5258,仲本　舜,18,福岡,52,B2,1.64,2.13,1.08,0.0,30,35.83,72,25.0,晴,北西,2,2,6.86,5,まくり差し,4,0.24,1.56.5,0.1614285714285714,0.1944262295081967,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,3,３ライズ戦一,5,4740,齋藤達希,31,静岡,53,B1,4.37,22.22,0.0,0.0,26,31.78,55,19.05,晴,北西,2,2,6.87,6,まくり差し,5,0.26,1.57.0,0.2063333333333333,0.1830177514792899,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,3,３ライズ戦一,6,5159,笠間憲哉,25,愛知,51,B1,2.32,5.06,0.0,0.0,45,41.26,44,19.77,晴,北西,2,2,6.87,4,まくり差し,6,0.28,1.56.1,0.165625,0.1739428571428571,0.25,0.0625,0.125,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,4,おは４戦一般,1,4252,松下哲也,40,福岡,53,B1,4.18,18.92,4.15,19.75,67,33.47,90,22.83,晴,北,3,3,6.91,3,差し,1,0.07,1.54.1,0.1657142857142857,0.1647524752475247,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,唐津,4,おは４戦一般,2,3800,牧　宏次,49,東京,54,B1,4.06,30.56,0.0,0.0,68,27.49,84,32.05,晴,北,3,3,6.86,1,差し,2,0.09,1.50.8,0.1656,0.1643421052631579,0.5128205128205128,0.20512820512820512,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,0.0,0.15384615384615385,0.1794871794871795,0.15384615384615385
2023-08-06,唐津,4,おは４戦一般,3,4692,酒井俊弘,39,福井,53,A2,5.15,33.64,4.94,25.0,13,27.55,31,41.24,晴,北,3,3,6.93,5,差し,3,0.05,1.55.7,0.1506060606060606,0.1411274509803921,0.02631578947368421,0.23684210526315788,0.2894736842105263,0.0,0.47368421052631576,0.02631578947368421,0.0,0.0,0.0,0.0,0.0
