日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-08-19,大村,1,一般,1,4339,平瀬城啓,39,福井,53,B1,4.26,25.0,3.43,14.29,16,27.78,23,39.22,晴,西,3,2,6.98,2,差し,1,0.1,1.53.2,0.1507692307692307,0.1836516853932584,0.2972972972972973,0.2702702702702703,0.1891891891891892,0.24324324324324326,0.0,0.02702702702702703,0.0,0.0,0.2972972972972973,0.1891891891891892,0.13513513513513514
2023-08-19,大村,1,一般,2,5050,木下雄介,28,滋賀,51,B1,4.28,22.39,4.83,27.78,66,20.51,18,26.19,晴,西,3,2,6.96,1,差し,2,0.07,1.50.8,0.1943333333333333,0.1652298850574712,0.027777777777777776,0.1388888888888889,0.25,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,大村,1,一般,3,4164,岩永節也,41,長崎,52,B2,3.89,11.29,4.16,23.33,53,30.95,59,50.0,晴,西,3,2,6.99,4,差し,3,0.16,1.55.3,0.1973913043478261,0.1877611940298507,0.225,0.125,0.15,0.0,0.0,0.025,0.1,0.05,0.0,0.0,0.0
2023-08-19,大村,1,一般,4,4293,鈴木智啓,38,愛知,59,B1,5.07,32.76,5.14,31.82,11,31.43,69,21.28,晴,西,3,2,7.06,5,差し,4,0.09,.  .,0.1473913043478261,0.1530827067669173,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
2023-08-19,大村,1,一般,5,5268,山本幸也,22,福岡,56,B2,1.5,0.0,1.37,0.0,48,36.36,74,52.94,晴,西,3,2,7.04,6,差し,6,0.2,.  .,0.1638709677419355,0.2016216216216216,0.08108108108108109,0.0,0.24324324324324326,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.0
2023-08-19,大村,1,一般,6,3726,桂林　寛,52,福岡,53,B1,5.12,32.31,4.55,23.4,72,17.86,58,37.93,晴,西,3,2,7.0,3,差し,5,0.14,1.54.6,0.1590909090909091,0.1541284403669724,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,大村,2,一般,1,4988,牟田奨太,26,静岡,56,B1,5.09,40.23,4.33,33.33,14,35.9,27,28.57,晴,西,2,1,7.04,3,抜き,1,0.16,1.54.0,0.1433333333333333,0.1461111111111111,0.12,0.2,0.24,0.08,0.0,0.0,0.0,0.0,0.24,0.52,0.08
2023-08-19,大村,2,一般,2,4218,吉川喜継,41,滋賀,51,A1,6.5,48.82,0.0,0.0,17,56.1,71,45.71,晴,西,2,1,7.01,5,抜き,2,0.14,.  .,0.1535897435897436,0.167037037037037,0.13333333333333333,0.16666666666666666,0.2,0.0,0.6333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2023-08-19,大村,2,一般,3,4329,小松卓司,40,福岡,52,B1,5.24,35.58,4.67,23.88,15,39.47,25,35.85,晴,西,2,1,7.02,6,抜き,4,0.13,.  .,0.1633333333333333,0.1721138211382114,0.0,0.14814814814814814,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,大村,2,一般,4,4949,横田貴満,30,佐賀,50,A2,6.03,42.5,5.34,31.08,22,24.32,73,40.54,晴,西,2,1,6.98,1,抜き,5,0.14,1.50.8,0.1645714285714285,0.1671929824561403,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
