ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2023-05-19,â∫ä÷,1,ó\ëI,1,4864,è¨êÏì˙ãI,33,ïüâ™,53,B1,4.02,19.39,4.53,26.47,40,48.72,14,15.0,ì‹ÇË,ñkìå,4,4,6.96,3,ç∑Çµ,1,0.19,1.54.4,0.144,0.1441212121212121,7.0,20.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.35,0.2,0.1,0.35,0.0,0.0,0.0,0.0,0.25,0.1,0.1
2023-05-19,â∫ä÷,1,ó\ëI,2,4226,ë∫ìcç_éi,40,éRå˚,52,B1,3.99,20.99,5.19,34.02,19,54.29,62,35.29,ì‹ÇË,ñkìå,4,4,6.77,4,ç∑Çµ,2,0.22,1.55.6,0.1762068965517241,0.1635714285714285,4.0,29.0,3.0,5.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.10344827586206896,0.1724137931034483,0.0,0.4827586206896552,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,1,ó\ëI,3,3306,ïêìcê≥ãI,55,çÈã ,54,B1,4.46,26.15,3.25,0.0,55,22.86,44,13.51,ì‹ÇË,ñkìå,4,4,6.89,1,ç∑Çµ,3,0.22,1.51.4,0.1534782608695652,0.1611971830985915,1.0,23.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.30434782608695654,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,1,ó\ëI,4,3883,éRç™ëÂé˜,49,çLìá,58,B1,4.1,16.33,3.74,18.52,63,47.22,34,38.46,ì‹ÇË,ñkìå,4,4,6.93,6,ç∑Çµ,4,0.15,.  .,0.1766666666666667,0.1847272727272727,2.0,27.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,1,ó\ëI,5,4966,ìcêÏëÂãM,25,í∑çË,54,A2,5.62,36.11,5.5,35.71,66,36.11,67,27.03,ì‹ÇË,ñkìå,4,4,6.96,5,ç∑Çµ,5,0.15,.  .,0.149,0.1489035087719298,3.0,40.0,4.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.075,0.1,0.35,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0
2023-05-19,â∫ä÷,1,ó\ëI,6,5092,é¬å¥ùÓñÌ,22,ïüâ™,51,B1,5.84,41.96,5.24,36.0,44,35.14,72,42.42,ì‹ÇË,ñkìå,4,4,6.97,2,ç∑Çµ,6,0.11,1.52.2,0.1334375,0.1378095238095238,0.0,32.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,2,ó\ëI,1,4890,êŒêÏÅ@ó»,34,éRå˚,53,B1,5.27,34.75,4.88,26.83,42,42.5,51,22.5,ì‹ÇË,ñkìå,5,5,6.93,5,Ç‹Ç≠ÇË,1,0.19,.  .,0.1614814814814815,0.1537155963302752,16.0,27.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.5925925925925926,0.14814814814814814,0.037037037037037035,0.5185185185185185,0.0,0.0,0.0,0.0,0.14814814814814814,0.1111111111111111,0.1111111111111111
2023-05-19,â∫ä÷,2,ó\ëI,2,3372,â¡ì°âÎîV,56,çLìá,52,B1,3.87,18.42,3.17,13.79,70,35.14,64,33.33,ì‹ÇË,ñkìå,5,5,6.89,3,Ç‹Ç≠ÇË,2,0.28,1.54.0,0.2144,0.1949333333333333,0.0,25.0,6.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.08,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,2,ó\ëI,3,3734,ã{ìcê≠èü,49,ïüâ™,53,B1,3.61,19.64,4.27,28.33,30,38.89,29,29.73,ì‹ÇË,ñkìå,5,5,6.94,6,Ç‹Ç≠ÇË,3,0.23,.  .,0.1767857142857143,0.1715862068965517,2.0,28.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.17857142857142858,0.25,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,2,ó\ëI,4,5076,êŒå¥Å@åı,27,ê√â™,53,B1,4.28,25.25,0.0,0.0,25,54.55,70,27.27,ì‹ÇË,ñkìå,5,5,6.85,1,Ç‹Ç≠ÇË,4,0.13,1.51.3,0.1638709677419355,0.1630857142857142,0.0,31.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,2,ó\ëI,5,4672,éÁâÆëÂín,37,â™éR,52,B1,4.73,29.07,4.39,21.21,51,19.35,48,31.58,ì‹ÇË,ñkìå,5,5,6.86,4,Ç‹Ç≠ÇË,5,0.12,1.54.5,0.1881818181818181,0.194516129032258,0.0,33.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,â∫ä÷,2,ó\ëI,6,4951,êVìcómàÍ,29,çLìá,54,B1,4.98,28.7,5.0,33.33,52,19.35,31,48.65,ì‹ÇË,ñkìå,5,5,6.91,2,Ç‹Ç≠ÇË,6,0.12,1.53.0,0.1527272727272727,0.137008547008547,0.0,33.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
