日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-05-31,芦屋,1,サンライズＶ,1,3822,平尾崇典,51,岡山,50,A2,6.56,45.24,7.62,58.62,29,50.0,55,26.47,雨,南,2,2,6.78,1,逃げ,1,0.18,1.48.2,0.16781818181818184,0.17077205882352942,0.125,0.4,0.0
2024-05-31,芦屋,1,サンライズＶ,2,3297,藤丸光一,57,福岡,49,B1,5.2,29.41,5.52,35.0,32,24.24,56,28.13,雨,南,2,2,6.77,6,逃げ,2,0.17,.  .,0.21428571428571427,0.19522935779816514,0.11764705882352941,0.3235294117647059,0.5882352941176471
2024-05-31,芦屋,1,サンライズＶ,3,4803,飯田庄吾,30,福岡,59,B2,3.98,13.11,3.5,11.11,28,53.85,26,22.22,雨,南,2,2,6.81,4,逃げ,3,0.18,1.53.1,0.19333333333333333,0.1825,0.08823529411764706,0.17647058823529413,0.0
2024-05-31,芦屋,1,サンライズＶ,4,4896,花本　剛,32,山口,58,B1,4.52,18.52,3.93,14.29,21,52.0,15,14.63,雨,南,2,2,6.9,5,逃げ,4,0.14,.  .,0.164,0.18630769230769229,0.027777777777777776,0.25,0.0
2024-05-31,芦屋,1,サンライズＶ,5,3584,佐々木英,51,広島,53,B1,5.25,34.13,5.83,43.9,22,30.77,42,28.57,雨,南,2,2,6.94,2,逃げ,5,0.08,1.50.1,0.1731578947368421,0.17574468085106382,0.0,0.18181818181818182,0.0
2024-05-31,芦屋,1,サンライズＶ,6,4676,後藤隼之,36,東京,55,B1,5.0,28.04,4.79,31.58,49,48.15,61,41.67,雨,南,2,2,6.9,3,逃げ,6,0.28,1.52.2,0.16903225806451613,0.15346846846846848,0.0,0.27586206896551724,0.0
2024-05-31,芦屋,2,サンライズＷ,1,4263,武重雄介,39,山口,56,A2,5.51,33.64,5.85,50.0,54,30.0,20,37.14,雨,南,1,1,6.85,1,逃げ,1,0.05,1.48.3,0.15911111111111112,0.17142857142857143,0.1,0.3333333333333333,0.0
2024-05-31,芦屋,2,サンライズＷ,2,3293,宮内由紀,58,東京,52,B1,3.77,20.45,0.0,0.0,43,36.84,62,42.86,雨,南,1,1,6.93,4,逃げ,2,0.05,1.51.5,0.19941176470588237,0.20074866310160427,0.08108108108108109,0.2972972972972973,0.5945945945945946
2024-05-31,芦屋,2,サンライズＷ,3,4988,牟田奨太,27,静岡,56,B1,5.07,35.71,4.38,24.14,11,39.47,64,51.85,雨,南,1,1,6.85,2,逃げ,3,0.02,1.49.9,0.13097560975609757,0.13512562814070353,0.0,0.36585365853658536,0.0
2024-05-31,芦屋,2,サンライズＷ,4,4155,長野壮志,43,福岡,57,A1,6.9,57.14,5.93,43.42,60,19.44,46,23.33,雨,南,1,1,6.79,6,逃げ,4,0.05,.  .,0.14583333333333334,0.14762096774193548,0.02631578947368421,0.2631578947368421,0.0
2024-05-31,芦屋,2,サンライズＷ,5,5330,安河内鈴,20,福岡,51,B2,3.22,9.21,4.37,21.05,55,27.27,51,28.95,雨,南,1,1,6.75,3,逃げ,5,0.07,1.51.2,0.16464285714285715,0.1713953488372093,0.0,0.2,0.0
2024-05-31,芦屋,2,サンライズＷ,6,4593,小坂宗司,43,大阪,52,B1,5.49,34.75,7.2,50.0,25,37.84,18,21.88,雨,南,1,1,6.77,5,逃げ,6,0.09,.  .,0.17366666666666666,0.14551401869158878,0.0,0.12,0.0
2024-05-31,芦屋,3,サンライズＸ,1,4037,別府正幸,45,埼玉,55,A2,4.48,26.23,0.0,0.0,56,53.85,43,32.14,雨,南,2,2,6.79,2,まくり差し,1,0.03,1.49.9,0.14333333333333334,0.16752851711026617,0.4528301886792453,0.39622641509433965,0.0
2024-05-31,芦屋,3,サンライズＸ,2,5092,篠原晟弥,23,福岡,52,B1,4.73,29.03,3.91,14.29,2,21.88,54,33.33,雨,南,2,2,6.82,5,まくり差し,2,0.09,.  .,0.14157894736842105,0.1488034188034188,0.046511627906976744,0.6511627906976745,0.46511627906976744
2024-05-31,芦屋,3,サンライズＸ,3,4036,金田　諭,45,埼玉,53,A1,6.84,51.67,4.75,12.5,58,14.29,52,43.24,雨,南,2,2,6.81,1,まくり差し,3,0.08,1.48.9,0.14777777777777779,0.15625,0.07692307692307693,0.4358974358974359,0.0
2024-05-31,芦屋,3,サンライズＸ,4,5055,眞鳥章太,28,長崎,53,B1,5.56,35.83,4.03,10.81,51,32.14,58,34.48,雨,南,2,2,6.9,3,まくり差し,4,0.19,1.51.6,0.1595,0.15634361233480176,0.07692307692307693,0.5384615384615384,0.0
2024-05-31,芦屋,3,サンライズＸ,5,3975,小野寺智,47,香川,52,A2,5.85,37.96,5.48,36.0,5,20.0,16,42.42,雨,南,2,2,6.78,4,まくり差し,5,0.15,1.52.0,0.14458333333333334,0.14658620689655172,0.08108108108108109,0.43243243243243246,0.0
2024-05-31,芦屋,3,サンライズＸ,6,5337,出畑孝成,18,福岡,56,B2,1.42,1.54,1.0,0.0,48,26.47,36,31.58,雨,南,2,2,6.79,6,まくり差し,6,0.12,.  .,0.22869565217391302,0.22945205479452055,0.0,0.3055555555555556,0.0
2024-05-31,芦屋,4,サンライズＹ,1,4109,谷津幸宏,44,埼玉,55,A1,5.89,40.18,6.63,43.75,46,31.43,60,15.15,曇り,南,1,1,6.84,2,まくり差し,1,0.09,1.49.9,0.11934782608695653,0.12956692913385828,0.2222222222222222,0.4444444444444444,0.0
2024-05-31,芦屋,4,サンライズＹ,2,4969,町田洸希,33,長崎,52,B1,4.8,23.3,3.92,18.42,34,23.68,11,21.21,曇り,南,1,1,6.81,4,まくり差し,2,0.09,1.52.8,0.17153846153846156,0.17807692307692308,0.11764705882352941,0.4117647058823529,0.6470588235294118
2024-05-31,芦屋,4,サンライズＹ,3,4846,佐藤駿介,30,山口,51,B1,4.7,28.7,3.77,15.38,19,17.65,17,41.86,曇り,南,1,1,6.81,6,まくり差し,3,0.13,.  .,0.14681818181818182,0.1591928251121076,0.11764705882352941,0.5882352941176471,0.0
2024-05-31,芦屋,4,サンライズＹ,4,5190,大月遊雅,23,東京,53,B1,4.34,25.81,3.22,0.0,8,28.21,53,30.77,曇り,南,1,1,6.75,1,まくり差し,4,0.06,1.48.8,0.17833333333333334,0.17238636363636364,0.0,0.1875,0.0
