日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-05-01,芦屋,1,サンライズＶ,1,4288,永田啓二,39,福岡,53,A1,7.07,61.48,6.71,56.1,42,25.0,26,5.26,雨,北東,4,4,6.83,1,逃げ,1,0.06,1.49.4,0.1354054054054054,0.1347986577181208,0.15789473684210525,0.39473684210526316,0.0
2024-05-01,芦屋,1,サンライズＶ,2,5008,羽野　諒,27,福岡,53,B1,4.4,20.78,4.85,26.63,13,33.33,34,25.0,雨,北東,4,4,6.77,2,逃げ,2,0.11,1.50.4,0.15806451612903227,0.1411242603550296,0.12121212121212122,0.30303030303030304,0.6060606060606061
2024-05-01,芦屋,1,サンライズＶ,3,4474,渡辺　崇,36,福岡,57,B1,5.19,35.09,5.47,33.82,44,60.0,57,30.0,雨,北東,4,4,6.84,3,逃げ,3,0.11,1.52.2,0.14208333333333334,0.1709166666666667,0.08571428571428572,0.2,0.0
2024-05-01,芦屋,1,サンライズＶ,4,3703,鳥飼　眞,50,福岡,51,B2,5.47,33.33,5.0,31.58,37,22.22,60,11.11,雨,北東,4,4,6.86,5,逃げ,4,0.12,.  .,0.16777777777777778,0.17123893805309737,0.02857142857142857,0.22857142857142856,0.0
2024-05-01,芦屋,1,サンライズＶ,5,4060,島田一生,45,福岡,57,B1,4.85,31.52,4.78,29.73,46,38.89,21,22.22,雨,北東,4,4,6.86,4,逃げ,5,0.07,1.53.4,0.1696774193548387,0.16373056994818655,0.03125,0.1875,0.0
2024-05-01,芦屋,1,サンライズＶ,6,5330,安河内鈴,20,福岡,51,B2,3.01,5.8,4.8,20.0,23,50.0,55,31.58,雨,北東,4,4,6.8,6,逃げ,6,0.13,.  .,0.17595744680851064,0.1737142857142857,0.0,0.27586206896551724,0.0
2024-05-01,芦屋,2,サンライズＷ,1,4100,松田隆司,45,福岡,55,A2,5.35,34.65,5.86,40.22,4,37.5,51,15.38,曇り,北東,4,4,6.86,3,差し,1,0.23,1.52.7,0.15894736842105264,0.16717391304347828,0.1,0.36666666666666664,0.0
2024-05-01,芦屋,2,サンライズＷ,2,5041,荒牧凪沙,25,福岡,51,B1,4.85,28.17,3.74,13.33,55,33.33,56,36.84,曇り,北東,4,4,6.76,5,差し,2,0.28,.  .,0.1275,0.16256944444444443,0.08333333333333333,0.2777777777777778,0.5833333333333334
2024-05-01,芦屋,2,サンライズＷ,3,3804,中渡修作,50,福岡,53,B1,4.3,25.56,5.05,32.21,50,60.0,19,47.37,曇り,北東,4,4,6.83,2,差し,3,0.16,1.50.5,0.1586842105263158,0.1685024154589372,0.0,0.34146341463414637,0.0
2024-05-01,芦屋,2,サンライズＷ,4,4296,岡崎恭裕,37,福岡,50,A1,6.91,50.76,7.35,56.52,43,38.1,43,33.33,曇り,北東,4,4,6.82,1,差し,4,0.17,1.49.5,0.125,0.12498084291187739,0.02631578947368421,0.2894736842105263,0.0
