日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2021-09-02,福岡,1,予選,1,4912,中山将太,25,福井,55,A2,5.36,34.07,5.67,33.33,56,37.5,136,45.45,晴,北東,4,4,6.85,1,逃げ,1,0.21,1.50.8,中山将太,30.0,17.0,7.0,2.0,0.1336666666666666,17.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.1574449339207048,0.5666666666666667,0.23333333333333334,0.06666666666666667,0.5666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.2
2021-09-02,福岡,1,予選,2,5115,香川颯太,21,滋賀,50,B1,3.02,11.63,0.0,0.0,71,37.5,128,45.45,晴,北東,4,4,6.88,4,逃げ,2,0.16,1.55.5,香川颯太,7.0,0.0,1.0,1.0,0.2185714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1846111111111111,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,福岡,1,予選,3,5102,原田雄次,23,福岡,50,B1,3.18,8.6,2.41,5.88,54,0.0,138,27.27,晴,北東,4,4,6.89,6,逃げ,4,0.15,.  .,原田雄次,28.0,0.0,2.0,4.0,0.2182142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233149171270718,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,福岡,1,予選,4,5081,篠原飛翔,22,福岡,51,B1,2.88,6.49,2.67,11.11,70,50.0,143,33.33,晴,北東,4,4,6.88,2,逃げ,5,0.15,1.53.7,篠原飛翔,25.0,1.0,0.0,4.0,0.2084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201027397260274,0.04,0.0,0.16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-09-02,福岡,1,予選,5,4899,占部一真,29,福岡,51,B2,3.22,11.86,3.59,15.87,25,25.0,146,50.0,晴,北東,4,4,6.87,3,逃げ,3,0.24,1.54.9,占部一真,19.0,0.0,0.0,3.0,0.1563157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785840707964602,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,福岡,1,予選,6,5154,村松栄太,25,広島,53,B2,1.78,3.41,0.0,0.0,57,85.71,141,10.0,晴,北東,4,4,6.91,5,逃げ,6,0.11,.  .,村松栄太,68.0,1.0,1.0,0.0,0.1969117647058823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1959322033898305,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,福岡,2,予選,1,5015,高橋竜矢,23,広島,52,A2,5.45,33.9,5.24,36.84,38,0.0,120,27.27,曇り,北東,3,3,6.85,1,逃げ,1,0.09,1.50.6,高橋竜矢,45.0,24.0,5.0,7.0,0.162,24.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,0.1589669421487603,0.5333333333333333,0.1111111111111111,0.15555555555555556,0.5333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.17777777777777778,0.15555555555555556
2021-09-02,福岡,2,予選,2,4928,栗城　匠,26,東京,51,A1,6.66,43.95,7.2,50.0,63,60.0,152,71.43,曇り,北東,3,3,6.85,2,逃げ,2,0.16,1.52.1,栗城匠,50.0,12.0,14.0,10.0,0.1514,0.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.1356890459363957,0.24,0.28,0.2,0.0,0.52,0.14,0.06,0.0,0.0,0.0,0.0
2021-09-02,福岡,2,予選,3,4826,井上一輝,27,大阪,50,A1,6.51,51.59,7.75,70.0,47,31.58,132,50.0,曇り,北東,3,3,6.86,3,逃げ,3,0.14,1.54.0,井上一輝,41.0,7.0,21.0,5.0,0.1207317073170731,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1329435483870967,0.17073170731707318,0.5121951219512195,0.12195121951219512,0.0,0.0,0.0,0.04878048780487805,0.0975609756097561,0.0,0.0,0.0
2021-09-02,福岡,2,予選,4,5105,富田恕生,22,福岡,51,B1,2.58,3.53,1.95,3.13,50,0.0,125,36.36,曇り,北東,3,3,6.87,4,逃げ,4,0.15,1.54.5,富田恕生,29.0,1.0,1.0,2.0,0.1806896551724138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756140350877193,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
