日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-03-19,大村,1,予選,1,3773,津留浩一,49,長崎,57,B1,5.01,25.0,5.07,32.11,60,31.64,60,30.94,晴,北西,3,2,6.91,1,逃げ,1,0.21,1.49.7,0.1767741935483871,0.17693069306930695,0.1891891891891892,0.3783783783783784,0.0
2024-03-19,大村,1,予選,2,3950,石川哲秀,47,大阪,54,B1,3.86,17.81,3.0,6.67,45,42.94,11,32.24,晴,北西,3,2,6.92,2,逃げ,2,0.21,1.50.9,0.13222222222222224,0.15360946745562132,0.09090909090909091,0.30303030303030304,0.6060606060606061
2024-03-19,大村,1,予選,3,3790,佐口達也,51,群馬,54,B1,5.02,28.26,5.0,33.33,31,23.76,25,36.46,晴,北西,3,2,6.97,3,逃げ,3,0.22,1.52.1,0.14925000000000002,0.16434782608695653,0.08108108108108109,0.21621621621621623,0.0
2024-03-19,大村,1,予選,4,5048,眞鳥康太,29,長崎,57,B1,4.97,32.08,4.64,23.66,21,36.52,18,33.52,晴,北西,3,2,6.91,5,逃げ,4,0.28,.  .,0.17488372093023255,0.18035555555555555,0.029411764705882353,0.2647058823529412,0.0
2024-03-19,大村,1,予選,5,3664,鈴木賢一,54,埼玉,58,B1,5.08,39.39,5.6,40.0,28,30.73,46,37.29,晴,北西,3,2,6.93,6,逃げ,5,0.27,.  .,0.1938235294117647,0.16607476635514018,0.0625,0.21875,0.0
2024-03-19,大村,1,予選,6,5268,山本幸也,23,福岡,57,B2,1.76,2.04,1.38,0.0,19,51.41,47,29.51,晴,北西,3,2,6.86,4,逃げ,6,0.22,1.52.4,0.19666666666666668,0.19267175572519085,0.0,0.25806451612903225,0.0
2024-03-19,大村,2,予選,1,4129,宇野博之,43,愛知,56,B1,4.65,24.72,5.63,37.5,16,29.12,64,39.01,晴,北西,3,2,6.88,5,抜き,1,0.24,.  .,0.1551851851851852,0.16336283185840708,0.07142857142857142,0.42857142857142855,0.0
2024-03-19,大村,2,予選,2,3501,川上昇平,54,長崎,56,B1,4.82,26.6,5.36,32.58,62,32.24,33,28.57,晴,北西,3,2,6.92,1,抜き,2,0.14,1.49.4,0.16027027027027027,0.1532512315270936,0.12121212121212122,0.24242424242424243,0.5454545454545454
2024-03-19,大村,2,予選,3,3505,山田竜一,52,東京,52,B1,5.41,30.19,5.72,34.04,27,25.14,52,30.86,晴,北西,3,2,6.88,3,抜き,3,0.14,1.51.5,0.14076923076923079,0.1493150684931507,0.0,0.24324324324324326,0.0
2024-03-19,大村,2,予選,4,3922,菅沼佳昭,48,愛知,50,B1,3.71,15.15,0.0,0.0,56,42.7,28,37.02,晴,北西,3,2,6.84,4,抜き,4,0.19,1.52.7,0.18139534883720929,0.19188596491228072,0.0,0.2727272727272727,0.0
