日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-09-05,唐津,1,朝１戦一般,1,3685,荒井輝年,50,岡山,56,A1,5.95,44.57,0.0,0.0,38,0.0,89,29.82,晴,無風,0,0,6.74,2,差し,1,0.09,1.52.4,0.1522,0.1551315789473684,0.10810810810810811,0.2972972972972973,0.13513513513513514,0.10810810810810811,0.0,0.0,0.0,0.0,0.32432432432432434,0.2972972972972973,0.13513513513513514
2024-09-05,唐津,1,朝１戦一般,2,3663,木山和幸,54,広島,51,B1,4.87,27.83,5.5,35.0,51,0.0,79,43.64,晴,無風,0,0,6.77,1,差し,2,0.06,1.51.0,0.1446666666666666,0.166377358490566,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.5666666666666667,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
2024-09-05,唐津,1,朝１戦一般,3,3848,川上聡介,47,愛知,56,B1,5.71,37.37,5.88,37.5,45,0.0,72,35.79,晴,無風,0,0,6.79,4,差し,3,0.03,1.55.3,0.1459375,0.157461139896373,0.0,0.0967741935483871,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,唐津,1,朝１戦一般,4,3441,土屋太朗,55,群馬,53,B1,4.86,23.75,3.74,21.05,11,0.0,35,28.18,晴,無風,0,0,6.77,3,差し,4,0.08,1.54.3,0.1725,0.1844711538461538,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0
2024-09-05,唐津,1,朝１戦一般,5,5054,佐々木大,28,大阪,52,B1,5.15,26.88,5.84,47.37,40,0.0,83,45.1,晴,無風,0,0,6.81,6,差し,5,0.07,1.57.6,0.1594736842105263,0.1555605381165919,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,唐津,1,朝１戦一般,6,5356,長谷川暖,19,岡山,53,B2,2.6,4.44,0.0,0.0,21,0.0,71,29.09,晴,無風,0,0,6.76,5,差し,6,0.08,1.55.5,0.1297222222222222,0.1286274509803921,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,唐津,2,モー２ング一,1,4518,大須賀友,37,愛知,52,A1,6.26,46.67,6.85,53.85,48,0.0,65,22.64,晴,無風,0,0,6.7,2,差し,1,0.18,1.51.9,0.1484444444444444,0.1518666666666666,0.17857142857142858,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.17857142857142858,0.2857142857142857,0.32142857142857145
2024-09-05,唐津,2,モー２ング一,2,4928,栗城　匠,29,東京,52,A2,6.21,45.59,7.25,62.5,31,0.0,46,40.37,晴,無風,0,0,6.76,1,差し,2,0.1,1.50.3,0.1586486486486486,0.1430985915492957,0.08108108108108109,0.13513513513513514,0.10810810810810811,0.0,0.4594594594594595,0.08108108108108109,0.0,0.0,0.0,0.0,0.0
2024-09-05,唐津,2,モー２ング一,3,3661,柳瀬興志,55,山口,58,B1,4.95,28.3,4.88,23.08,34,0.0,69,33.94,晴,無風,0,0,6.76,4,差し,3,0.13,1.54.9,0.1584090909090909,0.1745901639344262,0.0,0.05263157894736842,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,唐津,2,モー２ング一,4,3614,谷　勝幸,51,広島,55,B1,3.63,14.29,4.08,21.62,53,0.0,33,31.67,晴,無風,0,0,6.78,6,差し,4,0.13,1.57.5,0.1666666666666666,0.1707905138339921,0.02564102564102564,0.10256410256410256,0.1282051282051282,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
