ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2024-03-12,ïüâ™,1,ÉJÉ^ÉÅÉìÇPàÍ,1,3562,éRâ∫òaïF,54,çLìá,53,A1,5.69,37.14,6.17,43.06,23,0.0,135,36.36,ê∞,ñk,4,4,6.92,1,ì¶Ç∞,1,0.1,1.51.1,0.1513207547169811,0.1619215686274509,31.0,53.0,12.0,3.0,31.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.5849056603773585,0.22641509433962265,0.05660377358490566,0.5849056603773585,0.0,0.0,0.0,0.0,0.11320754716981132,0.11320754716981132,0.1320754716981132
2024-03-12,ïüâ™,1,ÉJÉ^ÉÅÉìÇPàÍ,2,4905,ìyà‰èÀåﬁ,29,ëÂç„,52,B1,4.47,23.85,3.82,15.15,72,12.5,137,18.18,ê∞,ñk,4,4,6.99,3,ì¶Ç∞,2,0.01,1.54.7,0.158235294117647,0.1891208791208791,3.0,34.0,4.0,8.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.11764705882352941,0.23529411764705882,0.0,0.4117647058823529,0.08823529411764706,0.0,0.0,0.0,0.0,0.0
2024-03-12,ïüâ™,1,ÉJÉ^ÉÅÉìÇPàÍ,3,3647,à…ì°óYìÒ,51,çÈã ,51,B1,3.89,13.48,4.33,22.22,68,33.33,128,50.0,ê∞,ñk,4,4,7.03,4,ì¶Ç∞,3,0.01,1.55.0,0.154516129032258,0.1807471264367816,0.0,31.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,ïüâ™,1,ÉJÉ^ÉÅÉìÇPàÍ,4,4894,å¥ë∫ëÒñÁ,32,çÅêÏ,53,B1,4.62,22.32,5.37,31.58,11,46.67,134,36.36,ê∞,ñk,4,4,6.94,2,ì¶Ç∞,4,0.06,1.53.3,0.1523255813953488,0.1669198312236287,1.0,43.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.16279069767441862,0.2558139534883721,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0
2024-03-12,ïüâ™,1,ÉJÉ^ÉÅÉìÇPàÍ,5,3539,ã‡éqèáàÍ,55,éRå˚,52,B1,3.57,17.07,4.31,32.65,43,10.53,163,37.5,ê∞,ñk,4,4,7.02,6,ì¶Ç∞,5,0.09,.  .,0.2117142857142857,0.1927350427350427,0.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,ïüâ™,1,ÉJÉ^ÉÅÉìÇPàÍ,6,5009,ëÂâÍó¥îV,27,ïüâ™,56,B1,4.78,28.75,5.16,33.33,26,12.5,162,25.0,ê∞,ñk,4,4,6.98,5,ì¶Ç∞,6,0.07,.  .,0.171578947368421,0.1683870967741935,1.0,38.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.23684210526315788,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0
2024-03-12,ïüâ™,2,àÍî ,1,5173,íJå˚â¿ò@,22,çÅêÏ,45,B2,3.45,10.2,1.56,0.0,56,12.5,160,25.0,ê∞,ñk,4,4,6.94,1,ì¶Ç∞,1,0.37,1.58.8,0.1935,0.1754193548387096,7.0,20.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.35,0.1,0.05,0.35,0.0,0.0,0.0,0.0,0.05,0.45,0.1
2024-03-12,ïüâ™,2,àÍî ,2,5117,ïyñºçòìç,23,ïüâ™,46,B1,4.25,17.86,3.88,17.81,57,25.0,126,0.0,ê∞,ñk,4,4,6.84,3,ì¶Ç∞,2,0.24,2.03.3,0.1682758620689655,0.1723571428571428,5.0,29.0,9.0,6.0,0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.3103448275862069,0.20689655172413793,0.0,0.5517241379310345,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0
2024-03-12,ïüâ™,2,àÍî ,4,3334,äpÇ–Ç∆Ç›,55,çLìá,45,B1,4.42,27.37,5.0,35.0,34,36.36,120,50.0,ê∞,ñk,4,4,6.97,2,ì¶Ç∞,4,0.22,2.00.8,0.2107894736842105,0.2002690582959641,2.0,38.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0
2024-03-12,ïüâ™,2,àÍî ,5,4244,óÈñÿê¨î¸,37,ê√â™,45,B1,4.55,26.44,4.43,19.05,52,36.36,166,25.0,ê∞,ñk,4,4,6.93,5,ì¶Ç∞,5,0.12,.  .,0.1863636363636363,0.1510714285714285,3.0,33.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0
