日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-12-05,唐津,1,朝１戦予選,1,4539,金子賢志,33,群馬,53,A2,5.4,35.16,0.0,0.0,66,35.09,39,37.65,曇り,北西,1,1,6.67,1,逃げ,1,0.11,1.49.4,0.1369565217391304,0.159537037037037,33.0,46.0,4.0,1.0,33.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.717391304347826,0.08695652173913043,0.021739130434782608,0.717391304347826,0.0,0.0,0.0,0.0,0.06521739130434782,0.10869565217391304,0.06521739130434782
2023-12-05,唐津,1,朝１戦予選,2,5219,森口和紀,23,福岡,54,B1,3.39,13.41,1.7,6.06,60,32.14,54,47.24,曇り,北西,1,1,6.74,3,逃げ,2,0.15,1.52.8,0.1975,0.1664935064935065,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
2023-12-05,唐津,1,朝１戦予選,3,5041,荒牧凪沙,25,福岡,50,B2,5.38,35.14,5.37,34.29,19,24.19,48,29.52,曇り,北西,1,1,6.63,4,逃げ,3,0.18,1.53.1,0.151,0.1597029702970297,1.0,20.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2023-12-05,唐津,1,朝１戦予選,4,4056,小西英輝,45,福井,53,B1,3.78,11.94,6.0,40.0,47,41.3,43,43.21,曇り,北西,1,1,6.77,2,逃げ,4,0.14,1.51.9,0.1759259259259259,0.1548295454545454,1.0,27.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.3333333333333333,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0
2023-12-05,唐津,1,朝１戦予選,5,4196,田中太一,41,佐賀,52,B1,4.48,26.83,5.27,32.59,45,27.12,62,25.93,曇り,北西,1,1,6.83,6,逃げ,5,0.18,1.55.6,0.1957142857142857,0.1888717948717948,0.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,唐津,1,朝１戦予選,6,5276,大島隆乃,21,福岡,51,B2,2.9,4.76,2.89,11.11,23,27.12,90,26.22,曇り,北西,1,1,6.7,5,逃げ,6,0.1,1.55.3,0.1838461538461538,0.1810714285714285,1.0,130.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,唐津,2,モー２ング予,1,4515,藤田浩人,37,佐賀,54,A2,5.77,41.88,5.47,37.56,57,37.5,85,24.2,晴,北西,1,1,6.75,1,逃げ,1,0.12,1.49.2,0.158125,0.1763846153846154,30.0,48.0,11.0,3.0,27.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.625,0.22916666666666666,0.0625,0.5625,0.0,0.0,0.0,0.0,0.10416666666666667,0.14583333333333334,0.08333333333333333
2023-12-05,唐津,2,モー２ング予,2,3406,中里英夫,55,群馬,53,A2,5.16,28.57,0.0,0.0,67,39.58,36,40.49,晴,北西,1,1,6.72,2,逃げ,2,0.1,1.50.6,0.1804761904761904,0.17375,7.0,42.0,9.0,10.0,0.0,18.0,4.0,3.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.21428571428571427,0.23809523809523808,0.0,0.42857142857142855,0.09523809523809523,0.07142857142857142,0.0,0.0,0.0,0.0
2023-12-05,唐津,2,モー２ング予,3,5175,島崎丈一,19,東京,53,B1,3.91,18.18,0.0,0.0,70,27.12,83,40.12,晴,北西,1,1,6.79,4,逃げ,3,0.11,1.52.8,0.1682857142857143,0.1854545454545454,1.0,35.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.14285714285714285,0.17142857142857143,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
2023-12-05,唐津,2,モー２ング予,4,3508,久富政弘,52,佐賀,55,B1,4.12,19.8,4.97,28.28,22,28.57,87,27.39,晴,北西,1,1,6.81,3,逃げ,4,0.15,1.52.2,0.192051282051282,0.1873423423423423,1.0,39.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02564102564102564,0.20512820512820512,0.2564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
