日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-05-18,下関,1,予選,1,4314,青木幸太,39,福岡,51,B1,5.35,40.0,5.3,35.0,14,52.5,24,21.21,雨,東,3,3,6.78,4,差し,1,0.12,1.54.6,0.14370370370370372,0.1443455497382199,0.34285714285714286,0.4,0.0
2023-05-18,下関,1,予選,2,4068,幸田智裕,42,静岡,55,B1,4.55,21.84,0.0,0.0,41,26.47,15,35.14,雨,東,3,3,6.85,1,差し,2,0.13,1.50.5,0.1548780487804878,0.15023255813953487,0.029411764705882353,0.35294117647058826,0.5588235294117647
2023-05-18,下関,1,予選,3,5224,西岡顕心,21,香川,52,B1,4.28,13.48,0.0,0.0,71,38.24,30,38.46,雨,東,3,3,6.78,6,差し,3,0.08,.  .,0.1142857142857143,0.1715263157894737,0.15789473684210525,0.2894736842105263,0.0
2023-05-18,下関,1,予選,4,4635,峰重力也,33,岡山,54,B1,4.7,25.56,4.85,29.17,31,41.67,65,6.45,雨,東,3,3,6.79,3,差し,4,0.08,1.53.4,0.1332258064516129,0.12738888888888888,0.03225806451612903,0.2903225806451613,0.0
2023-05-18,下関,1,予選,5,4226,村田浩司,40,山口,52,B1,3.99,20.99,5.19,34.02,19,54.29,62,35.29,雨,東,3,3,6.69,5,差し,5,0.03,.  .,0.16705882352941176,0.16512048192771084,0.06060606060606061,0.24242424242424243,0.0
2023-05-18,下関,1,予選,6,3975,小野寺智,46,香川,52,A2,5.46,33.82,5.29,28.57,29,35.14,23,24.24,雨,東,3,3,6.7,2,差し,6,0.02,1.52.3,0.17102564102564102,0.17101769911504425,0.0,0.18518518518518517,0.0
2023-05-18,下関,2,予選,1,2930,新良一規,66,山口,53,B1,4.57,21.67,5.1,29.03,65,26.32,19,16.67,雨,東,4,4,6.83,2,差し,1,0.15,1.52.9,0.1688888888888889,0.18078947368421053,0.125,0.5416666666666666,0.0
2023-05-18,下関,2,予選,2,4864,小川日紀,33,福岡,53,B1,4.02,19.39,4.53,26.47,40,48.72,14,15.0,雨,東,4,4,6.79,5,差し,2,0.13,.  .,0.1465625,0.14420731707317072,0.1,0.4,0.43333333333333335
2023-05-18,下関,2,予選,3,4672,守屋大地,37,岡山,52,B1,4.73,29.07,4.39,21.21,51,19.35,48,31.58,雨,東,4,4,6.75,4,差し,3,0.21,1.53.4,0.2235483870967742,0.19443243243243244,0.0,0.44,0.0
2023-05-18,下関,2,予選,4,4890,石川　諒,34,山口,53,B1,5.27,34.75,4.88,26.83,42,42.5,51,22.5,雨,東,4,4,6.81,6,差し,4,0.07,.  .,0.16175,0.15425925925925926,0.0,0.27586206896551724,0.0
2023-05-18,下関,2,予選,5,3306,武田正紀,55,埼玉,54,B1,4.46,26.15,3.25,0.0,55,22.86,44,13.51,雨,東,4,4,6.73,3,差し,5,0.16,1.53.2,0.16296296296296298,0.16121428571428573,0.0,0.3076923076923077,0.0
