レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
大村,4,予選,6,3780,魚谷智之,48,兵庫,51,A1,7.02,47.93,6.97,50.0,50,55.0,32,28.0,晴,南,2,1,7.04,5,逃げ,6,0.08,1.55.9,0.1769387755102041,0.14685185185185184,0.0,0.125,0.0
大村,5,予選,1,4787,椎名　豊,35,群馬,53,A1,6.53,46.55,7.47,48.94,73,35.29,58,47.37,晴,南,1,1,7.02,1,逃げ,1,0.08,1.50.9,0.131,0.12901960784313726,0.0,0.2,0.0
大村,5,予選,2,4398,船岡洋一,37,広島,52,A1,6.77,48.18,6.88,39.02,26,48.0,49,27.27,晴,南,1,1,7.05,2,逃げ,2,0.12,1.52.5,0.13523809523809524,0.13955555555555554,0.5384615384615384,0.23076923076923078,0.0
大村,5,予選,3,3783,瓜生正義,48,福岡,52,A1,7.16,54.31,7.25,36.11,71,23.53,74,52.63,晴,南,1,1,7.04,3,逃げ,3,0.16,1.53.6,0.13534883720930233,0.13933333333333334,0.07142857142857142,0.42857142857142855,0.6428571428571429
大村,5,予選,4,4907,小池修平,29,大阪,53,A1,7.48,60.66,7.24,54.35,37,34.62,68,39.29,晴,南,1,1,7.08,6,逃げ,4,0.16,1.56.8,0.10848484848484849,0.13360515021459227,0.0,0.2857142857142857,0.0
大村,5,予選,5,3941,池田浩二,46,愛知,53,A1,8.11,58.41,7.28,37.93,28,38.46,13,36.36,晴,南,1,1,7.04,5,逃げ,5,0.14,1.55.5,0.12628571428571428,0.12390041493775933,0.09090909090909091,0.36363636363636365,0.0
大村,5,予選,6,3978,齊藤　仁,47,東京,51,A1,6.77,48.44,7.19,46.15,41,32.0,62,42.31,晴,南,1,1,7.1,4,逃げ,6,0.15,1.54.6,0.16755555555555557,0.13967625899280575,0.0,0.2222222222222222,0.0
大村,6,予選,1,4932,新開　航,28,福岡,51,A1,6.76,48.84,6.73,42.5,46,50.0,22,44.44,晴,南,1,1,7.03,1,逃げ,1,0.11,1.50.5,0.125,0.13726235741444867,0.0,0.2857142857142857,0.0
大村,6,予選,2,4262,馬場貴也,40,滋賀,53,A1,7.54,46.61,7.22,37.04,23,34.62,15,34.48,晴,南,1,1,7.03,6,逃げ,4,0.27,1.57.1,0.12025641025641026,0.12712121212121213,0.5,0.5,0.0
大村,6,予選,3,4095,福来　剛,43,東京,52,A1,6.84,51.33,8.6,80.0,38,34.78,44,42.86,晴,南,1,1,7.01,3,逃げ,5,0.28,1.52.9,0.13822222222222222,0.14505494505494507,0.16666666666666666,0.3333333333333333,0.5
大村,6,予選,4,4573,佐藤　翼,35,埼玉,52,A1,7.1,47.86,8.25,37.5,34,32.14,30,25.0,晴,南,1,1,7.01,2,逃げ,2,0.07,1.51.4,0.12972972972972974,0.14483606557377052,0.0,0.2857142857142857,0.0
大村,6,予選,5,3897,白井英治,47,山口,54,A1,7.51,56.88,8.26,61.76,48,36.0,66,52.63,晴,南,1,1,7.03,4,逃げ,6,0.29,1.54.4,0.15071428571428572,0.13921658986175114,0.125,0.5,0.0
大村,6,予選,6,3779,原田幸哉,48,長崎,53,A1,6.64,38.46,8.01,67.39,76,35.29,36,25.0,晴,南,1,1,7.07,5,逃げ,3,0.08,1.55.1,0.11113636363636363,0.10285714285714286,0.16666666666666666,0.16666666666666666,0.0
大村,7,予選,1,3854,吉川元浩,51,兵庫,52,A1,7.85,56.03,7.61,57.89,27,50.0,72,26.67,晴,南,1,1,6.99,3,差し,1,0.24,1.53.7,0.14431372549019608,0.13554054054054054,0.0,0.0,0.0
大村,7,予選,2,4590,渡邉優美,31,福岡,48,A1,7.26,56.25,6.82,53.85,75,33.33,20,30.43,晴,南,1,1,7.03,1,差し,2,0.11,1.50.2,0.1402439024390244,0.12838056680161944,0.42424242424242425,0.3939393939393939,0.0
大村,7,予選,3,4685,島村隆幸,33,徳島,52,A1,7.14,50.0,7.13,47.83,22,53.33,53,61.11,晴,南,1,1,7.07,2,差し,3,0.08,1.52.2,0.12688888888888888,0.129921568627451,0.09803921568627451,0.47058823529411764,0.37254901960784315
大村,7,予選,4,4238,毒島　誠,40,群馬,53,A1,8.37,61.7,8.23,59.57,16,45.83,38,47.83,晴,南,1,1,7.09,4,差し,4,0.15,1.54.3,0.12702702702702703,0.12337606837606838,0.2127659574468085,0.3191489361702128,0.0
大村,7,予選,5,4547,中田竜太,36,埼玉,52,A1,6.73,41.38,7.42,50.0,69,43.75,45,41.67,晴,南,1,1,7.09,6,差し,5,0.15,1.55.1,0.14,0.13949367088607595,0.3333333333333333,0.3333333333333333,0.0
大村,7,予選,6,4719,上條暢嵩,30,大阪,51,A1,7.65,51.43,6.97,36.76,68,41.18,64,52.38,晴,南,1,1,7.04,5,差し,6,0.11,1.54.8,0.12324324324324326,0.13344827586206898,0.17307692307692307,0.46153846153846156,0.0
大村,8,予選,1,4686,丸野一樹,32,滋賀,53,A1,7.1,54.81,6.17,29.17,21,50.0,33,25.0,晴,南,1,1,7.04,1,逃げ,1,0.11,1.50.5,0.13522727272727272,0.15276497695852534,0.19047619047619047,0.5,0.0
大村,8,予選,2,3959,坪井康晴,46,静岡,53,A1,6.67,39.39,7.11,35.71,62,42.86,19,30.43,晴,南,1,1,6.99,2,逃げ,2,0.11,1.51.9,0.13902439024390245,0.1377551020408163,0.3684210526315789,0.2631578947368421,0.0
大村,8,予選,3,4831,羽野直也,29,福岡,55,A1,6.82,39.6,7.67,43.33,36,34.48,40,44.44,晴,南,1,1,7.07,3,逃げ,3,0.12,1.53.5,0.1340625,0.1350462962962963,0.1,0.35,0.55
大村,8,予選,4,3415,松井　繁,54,大阪,52,A1,7.57,48.44,7.62,44.83,72,41.18,47,60.0,晴,南,1,1,7.05,6,逃げ,4,0.15,1.55.7,0.1378048780487805,0.1522181818181818,0.0,0.36363636363636365,0.0
大村,8,予選,5,4337,平本真之,40,愛知,54,A1,7.0,47.24,7.06,39.22,57,20.83,29,43.48,晴,南,1,1,7.06,5,逃げ,5,0.19,1.55.6,0.13365853658536586,0.12857707509881425,0.0,0.47619047619047616,0.0
大村,8,予選,6,4459,片岡雅裕,38,香川,52,A1,6.52,38.66,6.86,43.24,29,33.33,73,42.86,晴,南,1,1,7.05,4,逃げ,6,0.18,1.54.8,0.1435897435897436,0.1274308300395257,0.0,0.23529411764705882,0.0
大村,9,予選,1,4362,土屋智則,39,群馬,54,A1,7.09,48.11,7.71,42.86,56,41.67,39,27.78,晴,南西,1,1,7.0,1,逃げ,1,0.05,1.50.8,0.114,0.12975806451612903,0.0,0.23529411764705882,0.0
大村,9,予選,2,4168,石野貴之,42,大阪,54,A1,6.55,43.36,7.45,47.06,60,40.74,54,26.09,晴,南西,1,1,7.05,2,逃げ,2,0.11,1.52.7,0.1474193548387097,0.14688995215311004,0.53125,0.375,0.0
大村,9,予選,3,3946,赤岩善生,48,愛知,55,A1,6.9,49.08,6.27,23.33,59,21.74,24,29.63,晴,南西,1,1,7.06,5,逃げ,3,0.17,1.55.9,0.1576923076923077,0.14908227848101266,0.034482758620689655,0.7241379310344828,0.5862068965517241
大村,9,予選,4,3780,魚谷智之,48,兵庫,51,A1,7.02,47.93,6.97,50.0,50,55.0,32,28.0,晴,南西,1,1,7.03,4,逃げ,4,0.16,1.54.9,0.1491891891891892,0.14685185185185184,0.11538461538461539,0.46153846153846156,0.0
大村,9,予選,5,4350,篠崎元志,38,福岡,54,A1,7.32,50.78,7.58,56.6,33,26.09,69,43.75,晴,南西,1,1,7.04,3,逃げ,5,0.16,1.53.7,0.13088235294117648,0.12953125000000001,0.16666666666666666,0.25,0.0
大村,9,予選,6,4524,深谷知博,36,静岡,52,A1,6.94,48.48,6.47,31.58,52,50.0,70,50.0,晴,南西,1,1,6.96,6,逃げ,6,0.12,1.56.1,0.12083333333333332,0.12172093023255814,0.08333333333333333,0.20833333333333334,0.0
唐津,1,朝１戦一般,1,5075,中島秀治,28,滋賀,54,A1,6.71,54.23,3.56,11.11,11,29.47,75,27.71,晴,南,3,3,6.67,1,逃げ,1,0.16,1.51.0,0.15999999999999998,0.1624825174825175,0.047619047619047616,0.2857142857142857,0.0
唐津,1,朝１戦一般,2,4965,福岡泉水,26,兵庫,50,B1,4.1,23.08,5.44,22.22,49,37.79,37,38.27,晴,南,3,3,6.81,2,逃げ,2,0.11,1.51.9,0.1903846153846154,0.16993055555555556,0.11538461538461539,0.34615384615384615,0.0
唐津,1,朝１戦一般,3,4995,田邉亮蔵,33,東京,55,B1,3.99,14.63,5.56,33.33,19,38.53,47,38.3,晴,南,3,3,6.66,4,逃げ,3,0.27,1.55.5,0.1765,0.19744565217391302,0.030303030303030304,0.3333333333333333,0.6363636363636364
唐津,1,朝１戦一般,4,5200,筒井美琴,22,福岡,47,B2,2.48,4.84,1.44,0.0,59,35.12,90,57.14,晴,南,3,3,6.65,6,逃げ,4,0.31,2.00.7,0.20833333333333334,0.2034862385321101,0.037037037037037035,0.2222222222222222,0.0
唐津,1,朝１戦一般,5,3955,眞田英二,47,徳島,52,B1,5.4,38.78,5.65,41.94,61,30.14,46,45.0,晴,南,3,3,6.72,5,逃げ,5,0.24,1.55.9,0.20967741935483872,0.18560386473429952,0.0,0.2,0.0
唐津,1,朝１戦一般,6,5162,松尾怜実,24,福岡,45,B1,4.03,16.67,3.42,9.68,68,27.84,81,33.33,晴,南,3,3,6.67,3,逃げ,6,0.07,1.54.0,0.1682608695652174,0.18186746987951807,0.0,0.22580645161290322,0.0
唐津,2,モー２ング一,2,4184,渡邊雄一,38,大阪,51,A2,6.43,51.75,6.86,54.76,28,38.67,68,26.19,晴,南,4,4,6.67,4,まくり,2,0.18,2.18.8,0.17512820512820512,0.16462555066079293,0.0,0.3333333333333333,0.0
唐津,2,モー２ング一,4,4568,廣瀬真也,36,東京,51,B1,5.55,34.69,5.24,23.53,23,40.18,87,36.9,晴,南,4,4,6.67,3,まくり,3,0.22,2.10.0,0.1302777777777778,0.13847161572052402,0.5454545454545454,0.24242424242424243,0.0
唐津,2,モー２ング一,5,4216,星　栄爾,39,静岡,54,B1,5.13,30.56,4.95,34.21,25,27.27,86,23.33,晴,南,4,4,6.67,1,まくり,5,0.16,2.01.0,0.1635897435897436,0.1590438247011952,0.12903225806451613,0.5483870967741935,0.4838709677419355
唐津,2,モー２ング一,6,5330,安河内鈴,20,福岡,52,B1,3.45,10.84,0.0,0.0,34,34.15,65,27.5,晴,南,4,4,6.68,2,まくり,6,0.24,2.05.5,0.17394366197183098,0.17059322033898305,0.14814814814814814,0.4074074074074074,0.0
唐津,3,３ライズ戦一,1,4941,孫崎百世,35,滋賀,46,A2,4.92,30.16,4.59,20.69,44,36.21,31,21.95,晴,南西,4,4,6.61,2,まくり差し,1,0.26,1.52.3,0.21178571428571427,0.1847029702970297,0.13793103448275862,0.4827586206896552,0.0
唐津,3,３ライズ戦一,2,5255,藤原仙二,20,滋賀,53,B1,4.96,25.77,0.0,0.0,17,35.16,58,34.09,晴,南西,4,4,6.65,4,まくり差し,2,0.18,1.55.7,0.262,0.16476851851851854,0.08333333333333333,0.375,0.0
唐津,3,３ライズ戦一,3,3489,大場　敏,57,静岡,52,A2,5.93,40.5,6.18,45.45,38,30.04,32,28.57,晴,南西,4,4,6.63,5,まくり差し,3,0.13,1.55.7,0.14,0.15751748251748254,0.14814814814814814,0.3333333333333333,0.0
唐津,3,３ライズ戦一,4,3478,嶋田貴支,53,香川,53,B1,4.78,23.26,6.14,47.62,55,31.51,83,45.78,晴,南西,4,4,6.67,1,まくり差し,4,0.11,1.51.2,0.194,0.1896410256410256,0.40625,0.34375,0.0
唐津,3,３ライズ戦一,5,4982,中村将隆,27,兵庫,52,B1,4.09,16.67,0.0,0.0,42,34.33,60,32.56,晴,南西,4,4,6.68,3,まくり差し,5,0.04,1.54.1,0.1668421052631579,0.16349056603773587,0.04878048780487805,0.2926829268292683,0.5853658536585366
唐津,3,３ライズ戦一,6,5287,滝沢織寧,24,埼玉,47,B1,2.74,8.06,0.0,0.0,58,26.96,63,41.76,晴,南西,4,4,6.66,6,まくり差し,6,0.01,1.58.6,0.20405797101449274,0.20091603053435114,0.125,0.35,0.0
唐津,4,おは４戦一般,1,5132,中野希一,25,埼玉,52,B1,4.5,28.38,4.71,28.57,43,40.45,33,31.52,晴,南,4,4,6.68,1,逃げ,1,0.19,1.50.5,0.14166666666666666,0.17246913580246914,0.11428571428571428,0.3142857142857143,0.0
唐津,4,おは４戦一般,2,4133,高橋正男,44,兵庫,53,A1,6.22,44.93,0.0,0.0,47,34.31,64,38.82,晴,南,4,4,6.68,2,逃げ,2,0.23,1.51.8,0.14627906976744187,0.14842911877394638,0.08571428571428572,0.22857142857142856,0.0
唐津,4,おは４戦一般,3,5143,常盤海心,23,徳島,55,B1,2.5,8.0,2.55,5.0,56,32.73,74,30.0,晴,南,4,4,6.72,5,逃げ,3,0.23,1.55.8,0.22428571428571428,0.20378378378378378,0.045454545454545456,0.4090909090909091,0.0
唐津,4,おは４戦一般,4,5003,来田衣織,28,兵庫,47,B1,3.94,18.18,5.19,38.89,37,35.43,34,27.59,晴,南,4,4,6.69,6,逃げ,4,0.23,2.00.1,0.2093939393939394,0.19568965517241377,0.4642857142857143,0.32142857142857145,0.0
唐津,4,おは４戦一般,5,4420,津久井拓,36,群馬,54,A2,5.43,36.36,3.0,11.11,46,35.05,82,35.29,晴,南,4,4,6.73,4,逃げ,5,0.2,1.55.2,0.1538095238095238,0.14525925925925925,0.10526315789473684,0.39473684210526316,0.6052631578947368
唐津,4,おは４戦一般,6,4437,中田元泰,38,香川,55,A1,6.55,46.73,7.11,57.89,40,31.05,89,29.07,晴,南,4,4,6.7,3,逃げ,6,0.19,1.53.8,0.15176470588235294,0.15151162790697675,0.11764705882352941,0.38235294117647056,0.0
唐津,5,一般,1,4822,百武　翔,31,佐賀,51,B1,4.86,30.28,4.96,25.25,63,34.1,66,25.88,晴,南,3,3,6.75,1,逃げ,1,0.09,1.51.3,0.16875,0.18850746268656718,0.03225806451612903,0.3548387096774194,0.0
唐津,5,一般,2,4992,廣瀬篤哉,26,滋賀,55,B1,4.19,22.67,1.0,0.0,52,34.86,77,29.21,晴,南,3,3,6.69,3,逃げ,2,0.06,1.53.7,0.14727272727272728,0.15756476683937823,0.0,0.4166666666666667,0.0
唐津,5,一般,3,5218,山田理央,24,香川,46,B1,4.99,25.81,0.0,0.0,65,31.46,36,30.49,晴,南,3,3,6.67,6,逃げ,3,0.08,1.57.1,0.17200000000000001,0.17055555555555557,0.0,0.11538461538461539,0.0
唐津,5,一般,4,3627,井上恵一,54,福岡,54,B1,4.31,18.18,4.63,29.17,35,24.62,40,25.76,晴,南,3,3,6.68,4,逃げ,4,0.12,1.56.0,0.20411764705882354,0.19166666666666668,0.3181818181818182,0.5,0.0
唐津,5,一般,5,4759,今泉友吾,34,東京,52,A1,6.88,51.18,5.21,31.58,48,40.26,67,40.0,晴,南,3,3,6.66,2,逃げ,5,0.14,1.51.9,0.17394736842105263,0.16660231660231659,0.030303030303030304,0.45454545454545453,0.5757575757575758
唐津,5,一般,6,4645,上村純一,44,群馬,55,A2,6.36,48.6,7.63,62.5,69,30.88,85,25.61,晴,南,3,3,6.7,5,逃げ,6,0.11,1.56.1,0.14478260869565218,0.13160919540229885,0.0,0.5588235294117647,0.0
唐津,6,一般,1,3892,草場康幸,48,佐賀,52,B1,5.71,35.35,5.36,29.17,30,40.35,44,40.96,晴,南西,3,3,6.58,2,差し,1,0.15,2.01.4,0.14769230769230768,0.1587111111111111,0.037037037037037035,0.37037037037037035,0.0
唐津,6,一般,3,4037,別府正幸,45,埼玉,52,B1,4.56,26.23,6.0,50.0,29,38.61,84,21.79,晴,南西,3,3,6.56,1,差し,2,0.26,1.58.2,0.16022727272727272,0.1720912547528517,0.03571428571428571,0.2857142857142857,0.0
唐津,6,一般,4,5330,安河内鈴,20,福岡,52,B1,3.45,10.84,0.0,0.0,34,34.15,65,27.5,晴,南西,3,3,6.66,4,差し,5,0.25,2.07.0,0.18375,0.17059322033898305,0.0,0.2222222222222222,0.0
唐津,6,一般,5,4450,平高奈菜,37,香川,47,A2,6.26,45.22,5.95,36.84,13,38.57,76,47.37,晴,南西,3,3,6.72,3,差し,3,0.27,2.03.7,0.18,0.17173160173160174,0.3673469387755102,0.4489795918367347,0.0
唐津,7,一般,1,4995,田邉亮蔵,33,東京,55,B1,3.99,14.63,5.56,33.33,19,38.53,47,38.3,晴,南,5,5,6.64,5,まくり差し,1,0.36,2.13.5,0.1696,0.19744565217391302,0.21428571428571427,0.4523809523809524,0.5
唐津,7,一般,3,4200,早川尚人,42,大阪,55,B1,4.5,23.33,4.3,20.0,53,30.14,88,36.47,晴,南,5,5,6.67,2,まくり差し,4,0.32,2.00.1,0.1623913043478261,0.16868725868725867,0.10869565217391304,0.41304347826086957,0.0
唐津,7,一般,4,4216,星　栄爾,39,静岡,54,B1,5.13,30.56,4.95,34.21,25,27.27,86,23.33,晴,南,5,5,6.71,1,まくり差し,5,0.41,1.55.9,0.1580952380952381,0.1590438247011952,0.06666666666666667,0.24444444444444444,0.0
唐津,7,一般,5,3951,石川吉鎬,48,大阪,55,A2,5.8,33.63,5.21,28.57,24,40.45,59,32.18,晴,南,5,5,6.68,3,まくり差し,6,0.33,2.03.0,0.17085714285714287,0.17423868312757204,0.0,0.375,0.0
唐津,7,一般,6,4364,池永　太,39,福岡,55,A1,7.19,51.68,7.63,60.0,21,29.57,73,33.33,晴,南,5,5,6.66,4,まくり差し,2,0.43,2.07.0,0.15787234042553192,0.14200000000000002,0.02564102564102564,0.28205128205128205,0.0
唐津,8,一般,1,5003,来田衣織,28,兵庫,47,B1,3.94,18.18,5.19,38.89,37,35.43,34,27.59,晴,南,5,5,6.63,3,差し,1,0.23,1.56.4,0.2157894736842105,0.19568965517241377,0.25,0.40625,0.0
唐津,8,一般,2,4904,松本一毅,29,大阪,52,A2,5.71,38.39,4.97,26.67,60,34.6,41,29.21,晴,南,5,5,6.63,6,差し,2,0.18,1.57.2,0.15755555555555556,0.16342342342342342,0.05128205128205128,0.5128205128205128,0.48717948717948717
唐津,8,一般,3,4982,中村将隆,27,兵庫,52,B1,4.09,16.67,0.0,0.0,42,34.33,60,32.56,晴,南,5,5,6.62,1,差し,3,0.15,1.51.7,0.19,0.16349056603773587,0.1111111111111111,0.3055555555555556,0.0
唐津,8,一般,4,3955,眞田英二,47,徳島,52,B1,5.4,38.78,5.65,41.94,61,30.14,46,45.0,晴,南,5,5,6.74,4,差し,4,0.24,1.56.8,0.17891891891891892,0.18560386473429952,0.0,0.24390243902439024,0.0
唐津,8,一般,5,3489,大場　敏,57,静岡,52,A2,5.93,40.5,6.18,45.45,38,30.04,32,28.57,晴,南,5,5,6.62,2,差し,5,0.18,1.52.9,0.164,0.15751748251748254,0.0,0.2647058823529412,0.0
唐津,8,一般,6,3918,深井利寿,49,滋賀,52,A1,6.71,51.11,7.53,63.16,26,31.75,39,35.71,晴,南,5,5,6.69,5,差し,6,0.13,1.57.1,0.19875,0.17324817518248176,0.0,0.2,0.0
唐津,9,一般,2,5200,筒井美琴,22,福岡,47,B2,2.48,4.84,1.44,0.0,59,35.12,90,57.14,晴,南西,4,4,6.61,4,差し,5,0.1,2.14.6,0.2040909090909091,0.2034862385321101,0.06666666666666667,0.43333333333333335,0.0
唐津,9,一般,3,4299,中島浩哉,41,長崎,56,B1,3.75,19.32,3.75,15.09,50,33.76,69,38.55,晴,南西,4,4,6.63,2,差し,3,0.14,2.05.9,0.1572972972972973,0.1483937823834197,0.03225806451612903,0.5483870967741935,0.6774193548387096
唐津,9,一般,4,4154,森安弘雅,44,香川,54,B1,5.27,33.94,4.2,10.0,64,36.74,35,25.0,晴,南西,4,4,6.66,1,差し,2,0.13,2.03.3,0.17066666666666666,0.17722433460076045,0.058823529411764705,0.3235294117647059,0.0
唐津,9,一般,5,5287,滝沢織寧,24,埼玉,47,B1,2.74,8.06,0.0,0.0,58,26.96,63,41.76,晴,南西,4,4,6.71,5,差し,6,0.19,2.16.3,0.19815789473684212,0.20091603053435114,0.034482758620689655,0.27586206896551724,0.0
唐津,9,一般,6,4189,川上　剛,43,福岡,55,A1,6.02,45.68,6.9,60.0,20,31.9,43,36.9,晴,南西,4,4,6.66,3,差し,4,0.09,2.10.3,0.17162790697674418,0.1588358208955224,0.0,0.23333333333333334,0.0
若松,1,予選,1,3989,熊本英一,45,佐賀,57,B1,3.99,17.71,3.98,11.63,28,42.11,19,26.32,晴,北東,2,2,7.0,4,まくり差し,1,0.14,1.56.0,0.18719999999999998,0.20989247311827958,0.0,0.0,0.0
若松,1,予選,2,4202,浮田圭浩,41,岡山,52,B1,4.62,27.34,3.88,18.75,26,38.36,43,42.86,晴,北東,2,2,6.96,3,まくり差し,2,0.16,1.55.6,0.19729166666666667,0.19693486590038314,0.5,0.2,0.0
若松,1,予選,3,5011,高木圭大,27,長崎,53,B1,3.55,15.73,4.71,28.57,3,25.17,68,45.16,晴,北東,2,2,6.96,2,まくり差し,4,0.08,1.54.6,0.14575757575757575,0.15525510204081633,0.0,0.3333333333333333,0.7777777777777778
若松,1,予選,4,4085,荻野裕介,44,東京,55,B1,4.63,20.0,4.17,0.0,47,27.97,35,13.95,晴,北東,2,2,7.01,1,まくり差し,5,0.16,1.52.5,0.22166666666666668,0.22033519553072625,0.0,0.4444444444444444,0.0
