ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2023-04-12,ëÂë∫,1,ó\ëI,1,3527,íÜìàêΩàÍ,52,í∑çË,52,A2,5.82,40.74,5.7,35.96,11,40.34,83,40.94,ê∞,ñkêº,3,2,6.94,2,Ç‹Ç≠ÇËç∑Çµ,1,0.12,1.49.6,0.1464285714285714,0.1676208178438661,32,56,11,3,26,0,0,0,0,7,7,8,0.5714285714285714,0.19642857142857142,0.05357142857142857,0.4642857142857143,0.0,0.0,0.0,0.0,0.125,0.125,0.14285714285714285
2023-04-12,ëÂë∫,1,ó\ëI,2,4759,ç°êÚóFå·,33,ìåãû,52,A2,5.94,39.64,4.25,12.5,68,26.71,58,42.66,ê∞,ñkêº,3,2,6.9,6,Ç‹Ç≠ÇËç∑Çµ,2,0.14,.  .,0.1745714285714285,0.1890094339622641,8,35,11,5,0,19,5,1,1,0,0,0,0.22857142857142856,0.3142857142857143,0.14285714285714285,0.0,0.5428571428571428,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0
2023-04-12,ëÂë∫,1,ó\ëI,3,4553,íÿå˚ó≥ñÁ,33,í∑çË,51,A2,5.89,40.43,6.09,37.37,59,40.83,61,45.03,ê∞,ñkêº,3,2,6.88,1,Ç‹Ç≠ÇËç∑Çµ,3,0.09,1.49.1,0.1567567567567567,0.1660663507109004,5,37,11,9,0,0,1,0,3,0,0,0,0.13513513513513514,0.2972972972972973,0.24324324324324326,0.0,0.0,0.02702702702702703,0.0,0.08108108108108109,0.0,0.0,0.0
2023-04-12,ëÂë∫,1,ó\ëI,4,4050,ìcå˚êﬂéq,42,â™éR,45,A1,6.85,41.46,7.0,63.16,33,35.47,64,36.55,ê∞,ñkêº,3,2,6.87,3,Ç‹Ç≠ÇËç∑Çµ,4,0.08,1.51.5,0.1265625,0.1351401869158878,9,32,6,3,0,0,2,5,1,0,0,0,0.28125,0.1875,0.09375,0.0,0.0,0.0625,0.15625,0.03125,0.0,0.0,0.0
2023-04-12,ëÂë∫,1,ó\ëI,5,4446,òaìcåìï„,36,ï∫å…,52,A1,6.43,48.82,4.22,11.11,54,28.19,76,31.33,ê∞,ñkêº,3,2,6.96,5,Ç‹Ç≠ÇËç∑Çµ,5,0.14,.  .,0.1658333333333333,0.1596958174904943,3,36,7,9,0,0,0,2,1,0,0,0,0.08333333333333333,0.19444444444444445,0.25,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0
2023-04-12,ëÂë∫,1,ó\ëI,6,4661,íÜìáçVèÕ,31,ç≤âÍ,52,A2,5.96,37.21,5.01,29.41,49,35.67,44,39.86,ê∞,ñkêº,3,2,6.96,4,Ç‹Ç≠ÇËç∑Çµ,6,0.19,1.52.2,0.2085714285714285,0.1822968197879858,0,35,4,8,0,0,0,0,0,0,0,0,0.0,0.11428571428571428,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,ëÂë∫,2,ó\ëI,1,4079,èoî®çFìT,44,ïüâ™,54,A2,5.86,42.14,6.1,37.93,62,36.2,68,38.16,ê∞,ñkêº,3,2,6.88,1,ì¶Ç∞,1,0.11,1.49.6,0.1523636363636363,0.1536603773584905,44,55,3,3,42,0,0,0,0,4,3,3,0.8,0.05454545454545454,0.05454545454545454,0.7636363636363637,0.0,0.0,0.0,0.0,0.07272727272727272,0.05454545454545454,0.05454545454545454
2023-04-12,ëÂë∫,2,ó\ëI,2,4948,ñÿèÍóIâÓ,30,í∑çË,51,A2,5.91,41.84,5.71,39.88,78,29.94,23,31.94,ê∞,ñkêº,3,2,6.94,2,ì¶Ç∞,2,0.1,1.50.1,0.151,0.1518560606060606,7,40,10,10,0,22,3,3,0,0,0,0,0.175,0.25,0.25,0.0,0.55,0.075,0.075,0.0,0.0,0.0,0.0
2023-04-12,ëÂë∫,2,ó\ëI,3,4302,êºñÏ„ƒëæ,40,çLìá,52,A2,6.49,47.86,6.33,49.18,47,33.33,15,38.67,ê∞,ñkêº,3,2,6.93,3,ì¶Ç∞,3,0.21,1.51.2,0.1591666666666666,0.1505,3,36,15,6,0,0,2,1,0,0,0,0,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.0,0.0,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0
2023-04-12,ëÂë∫,2,ó\ëI,4,4966,ìcêÏëÂãM,25,í∑çË,54,A2,5.54,35.58,5.66,35.44,57,35.47,84,30.61,ê∞,ñkêº,3,2,6.98,6,ì¶Ç∞,4,0.21,.  .,0.1628571428571428,0.1536752136752136,2,35,7,4,0,0,1,1,0,0,0,0,0.05714285714285714,0.2,0.11428571428571428,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0
