レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
大村,6,予選,6,4155,長野壮志,43,福岡,56,A1,6.99,58.26,5.38,23.81,37,35.1,75,32.52,晴,北,7,6,6.84,2,まくり差し,6,0.15,1.52.6,0.132,0.1471311475409836,0.058823529411764705,0.47058823529411764,0.0
大村,7,予選,1,3710,吉永泰弘,49,香川,55,B1,4.19,16.18,4.38,12.5,54,35.63,56,39.59,晴,北,7,6,6.85,2,まくり差し,1,0.07,2.01.4,0.14363636363636365,0.16603864734299514,0.07692307692307693,0.15384615384615385,0.0
大村,7,予選,2,3989,熊本英一,45,佐賀,57,B1,4.23,19.32,4.62,24.0,17,39.44,13,30.18,晴,北,7,6,6.87,4,まくり差し,2,0.14,2.08.8,0.2126470588235294,0.21142045454545455,0.0,0.2857142857142857,0.0
大村,7,予選,3,4096,石橋道友,42,長崎,53,A1,7.28,60.58,7.16,58.2,40,42.08,46,37.55,晴,北,7,6,6.84,1,まくり差し,3,0.08,1.57.7,0.16028571428571428,0.13641025641025642,0.45,0.38333333333333336,0.0
大村,7,予選,4,5012,加倉侑征,26,福岡,51,A2,4.66,28.7,4.94,28.13,73,34.58,58,35.08,晴,北,7,6,6.85,3,まくり差し,4,0.23,2.05.0,0.1435135135135135,0.1424888888888889,0.1111111111111111,0.5111111111111111,0.4666666666666667
大村,8,予選,1,3641,一瀬　明,53,東京,52,A1,6.63,50.0,5.89,40.74,63,31.4,28,34.92,晴,北,8,7,6.91,1,逃げ,1,0.28,1.51.9,0.15470588235294117,0.16332214765100672,0.2127659574468085,0.3404255319148936,0.0
大村,8,予選,2,4423,坂口貴彦,35,岡山,54,B1,5.1,33.0,4.43,24.62,49,33.33,70,32.08,晴,北,8,7,6.9,6,逃げ,2,0.37,.  .,0.16525,0.15534562211981567,0.3055555555555556,0.3888888888888889,0.0
大村,8,予選,3,4263,武重雄介,39,山口,55,A2,5.44,33.71,5.61,43.9,56,43.82,35,35.04,晴,北,8,7,6.87,5,逃げ,3,0.39,.  .,0.1791891891891892,0.17035087719298247,0.1702127659574468,0.40425531914893614,0.0
大村,8,予選,4,3455,谷本幸司,53,愛知,50,B1,3.83,16.67,0.0,0.0,19,49.6,48,31.28,晴,北,8,7,6.93,2,逃げ,4,0.15,1.53.3,0.1668421052631579,0.1939669421487603,0.15217391304347827,0.5217391304347826,0.0
大村,8,予選,5,5028,原田才一,27,福岡,52,A2,6.44,48.45,0.0,0.0,47,32.65,72,30.24,晴,北,8,7,6.81,3,逃げ,5,0.16,1.54.4,0.17099999999999999,0.1660096153846154,0.34782608695652173,0.30434782608695654,0.0
大村,8,予選,6,3857,阿波勝哉,51,東京,57,B1,4.37,15.84,2.78,0.0,23,35.32,40,34.71,晴,北,8,7,6.9,4,逃げ,6,0.18,1.55.8,0.2173109243697479,0.21575916230366493,0.07692307692307693,0.38461538461538464,0.5
大村,9,予選特賞,1,3574,大神康司,51,福岡,53,A2,5.69,41.24,5.96,42.86,41,33.06,21,40.0,晴,北,7,6,6.95,1,逃げ,1,0.13,1.51.9,0.16645833333333335,0.1693421052631579,0.0,0.3076923076923077,0.0
大村,9,予選特賞,2,5050,木下雄介,29,滋賀,52,B1,5.23,39.51,6.14,47.62,39,38.13,38,47.52,晴,北,7,6,6.89,2,逃げ,2,0.14,1.53.1,0.1615,0.15064516129032257,0.0,0.4166666666666667,0.0
大村,9,予選特賞,3,3933,山地正樹,47,岡山,58,A2,4.98,35.4,5.92,37.74,61,41.6,49,32.26,晴,北,7,6,6.92,6,逃げ,3,0.12,.  .,0.17073170731707318,0.17616541353383458,0.0,0.2857142857142857,0.0
大村,9,予選特賞,4,3576,白水勝也,51,福岡,52,A1,6.65,53.39,5.79,35.9,71,27.85,17,38.68,晴,北,7,6,6.93,4,逃げ,4,0.12,1.54.3,0.16534883720930232,0.1684081632653061,0.0,0.23809523809523808,0.0
大村,9,予選特賞,5,3934,鋤柄貴俊,47,愛知,53,B1,5.06,26.61,5.63,42.11,12,27.94,60,32.16,晴,北,7,6,6.96,3,逃げ,5,0.08,1.53.5,0.15424242424242424,0.1633809523809524,0.5555555555555556,0.3333333333333333,0.0
大村,9,予選特賞,6,4889,後藤盛也,35,東京,52,A2,5.35,34.92,6.4,40.0,34,37.39,41,31.85,晴,北,7,6,6.89,5,逃げ,6,0.1,.  .,0.15384615384615385,0.1277906976744186,0.0625,0.6875,0.5625
唐津,1,朝１戦一般,1,4486,野村　誠,38,群馬,52,A1,5.8,37.78,0.0,0.0,52,33.52,73,34.62,晴,北,4,4,6.78,2,まくり,1,0.16,1.51.3,0.12844444444444444,0.14685589519650658,0.1,0.43333333333333335,0.0
唐津,1,朝１戦一般,2,4552,杉山勝匡,35,佐賀,52,B1,4.19,25.56,4.36,26.95,44,38.69,87,27.08,晴,北,4,4,6.76,5,まくり,2,0.14,1.53.6,0.16111111111111112,0.1564390243902439,0.15384615384615385,0.2692307692307692,0.0
唐津,1,朝１戦一般,3,4126,吉本玲緒,44,広島,61,B1,2.69,14.29,4.28,23.33,36,29.89,45,30.36,晴,北,4,4,6.8,6,まくり,3,0.25,2.00.6,0.15888888888888889,0.17386363636363636,0.07407407407407407,0.2222222222222222,0.0
唐津,1,朝１戦一般,4,4614,石倉洋行,44,福岡,54,B2,6.52,52.58,6.5,57.14,69,30.05,61,36.21,晴,北,4,4,6.76,1,まくり,4,0.06,1.48.8,0.12551724137931036,0.14,0.041666666666666664,0.25,0.0
唐津,1,朝１戦一般,5,3793,高橋真吾,51,埼玉,58,B1,4.58,24.32,0.0,0.0,42,37.21,50,26.0,晴,北,4,4,6.85,3,まくり,5,0.06,1.52.3,0.18214285714285713,0.16491228070175437,0.1111111111111111,0.37037037037037035,0.0
唐津,1,朝１戦一般,6,5299,西丸敦基,21,香川,51,B2,3.0,8.57,1.89,11.11,22,34.08,65,31.58,晴,北,4,4,6.78,4,まくり,6,0.17,1.53.5,0.218,0.2102873563218391,0.0625,0.3125,0.59375
唐津,2,モー２ング一,1,3550,都築正治,52,愛知,55,A2,4.77,27.66,5.19,33.33,68,26.19,48,15.38,晴,北,5,5,6.77,5,まくり,1,0.22,1.56.6,0.1615,0.16451882845188284,0.030303030303030304,0.2727272727272727,0.0
唐津,2,モー２ング一,2,4214,林　祐介,39,岡山,56,A2,5.31,30.77,5.29,32.35,46,36.9,74,28.3,晴,北,5,5,6.77,3,まくり,3,0.31,1.53.6,0.1578048780487805,0.15189723320158102,0.0,0.25,0.0
唐津,2,モー２ング一,3,4766,石井孝之,33,群馬,56,B1,4.1,22.78,1.0,0.0,58,28.05,54,30.51,晴,北,5,5,6.7,6,まくり,2,0.24,1.57.5,0.13738095238095238,0.13153061224489795,0.0,0.20689655172413793,0.0
唐津,2,モー２ング一,4,4119,泥谷一毅,42,大阪,56,B1,5.16,32.56,3.31,7.69,60,30.72,49,20.51,晴,北,5,5,6.7,1,まくり,4,0.12,1.50.1,0.15222222222222223,0.14730088495575222,0.0,0.28,0.0
唐津,2,モー２ング一,5,5275,松田淳平,22,三重,53,B1,3.34,10.98,0.0,0.0,25,28.65,71,32.14,晴,北,5,5,6.73,2,まくり,5,0.16,1.50.8,0.16379310344827586,0.16165829145728644,0.5405405405405406,0.2702702702702703,0.0
唐津,2,モー２ング一,6,4139,丹下　健,43,愛知,54,B1,5.07,36.36,0.0,0.0,47,31.45,42,33.96,晴,北,5,5,6.76,4,まくり,6,0.26,1.54.7,0.18272727272727274,0.1621285140562249,0.125,0.5625,0.53125
唐津,3,３ライズ戦一,1,4571,菅　章哉,35,徳島,52,A1,6.72,54.0,6.1,50.0,40,33.7,38,29.63,晴,北東,5,5,6.66,1,逃げ,1,0.11,1.51.3,0.16195121951219513,0.1539108910891089,0.13333333333333333,0.4,0.0
唐津,3,３ライズ戦一,2,4565,西村豪洋,36,愛知,53,B1,4.79,31.11,4.35,17.39,34,38.07,66,28.89,晴,北東,5,5,6.76,6,逃げ,2,0.07,1.58.2,0.16999999999999998,0.17254335260115608,0.14814814814814814,0.4074074074074074,0.0
唐津,3,３ライズ戦一,3,3445,加藤高史,54,埼玉,53,A2,4.94,29.25,0.0,0.0,65,29.48,89,28.0,晴,北東,5,5,6.76,2,逃げ,3,0.08,1.52.6,0.1651219512195122,0.17757009345794392,0.07407407407407407,0.5185185185185185,0.0
唐津,3,３ライズ戦一,4,4272,大場広孝,42,福岡,57,B1,5.01,31.68,5.11,23.21,59,34.02,57,40.38,晴,北東,5,5,6.7,5,逃げ,4,0.09,1.57.1,0.16333333333333333,0.1557090909090909,0.15384615384615385,0.4230769230769231,0.0
唐津,3,３ライズ戦一,5,4257,古川　健,40,広島,52,B1,4.89,27.78,5.38,44.12,61,31.61,52,32.79,晴,北東,5,5,6.72,4,逃げ,5,0.09,1.55.0,0.146046511627907,0.14800884955752214,0.3939393939393939,0.3939393939393939,0.0
唐津,3,３ライズ戦一,6,3441,土屋太朗,54,群馬,54,B1,5.21,28.28,4.17,26.67,28,41.88,31,25.45,晴,北東,5,5,6.86,3,逃げ,6,0.21,1.53.9,0.1903125,0.18833333333333332,0.06976744186046512,0.32558139534883723,0.5348837209302325
唐津,4,おは４戦一般,1,3787,天野　誠,52,岡山,55,B2,3.8,14.49,3.67,11.11,39,30.51,85,24.49,晴,北東,6,6,6.86,6,まくり,1,0.22,1.56.7,0.18076923076923077,0.19782608695652174,0.11904761904761904,0.38095238095238093,0.0
唐津,4,おは４戦一般,2,4231,鈴木裕隆,40,愛知,56,B1,5.66,35.05,5.35,41.18,13,38.86,34,32.76,晴,北東,6,6,6.78,1,まくり,2,0.11,1.50.4,0.16613636363636364,0.17433035714285713,0.13513513513513514,0.2972972972972973,0.0
唐津,4,おは４戦一般,3,4381,田路朋史,39,兵庫,51,B1,5.73,41.94,6.17,50.0,50,33.16,68,23.91,晴,北東,6,6,6.72,2,まくり,3,0.1,1.51.9,0.17710526315789474,0.16833333333333333,0.10810810810810811,0.21621621621621623,0.0
唐津,4,おは４戦一般,4,4188,久田敏之,43,群馬,52,A1,7.27,60.91,7.34,55.17,48,38.04,78,31.82,晴,北東,6,6,6.77,5,まくり,4,0.13,1.56.2,0.12813953488372093,0.1280408163265306,0.043478260869565216,0.43478260869565216,0.0
唐津,4,おは４戦一般,5,5089,前田　翔,24,愛知,51,A1,6.88,50.93,7.11,55.56,43,37.78,47,38.89,晴,北東,6,6,6.8,3,まくり,5,0.09,1.53.5,0.170625,0.14976470588235294,0.3870967741935484,0.3870967741935484,0.0
唐津,4,おは４戦一般,6,3679,飯島昌弘,51,埼玉,53,A1,6.36,39.36,2.75,0.0,11,30.67,32,27.45,晴,北東,6,6,6.76,4,まくり,6,0.1,1.54.2,0.17057142857142857,0.15333333333333332,0.0975609756097561,0.3902439024390244,0.6097560975609756
唐津,5,一般,1,3793,高橋真吾,51,埼玉,58,B1,4.58,24.32,0.0,0.0,42,37.21,50,26.0,晴,北,6,6,6.88,2,抜き,1,0.2,1.51.2,0.1417391304347826,0.16491228070175437,0.15384615384615385,0.41025641025641024,0.0
唐津,5,一般,2,4057,松井賢治,45,兵庫,52,A2,5.48,31.82,5.98,44.19,35,22.67,36,26.67,晴,北,6,6,6.78,5,抜き,2,0.21,1.53.8,0.14851063829787234,0.15514925373134328,0.05555555555555555,0.3333333333333333,0.0
唐津,5,一般,3,4241,大串重幸,39,長崎,53,B1,5.12,33.66,6.0,33.33,62,39.15,56,14.58,晴,北,6,6,6.86,6,抜き,3,0.22,1.57.7,0.15046511627906975,0.1714798206278027,0.0,0.35,0.0
唐津,5,一般,4,4624,高田　明,39,佐賀,50,A2,6.24,49.44,6.66,49.43,51,33.91,70,29.09,晴,北,6,6,6.69,1,抜き,4,0.17,1.50.0,0.12461538461538463,0.14876543209876542,0.0,0.14814814814814814,0.0
唐津,5,一般,5,3256,三角哲男,57,東京,51,A1,6.76,54.74,6.6,60.0,64,39.23,53,35.85,晴,北,6,6,6.82,4,抜き,5,0.3,1.53.5,0.14950000000000002,0.1393233082706767,0.391304347826087,0.4782608695652174,0.0
唐津,5,一般,6,4832,権藤俊光,37,大阪,52,A1,6.92,52.11,6.41,40.54,18,39.2,46,43.14,晴,北,6,6,6.83,3,抜き,6,0.2,1.51.7,0.13823529411764707,0.12991596638655462,0.03125,0.4375,0.625
唐津,6,一般,1,4552,杉山勝匡,35,佐賀,52,B1,4.19,25.56,4.36,26.95,44,38.69,87,27.08,晴,北,7,7,6.81,2,差し,1,0.12,1.52.7,0.1388,0.1564390243902439,0.08823529411764706,0.5294117647058824,0.0
唐津,6,一般,2,4766,石井孝之,33,群馬,56,B1,4.1,22.78,1.0,0.0,58,28.05,54,30.51,晴,北,7,7,6.78,4,差し,2,0.18,1.55.8,0.14216216216216215,0.13153061224489795,0.038461538461538464,0.4230769230769231,0.0
唐津,6,一般,3,3746,岡瀬正人,49,岡山,53,A2,5.71,33.87,5.39,25.0,41,37.91,81,30.61,晴,北,7,7,6.84,1,差し,3,0.17,1.51.7,0.15214285714285714,0.16916398713826367,0.06666666666666667,0.3333333333333333,0.0
唐津,6,一般,4,4796,春園功太,32,三重,53,A1,7.33,60.0,5.5,37.5,21,25.16,58,31.48,晴,北,7,7,6.77,5,差し,4,0.19,1.56.4,0.14761904761904762,0.1448235294117647,0.0,0.2608695652173913,0.0
唐津,6,一般,5,3777,樋口　亮,48,長崎,52,A1,5.88,40.45,5.47,35.59,15,32.56,55,32.2,晴,北,7,7,6.86,3,差し,5,0.23,1.55.1,0.1922222222222222,0.16809322033898305,0.38,0.44,0.0
唐津,6,一般,6,4214,林　祐介,39,岡山,56,A2,5.31,30.77,5.29,32.35,46,36.9,74,28.3,晴,北,7,7,6.83,6,差し,6,0.26,2.01.6,0.15921052631578947,0.15189723320158102,0.22727272727272727,0.5,0.45454545454545453
唐津,7,一般,1,4257,古川　健,40,広島,52,B1,4.89,27.78,5.38,44.12,61,31.61,52,32.79,晴,北,7,7,6.84,2,まくり,1,0.11,1.52.9,0.13605263157894737,0.14800884955752214,0.09803921568627451,0.5098039215686274,0.0
唐津,7,一般,2,4126,吉本玲緒,44,広島,61,B1,2.69,14.29,4.28,23.33,36,29.89,45,30.36,晴,北,7,7,6.91,6,まくり,2,0.18,2.00.2,0.163,0.17386363636363636,0.10204081632653061,0.24489795918367346,0.0
唐津,7,一般,3,4565,西村豪洋,36,愛知,53,B1,4.79,31.11,4.35,17.39,34,38.07,66,28.89,晴,北,7,7,6.84,3,まくり,3,0.14,1.54.5,0.1784848484848485,0.17254335260115608,0.0,0.35294117647058826,0.0
唐津,7,一般,4,4294,古賀繁輝,37,佐賀,57,A1,7.35,60.19,7.18,54.6,55,24.86,51,29.09,晴,北,7,7,6.84,1,まくり,4,0.12,1.51.8,0.16902439024390242,0.154609375,0.02857142857142857,0.3142857142857143,0.0
唐津,7,一般,5,3550,都築正治,52,愛知,55,A2,4.77,27.66,5.19,33.33,68,26.19,48,15.38,晴,北,7,7,6.89,5,まくり,5,0.34,1.58.3,0.1527777777777778,0.16451882845188284,0.23333333333333334,0.43333333333333335,0.0
唐津,7,一般,6,5275,松田淳平,22,三重,53,B1,3.34,10.98,0.0,0.0,25,28.65,71,32.14,晴,北,7,7,6.78,4,まくり,6,0.31,1.55.2,0.1461038961038961,0.16165829145728644,0.0,0.5128205128205128,0.5384615384615384
唐津,8,一般,1,3445,加藤高史,54,埼玉,53,A2,4.94,29.25,0.0,0.0,65,29.48,89,28.0,晴,北,8,8,6.85,2,抜き,1,0.14,1.53.4,0.172,0.17757009345794392,0.16666666666666666,0.3055555555555556,0.0
唐津,8,一般,2,3787,天野　誠,52,岡山,55,B2,3.8,14.49,3.67,11.11,39,30.51,85,24.49,晴,北,8,8,6.95,6,抜き,2,0.24,1.59.4,0.19769230769230772,0.19782608695652174,0.0,0.23076923076923078,0.0
唐津,8,一般,3,4571,菅　章哉,35,徳島,52,A1,6.72,54.0,6.1,50.0,40,33.7,38,29.63,晴,北,8,8,6.75,4,抜き,3,0.23,1.56.1,0.1503225806451613,0.1539108910891089,0.0,0.24242424242424243,0.0
唐津,8,一般,4,5299,西丸敦基,21,香川,51,B2,3.0,8.57,1.89,11.11,22,34.08,65,31.58,晴,北,8,8,6.84,3,抜き,6,0.06,1.53.4,0.20869565217391303,0.2102873563218391,0.0,0.2,0.0
唐津,8,一般,5,3679,飯島昌弘,51,埼玉,53,A1,6.36,39.36,2.75,0.0,11,30.67,32,27.45,晴,北,8,8,6.88,1,抜き,4,0.18,1.52.2,0.17066666666666666,0.15333333333333332,0.07142857142857142,0.39285714285714285,0.0
唐津,8,一般,6,2878,富山弘幸,65,大阪,56,A2,5.7,39.25,5.94,38.71,70,28.18,63,46.43,晴,北,8,8,6.89,5,抜き,5,0.15,1.57.1,0.18714285714285714,0.17802419354838708,0.03333333333333333,0.4666666666666667,0.6
唐津,9,準優進出戦,1,4188,久田敏之,43,群馬,52,A1,7.27,60.91,7.34,55.17,48,38.04,78,31.82,晴,北東,8,8,6.86,1,逃げ,1,0.1,1.51.6,0.11736842105263158,0.1280408163265306,0.03125,0.3125,0.0
唐津,9,準優進出戦,2,4624,高田　明,39,佐賀,50,A2,6.24,49.44,6.66,49.43,51,33.91,70,29.09,晴,北東,8,8,6.72,2,逃げ,2,0.14,1.53.3,0.14930232558139533,0.14876543209876542,0.03333333333333333,0.3,0.0
唐津,9,準優進出戦,3,4231,鈴木裕隆,40,愛知,56,B1,5.66,35.05,5.35,41.18,13,38.86,34,32.76,晴,北東,8,8,6.76,3,逃げ,3,0.08,1.54.2,0.18047619047619048,0.17433035714285713,0.03571428571428571,0.21428571428571427,0.0
唐津,9,準優進出戦,4,4486,野村　誠,38,群馬,52,A1,5.8,37.78,0.0,0.0,52,33.52,73,34.62,晴,北東,8,8,6.87,4,逃げ,4,0.08,1.55.8,0.17081081081081081,0.14685589519650658,0.0,0.0,0.0
唐津,9,準優進出戦,5,3773,津留浩一,50,長崎,56,B1,5.01,27.54,4.29,23.73,45,27.07,84,18.6,晴,北東,8,8,6.75,5,逃げ,6,0.11,1.56.8,0.16787878787878788,0.17436170212765958,0.4375,0.25,0.0
唐津,9,準優進出戦,6,4583,古田祐貴,34,香川,52,A2,5.9,38.46,5.33,36.36,12,35.16,75,24.53,晴,北東,8,8,6.77,6,逃げ,5,0.11,1.57.0,0.14272727272727273,0.1374822695035461,0.0,0.4375,0.6875
福岡,1,カタメン１予,1,4447,深川麻奈,37,福岡,50,A2,5.58,35.29,5.64,37.74,31,43.1,142,27.78,晴,北,5,5,6.8,1,逃げ,1,0.18,1.50.3,0.15716981132075472,0.1702127659574468,0.11764705882352941,0.35294117647058826,0.0
