日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-02-01,大村,1,予選,1,4603,谷川将太,36,長崎,52,B1,4.88,27.78,5.2,33.33,74,46.41,44,31.37,曇り,南東,1,1,6.89,1,逃げ,1,0.13,1.48.8,0.14035714285714287,0.14956521739130435,0.16216216216216217,0.4594594594594595,0.0
2024-02-01,大村,1,予選,2,3467,森　弘行,55,東京,52,B1,4.39,21.25,0.0,0.0,68,24.0,56,44.3,曇り,南東,1,1,6.99,5,逃げ,2,0.21,.  .,0.17488372093023258,0.18574074074074073,0.09375,0.34375,0.53125
2024-02-01,大村,1,予選,3,4896,花本　剛,32,山口,56,B1,2.93,3.33,4.0,20.59,20,35.0,11,30.07,曇り,南東,1,1,7.03,4,逃げ,3,0.11,1.53.3,0.17350000000000002,0.18188524590163935,0.08333333333333333,0.2222222222222222,0.0
2024-02-01,大村,1,予選,4,3668,市川　猛,52,広島,51,B1,3.51,17.54,4.56,33.33,17,43.51,34,31.61,曇り,南東,1,1,6.97,2,逃げ,4,0.18,1.52.4,0.21153846153846154,0.18735294117647058,0.0,0.23529411764705882,0.0
2024-02-01,大村,1,予選,5,3587,武田信一,50,徳島,60,B1,3.38,9.52,3.31,15.38,30,22.14,17,38.96,曇り,南東,1,1,7.01,6,逃げ,5,0.2,.  .,0.17800000000000002,0.16308219178082192,0.06060606060606061,0.21212121212121213,0.0
2024-02-01,大村,1,予選,6,4078,渡辺史之,45,群馬,52,B1,3.61,15.69,0.0,0.0,28,31.82,70,30.32,曇り,南東,1,1,6.95,3,逃げ,6,0.22,1.52.8,0.2432,0.1909844559585492,0.0,0.25,0.0
2024-02-01,大村,2,予選,1,4231,鈴木裕隆,40,愛知,57,B1,4.52,23.53,3.44,11.11,27,24.5,57,28.47,曇り,南東,1,1,6.94,1,逃げ,1,0.02,1.49.4,0.1603030303030303,0.1819753086419753,0.041666666666666664,0.4583333333333333,0.0
2024-02-01,大村,2,予選,2,5086,本村　大,24,長崎,55,B1,5.01,29.17,4.82,26.32,75,38.36,67,33.33,曇り,南東,1,1,6.91,4,逃げ,3,0.07,1.54.2,0.16666666666666666,0.15435064935064935,0.10714285714285714,0.25,0.6071428571428571
2024-02-01,大村,2,予選,3,4702,三浦敬太,36,東京,50,A2,6.74,57.0,0.0,0.0,73,36.08,43,29.61,曇り,南東,1,1,6.89,2,逃げ,4,0.09,1.50.6,0.14696969696969697,0.14077294685990338,0.0,0.18181818181818182,0.0
2024-02-01,大村,2,予選,4,5177,松井貫太,27,福岡,51,B1,4.23,20.0,2.19,3.9,13,16.78,26,24.11,曇り,南東,1,1,6.89,5,逃げ,5,0.14,.  .,0.20394736842105263,0.18663967611336033,0.0,0.2962962962962963,0.0
2024-02-01,大村,2,予選,5,3743,林　美憲,49,徳島,52,A1,6.95,53.13,7.61,62.75,45,41.4,30,34.93,曇り,南東,1,1,6.91,3,逃げ,2,0.05,1.51.8,0.14925925925925926,0.1406530612244898,0.0,0.25925925925925924,0.0
2024-02-01,大村,2,予選,6,4177,萬　正嗣,41,群馬,53,B1,4.52,27.59,5.43,57.14,65,32.03,48,32.05,曇り,南東,1,1,6.95,6,逃げ,6,0.17,.  .,0.21424242424242426,0.17180487804878047,0.0,0.05,0.0
2024-02-01,大村,3,予選,1,3406,中里英夫,55,群馬,53,B1,5.31,30.56,0.0,0.0,60,34.42,69,34.9,曇り,南,1,1,6.94,1,逃げ,1,0.11,1.49.5,0.16355555555555557,0.17104166666666665,0.4375,0.4791666666666667,0.0
2024-02-01,大村,3,予選,2,3463,乙津康志,56,東京,52,B1,4.69,25.0,4.7,20.0,35,27.1,54,31.76,曇り,南,1,1,6.97,5,逃げ,2,0.13,.  .,0.179375,0.18316062176165804,0.023255813953488372,0.6511627906976745,0.5116279069767442
2024-02-01,大村,3,予選,3,4651,佐藤大騎,39,大阪,52,B1,4.92,30.34,3.0,23.08,21,41.33,68,30.46,曇り,南,1,1,6.92,3,逃げ,3,0.11,1.53.0,0.14952380952380953,0.14623809523809525,0.058823529411764705,0.38235294117647056,0.0
2024-02-01,大村,3,予選,4,4302,西野翔太,40,広島,53,A1,6.44,51.72,6.31,47.3,63,28.48,49,29.14,曇り,南,1,1,6.9,2,逃げ,4,0.11,1.51.1,0.13955555555555557,0.15303030303030302,0.08333333333333333,0.5555555555555556,0.0
2024-02-01,大村,3,予選,5,3527,中嶋誠一,53,長崎,52,A2,4.86,27.73,5.93,39.9,67,41.33,76,25.17,曇り,南,1,1,6.9,4,逃げ,5,0.09,1.53.2,0.18105263157894735,0.15749163879598663,0.11428571428571428,0.5142857142857142,0.0
2024-02-01,大村,3,予選,6,5284,嘉手苅徹,25,福岡,52,B2,1.22,0.0,0.0,0.0,56,41.61,28,37.97,曇り,南,1,1,6.86,6,逃げ,6,0.08,.  .,0.18454545454545457,0.1846031746031746,0.0,0.20588235294117646,0.0
