日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-02-03,唐津,1,朝１戦予選,1,4463,三苫晃幸,36,福岡,55,A2,5.6,36.08,5.53,28.3,28,22.08,89,37.23,曇り,南,2,2,6.66,3,まくり,1,0.15,1.52.0,三苫晃幸,54.0,29.0,17.0,3.0,0.1533333333333333,28.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,7.0,0.0,0.1584674329501915,0.5370370370370371,0.3148148148148148,0.05555555555555555,0.5185185185185185,0.0,0.0,0.0,0.0,0.12962962962962962,0.16666666666666666,0.12962962962962962
2023-02-03,唐津,1,朝１戦予選,2,3273,石田　豪,57,広島,52,B1,5.16,30.12,4.63,28.57,42,26.85,62,28.88,曇り,南,2,2,6.76,4,まくり,2,0.17,1.53.1,石田豪,37.0,3.0,6.0,10.0,0.154054054054054,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.1603947368421052,0.08108108108108109,0.16216216216216217,0.2702702702702703,0.0,0.6216216216216216,0.05405405405405406,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,1,朝１戦予選,3,4664,東口　晃,39,福井,54,B1,3.25,14.49,1.67,0.0,49,17.02,45,38.34,曇り,南,2,2,6.71,1,まくり,3,0.13,1.47.3,東口晃,33.0,3.0,4.0,5.0,0.1884848484848484,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19140625,0.09090909090909091,0.12121212121212122,0.15151515151515152,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0
2023-02-03,唐津,1,朝１戦予選,4,5124,上瀧絢也,26,佐賀,52,B1,2.91,14.1,1.98,6.12,46,38.74,40,38.07,曇り,南,2,2,6.7,5,まくり,4,0.16,1.55.3,上瀧絢也,27.0,1.0,1.0,0.0,0.1759259259259259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794409937888199,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0
2023-02-03,唐津,1,朝１戦予選,5,5257,西丸侑太,18,香川,52,B1,2.54,9.84,1.44,0.0,62,36.79,41,42.05,曇り,南,2,2,6.76,6,まくり,6,0.25,1.55.5,西丸侑太朗,30.0,0.0,3.0,1.0,0.1903333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995652173913043,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,1,朝１戦予選,6,3346,宮本裕之,56,兵庫,52,B1,4.22,18.52,4.14,21.43,70,38.39,57,32.65,曇り,南,2,2,6.77,2,まくり,5,0.18,1.50.9,宮本裕之,32.0,0.0,0.0,4.0,0.1971875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582065217391304,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,2,モー２ング予,1,3233,小畑実成,56,岡山,53,A2,5.32,30.0,4.42,20.83,35,28.45,82,37.89,曇り,南西,3,3,6.73,2,まくり,1,0.09,1.49.6,小畑実成,48.0,22.0,9.0,6.0,0.1279166666666666,22.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,7.0,0.0,0.1575187969924812,0.4583333333333333,0.1875,0.125,0.4583333333333333,0.0,0.0,0.0,0.0,0.20833333333333334,0.125,0.14583333333333334
2023-02-03,唐津,2,モー２ング予,2,4072,森永　淳,42,佐賀,54,A1,6.58,51.32,6.47,52.67,58,34.82,69,39.9,曇り,南西,3,3,6.64,4,まくり,2,0.1,1.52.4,森永淳,28.0,8.0,8.0,3.0,0.155,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.1436585365853658,0.2857142857142857,0.2857142857142857,0.10714285714285714,0.0,0.32142857142857145,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
2023-02-03,唐津,2,モー２ング予,3,4404,岸蔭　亮,37,兵庫,53,B1,4.0,27.78,4.67,16.67,18,27.36,75,32.83,曇り,南西,3,3,6.69,1,まくり,3,0.17,1.49.1,岸蔭亮,21.0,3.0,3.0,3.0,0.1719047619047619,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1868965517241379,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
2023-02-03,唐津,2,モー２ング予,4,5185,加藤優弥,23,福井,53,B1,2.97,9.46,2.4,0.0,48,31.36,74,37.82,曇り,南西,3,3,6.68,5,まくり,4,0.09,1.53.0,加藤優弥,46.0,2.0,4.0,5.0,0.1671739130434782,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1723563218390804,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
2023-02-03,唐津,2,モー２ング予,5,4252,松下哲也,39,福岡,52,B1,4.53,26.14,4.3,24.59,44,38.52,86,38.34,曇り,南西,3,3,6.74,3,まくり,5,0.17,1.51.6,松下哲也,36.0,2.0,4.0,2.0,0.1608333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694974874371859,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
2023-02-03,唐津,2,モー２ング予,6,5208,屋良龍紀,25,長崎,51,B1,2.04,2.99,2.0,0.0,61,33.33,33,30.26,曇り,南西,3,3,6.67,6,まくり,6,0.22,1.57.2,屋良龍紀,84.0,0.0,4.0,3.0,0.1717857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768707482993197,0.0,0.047619047619047616,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,3,３ライズ戦予,1,4228,吉田慎二,39,愛知,55,A2,6.68,55.56,6.31,43.75,25,31.03,59,28.93,曇り,南西,3,3,6.68,1,逃げ,1,0.17,1.48.8,吉田慎二郎,43.0,25.0,5.0,6.0,0.1851162790697674,25.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10.0,0.0,0.1744322344322344,0.5813953488372093,0.11627906976744186,0.13953488372093023,0.5813953488372093,0.0,0.0,0.0,0.0,0.09302325581395349,0.06976744186046512,0.23255813953488372
2023-02-03,唐津,3,３ライズ戦予,2,3753,河上哲也,51,香川,56,B1,3.67,19.51,3.58,17.5,68,23.47,48,38.14,曇り,南西,3,3,6.76,3,逃げ,2,0.19,1.52.4,河上哲也,32.0,1.0,3.0,6.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.178232044198895,0.03125,0.09375,0.1875,0.0,0.625,0.0,0.03125,0.0,0.0,0.0,0.0
2023-02-03,唐津,3,３ライズ戦予,3,3527,中嶋誠一,52,長崎,51,A2,5.24,33.33,5.42,33.96,12,40.0,93,35.9,曇り,南西,3,3,6.71,2,逃げ,3,0.17,1.50.1,中嶋誠一郎,47.0,5.0,10.0,14.0,0.1706382978723404,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1673977695167286,0.10638297872340426,0.2127659574468085,0.2978723404255319,0.0,0.0,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0
2023-02-03,唐津,3,３ライズ戦予,4,5206,梅原祥平,25,岡山,53,B2,2.3,4.23,1.5,0.0,57,21.28,53,34.2,曇り,南西,3,3,6.78,6,逃げ,4,0.28,1.56.1,梅原祥平,17.0,1.0,1.0,2.0,0.1729411764705882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583333333333333,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
2023-02-03,唐津,3,３ライズ戦予,5,4339,平瀬城啓,38,福井,52,B1,3.96,14.29,0.0,0.0,51,24.77,84,29.53,曇り,南西,3,3,6.74,5,逃げ,6,0.25,1.54.0,平瀬城啓,27.0,0.0,2.0,1.0,0.2007407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801973684210526,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,3,３ライズ戦予,6,3553,平池仁志,51,香川,54,B1,4.61,21.28,4.51,28.21,47,27.87,31,27.51,曇り,南西,3,3,6.74,4,逃げ,5,0.25,1.53.5,平池仁志,38.0,0.0,3.0,7.0,0.2010526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865822784810126,0.0,0.07894736842105263,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,4,おは４戦予選,1,4330,奈須啓太,39,福岡,52,A1,6.76,55.26,6.96,58.0,32,29.82,32,32.66,曇り,南,2,2,6.72,1,逃げ,1,0.07,1.47.7,奈須啓太,64.0,41.0,10.0,3.0,0.12671875,39.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,8.0,0.0,0.1269750889679715,0.640625,0.15625,0.046875,0.609375,0.0,0.0,0.0,0.0,0.078125,0.09375,0.125
2023-02-03,唐津,4,おは４戦予選,2,4056,小西英輝,44,福井,54,B1,4.58,29.07,0.0,0.0,15,38.39,58,38.92,曇り,南,2,2,6.72,5,逃げ,2,0.06,1.53.7,小西英輝,32.0,2.0,6.0,9.0,0.1665625,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.1645744680851064,0.0625,0.1875,0.28125,0.0,0.625,0.0625,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,4,おは４戦予選,3,3957,大谷直弘,45,愛知,55,A2,5.45,31.97,5.7,50.0,55,33.65,92,27.62,曇り,南,2,2,6.77,2,逃げ,3,0.04,1.49.4,大谷直弘,44.0,6.0,10.0,13.0,0.1665909090909091,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1857746478873239,0.13636363636363635,0.22727272727272727,0.29545454545454547,0.0,0.0,0.0,0.06818181818181818,0.045454545454545456,0.0,0.0,0.0
2023-02-03,唐津,4,おは４戦予選,4,3455,谷本幸司,51,愛知,50,A2,5.34,33.33,5.25,35.0,22,26.21,79,32.99,曇り,南,2,2,6.74,3,逃げ,4,0.04,1.51.6,谷本幸司,38.0,6.0,6.0,8.0,0.1418421052631578,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562231759656652,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0
2023-02-03,唐津,4,おは４戦予選,5,4946,船越健吾,30,香川,53,B1,4.44,21.0,3.51,11.11,60,33.04,47,31.47,曇り,南,2,2,6.68,4,逃げ,5,0.04,1.52.2,船越健吾,36.0,1.0,2.0,7.0,0.1486111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448325358851674,0.027777777777777776,0.05555555555555555,0.19444444444444445,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
2023-02-03,唐津,4,おは４戦予選,6,5209,小野京平,25,福岡,58,B2,2.07,2.41,1.88,4.17,67,29.7,83,37.19,曇り,南,2,2,6.79,6,逃げ,6,0.14,1.54.0,小野京平,78.0,1.0,0.0,1.0,0.1766666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1772327044025157,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0
2023-02-03,唐津,5,予選特賞Ｂ,1,3998,冨成謙児,43,佐賀,52,B1,5.19,30.39,5.15,24.46,26,33.05,73,28.43,曇り,南西,2,2,6.71,2,抜き,1,0.18,1.49.1,冨成謙児,32.0,18.0,8.0,2.0,0.141875,16.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,4.0,0.0,0.167056277056277,0.5625,0.25,0.0625,0.5,0.0,0.0,0.0,0.0,0.125,0.15625,0.125
2023-02-03,唐津,5,予選特賞Ｂ,2,3558,山本浩次,49,岡山,55,A2,5.73,35.71,3.9,20.0,21,34.34,78,31.66,曇り,南西,2,2,6.68,5,抜き,2,0.21,1.54.3,山本浩次,32.0,4.0,11.0,3.0,0.1671875,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.1674747474747475,0.125,0.34375,0.09375,0.0,0.59375,0.09375,0.03125,0.0,0.0,0.0,0.0
2023-02-03,唐津,5,予選特賞Ｂ,3,4545,岡村慶太,34,福岡,52,A1,6.54,42.71,6.89,66.67,63,22.95,42,44.79,曇り,南西,2,2,6.7,1,抜き,3,0.23,1.47.5,岡村慶太,37.0,7.0,7.0,10.0,0.1305405405405405,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131125,0.1891891891891892,0.1891891891891892,0.2702702702702703,0.0,0.0,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.0,0.0,0.0
2023-02-03,唐津,5,予選特賞Ｂ,4,4222,山口高志,41,佐賀,51,B1,4.45,27.27,4.81,30.21,13,28.42,87,32.83,曇り,南西,2,2,6.79,4,抜き,4,0.22,1.53.0,山口高志,34.0,4.0,4.0,9.0,0.1605882352941176,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1692972972972973,0.11764705882352941,0.11764705882352941,0.2647058823529412,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
2023-02-03,唐津,5,予選特賞Ｂ,5,4684,楠原翔太,32,福岡,55,A2,5.96,43.75,5.91,48.48,54,36.36,63,28.5,曇り,南西,2,2,6.81,3,抜き,5,0.19,1.51.7,楠原翔太,39.0,4.0,11.0,6.0,0.1192307692307692,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390434782608695,0.10256410256410256,0.28205128205128205,0.15384615384615385,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0
2023-02-03,唐津,5,予選特賞Ｂ,6,5257,西丸侑太,18,香川,52,B1,2.54,9.84,1.44,0.0,62,36.79,41,42.05,曇り,南西,2,2,6.76,6,抜き,6,0.38,1.54.7,西丸侑太朗,56.0,0.0,3.0,2.0,0.1955357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995652173913043,0.0,0.05357142857142857,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,6,予選,1,4252,松下哲也,39,福岡,52,B1,4.53,26.14,4.3,24.59,44,38.52,86,38.34,曇り,南西,2,2,6.76,5,まくり差し,1,0.21,1.54.7,松下哲也,27.0,8.0,3.0,6.0,0.1618518518518518,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.1694974874371859,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.2962962962962963,0.0,0.0,0.0,0.0,0.2962962962962963,0.037037037037037035,0.2962962962962963
2023-02-03,唐津,6,予選,2,5142,常住　蓮,22,佐賀,51,A2,6.29,41.82,4.75,26.8,41,23.42,61,28.88,曇り,南西,2,2,6.72,3,まくり差し,3,0.3,1.51.6,常住蓮,42.0,4.0,8.0,12.0,0.1619047619047619,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.1539419087136929,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.0,0.5952380952380952,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,6,予選,3,3212,亀本勇樹,60,広島,58,B1,4.97,29.87,5.1,40.0,20,33.64,35,35.03,曇り,南西,2,2,6.8,6,まくり差し,4,0.16,1.55.5,亀本勇樹,31.0,3.0,9.0,7.0,0.1787096774193548,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1853658536585365,0.0967741935483871,0.2903225806451613,0.22580645161290322,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,6,予選,4,3265,今村暢孝,58,福岡,51,A1,6.67,56.25,7.04,53.25,23,25.68,36,35.53,曇り,南西,2,2,6.81,2,まくり差し,2,0.14,1.50.6,今村暢孝,40.0,7.0,15.0,6.0,0.1435,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1511646586345381,0.175,0.375,0.15,0.0,0.0,0.1,0.075,0.0,0.0,0.0,0.0
2023-02-03,唐津,6,予選,5,4195,前川守嗣,41,福岡,56,A2,5.92,45.98,6.07,43.06,19,24.71,72,27.13,曇り,南西,2,2,6.79,1,まくり差し,5,0.19,1.49.2,前川守嗣,32.0,3.0,4.0,6.0,0.1475,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.150762331838565,0.09375,0.125,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
2023-02-03,唐津,6,予選,6,4664,東口　晃,39,福井,54,B1,3.25,14.49,1.67,0.0,49,17.02,45,38.34,曇り,南西,2,2,6.78,4,まくり差し,6,0.2,1.52.0,東口晃,28.0,0.0,1.0,3.0,0.2289285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19140625,0.0,0.03571428571428571,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,7,予選,1,4339,平瀬城啓,38,福井,52,B1,3.96,14.29,0.0,0.0,51,24.77,84,29.53,曇り,南西,2,2,6.75,5,まくり,1,0.21,1.53.7,平瀬城啓,22.0,4.0,6.0,6.0,0.1563636363636363,4.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0.1801973684210526,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.22727272727272727,0.2727272727272727,0.22727272727272727
2023-02-03,唐津,7,予選,2,4737,竹井貴史,31,福岡,53,A1,6.59,44.12,6.56,44.44,66,35.58,67,29.03,曇り,南西,2,2,6.7,4,まくり,2,0.23,1.52.6,竹井貴史,29.0,8.0,10.0,3.0,0.1734482758620689,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.1570873786407767,0.27586206896551724,0.3448275862068966,0.10344827586206896,0.0,0.5172413793103449,0.27586206896551724,0.0,0.0,0.0,0.0,0.0
2023-02-03,唐津,7,予選,3,4607,鶴田勇雄,33,福岡,53,A2,5.3,31.03,5.13,29.63,59,33.59,88,32.63,曇り,南西,2,2,6.76,2,まくり,3,0.21,1.50.3,鶴田勇雄,41.0,3.0,7.0,13.0,0.1860975609756097,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1838271604938271,0.07317073170731707,0.17073170731707318,0.3170731707317073,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0
2023-02-03,唐津,7,予選,4,4094,中島真二,41,福岡,53,B1,4.42,25.0,4.15,12.12,65,33.63,90,34.01,曇り,南西,2,2,6.75,1,まくり,4,0.14,1.49.0,中島真二,33.0,1.0,7.0,5.0,0.1821212121212121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1937765957446808,0.030303030303030304,0.21212121212121213,0.15151515151515152,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0
2023-02-03,唐津,7,予選,5,5185,加藤優弥,23,福井,53,B1,2.97,9.46,2.4,0.0,48,31.36,74,37.82,曇り,南西,2,2,6.73,3,まくり,5,0.14,1.51.7,加藤優弥,51.0,2.0,3.0,2.0,0.1776470588235294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1723563218390804,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0
