レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
大村,2,一般,5,4465,大西　賢,37,東京,53,B1,3.78,11.59,0.0,0.0,23,0.0,38,0.0,雨,南西,4,3,7.08,4,逃げ,5,0.12,1.56.8,0.19233333333333336,0.18320441988950278,0.0,0.17142857142857143,0.0
大村,2,一般,6,5246,楠将太郎,22,埼玉,52,B1,2.87,7.69,2.08,0.0,32,0.0,46,0.0,雨,南西,4,3,7.11,3,逃げ,6,0.12,1.56.4,0.208,0.17906832298136646,0.0,0.16,0.0
大村,3,一般,1,4837,酒井陽祐,35,愛知,51,B1,4.53,22.06,0.0,0.0,19,0.0,25,0.0,曇り,南西,5,4,7.14,6,差し,1,0.04,.  .,0.16523809523809524,0.17866279069767443,0.41509433962264153,0.4339622641509434,0.0
大村,3,一般,2,4654,篠田優也,38,兵庫,53,A2,6.22,47.17,5.6,36.67,26,0.0,41,0.0,曇り,南西,5,4,7.13,2,差し,2,0.07,1.53.7,0.14823529411764705,0.15130841121495328,0.047619047619047616,0.6428571428571429,0.4523809523809524
大村,3,一般,3,4737,竹井貴史,32,福岡,54,A1,6.95,58.46,5.67,11.11,21,0.0,15,0.0,曇り,南西,5,4,7.07,1,差し,3,0.12,1.52.1,0.15694444444444444,0.16098859315589356,0.08108108108108109,0.40540540540540543,0.0
大村,3,一般,4,4731,間野兼礼,35,愛知,53,B1,4.66,21.69,5.44,38.89,35,0.0,29,0.0,曇り,南西,5,4,7.17,5,差し,5,0.08,.  .,0.14523809523809522,0.14841836734693878,0.075,0.525,0.0
大村,3,一般,5,4638,小林遼太,33,福岡,55,B1,5.07,28.04,3.62,15.38,45,0.0,36,0.0,曇り,南西,5,4,7.1,4,差し,6,0.09,1.57.0,0.1976315789473684,0.18099567099567102,0.07894736842105263,0.42105263157894735,0.0
大村,3,一般,6,4174,赤坂俊輔,41,長崎,52,A1,6.68,47.59,6.95,53.7,53,0.0,22,0.0,曇り,南西,5,4,7.12,3,差し,4,0.06,1.54.4,0.16658536585365855,0.14547945205479454,0.0,0.2857142857142857,0.0
大村,4,一般,1,4191,赤羽克也,42,埼玉,56,A1,6.3,47.32,6.56,53.13,48,0.0,37,0.0,雨,南西,6,5,7.13,1,逃げ,1,0.16,1.51.9,0.1325925925925926,0.14518072289156625,0.2857142857142857,0.42857142857142855,0.0
大村,4,一般,2,4403,木下大將,39,福岡,53,A1,5.46,38.0,5.54,45.65,25,0.0,18,0.0,雨,南西,6,5,7.17,6,逃げ,2,0.21,.  .,0.13473684210526315,0.1422672064777328,0.13333333333333333,0.4666666666666667,0.6
大村,4,一般,3,5172,田村　慶,23,徳島,52,B1,4.44,25.61,6.78,55.56,49,0.0,43,0.0,雨,南西,6,5,7.23,3,逃げ,3,0.36,1.55.2,0.17421052631578948,0.176875,0.14285714285714285,0.5714285714285714,0.0
大村,4,一般,4,4496,内堀　学,37,東京,55,B1,5.44,34.44,5.9,37.93,16,0.0,45,0.0,雨,南西,6,5,7.1,2,逃げ,4,0.19,1.53.9,0.16294117647058823,0.17562189054726365,0.0,0.14285714285714285,0.0
大村,4,一般,5,4058,野末智一,45,静岡,52,A2,5.02,26.32,0.0,0.0,50,0.0,39,0.0,雨,南西,6,5,7.14,4,逃げ,5,0.27,1.55.3,0.19386363636363635,0.18247191011235955,0.0,0.23076923076923078,0.0
大村,4,一般,6,5178,成貞琳平,27,愛知,53,B1,3.03,9.89,3.9,10.0,54,0.0,16,0.0,雨,南西,6,5,7.13,5,逃げ,6,0.26,.  .,0.22285714285714284,0.19789772727272725,0.0,0.2857142857142857,0.0
大村,5,一般,1,4644,山田亮太,45,東京,52,A2,5.85,34.23,0.0,0.0,22,0.0,56,0.0,雨,南西,4,3,7.08,3,まくり差し,1,0.24,1.54.7,0.1773913043478261,0.17012145748987856,0.5384615384615384,0.23076923076923078,0.0
大村,5,一般,2,3992,関口智久,45,埼玉,55,B1,5.09,31.4,4.28,16.67,30,0.0,26,0.0,雨,南西,4,3,7.13,4,まくり差し,2,0.22,1.56.2,0.17730769230769233,0.1603896103896104,0.0625,0.4375,0.6875
大村,5,一般,3,4416,三宅健太,37,広島,55,B2,4.36,18.97,4.36,18.18,39,0.0,49,0.0,雨,南西,4,3,7.06,5,まくり差し,3,0.21,.  .,0.165,0.1975147928994083,0.0,0.375,0.0
大村,5,一般,4,3461,渡邊哲也,57,静岡,57,B1,3.76,19.19,0.0,0.0,44,0.0,14,0.0,雨,南西,4,3,7.15,6,まくり差し,4,0.28,.  .,0.20580645161290323,0.19113207547169814,0.16666666666666666,0.3333333333333333,0.0
大村,5,一般,5,4072,森永　淳,43,佐賀,53,A1,5.89,43.69,6.69,53.33,36,0.0,47,0.0,雨,南西,4,3,7.03,2,まくり差し,5,0.15,1.53.0,0.155,0.1493061224489796,0.0,0.2222222222222222,0.0
大村,5,一般,6,4700,金子和之,37,埼玉,55,A2,6.09,42.4,6.82,63.64,27,0.0,53,0.0,雨,南西,4,3,7.04,1,まくり差し,6,0.2,1.51.3,0.16820512820512823,0.16562248995983936,0.0,0.2,0.0
大村,6,一般,1,4812,西野雄貴,34,徳島,51,A1,6.03,40.0,6.0,31.58,46,0.0,27,0.0,雨,南西,4,3,7.01,1,逃げ,1,0.07,1.51.6,0.12347826086956522,0.130390625,0.4,0.5,0.0
大村,6,一般,2,4872,山下流心,31,広島,54,A2,3.57,9.52,6.06,50.0,18,0.0,50,0.0,雨,南西,4,3,7.11,5,逃げ,2,0.12,.  .,0.14727272727272728,0.16555,0.18181818181818182,0.36363636363636365,0.36363636363636365
大村,6,一般,3,3501,川上昇平,55,長崎,55,B1,4.13,20.39,5.47,34.51,31,0.0,34,0.0,雨,南西,4,3,7.14,3,逃げ,3,0.13,1.55.3,0.1563157894736842,0.14818627450980393,0.09090909090909091,0.36363636363636365,0.0
大村,6,一般,4,3293,宮内由紀,58,東京,53,B1,3.92,21.69,4.83,20.83,51,0.0,12,0.0,雨,南西,4,3,7.15,4,逃げ,4,0.19,1.55.8,0.20060606060606062,0.198643216080402,0.06666666666666667,0.4666666666666667,0.0
大村,6,一般,5,4516,野口勝弘,37,愛知,51,A1,6.34,42.86,5.71,41.18,37,0.0,35,0.0,雨,南西,4,3,7.03,2,逃げ,5,0.14,1.53.6,0.158,0.15137184115523467,0.1,0.1,0.0
大村,6,一般,6,5330,安河内鈴,20,福岡,51,B2,3.42,11.11,2.93,7.14,24,0.0,19,0.0,雨,南西,4,3,7.03,6,逃げ,6,0.11,.  .,0.1736206896551724,0.1707608695652174,0.0,0.4,0.0
大村,7,一般,1,5009,大賀龍之,27,福岡,57,B1,4.53,27.06,1.67,0.0,17,0.0,33,0.0,雨,南西,5,4,7.24,5,まくり差し,1,0.12,.  .,0.16576923076923078,0.171356783919598,0.43548387096774194,0.3870967741935484,0.0
大村,7,一般,2,4665,加藤啓太,40,愛知,53,B1,4.49,22.64,4.2,20.0,28,0.0,24,0.0,雨,南西,5,4,7.06,4,まくり差し,2,0.14,1.55.1,0.16777777777777778,0.1623469387755102,0.10416666666666667,0.5,0.4166666666666667
大村,7,一般,3,4601,森野正弘,39,山口,56,A1,7.19,57.26,6.02,36.92,20,0.0,13,0.0,雨,南西,5,4,7.11,1,まくり差し,3,0.13,1.52.6,0.13424242424242425,0.13834008097165992,0.21739130434782608,0.30434782608695654,0.0
大村,7,一般,4,3787,天野　誠,52,岡山,54,B2,3.68,14.67,3.8,14.29,38,0.0,17,0.0,雨,南西,5,4,7.18,6,まくり差し,4,0.23,.  .,0.1975,0.19948979591836735,0.3157894736842105,0.39473684210526316,0.0
大村,7,一般,5,3828,明石正之,50,兵庫,51,A2,5.61,42.86,5.42,30.77,56,0.0,23,0.0,雨,南西,5,4,7.12,2,まくり差し,5,0.21,1.53.8,0.19131578947368422,0.17817021276595743,0.16326530612244897,0.40816326530612246,0.0
大村,7,一般,6,5237,永松良教,24,福岡,55,B2,3.18,13.11,2.2,5.0,13,0.0,52,0.0,雨,南西,5,4,7.11,3,まくり差し,6,0.16,1.54.7,0.19224137931034482,0.1808695652173913,0.19047619047619047,0.5238095238095238,0.0
大村,8,一般,1,4873,蒲原健太,30,佐賀,52,B1,4.29,19.1,3.53,10.53,11,0.0,31,0.0,雨,南西,6,5,7.12,1,逃げ,1,0.11,1.52.3,0.21941176470588236,0.22273809523809524,0.3333333333333333,0.2857142857142857,0.0
大村,8,一般,2,5172,田村　慶,23,徳島,52,B1,4.44,25.61,6.78,55.56,49,0.0,43,0.0,雨,南西,6,5,7.15,3,逃げ,2,0.18,1.55.8,0.17642857142857143,0.176875,0.08695652173913043,0.34782608695652173,0.5217391304347826
大村,8,一般,3,4043,桐本康臣,44,三重,54,A2,6.01,43.48,5.62,26.92,52,0.0,30,0.0,雨,南西,6,5,7.17,2,逃げ,3,0.13,1.54.5,0.15558139534883722,0.16087136929460583,0.0,0.34782608695652173,0.0
大村,8,一般,4,4463,三苫晃幸,38,福岡,54,A1,5.72,38.89,5.86,41.86,12,0.0,44,0.0,雨,南西,6,5,7.21,4,逃げ,4,0.19,1.57.1,0.14,0.14694736842105263,0.0,0.43478260869565216,0.0
大村,8,一般,5,4836,大谷健太,35,埼玉,51,B1,4.5,23.53,2.0,0.0,47,0.0,20,0.0,雨,南西,6,5,7.16,6,逃げ,5,0.17,.  .,0.17148148148148148,0.1769620253164557,0.0,0.3157894736842105,0.0
大村,8,一般,6,5196,鰐部太空,22,愛知,55,B1,5.89,40.0,4.5,22.22,33,0.0,28,0.0,雨,南西,6,5,7.14,5,逃げ,6,0.09,.  .,0.15923076923076923,0.15086021505376343,0.0,0.25,0.0
大村,9,準優勝戦,1,4700,金子和之,37,埼玉,55,A2,6.09,42.4,6.82,63.64,27,0.0,53,0.0,雨,南西,6,5,7.14,1,逃げ,1,0.07,1.52.3,0.1431707317073171,0.16562248995983936,0.5555555555555556,0.3333333333333333,0.0
大村,9,準優勝戦,2,4191,赤羽克也,42,埼玉,56,A1,6.3,47.32,6.56,53.13,48,0.0,37,0.0,雨,南西,6,5,7.14,2,逃げ,2,0.07,1.53.8,0.13999999999999999,0.14518072289156625,0.0625,0.6875,0.5625
大村,9,準優勝戦,3,4161,黒柳浩孝,42,愛知,55,A2,6.16,38.73,5.73,45.45,43,0.0,51,0.0,雨,南西,6,5,7.15,3,逃げ,3,0.11,1.56.8,0.15063829787234043,0.1597222222222222,0.1,0.43333333333333335,0.0
大村,9,準優勝戦,4,4654,篠田優也,38,兵庫,53,A2,6.22,47.17,5.6,36.67,26,0.0,41,0.0,雨,南西,6,5,7.26,5,逃げ,4,0.17,.  .,0.15157894736842104,0.15130841121495328,0.15384615384615385,0.2692307692307692,0.0
大村,9,準優勝戦,5,4179,広次　修,41,山口,52,B1,5.15,29.35,5.37,36.67,29,0.0,32,0.0,雨,南西,6,5,7.15,4,逃げ,5,0.14,1.57.4,0.15921052631578947,0.1515748031496063,0.07407407407407407,0.2222222222222222,0.0
大村,9,準優勝戦,6,3992,関口智久,45,埼玉,55,B1,5.09,31.4,4.28,16.67,30,0.0,26,0.0,雨,南西,6,5,7.3,6,逃げ,6,0.16,.  .,0.15461538461538463,0.1603896103896104,0.041666666666666664,0.25,0.0
福岡,1,カタメン１予,1,3161,古場輝義,64,大阪,52,A2,5.39,34.85,0.0,0.0,42,28.33,141,23.68,雨,南,2,2,6.98,1,逃げ,1,0.09,1.51.6,0.15214285714285714,0.1722992700729927,0.11538461538461539,0.34615384615384615,0.0
福岡,1,カタメン１予,2,5175,島崎丈一,20,東京,52,B1,4.48,21.52,4.17,27.78,36,46.75,159,53.52,雨,南,2,2,7.04,5,逃げ,2,0.38,.  .,0.19,0.1824242424242424,0.06451612903225806,0.3870967741935484,0.5483870967741935
福岡,1,カタメン１予,3,3949,今出晋二,48,岡山,57,B2,3.42,8.89,3.07,7.41,15,30.93,147,30.56,雨,南,2,2,7.02,3,逃げ,3,0.18,1.55.1,0.162,0.1809090909090909,0.03225806451612903,0.22580645161290322,0.0
福岡,1,カタメン１予,4,5262,鈴木章司,26,愛知,53,B1,2.91,4.65,0.0,0.0,27,31.91,167,45.83,雨,南,2,2,7.05,2,逃げ,4,0.14,1.53.3,0.18000000000000002,0.18875862068965518,0.0,0.2222222222222222,0.0
福岡,1,カタメン１予,5,3987,後藤正宗,46,静岡,54,B1,5.18,35.54,6.0,33.33,34,35.42,160,26.67,雨,南,2,2,7.04,6,逃げ,5,0.13,.  .,0.134,0.15272373540856032,0.0,0.26666666666666666,0.0
福岡,1,カタメン１予,6,3957,大谷直弘,46,愛知,54,B1,5.26,31.71,4.3,20.0,30,31.18,127,37.33,雨,南,2,2,7.07,4,逃げ,6,0.19,1.55.1,0.23111111111111113,0.1948905109489051,0.0,0.28,0.0
福岡,2,予選,1,4131,原　豊土,44,静岡,57,A2,5.78,41.73,5.03,30.56,32,32.63,120,34.15,雨,南,1,2,6.91,1,逃げ,1,0.11,1.51.3,0.1595744680851064,0.1646590909090909,0.5526315789473685,0.2631578947368421,0.0
福岡,2,予選,2,4562,阪本勇介,36,岡山,56,B1,4.78,25.0,5.12,29.27,73,28.57,135,31.34,雨,南,1,2,6.88,2,逃げ,2,0.11,1.53.3,0.17215686274509806,0.18003802281368822,0.125,0.59375,0.53125
福岡,2,予選,3,4918,川島拓郎,35,静岡,53,B1,4.81,24.53,5.0,40.0,71,54.29,116,36.76,雨,南,1,2,7.01,3,逃げ,3,0.13,1.54.1,0.13256410256410256,0.15280952380952384,0.12903225806451613,0.3870967741935484,0.0
福岡,2,予選,4,5047,國分将太,30,東京,53,B1,5.77,42.17,6.48,33.33,59,33.8,115,32.47,雨,南,1,2,7.02,6,逃げ,4,0.14,.  .,0.14400000000000002,0.1604320987654321,0.14285714285714285,0.4642857142857143,0.0
福岡,2,予選,5,4020,川上清人,44,香川,64,B1,4.19,19.78,4.55,27.27,17,39.33,102,26.32,雨,南,1,2,7.05,4,逃げ,6,0.09,1.54.7,0.17714285714285716,0.1779591836734694,0.07407407407407407,0.48148148148148145,0.0
福岡,2,予選,6,3557,太田和美,51,大阪,54,A1,6.68,44.54,6.86,44.83,14,35.37,125,40.54,雨,南,1,2,6.99,5,逃げ,5,0.11,.  .,0.17155555555555557,0.1568813559322034,0.14814814814814814,0.37037037037037035,0.0
福岡,3,カタメン３予,1,4625,渡邊裕貴,38,静岡,52,B1,4.95,34.62,0.0,0.0,25,30.23,155,23.81,曇り,南,2,2,6.92,2,まくり差し,1,0.18,1.52.3,0.14037037037037037,0.15120930232558139,0.40625,0.40625,0.0
福岡,3,カタメン３予,2,3482,金子猛志,53,群馬,59,B1,4.68,23.21,0.0,0.0,65,43.75,110,23.19,曇り,南,2,2,7.01,3,まくり差し,2,0.19,1.54.2,0.14906976744186046,0.15806167400881058,0.05,0.325,0.55
福岡,3,カタメン３予,3,4364,池永　太,39,福岡,54,A1,7.03,49.32,7.02,53.85,19,37.33,117,35.62,曇り,南,2,2,6.99,5,まくり差し,3,0.21,.  .,0.13846153846153847,0.14223300970873787,0.12195121951219512,0.36585365853658536,0.0
福岡,3,カタメン３予,4,4864,小川日紀,34,福岡,54,B1,3.88,20.51,4.68,25.42,18,48.61,108,32.39,曇り,南,2,2,6.95,6,まくり差し,4,0.14,.  .,0.1422857142857143,0.14581521739130435,0.1111111111111111,0.3055555555555556,0.0
福岡,3,カタメン３予,5,5338,香月大輝,23,福岡,53,B2,2.22,11.11,0.0,0.0,75,30.23,121,35.53,曇り,南,2,2,7.02,4,まくり差し,6,0.19,1.55.0,0.19375,0.23894736842105263,0.11764705882352941,0.20588235294117646,0.0
福岡,3,カタメン３予,6,5257,西丸侑太,20,香川,53,B1,4.72,25.6,0.0,0.0,12,32.47,131,33.96,曇り,南,2,2,7.0,1,まくり差し,5,0.17,1.50.7,0.17419753086419754,0.16522556390977444,0.045454545454545456,0.45454545454545453,0.0
福岡,4,予選,1,4565,西村豪洋,36,愛知,52,B1,4.71,28.71,0.0,0.0,44,32.29,132,28.77,曇り,南,2,2,6.92,3,まくり,1,0.2,1.54.6,0.17666666666666664,0.17217142857142856,0.41379310344827586,0.3448275862068966,0.0
福岡,4,予選,2,3574,大神康司,51,福岡,53,A2,5.7,41.51,6.55,55.36,22,40.54,171,21.54,曇り,南,2,2,7.02,1,まくり,2,0.2,1.51.4,0.17657142857142857,0.17105726872246696,0.10256410256410256,0.41025641025641024,0.6153846153846154
福岡,4,予選,3,4068,幸田智裕,44,静岡,53,B1,5.42,34.78,5.65,30.77,26,35.94,106,31.43,曇り,南,2,2,6.97,5,まくり,3,0.21,.  .,0.16147058823529412,0.161651376146789,0.13513513513513514,0.40540540540540543,0.0
福岡,4,予選,4,3158,島川光男,59,広島,54,A1,6.35,49.56,6.17,50.0,52,44.16,166,36.71,曇り,南,2,2,6.98,2,まくり,4,0.21,1.52.6,0.15384615384615385,0.15588,0.030303030303030304,0.36363636363636365,0.0
福岡,4,予選,5,4580,長谷川雅,34,岡山,54,A2,5.89,43.75,5.68,44.93,60,30.34,137,45.83,曇り,南,2,2,7.01,6,まくり,5,0.23,.  .,0.15369565217391304,0.16952542372881355,0.0,0.358974358974359,0.0
福岡,4,予選,6,4567,上村慎太,36,山口,51,B1,4.11,17.33,3.4,0.0,66,47.14,154,32.86,曇り,南,2,2,6.91,4,まくり,6,0.26,1.56.1,0.2661904761904762,0.21261363636363637,0.0,0.12,0.0
福岡,5,予選,1,4588,田中京介,33,福岡,56,B1,5.49,34.92,5.18,33.33,49,29.59,122,30.67,曇り,南,4,4,6.97,3,まくり,1,0.16,1.54.1,0.11827586206896552,0.13954954954954954,0.4090909090909091,0.45454545454545453,0.0
福岡,5,予選,2,5262,鈴木章司,26,愛知,53,B1,2.91,4.65,0.0,0.0,27,31.91,167,45.83,曇り,南,4,4,6.95,5,まくり,2,0.2,.  .,0.18266666666666667,0.18875862068965518,0.03225806451612903,0.4838709677419355,0.6129032258064516
福岡,5,予選,3,4166,吉田拡郎,42,岡山,54,A1,6.67,48.57,7.28,61.11,28,47.37,136,35.29,曇り,南,4,4,6.95,1,まくり,3,0.12,1.52.1,0.12666666666666668,0.12056666666666667,0.030303030303030304,0.5454545454545454,0.0
福岡,5,予選,4,4215,吉島祥之,39,愛知,55,A2,5.68,40.29,3.88,12.5,24,35.29,161,24.68,曇り,南,4,4,6.94,2,まくり,4,0.23,1.53.0,0.17411764705882354,0.16841379310344828,0.04,0.44,0.0
福岡,5,予選,5,4887,富澤祐作,37,群馬,53,B1,5.71,39.67,0.0,0.0,41,32.14,168,44.78,曇り,南,4,4,7.03,4,まくり,5,0.21,1.55.4,0.13,0.1395258620689655,0.03571428571428571,0.32142857142857145,0.0
福岡,5,予選,6,4635,峰重力也,34,岡山,53,B1,4.65,28.24,4.57,21.43,58,32.1,153,34.55,曇り,南,4,4,7.01,6,まくり,6,0.18,.  .,0.0993103448275862,0.11305699481865285,0.0,0.2727272727272727,0.0
福岡,6,予選,1,3784,中島友和,47,佐賀,54,B1,4.86,26.19,4.89,31.15,16,44.9,172,28.99,曇り,南,2,2,7.01,4,まくり,1,0.06,1.56.0,0.15828571428571428,0.15743718592964825,0.3673469387755102,0.4489795918367347,0.0
福岡,6,予選,2,4572,渡部　悟,35,大阪,57,A2,5.78,44.04,5.43,35.71,29,34.83,119,39.24,曇り,南,2,2,7.09,3,まくり,2,0.11,1.54.8,0.1573469387755102,0.13961832061068702,0.23255813953488372,0.46511627906976744,0.4186046511627907
福岡,6,予選,3,4434,田中辰彦,38,広島,55,A1,5.7,35.65,6.46,43.48,74,37.04,130,29.87,曇り,南,2,2,7.0,1,まくり,3,0.12,1.51.3,0.16085106382978723,0.1677358490566038,0.1,0.48,0.0
福岡,6,予選,4,3370,坪内　実,57,大阪,53,B1,4.06,17.89,3.55,9.09,46,29.76,151,26.03,曇り,南,2,2,7.0,6,まくり,5,0.29,.  .,0.1520689655172414,0.17625,0.10416666666666667,0.25,0.0
福岡,6,予選,5,5351,齊藤　廉,19,福岡,53,B2,1.53,0.0,0.0,0.0,70,36.76,109,42.65,曇り,南,2,2,6.99,5,まくり,6,0.3,.  .,0.14625,0.17526315789473684,0.0,0.37142857142857144,0.0
福岡,6,予選,6,3554,仲口博崇,51,愛知,52,A2,6.05,42.52,6.75,53.57,57,30.43,164,32.76,曇り,南,2,2,6.96,2,まくり,4,0.21,1.52.6,0.2156818181818182,0.18398601398601397,0.02564102564102564,0.3076923076923077,0.0
福岡,7,予選,1,4020,川上清人,44,香川,64,B1,4.19,19.78,4.55,27.27,17,39.33,102,26.32,曇り,南西,4,4,7.04,4,まくり,1,0.11,1.55.4,0.16037037037037039,0.1779591836734694,0.25806451612903225,0.3870967741935484,0.0
福岡,7,予選,2,4503,上野真之,36,佐賀,53,A1,7.71,63.27,7.89,64.15,64,41.89,143,29.69,曇り,南西,4,4,7.04,2,まくり,2,0.06,1.52.9,0.1375,0.12150000000000001,0.02702702702702703,0.4594594594594595,0.5135135135135135
福岡,7,予選,3,4053,芦澤　望,46,東京,56,B1,5.52,33.33,5.43,33.33,50,28.7,146,42.31,曇り,南西,4,4,7.02,1,まくり,3,0.13,1.51.4,0.1506060606060606,0.1572596153846154,0.11428571428571428,0.34285714285714286,0.0
福岡,7,予選,4,3161,古場輝義,64,大阪,52,A2,5.39,34.85,0.0,0.0,42,28.33,141,23.68,曇り,南西,4,4,7.06,3,まくり,4,0.16,1.53.8,0.18720930232558142,0.1722992700729927,0.0,0.23076923076923078,0.0
福岡,7,予選,5,4864,小川日紀,34,福岡,54,B1,3.88,20.51,4.68,25.42,18,48.61,108,32.39,曇り,南西,4,4,7.03,5,まくり,5,0.12,.  .,0.14757575757575758,0.14581521739130435,0.0,0.28125,0.0
福岡,7,予選,6,3565,坂本徳克,54,東京,57,B1,3.3,12.12,0.0,0.0,31,47.06,123,41.25,曇り,南西,4,4,7.09,6,まくり,6,0.22,.  .,0.22421052631578947,0.181640625,0.0,0.21428571428571427,0.0
福岡,8,予選,1,3576,白水勝也,51,福岡,52,A1,6.54,51.09,6.03,40.0,48,34.09,163,36.99,曇り,南,2,2,7.08,1,逃げ,1,0.14,1.50.5,0.1548148148148148,0.17024291497975708,0.06451612903225806,0.3870967741935484,0.0
福岡,8,予選,2,4564,山本景士,36,広島,53,A2,5.27,36.51,5.28,30.0,43,25.61,157,29.69,曇り,南,2,2,7.05,2,逃げ,2,0.18,1.53.3,0.14979166666666668,0.15183150183150185,0.03125,0.5,0.625
福岡,8,予選,3,3957,大谷直弘,46,愛知,54,B1,5.26,31.71,4.3,20.0,30,31.18,127,37.33,曇り,南,2,2,7.12,5,逃げ,3,0.21,.  .,0.18387755102040815,0.1948905109489051,0.02857142857142857,0.3142857142857143,0.0
福岡,8,予選,4,3557,太田和美,51,大阪,54,A1,6.68,44.54,6.86,44.83,14,35.37,125,40.54,曇り,南,2,2,7.09,4,逃げ,4,0.31,1.54.9,0.1588,0.1568813559322034,0.03225806451612903,0.2903225806451613,0.0
福岡,8,予選,5,5127,沼田大都,27,愛知,51,B1,4.61,19.44,0.0,0.0,56,19.64,174,23.33,曇り,南,2,2,7.09,3,逃げ,5,0.28,1.54.1,0.17953488372093024,0.1815695067264574,0.03333333333333333,0.23333333333333334,0.0
福岡,8,予選,6,5338,香月大輝,23,福岡,53,B2,2.22,11.11,0.0,0.0,75,30.23,121,35.53,曇り,南,2,2,7.08,6,逃げ,6,0.27,.  .,0.27181818181818185,0.23894736842105263,0.0,0.0,0.0
福岡,9,予選特賞,1,4871,菊池宏志,31,山口,54,B1,4.11,12.12,0.0,0.0,40,43.16,139,33.85,曇り,南,3,3,7.04,6,まくり差し,1,0.21,.  .,0.1804,0.1757377049180328,0.42857142857142855,0.2857142857142857,0.0
福岡,9,予選特賞,2,4364,池永　太,39,福岡,54,A1,7.03,49.32,7.02,53.85,19,37.33,117,35.62,曇り,南,3,3,7.03,2,まくり差し,2,0.12,1.52.3,0.13254901960784313,0.14223300970873787,0.0,0.5,0.7142857142857143
福岡,9,予選特賞,3,4635,峰重力也,34,岡山,53,B1,4.65,28.24,4.57,21.43,58,32.1,153,34.55,曇り,南,3,3,7.05,5,まくり差し,3,0.17,.  .,0.10457142857142858,0.11305699481865285,0.14285714285714285,0.2857142857142857,0.0
福岡,9,予選特賞,4,3550,都築正治,52,愛知,55,A2,4.65,27.18,0.0,0.0,51,37.31,149,37.84,曇り,南,3,3,7.06,1,まくり差し,5,0.12,1.51.3,0.14536585365853658,0.1639732142857143,0.09090909090909091,0.2727272727272727,0.0
