日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-07-19,大村,1,予選,1,4004,山本浩輔,45,長崎,53,B1,4.59,26.67,5.41,30.15,58,14.29,27,30.3,晴,南西,2,1,7.0,2,まくり差し,1,0.22,1.53.9,0.1593103448275862,0.1649509803921568,0.2894736842105263,0.23684210526315788,0.18421052631578946,0.23684210526315788,0.0,0.02631578947368421,0.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525
2023-07-19,大村,1,予選,2,3797,岩井　繁,50,広島,60,B1,3.69,15.0,4.13,21.88,60,13.33,23,37.04,晴,南西,2,1,7.1,4,まくり差し,2,0.27,1.56.3,0.193125,0.1919262295081967,0.029411764705882353,0.17647058823529413,0.20588235294117646,0.0,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,1,予選,3,4390,松本弓雄,37,徳島,52,B1,3.72,16.13,4.89,33.33,74,28.0,17,38.71,晴,南西,2,1,7.07,1,まくり差し,3,0.21,1.53.2,0.1718181818181818,0.18546875,0.21951219512195122,0.14634146341463414,0.14634146341463414,0.0,0.0,0.024390243902439025,0.0975609756097561,0.04878048780487805,0.0,0.0,0.0
2023-07-19,大村,1,予選,4,3974,深山祐二,46,佐賀,52,B1,4.44,21.95,3.93,22.22,72,15.38,33,4.76,晴,南西,2,1,7.05,5,まくり差し,4,0.11,.  .,0.1688235294117647,0.1621428571428571,0.03125,0.09375,0.15625,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
2023-07-19,大村,1,予選,5,5268,山本幸也,22,福岡,57,B2,1.42,0.0,1.08,0.0,70,33.33,76,0.0,晴,南西,2,1,7.07,6,まくり差し,6,0.06,.  .,0.1708333333333333,0.2022340425531915,0.08571428571428572,0.0,0.22857142857142856,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0
2023-07-19,大村,1,予選,6,4164,岩永節也,41,長崎,51,B2,3.61,7.84,4.13,24.42,26,36.36,34,18.18,晴,南西,2,1,7.02,3,まくり差し,5,0.08,1.54.8,0.2119047619047619,0.1926515151515151,0.0,0.06896551724137931,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,2,予選,1,4355,小川広大,39,福岡,58,B1,3.9,13.75,3.85,12.33,61,21.74,58,23.08,晴,西,2,1,7.01,5,まくり,1,0.24,.  .,0.1672413793103448,0.1902857142857142,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.0,0.0,0.0,0.0,0.2608695652173913,0.4782608695652174,0.08695652173913043
2023-07-19,大村,2,予選,2,3860,松本浩貴,50,埼玉,53,B1,4.35,23.46,0.0,0.0,67,40.91,16,14.29,晴,西,2,1,7.04,4,まくり,2,0.41,1.56.6,0.1791428571428571,0.1859473684210526,0.1,0.16666666666666666,0.2,0.0,0.5666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,2,予選,3,4552,杉山勝匡,34,佐賀,52,B1,4.94,34.23,4.47,29.41,44,30.43,39,22.22,晴,西,2,1,6.99,2,まくり,6,0.17,1.52.7,0.1672222222222222,0.1518385650224215,0.0,0.16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,2,予選,4,3419,栗原謙治,53,群馬,56,B1,3.96,20.27,0.0,0.0,20,39.13,14,18.18,晴,西,2,1,7.11,1,まくり,4,0.25,1.52.1,0.2323076923076923,0.2160115606936416,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,2,予選,5,4511,中岡健人,34,香川,58,B1,4.12,17.65,4.0,15.0,28,58.33,48,14.29,晴,西,2,1,7.07,3,まくり,5,0.15,1.55.5,0.1973684210526315,0.1796875,0.0,0.10714285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,2,予選,6,3151,落合敬一,59,長崎,53,A2,5.38,32.5,4.69,23.13,51,66.67,68,25.0,晴,西,2,1,6.98,6,まくり,3,0.33,.  .,0.1895652173913043,0.17,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,3,予選,1,3652,森下　勇,49,群馬,56,B1,4.26,25.26,0.0,0.0,27,30.0,28,33.33,曇り,西,2,1,7.1,1,逃げ,1,0.12,1.51.8,0.1746428571428571,0.1876439790575916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-07-19,大村,3,予選,2,4668,楠本晃嗣,38,福岡,50,B2,4.26,16.67,5.17,50.0,59,31.25,47,28.57,曇り,西,2,1,7.06,5,逃げ,2,0.31,.  .,0.1714285714285714,0.1729268292682926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,3,予選,3,4879,山崎鉄平,28,佐賀,53,B1,5.03,30.43,5.38,29.09,16,20.0,11,25.0,曇り,西,2,1,7.03,4,逃げ,6,0.17,1.55.4,0.1545945945945946,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,3,予選,4,4063,市橋卓士,43,徳島,54,A1,6.47,45.53,6.54,42.62,50,40.74,62,37.04,曇り,西,2,1,7.06,2,逃げ,3,0.14,1.53.2,0.1493023255813953,0.14203125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,3,予選,5,3881,浦上拓也,50,大阪,53,A2,4.98,30.08,4.85,29.63,13,14.29,36,19.05,曇り,西,2,1,7.08,3,逃げ,4,0.13,1.54.8,0.1784313725490196,0.1585454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,3,予選,6,4248,岡本　大,41,長崎,54,B1,4.67,24.49,4.98,27.27,23,31.82,29,37.5,曇り,西,2,1,7.08,6,逃げ,5,0.13,.  .,0.1975,0.163953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,4,予選,1,3775,泉　啓文,48,岡山,59,B1,4.62,27.36,4.87,32.26,57,29.41,43,21.43,雨,北西,3,2,7.05,6,まくり差し,1,0.23,.  .,0.149090909090909,0.1548684210526316,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,0.2777777777777778
2023-07-19,大村,4,予選,2,4110,小澤和也,43,埼玉,57,B1,5.03,32.26,0.0,0.0,73,25.0,26,26.67,雨,北西,3,2,7.04,5,まくり差し,2,0.22,.  .,0.1512820512820513,0.1556542056074766,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.5384615384615384,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,4,予選,3,4434,田中辰彦,37,広島,55,A2,6.02,43.88,3.5,16.67,49,13.33,49,14.29,雨,北西,3,2,7.04,3,まくり差し,3,0.26,1.53.4,0.1665909090909091,0.1754008438818565,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,大村,4,予選,4,5150,坂本雄紀,28,群馬,51,B1,4.65,28.24,0.0,0.0,33,35.0,32,37.5,雨,北西,3,2,7.0,2,まくり差し,4,0.17,1.51.5,0.1691666666666667,0.1686440677966101,0.125,0.125,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
