日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2021-07-25,唐津,1,朝１戦一般,1,4424,松尾昂明,36,福岡,50,A1,6.57,47.79,6.27,47.92,19,30.64,85,32.89,晴,南西,1,1,6.57,1,逃げ,1,0.27,1.50.0,松尾昂明,65.0,49.0,8.0,4.0,0.1453846153846153,49.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,0.0,0.1486666666666666,0.7538461538461538,0.12307692307692308,0.06153846153846154,0.7538461538461538,0.0,0.0,0.0,0.0,0.09230769230769231,0.07692307692307693,0.06153846153846154
2021-07-25,唐津,1,朝１戦一般,2,4981,牧山敦也,24,佐賀,52,B1,4.38,24.39,4.28,19.67,37,33.6,73,35.62,晴,南西,1,1,6.66,3,逃げ,2,0.25,1.53.0,牧山敦也,42.0,2.0,11.0,7.0,0.1497619047619047,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.1656422018348624,0.047619047619047616,0.2619047619047619,0.16666666666666666,0.0,0.5714285714285714,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
2021-07-25,唐津,1,朝１戦一般,3,4778,堤　啓輔,35,佐賀,49,B1,4.82,27.27,5.0,30.34,27,42.92,78,34.09,晴,南西,1,1,6.61,4,逃げ,3,0.23,1.54.3,堤啓輔,21.0,3.0,4.0,4.0,0.1814285714285714,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1759859154929577,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0
2021-07-25,唐津,1,朝１戦一般,4,5119,真田翔磨,20,福岡,55,B2,1.26,0.0,1.32,0.0,23,40.91,70,39.53,晴,南西,1,1,6.57,5,逃げ,4,0.48,1.57.3,真田翔磨,23.0,0.0,0.0,0.0,0.2182608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215602836879432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,唐津,1,朝１戦一般,5,4951,新田洋一,27,広島,55,B1,4.76,23.15,4.13,17.31,65,42.68,76,32.97,晴,南西,1,1,6.61,2,逃げ,5,0.22,1.51.6,新田洋一,37.0,0.0,4.0,12.0,0.1445945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608860759493671,0.0,0.10810810810810811,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,唐津,1,朝１戦一般,6,5181,森　智哉,23,岡山,53,B2,1.64,0.0,0.0,0.0,45,33.2,60,45.78,晴,南西,1,1,6.61,6,逃げ,6,0.24,1.58.3,森智哉,14.0,0.0,0.0,0.0,0.2078571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,唐津,2,モー２ング一,1,4364,池永　太,36,福岡,54,A1,6.9,48.25,7.84,68.42,39,34.17,31,35.29,晴,無風,0,0,6.56,1,逃げ,1,0.17,1.50.0,池永太,74.0,59.0,10.0,1.0,0.1367567567567567,58.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,6.0,0.0,0.1416271186440678,0.7972972972972973,0.13513513513513514,0.013513513513513514,0.7837837837837838,0.0,0.0,0.0,0.0,0.06756756756756757,0.05405405405405406,0.08108108108108109
2021-07-25,唐津,2,モー２ング一,2,4842,山下昂大,29,岡山,56,A2,4.91,23.08,4.88,35.29,16,36.45,65,40.22,晴,無風,0,0,6.57,2,逃げ,2,0.2,1.51.1,山下昂大,36.0,4.0,12.0,6.0,0.1588888888888888,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.1659067357512953,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.0,0.5555555555555556,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
2021-07-25,唐津,2,モー２ング一,3,3775,泉　啓文,46,岡山,59,B1,4.98,32.56,4.63,27.91,25,28.63,41,35.71,晴,無風,0,0,6.6,4,逃げ,3,0.13,1.53.3,泉啓文,48.0,4.0,10.0,10.0,0.1735416666666666,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607874015748031,0.08333333333333333,0.20833333333333334,0.20833333333333334,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2021-07-25,唐津,2,モー２ング一,4,5131,江藤敦宏,22,福岡,53,B2,1.88,1.16,1.94,0.0,36,43.75,61,38.37,晴,無風,0,0,6.62,3,逃げ,4,0.11,1.52.9,江藤敦宏,12.0,0.0,0.0,0.0,0.2091666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,唐津,2,モー２ング一,5,5067,山田真聖,22,山口,56,B1,2.86,11.54,1.89,0.0,63,38.76,37,28.57,晴,無風,0,0,6.61,5,逃げ,6,0.11,1.54.9,山田真聖,40.0,1.0,0.0,3.0,0.16425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630348258706467,0.025,0.0,0.075,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0
2021-07-25,唐津,2,モー２ング一,6,5105,富田恕生,22,福岡,52,B1,2.45,2.99,1.8,0.0,38,34.71,88,32.56,晴,無風,0,0,6.64,6,逃げ,5,0.11,1.55.8,富田恕生,67.0,0.0,2.0,1.0,0.1729850746268656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1737037037037037,0.0,0.029850746268656716,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
