ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2023-10-29,ëÂë∫,1,ó\ëI,1,3501,êÏè„è∏ïΩ,54,í∑çË,55,B1,4.5,20.41,5.38,33.83,22,26.97,15,35.63,ê∞,ñk,2,1,6.83,1,ì¶Ç∞,1,0.21,1.49.9,0.1687878787878788,0.1577142857142857,16,33,4,5,16,0,0,0,0,1,7,5,0.48484848484848486,0.12121212121212122,0.15151515151515152,0.48484848484848486,0.0,0.0,0.0,0.0,0.030303030303030304,0.21212121212121213,0.15151515151515152
2023-10-29,ëÂë∫,1,ó\ëI,2,3631,ìcìYçNâÓ,53,í∑çË,56,B2,3.92,17.65,0.0,0.0,65,36.73,52,29.67,ê∞,ñk,2,1,6.78,2,ì¶Ç∞,2,0.22,1.50.7,0.1655555555555555,0.1845945945945946,0,9,2,2,0,9,0,0,0,0,0,0,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,ëÂë∫,1,ó\ëI,3,3848,êÏè„ëèâÓ,46,à§ím,56,B1,5.11,33.67,3.44,0.0,49,33.33,23,34.83,ê∞,ñk,2,1,6.82,3,ì¶Ç∞,3,0.29,1.54.4,0.142258064516129,0.1477450980392156,4,31,8,6,0,0,0,1,2,0,0,0,0.12903225806451613,0.25806451612903225,0.1935483870967742,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0
2023-10-29,ëÂë∫,1,ó\ëI,4,4151,â∫âÕó_éj,41,ïüâ™,53,B1,5.11,27.78,4.65,17.46,24,24.44,63,35.35,ê∞,ñk,2,1,6.81,4,ì¶Ç∞,4,0.33,1.55.0,0.2291666666666666,0.2022222222222222,0,36,10,8,0,0,0,0,0,0,0,0,0.0,0.2777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,ëÂë∫,1,ó\ëI,5,4905,ìyà‰èÀåﬁ,28,ëÂç„,54,B1,4.52,22.54,3.25,12.5,64,31.18,17,41.24,ê∞,ñk,2,1,6.81,6,ì¶Ç∞,5,0.3,.  .,0.2407407407407407,0.1954248366013072,0,27,3,1,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,ëÂë∫,1,ó\ëI,6,5286,ç‚à‰ü‰ç∆,24,ïüâ™,51,B2,1.86,2.47,0.0,0.0,47,34.41,14,20.0,ê∞,ñk,2,1,6.85,5,ì¶Ç∞,6,0.22,.  .,0.1704255319148936,0.1764556962025316,1,47,0,1,0,0,0,0,1,0,0,0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0
2023-10-29,ëÂë∫,2,ó\ëI,1,3891,íJå˚åíàÍ,47,ïüà‰,53,B1,3.64,13.83,8.0,100.0,20,43.96,49,27.91,ê∞,ñk,2,1,6.87,1,ì¶Ç∞,1,0.06,1.49.3,0.1614285714285714,0.1754368932038835,8,28,4,2,7,0,0,0,0,5,10,3,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.17857142857142858,0.35714285714285715,0.10714285714285714
2023-10-29,ëÂë∫,2,ó\ëI,2,3947,éõñ{è∏ïΩ,47,åQîn,49,B1,4.85,28.1,0.0,0.0,35,24.44,72,34.04,ê∞,ñk,2,1,6.76,3,ì¶Ç∞,2,0.04,1.51.2,0.1715217391304348,0.1747736625514403,3,46,10,7,0,32,1,1,0,0,0,0,0.06521739130434782,0.21739130434782608,0.15217391304347827,0.0,0.6956521739130435,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0
2023-10-29,ëÂë∫,2,ó\ëI,3,4359,â°êÏêπéu,39,ìøìá,55,B1,5.01,29.0,5.13,25.0,50,33.68,59,39.08,ê∞,ñk,2,1,6.87,4,ì¶Ç∞,3,0.01,1.52.2,0.14375,0.1391469194312796,2,32,6,10,0,0,0,0,2,0,0,0,0.0625,0.1875,0.3125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
2023-10-29,ëÂë∫,2,ó\ëI,4,4248,â™ñ{Å@ëÂ,41,í∑çË,54,B1,4.11,18.03,4.85,27.94,76,49.45,50,33.72,ê∞,ñk,2,1,6.82,2,ì¶Ç∞,4,0.04,1.49.5,0.1871428571428571,0.1636123348017621,0,35,5,5,0,0,0,0,0,0,0,0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
