日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-08-06,大村,1,予選,1,2912,尾崎鉄也,66,長崎,57,B1,3.56,17.24,4.06,21.59,13,26.09,81,33.33,曇り,南西,2,1,7.09,1,逃げ,1,0.17,1.52.3,尾崎鉄也,22,11,3,1,0.1663636363636363,11,0,0,0,0,0,6,0,3,0,0.1893413173652694,0.5,0.13636363636363635,0.045454545454545456,0.5,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.13636363636363635
2022-08-06,大村,1,予選,2,4004,山本浩輔,44,長崎,53,B1,5.07,31.82,5.72,34.11,71,7.69,77,13.33,曇り,南西,2,1,7.01,2,逃げ,2,0.16,1.53.5,山本浩輔,34,4,9,7,0.1714705882352941,0,1,1,0,2,0,0,0,0,19,0.1733838383838383,0.11764705882352941,0.2647058823529412,0.20588235294117646,0.0,0.5588235294117647,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0
2022-08-06,大村,1,予選,3,4705,吉川勇作,34,長崎,54,B1,4.73,29.59,4.58,26.67,63,44.44,38,13.33,曇り,南西,2,1,7.06,3,逃げ,3,0.21,1.54.9,吉川勇作,43,4,8,5,0.1458139534883721,0,0,3,1,0,0,0,0,0,0,0.1525837320574162,0.09302325581395349,0.18604651162790697,0.11627906976744186,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0
2022-08-06,大村,1,予選,4,5011,高木圭大,25,長崎,52,B1,4.32,20.29,3.57,11.54,74,37.5,83,50.0,曇り,南西,2,1,7.09,6,逃げ,4,0.16,.  .,高木圭大,29,1,3,4,0.1434482758620689,0,0,0,1,0,0,0,0,0,0,0.1592397660818713,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
2022-08-06,大村,1,予選,5,4855,江頭賢太,26,長崎,52,B1,4.06,20.0,4.71,27.27,53,8.33,27,22.22,曇り,南西,2,1,7.01,4,逃げ,5,0.22,1.55.6,江頭賢太,21,0,1,1,0.1404761904761904,0,0,0,0,0,0,0,0,0,0,0.1513821138211382,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,1,予選,6,3151,落合敬一,58,長崎,58,B1,3.96,21.25,4.28,20.0,15,47.83,21,50.0,曇り,南西,2,1,7.05,5,逃げ,6,0.21,.  .,落合敬一,21,0,0,2,0.1757142857142857,0,0,0,0,0,0,0,0,0,0,0.1709625668449197,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,2,予選,1,4299,中島浩哉,39,長崎,58,B1,4.83,28.0,4.6,25.0,80,41.18,80,14.29,晴,南西,3,2,7.07,4,差し,1,0.19,1.55.5,中島浩哉,35,16,9,5,0.1237142857142857,13,0,0,0,2,1,5,6,4,0,0.1414563106796116,0.45714285714285713,0.2571428571428571,0.14285714285714285,0.37142857142857144,0.0,0.0,0.0,0.0,0.14285714285714285,0.17142857142857143,0.11428571428571428
2022-08-06,大村,2,予選,2,3843,上之晃弘,46,長崎,54,B1,4.89,27.88,5.12,33.33,66,50.0,84,33.33,晴,南西,3,2,7.04,1,差し,2,0.16,1.52.5,上之晃弘,42,3,10,10,0.1919047619047619,0,1,1,1,0,0,0,0,0,30,0.179873417721519,0.07142857142857142,0.23809523809523808,0.23809523809523808,0.0,0.7142857142857143,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0
2022-08-06,大村,2,予選,3,4241,大串重幸,37,長崎,53,B1,5.24,32.56,5.27,34.98,61,22.22,22,22.73,晴,南西,3,2,7.09,5,差し,3,0.12,.  .,大串重幸,40,5,8,10,0.1595,0,1,3,1,0,0,0,0,0,0,0.1729333333333333,0.125,0.2,0.25,0.0,0.0,0.025,0.075,0.025,0.0,0.0,0.0
2022-08-06,大村,2,予選,4,3906,飯山晃三,44,長崎,55,B1,4.88,35.29,5.52,37.89,54,11.11,29,31.58,晴,南西,3,2,7.04,2,差し,4,0.17,1.53.5,飯山晃三,42,1,9,7,0.1752380952380952,0,0,1,0,0,0,0,0,0,0,0.1612550607287449,0.023809523809523808,0.21428571428571427,0.16666666666666666,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
2022-08-06,大村,2,予選,5,4143,浦田晃嗣,41,佐賀,56,B1,4.99,29.87,4.71,23.81,45,5.88,31,40.0,晴,南西,3,2,7.02,6,差し,5,0.12,.  .,浦田晃嗣,44,3,5,5,0.1554545454545454,0,0,2,1,0,0,0,0,0,0,0.1469194312796208,0.06818181818181818,0.11363636363636363,0.11363636363636363,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0
2022-08-06,大村,2,予選,6,3527,中嶋誠一,51,長崎,51,A2,5.66,35.34,5.61,33.73,55,26.32,19,36.0,晴,南西,3,2,7.04,3,差し,6,0.13,1.54.5,中嶋誠一郎,44,1,4,6,0.1788636363636363,0,0,0,1,0,0,0,0,0,0,0.1655326460481099,0.022727272727272728,0.09090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0
2022-08-06,大村,3,予選,1,4213,重富伸也,38,長崎,54,B1,4.61,18.07,4.89,28.86,68,33.33,74,33.33,晴,南西,3,2,7.07,2,抜き,1,0.11,1.52.6,重富伸也,28,6,6,6,0.1617857142857142,6,0,0,0,0,0,11,6,3,0,0.1647846889952153,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,0.39285714285714285,0.21428571428571427,0.10714285714285714
2022-08-06,大村,3,予選,2,3851,森田昭彦,50,福岡,55,B1,4.47,26.53,4.18,26.47,14,13.04,17,43.48,晴,南西,3,2,7.1,6,抜き,2,0.11,.  .,森田昭彦,39,1,4,12,0.1617948717948718,0,0,1,0,0,0,0,0,0,28,0.1574311926605504,0.02564102564102564,0.10256410256410256,0.3076923076923077,0.0,0.717948717948718,0.0,0.02564102564102564,0.0,0.0,0.0,0.0
2022-08-06,大村,3,予選,3,4715,村上　遼,30,長崎,51,A1,7.0,52.94,7.06,55.17,59,61.11,85,55.56,晴,南西,3,2,7.09,1,抜き,3,0.14,1.51.0,村上遼,25,5,7,6,0.142,0,1,3,1,0,0,0,0,0,0,0.1364516129032258,0.2,0.28,0.24,0.0,0.0,0.04,0.12,0.04,0.0,0.0,0.0
2022-08-06,大村,3,予選,4,4553,坪口竜也,33,長崎,53,A2,5.88,36.17,6.13,40.3,64,33.33,40,30.0,晴,南西,3,2,7.04,3,抜き,4,0.16,1.54.2,坪口竜也,38,2,4,12,0.1826315789473684,0,2,0,0,0,0,0,0,0,0,0.1800440528634361,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,3,予選,5,4315,山崎昂介,38,長崎,52,B1,5.74,39.58,5.64,36.76,78,6.67,33,0.0,晴,南西,3,2,6.99,4,抜き,5,0.16,1.55.7,山崎昂介,36,2,6,5,0.1919444444444444,0,0,0,2,0,0,0,0,0,0,0.1785087719298245,0.05555555555555555,0.16666666666666666,0.1388888888888889,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
2022-08-06,大村,3,予選,6,3964,宮地博士,43,長崎,55,B1,4.36,22.83,4.09,12.82,67,29.41,76,25.0,晴,南西,3,2,6.99,5,抜き,6,0.24,.  .,宮地博士,29,0,0,7,0.2117241379310344,0,0,0,0,0,0,0,0,0,0,0.1998181818181818,0.0,0.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,4,予選,1,4695,尾崎雄二,36,長崎,53,B1,4.43,16.22,4.43,21.36,46,29.41,16,54.17,晴,南,2,1,7.0,1,逃げ,1,0.08,1.50.7,尾崎雄二,19,4,2,6,0.1968421052631579,2,0,0,0,1,1,4,3,5,0,0.1724861878453038,0.21052631578947367,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.0,0.0,0.0,0.0,0.21052631578947367,0.15789473684210525,0.2631578947368421
2022-08-06,大村,4,予選,2,4966,田川大貴,24,長崎,54,B1,5.44,29.81,5.53,32.95,65,36.84,73,26.32,晴,南,2,1,7.03,6,逃げ,2,0.17,.  .,田川大貴,33,4,5,10,0.1721212121212121,0,3,1,0,0,0,0,0,0,19,0.169572192513369,0.12121212121212122,0.15151515151515152,0.30303030303030304,0.0,0.5757575757575758,0.09090909090909091,0.030303030303030304,0.0,0.0,0.0,0.0
2022-08-06,大村,4,予選,3,4822,百武　翔,29,佐賀,52,A2,5.29,30.12,6.0,46.94,17,27.27,36,42.11,晴,南,2,1,7.0,2,逃げ,3,0.11,1.51.8,百武翔,34,5,10,6,0.1570588235294117,0,0,2,2,1,0,0,0,0,0,0.1693333333333333,0.14705882352941177,0.29411764705882354,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
2022-08-06,大村,4,予選,4,5086,本村　大,23,長崎,52,B1,4.99,29.89,3.47,11.54,70,13.33,78,5.88,晴,南,2,1,7.04,5,逃げ,4,0.07,.  .,本村大,25,0,3,6,0.1748,0,0,0,0,0,0,0,0,0,0,0.1825443786982248,0.0,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,4,予選,5,4607,鶴田勇雄,33,福岡,53,B1,5.29,31.36,5.07,28.57,18,48.0,14,45.45,晴,南,2,1,6.96,3,逃げ,5,0.13,1.53.5,鶴田勇雄,40,0,5,11,0.18075,0,0,0,0,0,0,0,0,0,0,0.1817748917748917,0.0,0.125,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,4,予選,6,4352,下條雄太,36,長崎,53,A1,7.11,54.03,7.33,56.87,12,14.29,24,29.41,晴,南,2,1,7.0,4,逃げ,6,0.12,1.54.4,下條雄太郎,39,4,5,11,0.1125641025641025,0,0,0,4,0,0,0,0,0,0,0.1174157303370786,0.10256410256410256,0.1282051282051282,0.28205128205128205,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0
2022-08-06,大村,5,予選,1,4603,谷川将太,34,長崎,53,B1,4.72,27.27,5.07,28.89,50,50.0,13,31.82,晴,南西,2,1,6.96,1,逃げ,1,0.07,1.51.2,谷川将太,34,21,3,5,0.163235294117647,20,0,0,0,1,0,2,8,2,0,0.1630735930735931,0.6176470588235294,0.08823529411764706,0.14705882352941177,0.5882352941176471,0.0,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705
2022-08-06,大村,5,予選,2,4969,町田洸希,31,長崎,52,B1,4.08,15.38,4.48,24.14,69,42.11,44,45.0,晴,南西,2,1,7.0,6,逃げ,2,0.08,.  .,町田洸希,45,0,4,15,0.1628888888888889,0,0,0,0,0,0,0,0,0,23,0.1774766355140186,0.0,0.08888888888888889,0.3333333333333333,0.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,5,予選,3,4171,榎　幸司,39,長崎,52,A1,6.57,50.44,7.17,56.44,60,31.25,18,47.83,晴,南西,2,1,7.01,5,逃げ,3,0.21,.  .,榎幸司,31,4,13,3,0.18,0,1,2,1,0,0,0,0,0,0,0.1693032786885246,0.12903225806451613,0.41935483870967744,0.0967741935483871,0.0,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0
2022-08-06,大村,5,予選,4,3349,吉田一郎,54,長崎,50,A2,6.63,50.53,6.78,53.47,48,42.86,23,15.79,晴,南西,2,1,7.05,2,逃げ,4,0.13,1.52.4,吉田一郎,37,5,7,5,0.1245945945945946,0,1,2,0,2,0,0,0,0,0,0.1410300429184549,0.13513513513513514,0.1891891891891892,0.13513513513513514,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.0,0.0
2022-08-06,大村,5,予選,5,4248,岡本　大,40,長崎,53,B1,4.36,20.0,4.91,25.74,62,6.25,35,52.63,晴,南西,2,1,7.04,3,逃げ,5,0.12,1.53.8,岡本大,42,1,6,4,0.2085714285714285,0,0,0,1,0,0,0,0,0,0,0.1769856459330143,0.023809523809523808,0.14285714285714285,0.09523809523809523,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0
2022-08-06,大村,5,予選,6,4523,中村辰也,34,長崎,52,A2,6.04,47.83,5.92,39.86,51,84.21,20,14.29,晴,南西,2,1,6.97,4,逃げ,6,0.13,1.55.2,中村辰也,35,1,7,4,0.152,0,0,0,0,1,0,0,0,0,0,0.156787330316742,0.02857142857142857,0.2,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,大村,6,予選,1,4106,坂井康嗣,42,佐賀,52,B1,4.73,30.86,4.65,24.19,76,42.86,15,22.73,晴,南西,3,2,7.05,1,逃げ,1,0.11,1.52.0,坂井康嗣,26,10,8,3,0.1942307692307692,10,0,0,0,0,0,6,4,4,0,0.1912565445026178,0.38461538461538464,0.3076923076923077,0.11538461538461539,0.38461538461538464,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385
