日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-05-11,大村,1,予選,1,3819,大内裕樹,50,滋賀,58,B1,3.67,17.78,4.9,30.0,32,35.29,61,28.72,曇り,西,1,1,6.97,4,差し,1,0.16,2.04.3,大内裕樹,20.0,3.0,6.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,0.0,0.1986875,0.15,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.3,0.2,0.25
2022-05-11,大村,1,予選,2,4666,日笠勝弘,38,大阪,51,B1,4.22,23.66,3.6,20.0,46,26.6,44,27.62,曇り,西,1,1,6.95,1,差し,2,0.22,1.58.0,日笠勝弘,37.0,1.0,7.0,4.0,0.1551351351351351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.1583333333333333,0.02702702702702703,0.1891891891891892,0.10810810810810811,0.0,0.5945945945945946,0.0,0.02702702702702703,0.0,0.0,0.0,0.0
2022-05-11,大村,1,予選,3,4126,吉本玲緒,42,広島,60,B1,4.22,24.24,3.43,17.5,30,40.51,12,32.39,曇り,西,1,1,6.98,3,差し,3,0.16,2.02.5,吉本玲緒,42.0,3.0,3.0,11.0,0.1695238095238095,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654867256637168,0.07142857142857142,0.07142857142857142,0.2619047619047619,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0
2022-05-11,大村,1,予選,4,3977,山本兼士,44,大阪,53,B1,4.9,28.87,5.06,37.5,20,27.78,57,36.32,曇り,西,1,1,6.91,2,差し,4,0.18,2.00.5,山本兼士,43.0,4.0,7.0,6.0,0.2002325581395348,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1697424892703862,0.09302325581395349,0.16279069767441862,0.13953488372093023,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0
2022-05-11,大村,1,予選,5,4275,菅野はや,39,広島,51,B1,4.53,27.03,4.0,22.22,11,38.54,47,34.39,曇り,西,1,1,6.9,5,差し,6,0.17,.  .,菅野はやか,21.0,0.0,0.0,6.0,0.2052380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914285714285714,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11,大村,2,予選,1,4533,峰重侑治,33,岡山,52,B1,5.32,35.21,2.87,13.33,50,32.81,58,32.97,曇り,西,1,1,6.87,1,逃げ,1,0.14,1.49.4,峰重侑治,21.0,11.0,3.0,1.0,0.1519047619047619,11.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.1730459770114942,0.5238095238095238,0.14285714285714285,0.047619047619047616,0.5238095238095238,0.0,0.0,0.0,0.0,0.09523809523809523,0.14285714285714285,0.19047619047619047
2022-05-11,大村,2,予選,2,4292,麻生慎介,37,広島,50,A1,6.29,47.37,6.23,46.15,22,29.89,52,34.39,曇り,西,1,1,6.97,2,逃げ,2,0.11,1.50.2,麻生慎介,32.0,5.0,7.0,7.0,0.1625,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.1453508771929824,0.15625,0.21875,0.21875,0.0,0.5625,0.125,0.0,0.0,0.0,0.0,0.0
2022-05-11,大村,2,予選,3,4580,長谷川雅,32,岡山,53,B1,5.45,42.19,6.52,43.18,40,33.15,28,30.22,曇り,西,1,1,6.94,3,逃げ,3,0.12,1.52.8,長谷川雅和,26.0,4.0,11.0,2.0,0.1826923076923076,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1763953488372093,0.15384615384615385,0.4230769230769231,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0
2022-05-11,大村,2,予選,4,4764,小池礼乃,31,福岡,46,B1,4.77,26.32,5.03,37.14,35,32.79,65,35.16,曇り,西,1,1,6.9,6,逃げ,4,0.23,.  .,小池礼乃,39.0,3.0,6.0,8.0,0.1653846153846153,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1655092592592592,0.07692307692307693,0.15384615384615385,0.20512820512820512,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0
2022-05-11,大村,2,予選,5,4570,前田聖文,34,愛知,54,A2,5.76,40.52,4.93,28.57,16,30.05,18,25.7,曇り,西,1,1,6.91,4,逃げ,5,0.12,1.54.3,前田聖文,40.0,1.0,8.0,9.0,0.16375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688571428571428,0.025,0.2,0.225,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0
