日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-03-07,福岡,1,予選,1,4332,村上彰一,38,福岡,58,A2,5.38,31.46,5.04,26.0,60,28.57,119,42.61,曇り,東,2,2,6.76,1,逃げ,1,0.14,1.49.9,村上彰一,27.0,10.0,6.0,3.0,0.1559259259259259,9.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,0.0,0.1590760869565217,0.37037037037037035,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.14814814814814814
2022-03-07,福岡,1,予選,2,3709,田中浩之,47,山口,52,B1,3.81,19.77,3.95,22.81,59,26.49,166,28.81,曇り,東,2,2,6.83,5,逃げ,2,0.18,.  .,田中浩之,29.0,2.0,10.0,1.0,0.1893103448275862,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.1995675675675675,0.06896551724137931,0.3448275862068966,0.034482758620689655,0.0,0.5517241379310345,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0
2022-03-07,福岡,1,予選,3,4429,豊田泰洋,36,広島,60,B1,3.96,22.08,4.08,27.5,71,25.56,150,34.68,曇り,東,2,2,6.81,3,逃げ,3,0.11,1.51.4,豊田泰洋,33.0,2.0,5.0,6.0,0.1721212121212121,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062275449101796,0.06060606060606061,0.15151515151515152,0.18181818181818182,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0
2022-03-07,福岡,1,予選,4,4941,孫崎百世,33,滋賀,46,B1,4.91,25.96,0.0,0.0,46,39.58,164,37.1,曇り,東,2,2,6.76,2,逃げ,4,0.12,1.50.8,孫崎百世,27.0,1.0,6.0,4.0,0.1792592592592592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935567010309278,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0
2022-03-07,福岡,1,予選,5,4679,植田太一,32,福岡,58,A2,5.0,31.82,4.78,31.34,14,43.8,147,42.15,曇り,東,2,2,6.75,4,逃げ,5,0.13,1.53.3,植田太一,34.0,6.0,2.0,8.0,0.1426470588235294,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15285,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.0
2022-03-07,福岡,1,予選,6,3339,泉　具巳,56,兵庫,56,B1,3.85,20.0,6.2,30.0,23,33.33,149,46.23,曇り,東,2,2,6.8,6,逃げ,6,0.33,.  .,泉具巳,27.0,0.0,3.0,3.0,0.2051851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851648351648351,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,福岡,2,予選,1,3631,田添康介,52,長崎,56,B1,5.22,33.7,6.23,41.54,69,41.35,159,43.55,曇り,東,2,2,6.84,2,差し,1,0.09,1.49.5,田添康介,26.0,10.0,4.0,4.0,0.1742307692307692,10.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,0.0,0.1801630434782608,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.11538461538461539
2022-03-07,福岡,2,予選,2,3577,向所浩二,49,兵庫,56,A2,5.19,31.25,6.0,44.44,40,45.45,172,32.48,曇り,東,2,2,6.79,4,差し,2,0.08,1.52.1,向所浩二,39.0,9.0,9.0,4.0,0.1415384615384615,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.1515254237288135,0.23076923076923078,0.23076923076923078,0.10256410256410256,0.0,0.5128205128205128,0.15384615384615385,0.02564102564102564,0.0,0.0,0.0,0.0
2022-03-07,福岡,2,予選,3,4034,西原明生,43,香川,53,B1,4.23,20.25,4.75,20.0,12,39.86,171,43.59,曇り,東,2,2,6.82,3,差し,3,0.16,1.51.4,西原明生,42.0,4.0,6.0,8.0,0.185,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936945812807881,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.0,0.0,0.0,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0
2022-03-07,福岡,2,予選,4,4980,佐々木完,25,山口,50,A1,5.26,33.33,5.93,46.67,56,41.32,123,39.84,曇り,東,2,2,6.75,1,差し,4,0.11,1.48.1,佐々木完太,25.0,4.0,9.0,2.0,0.1596,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591256830601093,0.16,0.36,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0
2022-03-07,福岡,2,予選,5,4259,真庭明志,38,長崎,52,A2,5.85,37.4,5.96,40.43,26,33.33,158,25.47,曇り,東,2,2,6.87,6,差し,5,0.14,.  .,真庭明志,36.0,2.0,4.0,7.0,0.1619444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16734375,0.05555555555555555,0.1111111111111111,0.19444444444444445,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0
2022-03-07,福岡,2,予選,6,3820,樫葉次郎,49,徳島,58,B1,4.2,14.67,4.65,23.53,37,33.33,144,40.0,曇り,東,2,2,6.85,5,差し,6,0.13,.  .,樫葉次郎,27.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716959064327485,0.0,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,福岡,3,予選,1,4533,峰重侑治,33,岡山,53,B1,5.37,33.33,4.23,25.64,45,24.48,143,33.9,曇り,東,2,2,6.79,6,まくり,1,0.15,.  .,峰重侑治,19.0,8.0,3.0,2.0,0.1552631578947368,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.1764596273291925,0.42105263157894735,0.15789473684210525,0.10526315789473684,0.42105263157894735,0.0,0.0,0.0,0.0,0.15789473684210525,0.10526315789473684,0.2631578947368421
2022-03-07,福岡,3,予選,2,4878,西岡育未,27,徳島,45,B1,4.7,26.19,4.42,15.79,21,43.22,117,22.69,曇り,東,2,2,6.76,3,まくり,2,0.15,1.51.0,西岡育未,35.0,2.0,6.0,7.0,0.1825714285714285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.185989010989011,0.05714285714285714,0.17142857142857143,0.2,0.0,0.5142857142857142,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
2022-03-07,福岡,3,予選,3,4498,宮本夏樹,34,長崎,54,A2,5.27,39.22,5.78,46.34,43,36.96,125,31.86,曇り,東,2,2,6.77,1,まくり,3,0.13,1.48.8,宮本夏樹,34.0,6.0,11.0,4.0,0.1523529411764705,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1786538461538461,0.17647058823529413,0.3235294117647059,0.11764705882352941,0.0,0.0,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
2022-03-07,福岡,3,予選,4,4580,長谷川雅,32,岡山,53,B1,4.54,33.33,4.68,26.32,58,38.84,122,34.17,曇り,東,2,2,6.83,2,まくり,6,0.13,1.50.2,長谷川雅和,30.0,3.0,3.0,7.0,0.1753333333333333,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178848167539267,0.1,0.1,0.23333333333333334,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0
