ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2024-10-28,ëÂë∫,1,ó\ëI,1,5086,ñ{ë∫Å@ëÂ,25,í∑çË,52,B1,4.16,27.63,5.09,30.0,47,35.0,39,36.36,ì‹ÇË,ñk,4,3,6.81,2,Ç‹Ç≠ÇËç∑Çµ,1,0.26,1.50.7,0.1607692307692307,0.1626380368098159,11.0,26.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.4230769230769231,0.19230769230769232,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.0,0.2692307692307692,0.11538461538461539,0.15384615384615385
2024-10-28,ëÂë∫,1,ó\ëI,2,5027,èdïyóEç∆,28,éRå˚,54,B2,4.79,30.3,3.5,15.0,58,22.67,71,27.63,ì‹ÇË,ñk,4,3,6.87,4,Ç‹Ç≠ÇËç∑Çµ,2,0.29,1.54.9,0.1535,0.1726785714285714,5.0,20.0,7.0,1.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.05,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0
2024-10-28,ëÂë∫,1,ó\ëI,3,5208,âÆó«ó¥ãI,27,í∑çË,51,B1,3.77,16.5,2.82,11.45,26,32.1,66,43.04,ì‹ÇË,ñk,4,3,6.82,6,Ç‹Ç≠ÇËç∑Çµ,3,0.36,.  .,0.1229729729729729,0.1659905660377358,4.0,37.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0
2024-10-28,ëÂë∫,1,ó\ëI,4,5181,êXÅ@íqç∆,26,â™éR,52,B1,5.0,31.87,3.26,12.9,73,41.89,47,50.0,ì‹ÇË,ñk,4,3,6.86,1,Ç‹Ç≠ÇËç∑Çµ,4,0.17,1.50.0,0.1571428571428571,0.1658823529411764,1.0,35.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.11428571428571428,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,ëÂë∫,1,ó\ëI,5,5328,à‰è„ådêl,20,ïüâ™,53,B2,1.93,0.0,1.4,0.0,44,31.25,40,33.33,ì‹ÇË,ñk,4,3,6.82,5,Ç‹Ç≠ÇËç∑Çµ,5,0.15,.  .,0.1888636363636363,0.1829787234042553,0.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,ëÂë∫,1,ó\ëI,6,5273,éRâ∫ëÒñ§,23,ï∫å…,53,B1,3.15,9.09,0.0,0.0,16,32.43,13,37.18,ì‹ÇË,ñk,4,3,6.88,3,Ç‹Ç≠ÇËç∑Çµ,6,0.14,1.53.1,0.1674358974358974,0.180126582278481,1.0,39.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
2024-10-28,ëÂë∫,2,ó\ëI,1,5070,íÜìáÅ@çq,30,ìåãû,53,B1,3.98,17.65,2.5,0.0,61,29.27,70,41.25,ì‹ÇË,ñk,4,3,6.85,1,ì¶Ç∞,1,0.12,1.49.9,0.1671428571428571,0.1785276073619632,17.0,28.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.6071428571428571,0.10714285714285714,0.03571428571428571,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285
2024-10-28,ëÂë∫,2,ó\ëI,2,5209,è¨ñÏãûïΩ,26,ïüâ™,58,B1,2.94,8.06,1.48,0.0,24,27.03,35,28.38,ì‹ÇË,ñk,4,3,6.85,6,ì¶Ç∞,2,0.25,.  .,0.1496296296296296,0.1587741935483871,0.0,27.0,1.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,ëÂë∫,2,ó\ëI,3,5216,í∑íJêÏê∞,24,åQîn,54,A2,4.6,25.47,5.22,22.22,29,36.0,22,42.11,ì‹ÇË,ñk,4,3,6.85,2,ì¶Ç∞,3,0.16,1.52.0,0.1737209302325581,0.1643347639484978,10.0,43.0,4.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.23255813953488372,0.09302325581395349,0.20930232558139536,0.0,0.0,0.0,0.09302325581395349,0.11627906976744186,0.0,0.0,0.0
2024-10-28,ëÂë∫,2,ó\ëI,4,5206,î~å¥èÀïΩ,27,â™éR,53,B1,4.44,29.23,1.17,0.0,66,24.1,62,38.67,ì‹ÇË,ñk,4,3,6.82,3,ì¶Ç∞,4,0.11,1.53.4,0.1476470588235294,0.1580888888888889,4.0,34.0,6.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.17647058823529413,0.08823529411764706,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
