ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2024-04-22,ëÂë∫,1,ó\ëI,1,3454,à‰êÏëÂçÏ,53,â™éR,61,B1,4.76,27.62,4.27,13.64,52,33.5,61,31.37,ì‹ÇË,ñkêº,1,1,6.95,2,ç∑Çµ,1,0.17,1.52.0,0.1835483870967742,0.1592592592592592,11.0,31.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,0.3548387096774194,0.1935483870967742,0.06451612903225806,0.3225806451612903,0.0,0.0,0.0,0.0,0.3870967741935484,0.1935483870967742,0.03225806451612903
2024-04-22,ëÂë∫,1,ó\ëI,2,4365,ê∑ñ{ê^ï„,38,ï∫å…,53,B1,4.87,27.18,3.74,15.79,47,33.17,45,36.32,ì‹ÇË,ñkêº,1,1,6.87,4,ç∑Çµ,2,0.33,1.54.7,0.1787037037037037,0.1885114503816793,10.0,54.0,9.0,8.0,0.0,25.0,6.0,3.0,1.0,0.0,0.0,0.0,0.18518518518518517,0.16666666666666666,0.14814814814814814,0.0,0.46296296296296297,0.1111111111111111,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0
2024-04-22,ëÂë∫,1,ó\ëI,3,3459,íÜñÏòaóT,57,ç≤âÍ,55,B1,4.32,20.99,3.26,8.7,73,36.27,25,38.68,ì‹ÇË,ñkêº,1,1,6.92,3,ç∑Çµ,3,0.25,1.53.6,0.1751351351351351,0.1712169312169312,5.0,37.0,7.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.13513513513513514,0.1891891891891892,0.08108108108108109,0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0
2024-04-22,ëÂë∫,1,ó\ëI,4,4111,âúìcÅ@êΩ,43,çLìá,55,B1,4.57,30.77,5.78,43.24,29,28.85,69,33.5,ì‹ÇË,ñkêº,1,1,6.94,1,ç∑Çµ,4,0.26,1.50.5,0.1968965517241379,0.1883937823834197,1.0,29.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0
2024-04-22,ëÂë∫,1,ó\ëI,5,5312,êÏï”äsêl,23,ç≤âÍ,54,B2,1.21,0.0,1.2,0.0,74,41.35,40,35.47,ì‹ÇË,ñkêº,1,1,6.94,5,ç∑Çµ,6,0.46,.  .,0.2004761904761904,0.2057142857142857,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,ëÂë∫,1,ó\ëI,6,5309,êXÅ@óYóò,19,í∑çË,52,B2,1.39,0.0,1.06,0.0,61,40.2,30,34.63,ì‹ÇË,ñkêº,1,1,6.88,6,ç∑Çµ,5,0.22,.  .,0.1751111111111111,0.1745454545454545,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,ëÂë∫,2,ó\ëI,1,3793,çÇã¥ê^å·,51,çÈã ,58,B1,4.29,22.5,0.0,0.0,34,38.31,20,36.1,ì‹ÇË,ñkêº,1,1,6.98,2,î≤Ç´,1,0.21,1.50.8,0.1384,0.1663687150837988,4.0,25.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.16,0.24,0.32,0.12,0.0,0.0,0.0,0.0,0.52,0.32,0.0
2024-04-22,ëÂë∫,2,ó\ëI,2,5014,äÅéRó¡ìl,26,ç≤âÍ,52,B1,4.97,30.0,5.06,37.5,49,35.29,22,31.9,ì‹ÇË,ñkêº,1,1,6.87,6,î≤Ç´,2,0.16,.  .,0.1248571428571428,0.1408695652173913,1.0,35.0,7.0,9.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.2,0.2571428571428571,0.0,0.45714285714285713,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
2024-04-22,ëÂë∫,2,ó\ëI,3,5022,à…ì°èÆëø,29,ïüâ™,49,B1,4.85,25.33,4.93,26.67,38,32.86,18,33.17,ì‹ÇË,ñkêº,1,1,6.91,5,î≤Ç´,3,0.17,.  .,0.1554285714285714,0.1786627906976744,4.0,35.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11428571428571428,0.14285714285714285,0.17142857142857143,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0
2024-04-22,ëÂë∫,2,ó\ëI,4,3784,íÜìáóFòa,47,ç≤âÍ,53,B1,5.07,30.86,5.39,36.84,36,33.82,46,38.76,ì‹ÇË,ñkêº,1,1,6.94,4,î≤Ç´,4,0.12,1.54.0,0.1383870967741935,0.16,3.0,31.0,11.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.3548387096774194,0.22580645161290322,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0
