日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-06-25,唐津,1,一般戦,1,3557,太田和美,49,大阪,55,A1,7.28,54.39,5.56,22.22,67,40.49,90,45.61,曇り,南,5,5,6.74,1,逃げ,1,0.09,1.48.9,太田和美,60.0,43.0,7.0,0.0,0.1471666666666666,42.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,7.0,0.0,0.1521031746031746,0.7166666666666667,0.11666666666666667,0.0,0.7,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.11666666666666667
2022-06-25,唐津,1,一般戦,2,4719,上條暢嵩,28,大阪,52,A1,7.4,59.68,0.0,0.0,69,26.37,78,29.23,曇り,南,5,5,6.78,2,逃げ,2,0.09,1.50.8,上條暢嵩,43.0,5.0,21.0,8.0,0.1527906976744186,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.1557818181818182,0.11627906976744186,0.4883720930232558,0.18604651162790697,0.0,0.5813953488372093,0.09302325581395349,0.023255813953488372,0.0,0.0,0.0,0.0
2022-06-25,唐津,1,一般戦,3,4450,平高奈菜,34,香川,47,A1,7.21,53.9,8.48,80.0,60,28.14,48,31.58,曇り,南,5,5,6.73,3,逃げ,3,0.11,1.52.4,平高奈菜,40.0,6.0,11.0,10.0,0.176,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1486617100371747,0.15,0.275,0.25,0.0,0.0,0.025,0.075,0.0,0.0,0.0,0.0
2022-06-25,唐津,1,一般戦,4,4524,深谷知博,34,静岡,52,A1,7.24,52.21,6.89,48.15,73,34.38,93,44.64,曇り,南,5,5,6.76,5,逃げ,4,0.12,1.54.5,深谷知博,38.0,5.0,7.0,9.0,0.141578947368421,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13752,0.13157894736842105,0.18421052631578946,0.23684210526315788,0.0,0.0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0
2022-06-25,唐津,1,一般戦,5,4044,湯川浩司,42,大阪,52,A1,6.93,46.67,7.41,47.06,48,38.92,85,38.89,曇り,南,5,5,6.74,4,逃げ,5,0.13,1.53.9,湯川浩司,32.0,3.0,6.0,5.0,0.1309375,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429130434782608,0.09375,0.1875,0.15625,0.0,0.0,0.03125,0.0,0.0625,0.0,0.0,0.0
2022-06-25,唐津,1,一般戦,6,3716,石渡鉄兵,47,東京,54,A1,7.11,54.2,7.56,61.11,43,33.92,95,36.76,曇り,南,5,5,6.76,6,逃げ,6,0.14,1.54.8,石渡鉄兵,41.0,7.0,4.0,7.0,0.1302439024390244,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1246590909090909,0.17073170731707318,0.0975609756097561,0.17073170731707318,0.0,0.0,0.0,0.04878048780487805,0.0975609756097561,0.0,0.0,0.0
2022-06-25,唐津,2,一般戦,1,4262,馬場貴也,38,滋賀,54,A1,7.64,54.73,5.6,26.67,22,30.67,59,33.9,雨,南西,6,6,6.74,1,逃げ,1,0.06,1.50.2,馬場貴也,63.0,49.0,5.0,4.0,0.1146031746031746,47.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,6.0,0.0,0.1351624548736462,0.7777777777777778,0.07936507936507936,0.06349206349206349,0.746031746031746,0.0,0.0,0.0,0.0,0.06349206349206349,0.047619047619047616,0.09523809523809523
2022-06-25,唐津,2,一般戦,2,4013,中島孝平,42,福井,52,A1,7.21,52.86,8.3,70.0,34,33.33,43,28.0,雨,南西,6,6,6.74,2,逃げ,2,0.16,1.51.3,中島孝平,50.0,7.0,21.0,9.0,0.1426,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.1365372168284789,0.14,0.42,0.18,0.0,0.66,0.1,0.02,0.0,0.0,0.0,0.0
2022-06-25,唐津,2,一般戦,3,4502,遠藤エミ,34,滋賀,45,A1,6.87,46.81,8.65,75.0,37,31.06,56,36.36,雨,南西,6,6,6.79,4,逃げ,3,0.03,1.54.0,遠藤エミ,46.0,9.0,17.0,10.0,0.138695652173913,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1430526315789473,0.1956521739130435,0.3695652173913043,0.21739130434782608,0.0,0.0,0.021739130434782608,0.10869565217391304,0.043478260869565216,0.0,0.0,0.0
2022-06-25,唐津,2,一般戦,4,4504,前田将太,34,福岡,54,A1,7.5,56.2,6.98,53.45,32,36.48,53,38.71,雨,南西,6,6,6.75,5,逃げ,4,0.09,1.54.4,前田将太,48.0,9.0,17.0,7.0,0.1399999999999999,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453448275862069,0.1875,0.3541666666666667,0.14583333333333334,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0625,0.0,0.0,0.0
