日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-03-13,大村,1,一般,1,4919,吉田翔悟,34,長崎,53,B1,4.42,22.78,5.01,31.4,35,20.27,63,33.13,曇り,北,4,3,6.93,2,まくり,1,0.21,1.51.6,0.1196875,0.1390666666666666,0.12,0.4,0.08,0.08,0.0,0.0,0.0,0.0,0.36,0.28,0.08
2025-03-13,大村,1,一般,2,4988,牟田奨太,27,静岡,55,B1,3.7,20.99,5.2,33.33,54,34.36,29,36.36,曇り,北,4,3,6.96,6,まくり,3,0.16,.  .,0.1219354838709677,0.1381818181818181,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.0,0.5,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
2025-03-13,大村,1,一般,3,3843,上之晃弘,48,長崎,54,B1,4.6,27.93,5.02,28.49,47,41.51,51,32.32,曇り,北,4,3,6.87,1,まくり,4,0.13,1.50.0,0.1661702127659574,0.1618253968253968,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,大村,1,一般,4,3920,正木聖賢,50,広島,56,B1,4.65,20.59,5.7,40.0,15,25.68,71,32.32,曇り,北,4,3,6.88,4,まくり,2,0.23,1.54.4,0.1475,0.1622123893805309,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
2025-03-13,大村,1,一般,5,3801,五反田忍,51,大阪,50,B1,4.42,32.08,6.0,36.36,62,43.64,64,32.75,曇り,北,4,3,6.9,5,まくり,5,0.11,.  .,0.1508695652173913,0.1668115942028985,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,大村,1,一般,6,4252,松下哲也,41,福岡,51,B1,4.4,25.93,3.94,17.65,38,34.34,14,39.88,曇り,北,4,3,6.86,3,まくり,6,0.21,1.53.3,0.1775,0.1671287128712871,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,大村,2,一般,1,4196,田中太一,43,佐賀,52,B1,5.03,33.78,4.33,21.57,18,43.67,12,26.49,曇り,北西,3,2,6.89,1,逃げ,1,0.26,1.50.1,0.1544444444444444,0.1745177664974619,0.1111111111111111,0.14814814814814814,0.18518518518518517,0.07407407407407407,0.0,0.0,0.0,0.0,0.14814814814814814,0.4444444444444444,0.2222222222222222
2025-03-13,大村,2,一般,2,4004,山本浩輔,47,長崎,53,B1,4.31,23.58,4.77,25.85,50,26.75,41,33.54,曇り,北西,3,2,6.84,2,逃げ,2,0.29,1.52.3,0.1609090909090909,0.1596279069767442,0.06451612903225806,0.06451612903225806,0.16129032258064516,0.0,0.5483870967741935,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
2025-03-13,大村,2,一般,3,5153,佐藤ほの,28,東京,46,B1,3.92,14.67,3.18,0.0,17,31.74,25,31.41,曇り,北西,3,2,6.87,5,逃げ,3,0.24,.  .,0.1835483870967742,0.1768681318681318,0.0,0.1,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,大村,2,一般,4,3814,金子貴志,49,福井,49,B1,4.52,25.88,5.17,27.78,16,36.25,35,24.84,曇り,北西,3,2,6.93,4,逃げ,4,0.28,1.53.3,0.1941025641025641,0.1890575916230366,0.03125,0.125,0.1875,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0
