日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-08-16,大村,1,予選,1,4200,早川尚人,41,大阪,53,B1,4.76,23.53,4.0,25.0,68,13.51,37,33.33,晴,北西,2,1,6.97,1,逃げ,1,0.16,1.51.3,0.1885294117647059,0.1872972972972973,10,34,4,4,10,0,0,0,0,8,9,6,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.0,0.0,0.0,0.0,0.23529411764705882,0.2647058823529412,0.17647058823529413
2023-08-16,大村,1,予選,2,4969,町田洸希,32,長崎,54,B1,4.88,26.42,4.7,27.18,52,37.5,22,14.29,晴,北西,2,1,7.07,4,逃げ,2,0.26,1.55.3,0.176,0.1776777251184834,2,35,6,11,0,20,2,0,0,0,0,0,0.05714285714285714,0.17142857142857143,0.3142857142857143,0.0,0.5714285714285714,0.05714285714285714,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,1,予選,3,3478,嶋田貴支,52,香川,51,B1,4.49,27.63,4.21,12.5,25,52.63,67,26.47,晴,北西,2,1,7.05,2,逃げ,3,0.27,1.52.3,0.1490625,0.1764238410596026,1,32,7,8,0,0,0,0,0,0,0,0,0.03125,0.21875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,1,予選,4,5275,松田淳平,21,三重,53,B1,2.59,4.88,3.38,12.5,28,44.74,11,25.0,晴,北西,2,1,7.02,3,逃げ,4,0.37,1.55.0,0.14625,0.1461428571428571,0,16,2,1,0,0,0,0,0,0,0,0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,1,予選,5,4750,井上尚悟,36,大阪,52,B1,3.9,17.74,4.61,17.86,26,29.73,29,31.58,晴,北西,2,1,7.0,5,逃げ,5,0.38,.  .,0.1639285714285714,0.1687951807228915,0,28,5,2,0,0,0,0,0,0,0,0,0.0,0.17857142857142858,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,1,予選,6,5299,西丸敦基,20,香川,53,B2,1.54,0.0,0.0,0.0,67,36.84,57,21.05,晴,北西,2,1,7.05,6,逃げ,6,0.41,.  .,0.248695652173913,0.2483333333333333,0,23,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,2,予選,1,5050,木下雄介,28,滋賀,51,B1,4.28,22.39,4.83,27.78,66,20.51,18,26.19,晴,北西,1,1,6.96,1,逃げ,1,0.13,1.49.9,0.17,0.1672941176470588,12,25,4,3,9,0,0,0,0,4,3,4,0.48,0.16,0.12,0.36,0.0,0.0,0.0,0.0,0.16,0.12,0.16
2023-08-16,大村,2,予選,2,4824,松井洪弥,30,三重,52,A2,6.14,40.71,5.59,29.63,40,23.68,35,21.95,晴,北西,1,1,6.99,2,逃げ,2,0.21,1.51.7,0.1263157894736842,0.1421212121212121,6,38,15,7,0,22,5,1,0,0,0,0,0.15789473684210525,0.39473684210526316,0.18421052631578946,0.0,0.5789473684210527,0.13157894736842105,0.02631578947368421,0.0,0.0,0.0,0.0
2023-08-16,大村,2,予選,3,4293,鈴木智啓,38,愛知,59,B1,5.07,32.76,5.14,31.82,11,31.43,69,21.28,晴,北西,1,1,7.09,3,逃げ,3,0.16,1.52.9,0.1529268292682927,0.1531800766283525,5,41,5,9,0,0,0,1,3,0,0,0,0.12195121951219512,0.12195121951219512,0.21951219512195122,0.0,0.0,0.0,0.024390243902439025,0.07317073170731707,0.0,0.0,0.0
2023-08-16,大村,2,予選,4,4137,君島秀三,42,滋賀,52,A2,6.38,44.85,6.85,57.58,12,37.5,14,18.37,晴,北西,1,1,7.02,5,逃げ,4,0.18,.  .,0.1379545454545454,0.1401470588235294,7,44,9,10,0,0,1,4,2,0,0,0,0.1590909090909091,0.20454545454545456,0.22727272727272727,0.0,0.0,0.022727272727272728,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0
2023-08-16,大村,2,予選,5,4711,前出達吉,33,福井,51,B1,6.25,47.31,4.46,19.23,57,27.5,65,46.51,晴,北西,1,1,7.01,4,逃げ,5,0.13,1.55.2,0.1711428571428571,0.1539320388349514,2,35,2,11,0,0,0,0,1,0,0,0,0.05714285714285714,0.05714285714285714,0.3142857142857143,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
2023-08-16,大村,2,予選,6,5083,柳瀬幹太,24,山口,53,B1,4.25,26.8,3.06,9.38,47,20.51,55,50.0,晴,北西,1,1,7.02,6,逃げ,6,0.17,.  .,0.1434615384615384,0.1543540669856459,0,26,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,3,予選,1,4988,牟田奨太,26,静岡,56,B1,5.09,40.23,4.33,33.33,14,35.9,27,28.57,晴,北西,1,1,7.06,1,逃げ,1,0.07,1.50.8,0.1458620689655172,0.1466285714285714,11,29,8,1,10,0,0,0,0,6,3,6,0.3793103448275862,0.27586206896551724,0.034482758620689655,0.3448275862068966,0.0,0.0,0.0,0.0,0.20689655172413793,0.10344827586206896,0.20689655172413793
2023-08-16,大村,3,予選,2,4332,村上彰一,39,福岡,57,B1,4.41,20.59,4.95,27.27,63,32.5,61,34.15,晴,北西,1,1,6.96,6,逃げ,2,0.15,.  .,0.1675,0.1814388489208633,1,24,4,5,0,15,1,0,0,0,0,0,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.0,0.625,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,3,予選,3,4174,赤坂俊輔,40,長崎,50,A1,6.58,47.24,7.26,53.55,55,42.86,17,40.74,晴,北西,1,1,6.99,2,逃げ,3,0.06,1.51.3,0.1531578947368421,0.1551398601398601,6,38,14,7,0,0,2,2,2,0,0,0,0.15789473684210525,0.3684210526315789,0.18421052631578946,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0
2023-08-16,大村,3,予選,4,4182,吉田和仁,39,滋賀,56,B1,4.77,25.66,3.69,15.38,58,23.68,44,25.0,晴,北西,1,1,7.05,4,逃げ,4,0.04,1.54.8,0.1744736842105263,0.15996,2,38,3,11,0,0,0,1,0,0,0,0,0.05263157894736842,0.07894736842105263,0.2894736842105263,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
2023-08-16,大村,3,予選,5,4057,松井賢治,44,兵庫,52,A1,5.75,40.32,0.0,0.0,56,28.21,63,33.33,晴,北西,1,1,6.98,3,逃げ,5,0.07,1.53.6,0.1508108108108108,0.1593609022556391,0,37,8,6,0,0,0,0,0,0,0,0,0.0,0.21621621621621623,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,3,予選,6,5196,鰐部太空,21,愛知,55,B1,3.97,14.61,4.38,25.0,59,27.5,34,31.91,晴,北西,1,1,6.95,5,逃げ,6,0.08,.  .,0.200983606557377,0.194792899408284,0,61,2,14,0,0,0,0,0,0,0,0,0.0,0.03278688524590164,0.22950819672131148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,4,予選,1,5178,成貞琳平,27,愛知,53,B1,2.72,6.58,0.0,0.0,76,52.38,33,7.89,晴,北西,2,1,7.0,3,まくり差し,1,0.11,1.54.2,0.1788888888888888,0.2192178770949721,2,9,3,0,2,0,0,0,0,1,3,3,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333
2023-08-16,大村,4,予選,2,5027,重冨勇哉,26,山口,55,B1,5.11,30.61,3.0,7.69,13,21.05,66,22.22,晴,北西,2,1,7.09,5,まくり差し,2,0.16,.  .,0.1451162790697674,0.143073593073593,3,43,11,13,0,25,2,1,0,0,0,0,0.06976744186046512,0.2558139534883721,0.3023255813953488,0.0,0.5813953488372093,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0
2023-08-16,大村,4,予選,3,3726,桂林　寛,52,福岡,53,B1,5.12,32.31,4.55,23.4,72,17.86,58,37.93,晴,北西,2,1,7.04,2,まくり差し,3,0.17,1.52.6,0.1394736842105263,0.1537674418604651,5,38,16,3,0,0,0,3,2,0,0,0,0.13157894736842105,0.42105263157894735,0.07894736842105263,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.0
2023-08-16,大村,4,予選,4,4218,吉川喜継,41,滋賀,51,A1,6.5,48.82,0.0,0.0,17,56.1,71,45.71,晴,北西,2,1,7.01,4,まくり差し,4,0.17,1.55.2,0.1742857142857143,0.16796992481203,1,42,15,6,0,0,1,0,0,0,0,0,0.023809523809523808,0.35714285714285715,0.14285714285714285,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,4,予選,5,5298,水谷理人,21,香川,51,B2,2.42,3.03,0.0,0.0,23,36.11,32,41.03,晴,北西,2,1,7.09,6,まくり差し,6,0.13,.  .,0.1770833333333333,0.1565151515151515,0,24,1,3,0,0,0,0,0,0,0,0,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,4,予選,6,4601,森野正弘,38,山口,53,A1,6.75,50.75,6.19,42.31,34,28.95,19,26.0,晴,北西,2,1,7.04,1,まくり差し,5,0.15,1.50.8,0.1702857142857143,0.1481465517241379,0,35,7,7,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,5,予選,1,4012,中村有裕,43,滋賀,56,A2,5.46,37.96,6.59,41.18,75,50.0,36,19.51,晴,北西,2,1,7.03,1,逃げ,1,0.11,1.50.5,0.14125,0.144234693877551,24,32,3,3,24,0,0,0,0,1,4,3,0.75,0.09375,0.09375,0.75,0.0,0.0,0.0,0.0,0.03125,0.125,0.09375
2023-08-16,大村,5,予選,2,4948,木場悠介,30,長崎,52,A2,5.33,35.51,5.71,40.85,70,26.32,28,28.95,晴,北西,2,1,7.02,2,逃げ,2,0.14,1.51.9,0.1565116279069767,0.1533703703703703,7,43,13,8,0,24,4,2,0,0,0,0,0.16279069767441862,0.3023255813953488,0.18604651162790697,0.0,0.5581395348837209,0.09302325581395349,0.046511627906976744,0.0,0.0,0.0,0.0
2023-08-16,大村,5,予選,3,4828,松山将吾,28,滋賀,50,A1,6.55,47.17,6.56,48.72,74,33.33,21,42.31,晴,北西,2,1,7.0,3,逃げ,3,0.11,1.52.6,0.13925,0.140766129032258,10,40,10,7,0,0,2,4,4,0,0,0,0.25,0.25,0.175,0.0,0.0,0.05,0.1,0.1,0.0,0.0,0.0
2023-08-16,大村,5,予選,4,4329,小松卓司,40,福岡,52,B1,5.24,35.58,4.67,23.88,15,39.47,25,35.85,晴,北西,2,1,7.03,4,逃げ,4,0.1,1.54.3,0.14575,0.1723868312757201,1,40,6,11,0,0,1,0,0,0,0,0,0.025,0.15,0.275,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,5,予選,5,5299,西丸敦基,20,香川,53,B2,1.54,0.0,0.0,0.0,67,36.84,57,21.05,晴,北西,2,1,7.05,6,逃げ,6,0.12,.  .,0.2522222222222222,0.2483333333333333,0,9,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,5,予選,6,4339,平瀬城啓,39,福井,53,B1,4.26,25.0,3.43,14.29,16,27.78,23,39.22,晴,北西,2,1,7.04,5,逃げ,5,0.12,.  .,0.24,0.1858426966292134,0,28,2,4,0,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,6,予選,1,5120,山本稔太,22,愛知,56,B1,5.7,40.58,0.0,0.0,49,37.5,30,36.36,晴,北西,1,1,6.97,5,まくり,1,0.14,.  .,0.1156521739130434,0.1514285714285714,15,23,4,0,13,0,0,0,0,2,1,2,0.6521739130434783,0.17391304347826086,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.08695652173913043
2023-08-16,大村,6,予選,2,4705,吉川勇作,35,長崎,54,B1,4.01,18.82,4.29,23.74,37,40.0,15,38.64,晴,北西,1,1,7.07,3,まくり,2,0.25,1.53.1,0.1577142857142857,0.1619902912621359,0,35,10,7,0,22,0,0,0,0,0,0,0.0,0.2857142857142857,0.2,0.0,0.6285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,大村,6,予選,3,4523,中村辰也,35,長崎,52,A1,5.67,36.84,5.86,39.58,73,27.5,38,39.13,晴,北西,1,1,7.0,2,まくり,3,0.13,1.52.0,0.1613888888888889,0.1583259911894273,6,36,15,6,0,0,1,2,3,0,0,0,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.0,0.0,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0
2023-08-16,大村,6,予選,4,4453,永田郁弥,35,愛知,53,B1,3.62,17.48,5.43,28.57,31,17.14,24,20.45,晴,北西,1,1,7.06,6,まくり,4,0.12,.  .,0.1691176470588235,0.1666310160427807,1,34,4,6,0,0,0,0,0,0,0,0,0.029411764705882353,0.11764705882352941,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
