日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-02-24,福岡,1,カタメン１一,1,3717,立間充宏,49,岡山,56,A1,5.55,36.07,6.88,53.73,27,0.0,106,0.0,晴,東,4,4,6.83,2,差し,1,0.15,1.51.5,0.1182142857142857,0.1322932330827067,39,56,9,4,38,0,0,0,0,6,2,6,0.6964285714285714,0.16071428571428573,0.07142857142857142,0.6785714285714286,0.0,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.10714285714285714
2024-02-24,福岡,1,カタメン１一,2,4674,池田剛規,36,福岡,53,B1,5.31,32.41,5.26,33.33,32,0.0,113,0.0,晴,東,4,4,6.8,5,差し,2,0.13,.  .,0.1802439024390244,0.1509012875536481,3,41,11,7,0,18,1,2,0,0,0,0,0.07317073170731707,0.2682926829268293,0.17073170731707318,0.0,0.43902439024390244,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0,0.0
2024-02-24,福岡,1,カタメン１一,3,5081,篠原飛翔,25,福岡,52,B1,4.6,21.77,5.44,34.93,69,0.0,115,0.0,晴,東,4,4,6.8,3,差し,3,0.11,1.52.9,0.1690243902439024,0.1755411255411255,4,41,8,9,0,0,0,4,0,0,0,0,0.0975609756097561,0.1951219512195122,0.21951219512195122,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0
2024-02-24,福岡,1,カタメン１一,4,4918,川島拓郎,35,静岡,52,B1,4.72,25.3,0.0,0.0,36,0.0,103,0.0,晴,東,4,4,6.84,1,差し,4,0.11,1.49.8,0.1518181818181818,0.1490816326530612,2,33,5,6,0,0,2,0,0,0,0,0,0.06060606060606061,0.15151515151515152,0.18181818181818182,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,1,カタメン１一,5,3508,久富政弘,52,佐賀,55,B1,4.18,21.19,5.27,29.76,29,0.0,132,0.0,晴,東,4,4,6.9,6,差し,5,0.18,.  .,0.1953846153846153,0.1926495726495726,0,39,2,9,0,0,0,0,0,0,0,0,0.0,0.05128205128205128,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,1,カタメン１一,6,4803,飯田庄吾,30,福岡,56,B2,4.62,19.05,5.12,30.23,59,0.0,111,0.0,晴,東,4,4,6.87,4,差し,6,0.19,1.54.0,0.2106666666666666,0.1847727272727272,0,15,1,3,0,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,2,一般,1,5014,梶山涼斗,26,佐賀,54,B1,4.8,24.47,5.77,36.67,51,0.0,125,0.0,晴,東,3,3,6.75,2,まくり差し,1,0.05,1.50.5,0.146,0.1457004830917874,14,30,4,9,12,0,0,0,0,5,9,2,0.4666666666666667,0.13333333333333333,0.3,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.3,0.06666666666666667
2024-02-24,福岡,2,一般,2,3825,宮嵜隆太,50,福岡,61,B1,3.97,20.97,3.67,19.44,63,0.0,121,0.0,晴,東,3,3,6.9,5,まくり差し,2,0.14,.  .,0.136,0.1305780346820809,3,30,6,4,0,15,2,1,0,0,0,0,0.1,0.2,0.13333333333333333,0.0,0.5,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0
2024-02-24,福岡,2,一般,3,5008,羽野　諒,27,福岡,53,B1,4.3,18.03,4.67,19.8,19,0.0,133,0.0,晴,東,3,3,6.82,1,まくり差し,3,0.11,1.49.1,0.1111111111111111,0.1329050279329608,2,27,7,10,0,0,0,1,1,0,0,0,0.07407407407407407,0.25925925925925924,0.37037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0
2024-02-24,福岡,2,一般,4,4643,近江翔吾,31,香川,53,A1,6.83,48.72,6.41,37.84,49,0.0,128,0.0,晴,東,3,3,6.81,3,まくり差し,4,0.14,1.52.2,0.1383333333333333,0.1378346456692913,9,42,9,12,0,0,4,1,2,0,0,0,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.0,0.0,0.09523809523809523,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0
2024-02-24,福岡,2,一般,5,3471,赤峰和也,54,佐賀,53,B1,3.51,15.48,4.74,21.05,16,0.0,131,0.0,晴,東,3,3,6.92,6,まくり差し,5,0.19,.  .,0.1835483870967742,0.1870053475935829,1,31,4,1,0,0,0,0,1,0,0,0,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
2024-02-24,福岡,2,一般,6,3527,中嶋誠一,53,長崎,51,A2,5.01,28.99,5.98,40.98,43,0.0,137,0.0,晴,東,3,3,6.9,4,まくり差し,6,0.2,1.54.1,0.1504347826086956,0.1583498349834983,4,46,6,13,0,0,0,0,3,0,0,0,0.08695652173913043,0.13043478260869565,0.2826086956521739,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0
2024-02-24,福岡,3,カタメン３一,1,4740,齋藤達希,32,静岡,52,B1,4.7,27.96,0.0,0.0,18,0.0,117,0.0,晴,北,3,3,6.83,5,まくり,1,0.22,.  .,0.1541379310344827,0.1794764397905759,12,29,10,4,10,0,0,0,0,5,8,2,0.41379310344827586,0.3448275862068966,0.13793103448275862,0.3448275862068966,0.0,0.0,0.0,0.0,0.1724137931034483,0.27586206896551724,0.06896551724137931
2024-02-24,福岡,3,カタメン３一,2,3553,平池仁志,52,香川,52,B1,4.53,25.69,5.4,24.0,60,0.0,102,0.0,晴,北,3,3,6.9,6,まくり,2,0.22,.  .,0.1833333333333333,0.1765581395348837,2,36,4,11,0,21,1,1,0,0,0,0,0.05555555555555555,0.1111111111111111,0.3055555555555556,0.0,0.5833333333333334,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0
2024-02-24,福岡,3,カタメン３一,3,4427,秦　英悟,38,大阪,52,A1,6.72,45.69,5.94,41.18,21,0.0,118,0.0,晴,北,3,3,6.78,2,まくり,3,0.31,1.49.8,0.1573809523809524,0.1464150943396226,6,42,14,9,0,0,0,1,4,0,0,0,0.14285714285714285,0.3333333333333333,0.21428571428571427,0.0,0.0,0.0,0.023809523809523808,0.09523809523809523,0.0,0.0,0.0
2024-02-24,福岡,3,カタメン３一,4,4555,富永大一,34,福岡,54,B1,5.03,30.23,4.58,23.38,12,0.0,108,0.0,晴,北,3,3,6.83,1,まくり,4,0.18,1.48.8,0.1765714285714285,0.1872477064220183,3,35,5,9,0,0,2,0,0,0,0,0,0.08571428571428572,0.14285714285714285,0.2571428571428571,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,3,カタメン３一,5,4638,小林遼太,33,福岡,54,B1,4.92,29.0,5.1,29.9,20,0.0,136,0.0,晴,北,3,3,6.81,3,まくり,5,0.17,1.52.6,0.1915384615384615,0.1829906542056075,1,39,5,5,0,0,0,0,0,0,0,0,0.02564102564102564,0.1282051282051282,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,3,カタメン３一,6,3501,川上昇平,54,長崎,56,B1,4.76,24.18,5.0,30.38,46,0.0,138,0.0,晴,北,3,3,6.85,4,まくり,6,0.11,1.53.9,0.1796551724137931,0.1546534653465346,0,29,0,5,0,0,0,0,0,0,0,0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,4,一般,1,4753,森　照夫,35,福岡,56,B2,4.38,23.08,5.23,37.5,53,0.0,114,0.0,晴,東,3,3,6.87,5,差し,1,0.28,.  .,0.195,0.1841732283464567,7,18,4,1,7,0,0,0,0,2,4,3,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.16666666666666666
2024-02-24,福岡,4,一般,2,5071,野見山拓,29,福岡,53,B1,5.21,33.33,5.11,33.96,35,0.0,134,0.0,晴,東,3,3,6.84,2,差し,2,0.18,1.51.5,0.1318421052631579,0.1290049751243781,6,38,7,9,1,16,3,1,0,0,0,0,0.15789473684210525,0.18421052631578946,0.23684210526315788,0.02631578947368421,0.42105263157894735,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.0
2024-02-24,福岡,4,一般,3,4864,小川日紀,34,福岡,53,B1,4.74,27.37,4.8,27.12,30,0.0,119,0.0,晴,東,3,3,6.86,6,差し,3,0.19,.  .,0.1372972972972973,0.1412437810945273,0,37,6,9,0,0,0,0,0,0,0,0,0.0,0.16216216216216217,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,4,一般,4,3556,田中信一,51,大阪,55,A1,6.85,46.53,7.62,61.9,33,0.0,135,0.0,晴,東,3,3,6.82,3,差し,4,0.17,1.53.2,0.1386,0.1356875,4,50,13,14,0,0,0,1,1,0,0,0,0.08,0.26,0.28,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0
2024-02-24,福岡,4,一般,5,3591,後藤孝義,55,静岡,52,B1,3.8,16.25,4.5,30.0,68,0.0,122,0.0,晴,東,3,3,6.84,1,差し,5,0.19,1.49.9,0.216551724137931,0.1826153846153846,0,29,1,0,0,0,0,0,0,0,0,0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,4,一般,6,4866,橋本英一,33,福岡,55,B1,4.19,20.88,5.12,35.24,67,0.0,116,0.0,晴,東,3,3,6.84,4,差し,6,0.15,1.53.5,0.1597142857142857,0.1535159817351598,1,35,2,2,0,0,1,0,0,0,0,0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
2024-02-24,福岡,5,一般,1,5012,加倉侑征,26,福岡,51,A2,5.31,34.62,4.71,27.43,31,0.0,142,0.0,晴,北東,3,3,6.77,2,差し,1,0.12,1.49.1,0.1532142857142857,0.1468202764976958,14,28,4,5,14,0,0,0,0,2,9,1,0.5,0.14285714285714285,0.17857142857142858,0.5,0.0,0.0,0.0,0.0,0.07142857142857142,0.32142857142857145,0.03571428571428571
