日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-08-19,大村,1,予選,1,4703,森永　隆,36,山口,50,A2,6.48,45.35,6.14,38.89,51,35.29,56,37.93,曇り,南東,2,1,7.03,1,逃げ,1,0.08,1.50.5,0.1225,0.1368663594470046,0.10810810810810811,0.2972972972972973,0.13513513513513514,0.10810810810810811,0.0,0.0,0.0,0.0,0.2972972972972973,0.32432432432432434,0.13513513513513514
2024-08-19,大村,1,予選,2,4167,片岡秀樹,42,徳島,56,B1,4.26,19.39,4.32,22.73,58,16.22,58,50.0,曇り,南東,2,1,7.06,6,逃げ,2,0.12,.  .,0.1539393939393939,0.1564285714285714,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.6,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
2024-08-19,大村,1,予選,3,3776,横井健太,49,愛知,56,B1,3.59,14.78,1.8,0.0,38,28.21,53,60.53,曇り,南東,2,1,7.01,3,逃げ,3,0.12,1.53.5,0.1706451612903226,0.183076923076923,0.0,0.0967741935483871,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,大村,1,予選,4,5009,大賀龍之,27,福岡,55,B1,4.04,20.24,3.0,15.38,69,41.67,69,28.57,曇り,南東,2,1,7.0,2,逃げ,4,0.11,1.52.5,0.189375,0.1701639344262295,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0
2024-08-19,大村,1,予選,5,3948,大町利克,48,大阪,52,B1,4.29,24.27,3.44,16.67,15,23.26,44,43.59,曇り,南東,2,1,6.99,4,逃げ,5,0.12,1.54.2,0.1759459459459459,0.1919704433497537,0.0,0.06896551724137931,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,大村,1,予選,6,4164,岩永節也,42,長崎,52,B2,3.9,23.08,3.96,20.75,23,34.29,41,25.71,曇り,南東,2,1,7.0,5,逃げ,6,0.14,.  .,0.21,0.1798305084745762,0.0,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,大村,2,予選,1,3718,伊達正利,49,静岡,56,B1,4.42,19.1,4.45,9.09,17,22.22,20,25.64,曇り,南東,3,2,7.0,4,まくり,1,0.21,1.55.1,0.1378260869565217,0.1903428571428571,0.18518518518518517,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.0,0.0,0.0,0.0,0.18518518518518517,0.25925925925925924,0.3333333333333333
2024-08-19,大村,2,予選,2,4269,杉山裕也,38,愛知,52,A1,6.67,51.06,7.5,60.0,34,30.56,37,37.84,曇り,南東,3,2,6.87,2,まくり,2,0.16,1.51.1,0.1466666666666666,0.1465,0.08108108108108109,0.16216216216216217,0.10810810810810811,0.0,0.4864864864864865,0.08108108108108109,0.0,0.0,0.0,0.0,0.0
2024-08-19,大村,2,予選,3,3427,大賀広幸,57,山口,51,A2,5.18,33.01,4.55,27.27,14,15.63,12,21.05,曇り,南東,3,2,7.0,6,まくり,3,0.34,.  .,0.175,0.1802673796791443,0.0,0.05405405405405406,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,大村,2,予選,4,4006,小野勇作,46,佐賀,52,B1,4.97,30.53,5.34,34.15,11,40.0,35,31.43,曇り,南東,3,2,6.97,1,まくり,4,0.19,1.50.2,0.1940625,0.19,0.02631578947368421,0.10526315789473684,0.13157894736842105,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0
2024-08-19,大村,2,予選,5,4301,関　裕也,41,福岡,53,B1,5.3,30.36,5.95,51.22,46,42.42,14,38.1,曇り,南東,3,2,7.05,3,まくり,5,0.23,1.53.9,0.1747368421052631,0.1696240601503759,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
2024-08-19,大村,2,予選,6,5086,本村　大,25,長崎,53,B1,3.83,20.83,5.1,28.83,24,22.86,55,4.35,曇り,南東,3,2,6.94,5,まくり,6,0.19,.  .,0.1561538461538461,0.1586419753086419,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,大村,3,予選,1,3637,齋藤和政,53,愛知,54,B1,4.12,20.37,5.53,35.29,61,41.67,11,20.0,雨,南東,3,2,6.97,3,抜き,1,0.23,1.54.8,0.1706060606060606,0.1922885572139303,0.3559322033898305,0.3559322033898305,0.11864406779661017,0.3220338983050847,0.0,0.0,0.0,0.0,0.13559322033898305,0.2033898305084746,0.22033898305084745
2024-08-19,大村,3,予選,2,4581,吉村　誠,35,静岡,52,A2,5.67,41.51,5.82,39.29,26,45.45,60,20.0,雨,南東,3,2,6.98,6,抜き,2,0.18,.  .,0.1495348837209302,0.1429007633587786,0.043478260869565216,0.34782608695652173,0.2826086956521739,0.0,0.45652173913043476,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0
2024-08-19,大村,3,予選,3,4181,花本夏樹,41,三重,54,B1,4.55,24.24,2.88,12.5,72,38.89,40,31.58,雨,南東,3,2,7.05,5,抜き,3,0.19,.  .,0.1542105263157895,0.1818264840182648,0.08888888888888889,0.2222222222222222,0.17777777777777778,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0
2024-08-19,大村,3,予選,4,4174,赤坂俊輔,41,長崎,52,A1,6.44,46.62,6.8,51.71,36,29.73,46,33.33,雨,南東,3,2,6.99,1,抜き,4,0.13,1.51.3,0.1568,0.1472068965517241,0.07317073170731707,0.21951219512195122,0.2926829268292683,0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0
