日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2021-02-16,唐津,1,一般,1,4854,大橋由珠,25,東京,48,B1,4.21,19.64,5.1,30.0,51,41.9,41,40.57,晴,北,2,2,6.69,3,まくり,1,0.19,1.52.2,大橋由珠,17.0,6.0,1.0,1.0,0.2335294117647059,6.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.1781415929203539,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.0,0.0,0.0,0.0,0.11764705882352941,0.4117647058823529,0.058823529411764705
2021-02-16,唐津,1,一般,2,3175,渡辺千草,57,東京,48,B1,5.49,30.51,5.53,31.58,13,33.93,38,32.67,晴,北,2,2,6.75,2,まくり,2,0.17,1.51.4,渡辺千草,36.0,5.0,8.0,14.0,0.1819444444444444,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.1809405940594059,0.1388888888888889,0.2222222222222222,0.3888888888888889,0.0,0.5833333333333334,0.1388888888888889,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,1,一般,3,4400,加藤奈月,32,福井,54,B1,3.79,12.7,3.67,11.11,43,44.14,90,31.03,晴,北,2,2,6.81,5,まくり,3,0.23,1.55.2,加藤奈月,30.0,1.0,3.0,6.0,0.169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825,0.03333333333333333,0.1,0.2,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
2021-02-16,唐津,1,一般,4,4246,喜多那由,38,静岡,49,B1,4.11,20.31,3.0,5.88,34,34.35,78,34.76,晴,北,2,2,6.91,4,まくり,4,0.18,1.52.9,喜多那由夏,26.0,0.0,6.0,4.0,0.223076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2125142857142857,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,1,一般,5,5069,山崎小葉,20,群馬,44,B1,2.44,4.84,0.0,0.0,17,36.89,67,40.56,晴,北,2,2,6.89,1,まくり,5,0.12,1.48.8,山崎小葉音,55.0,1.0,3.0,4.0,0.173090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716129032258064,0.01818181818181818,0.05454545454545454,0.07272727272727272,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0
2021-02-16,唐津,1,一般,6,4974,安井瑞紀,27,岡山,51,B1,4.39,26.09,3.21,20.51,54,36.36,64,31.76,晴,北,2,2,6.82,6,まくり,6,0.09,1.58.4,安井瑞紀,35.0,1.0,2.0,2.0,0.1711428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746987951807229,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0
2021-02-16,唐津,2,一般,1,4941,孫崎百世,32,滋賀,47,B1,3.89,12.12,0.0,0.0,68,28.7,69,29.47,晴,北,3,3,6.63,1,逃げ,1,0.18,1.48.0,孫崎百世,20.0,6.0,2.0,4.0,0.2405,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.1995757575757575,0.3,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.05,0.35,0.1
2021-02-16,唐津,2,一般,2,4349,犬童千秋,35,福岡,49,A2,5.05,32.14,5.44,38.6,27,48.15,84,36.9,晴,北,3,3,6.67,2,逃げ,2,0.17,1.50.6,犬童千秋,34.0,4.0,13.0,5.0,0.1667647058823529,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.1642931937172775,0.11764705882352941,0.38235294117647056,0.14705882352941177,0.0,0.5,0.08823529411764706,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,2,一般,3,4997,濱崎寿里,27,埼玉,49,B1,2.21,2.33,1.11,0.0,24,38.78,82,25.86,晴,北,3,3,6.7,4,逃げ,3,0.13,1.53.0,濱崎寿里矢,22.0,0.0,0.0,2.0,0.1795454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054285714285714,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,2,一般,4,5118,野田なづ,20,佐賀,47,B2,1.81,1.12,1.38,0.0,64,30.97,58,32.14,晴,北,3,3,6.74,5,逃げ,4,0.24,1.54.5,野田なづき,34.0,0.0,0.0,2.0,0.2064705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2189808917197452,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,2,一般,5,3551,藤田美代,49,福岡,44,B1,4.61,18.89,0.0,0.0,59,28.57,45,28.72,晴,北,3,3,6.63,6,逃げ,5,0.2,1.56.6,藤田美代,28.0,1.0,3.0,3.0,0.1867857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1897590361445783,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,2,一般,6,5094,生田波美,18,東京,50,B1,3.71,21.74,0.0,0.0,61,29.46,80,26.77,晴,北,3,3,6.65,3,逃げ,6,0.24,1.51.9,生田波美音,37.0,1.0,2.0,8.0,0.2018918918918919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204060606060606,0.02702702702702703,0.05405405405405406,0.21621621621621623,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,3,一般,1,3900,香川素子,44,滋賀,48,A1,6.07,42.99,6.65,44.9,33,44.83,86,33.87,晴,西,2,2,6.69,1,逃げ,1,0.33,1.48.4,香川素子,55.0,40.0,8.0,3.0,0.1572727272727273,38.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,5.0,0.0,0.1688973384030418,0.7272727272727273,0.14545454545454545,0.05454545454545454,0.6909090909090909,0.0,0.0,0.0,0.0,0.09090909090909091,0.03636363636363636,0.09090909090909091
2021-02-16,唐津,3,一般,2,4781,西舘果里,34,東京,51,B1,6.11,40.91,3.0,0.0,35,36.29,33,28.25,晴,西,2,2,6.67,5,逃げ,2,0.38,1.54.8,西舘果里,18.0,3.0,1.0,3.0,0.1833333333333333,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.1749019607843137,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.0,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0
2021-02-16,唐津,3,一般,3,4473,藤堂里香,33,福井,44,B1,3.92,20.41,0.0,0.0,69,41.44,56,31.31,晴,西,2,2,6.72,2,逃げ,3,0.35,1.50.6,藤堂里香,20.0,2.0,3.0,4.0,0.1975,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783928571428571,0.1,0.15,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2021-02-16,唐津,3,一般,4,3474,松瀬弘美,50,静岡,48,B1,4.45,22.67,5.07,29.63,48,26.61,34,26.7,晴,西,2,2,6.69,3,逃げ,4,0.32,1.52.1,松瀬弘美,31.0,1.0,4.0,7.0,0.1903225806451613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002994011976048,0.03225806451612903,0.12903225806451613,0.22580645161290322,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
2021-02-16,唐津,3,一般,5,4994,山本梨菜,22,佐賀,49,B1,4.06,17.95,3.9,9.89,49,33.33,37,29.47,晴,西,2,2,6.69,6,逃げ,5,0.33,1.57.2,山本梨菜,31.0,2.0,0.0,6.0,0.2251612903225806,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2146913580246913,0.06451612903225806,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
2021-02-16,唐津,3,一般,6,4825,倉持莉々,27,東京,51,A2,5.09,23.21,5.58,31.58,65,43.86,66,36.41,晴,西,2,2,6.58,4,逃げ,6,0.44,1.52.2,倉持莉々,38.0,2.0,2.0,8.0,0.1652631578947368,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1566517857142857,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
2021-02-16,唐津,4,一般,1,5003,来田衣織,24,兵庫,47,B1,4.0,22.32,3.25,7.14,22,50.0,39,43.79,晴,北西,1,1,6.63,6,まくり,1,0.18,1.55.2,来田衣織,29.0,6.0,4.0,5.0,0.2144827586206896,5.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,3.0,0.0,0.1706147540983606,0.20689655172413793,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.0,0.0,0.0,0.0,0.10344827586206896,0.5517241379310345,0.10344827586206896
