日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-11-24,唐津,1,朝１戦一般,1,4757,山田祐也,35,徳島,53,A1,6.64,47.02,7.6,65.0,27,30.0,41,28.85,晴,南,2,2,6.8,1,逃げ,1,0.09,1.47.3,0.1421538461538461,0.1461184210526316,54.0,65.0,6.0,2.0,53.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.8307692307692308,0.09230769230769231,0.03076923076923077,0.8153846153846154,0.0,0.0,0.0,0.0,0.046153846153846156,0.06153846153846154,0.046153846153846156
2024-11-24,唐津,1,朝１戦一般,2,4304,藤崎小百,41,福岡,47,B2,6.89,56.52,6.17,41.67,67,43.75,76,36.31,晴,南,2,2,6.73,4,逃げ,2,0.08,1.51.3,0.122,0.1315384615384615,3.0,10.0,4.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.4,0.1,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0
2024-11-24,唐津,1,朝１戦一般,3,5268,山本幸也,24,福岡,56,B1,2.0,4.29,1.85,2.44,38,29.79,39,34.38,晴,南,2,2,6.85,6,逃げ,6,0.14,1.54.0,0.2145454545454545,0.2068707482993197,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,唐津,1,朝１戦一般,4,4979,中野夢斗,28,愛知,52,B1,5.37,37.78,3.78,22.22,32,36.0,46,43.75,晴,南,2,2,6.85,2,逃げ,3,0.11,1.49.4,0.1502564102564102,0.1529166666666666,5.0,39.0,7.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.1282051282051282,0.1794871794871795,0.1794871794871795,0.0,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.0,0.0
2024-11-24,唐津,1,朝１戦一般,5,4373,若狭奈美,36,岡山,47,B1,5.9,43.75,5.7,30.0,69,15.56,70,35.22,晴,南,2,2,6.75,3,逃げ,4,0.04,1.51.0,0.1896551724137931,0.1816315789473684,1.0,29.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.3793103448275862,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0
2024-11-24,唐津,1,朝１戦一般,6,5335,森　陽多,19,長崎,47,B2,2.22,6.9,1.72,3.13,55,23.4,53,31.45,晴,南,2,2,6.78,5,逃げ,5,0.13,1.53.1,0.1993396226415094,0.1941208791208791,0.0,106.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,唐津,2,モー２ング一,1,4290,稲田浩二,39,兵庫,52,A1,6.99,50.0,7.36,53.19,60,44.44,32,40.76,晴,南西,2,2,6.76,1,逃げ,1,0.27,1.49.5,0.1133333333333333,0.1199645390070922,50.0,66.0,9.0,2.0,48.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.7575757575757576,0.13636363636363635,0.030303030303030304,0.7272727272727273,0.0,0.0,0.0,0.0,0.06060606060606061,0.07575757575757576,0.09090909090909091
2024-11-24,唐津,2,モー２ング一,2,4529,嶋　義信,36,香川,56,A2,5.34,29.55,5.49,27.91,35,30.77,86,29.01,晴,南西,2,2,6.79,2,逃げ,2,0.17,1.50.7,0.1283333333333333,0.1458904109589041,5.0,30.0,6.0,4.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.13333333333333333,0.0,0.5333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2024-11-24,唐津,2,モー２ング一,3,4603,谷川将太,36,長崎,53,B1,4.92,31.46,5.41,17.65,49,28.26,60,29.49,晴,南西,2,2,6.82,5,逃げ,3,0.18,1.53.9,0.1380555555555555,0.1446948356807511,3.0,36.0,8.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.08333333333333333,0.2222222222222222,0.25,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0
2024-11-24,唐津,2,モー２ング一,4,4489,岩川仁士,38,大阪,54,B1,5.25,29.29,5.17,31.43,68,48.89,73,43.04,晴,南西,2,2,6.75,4,逃げ,4,0.19,1.53.1,0.15325,0.1579816513761467,6.0,40.0,9.0,7.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.15,0.225,0.175,0.0,0.0,0.025,0.05,0.075,0.0,0.0,0.0
2024-11-24,唐津,2,モー２ング一,5,5308,藤森拓海,20,福岡,54,B2,2.39,4.88,1.61,0.0,36,32.08,47,31.06,晴,南西,2,2,6.82,6,逃げ,5,0.26,1.53.9,0.1881395348837209,0.1866883116883116,0.0,43.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
