日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-02-17,芦屋,1,サンライズＶ,1,4515,藤田浩人,38,佐賀,54,A2,6.0,43.56,5.69,34.33,16,31.69,44,31.94,晴,西,6,6,6.92,2,まくり,1,0.1,1.51.2,0.148695652173913,0.1624418604651163,0.15384615384615385,0.34615384615384615,0.07692307692307693,0.11538461538461539,0.0,0.0,0.0,0.0,0.2692307692307692,0.3076923076923077,0.07692307692307693
2025-02-17,芦屋,1,サンライズＶ,2,3730,塩崎優司,52,愛知,52,B1,4.72,23.76,2.5,0.0,30,39.11,23,37.37,晴,西,6,6,7.01,4,まくり,2,0.12,1.53.7,0.1635714285714285,0.170635593220339,0.08333333333333333,0.125,0.20833333333333334,0.0,0.5416666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
2025-02-17,芦屋,1,サンライズＶ,3,4129,宇野博之,44,愛知,55,B1,5.05,32.74,2.88,0.0,14,41.27,22,37.5,晴,西,6,6,6.95,1,まくり,3,0.11,1.50.7,0.1631914893617021,0.1581853281853281,0.0,0.18518518518518517,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,芦屋,1,サンライズＶ,4,3224,栗山繁洋,59,佐賀,54,B1,4.41,27.08,4.66,26.32,53,30.0,46,28.72,晴,西,6,6,6.85,6,まくり,4,0.18,.  .,0.1792105263157895,0.1720179372197309,0.12,0.12,0.12,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0
2025-02-17,芦屋,1,サンライズＶ,5,4111,奥田　誠,44,広島,57,B1,5.09,25.45,4.5,31.25,45,37.63,57,36.11,晴,西,6,6,6.93,3,まくり,5,0.16,1.52.3,0.1977777777777777,0.1920168067226891,0.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,芦屋,1,サンライズＶ,6,3614,谷　勝幸,52,広島,54,B1,4.32,23.08,4.28,11.11,26,32.4,64,38.35,晴,西,6,6,6.92,5,まくり,6,0.15,.  .,0.2016129032258064,0.1695238095238095,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,芦屋,2,サンライズＷ,1,3643,米田隆弘,52,岡山,53,A2,5.18,31.76,5.62,38.46,24,26.04,51,29.35,晴,北西,6,6,6.91,2,まくり,1,0.11,1.51.0,0.1529268292682927,0.1644247787610619,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.0,0.0,0.0,0.0,0.14814814814814814,0.37037037037037035,0.25925925925925924
2025-02-17,芦屋,2,サンライズＷ,2,5137,川原　涼,24,愛知,54,B1,5.66,38.64,4.11,22.22,44,40.19,14,31.25,晴,北西,6,6,6.89,6,まくり,2,0.15,.  .,0.1741176470588235,0.1606153846153846,0.0625,0.09375,0.125,0.0,0.53125,0.0625,0.0,0.0,0.0,0.0,0.0
2025-02-17,芦屋,2,サンライズＷ,3,5286,坂井滉哉,25,福岡,51,B1,3.94,17.5,2.26,5.13,55,30.06,34,29.29,晴,北西,6,6,6.93,1,まくり,3,0.12,1.49.6,0.15375,0.1512849162011173,0.0,0.09375,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,芦屋,2,サンライズＷ,4,4427,秦　英悟,39,大阪,52,A2,6.82,50.72,5.75,37.5,42,31.16,11,29.38,晴,北西,6,6,6.89,3,まくり,4,0.11,1.52.2,0.1594444444444444,0.1581818181818181,0.03125,0.09375,0.1875,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0
2025-02-17,芦屋,2,サンライズＷ,5,3587,武田信一,51,徳島,61,B2,4.23,23.08,2.86,4.76,40,39.05,19,41.71,晴,北西,6,6,6.91,4,まくり,5,0.13,1.53.6,0.1623529411764706,0.1625190839694656,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
2025-02-17,芦屋,2,サンライズＷ,6,3741,松尾基成,50,福岡,57,B1,4.14,19.54,4.04,16.9,41,41.49,37,43.37,晴,北西,6,6,6.93,5,まくり,6,0.18,.  .,0.1944444444444444,0.1806880733944954,0.0,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,芦屋,3,サンライズＸ,1,4873,蒲原健太,31,佐賀,53,A2,5.72,37.31,4.55,20.0,28,36.79,45,28.06,晴,北西,6,6,6.86,1,逃げ,1,0.07,1.50.4,0.2132142857142857,0.21175,0.39655172413793105,0.29310344827586204,0.13793103448275862,0.3620689655172414,0.0,0.0,0.0,0.0,0.1206896551724138,0.2413793103448276,0.13793103448275862
2025-02-17,芦屋,3,サンライズＸ,2,4969,町田洸希,33,長崎,54,B1,4.38,19.7,4.08,20.51,43,28.95,48,43.65,晴,北西,6,6,6.97,2,逃げ,2,0.07,1.51.4,0.1536842105263157,0.1662085308056872,0.09803921568627451,0.3137254901960784,0.21568627450980393,0.0,0.45098039215686275,0.058823529411764705,0.0196078431372549,0.0,0.0,0.0,0.0
2025-02-17,芦屋,3,サンライズＸ,3,3908,重成一人,46,香川,56,A1,6.62,50.0,6.49,48.84,39,31.07,16,38.39,晴,北西,6,6,6.8,3,逃げ,3,0.08,1.52.9,0.1295652173913043,0.1415953307392996,0.08163265306122448,0.20408163265306123,0.2857142857142857,0.0,0.0,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0
2025-02-17,芦屋,3,サンライズＸ,4,5328,井上慧人,21,福岡,54,B2,2.02,1.14,2.3,0.0,21,37.56,18,36.5,晴,北西,6,6,6.8,5,逃げ,4,0.11,.  .,0.1587179487179487,0.1776023391812865,0.0975609756097561,0.17073170731707318,0.24390243902439024,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.0
2025-02-17,芦屋,3,サンライズＸ,5,5018,竹下大樹,26,福岡,55,A2,5.69,37.96,5.37,26.53,20,27.17,41,28.02,晴,北西,6,6,6.88,4,逃げ,5,0.07,1.53.7,0.17,0.1630588235294117,0.1111111111111111,0.1111111111111111,0.06666666666666667,0.0,0.0,0.022222222222222223,0.0,0.08888888888888889,0.0,0.0,0.0
