ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2023-10-18,ìÇí√,1,í©ÇPêÌàÍî ,1,3744,ìøëùèGé˜,48,ê√â™,53,A1,6.98,52.5,6.3,37.84,40,32.43,52,25.19,ê∞,ìÏêº,3,3,6.67,1,ì¶Ç∞,1,0.11,1.47.7,0.1315942028985507,0.1333216783216783,58.0,69.0,2.0,5.0,55.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.8405797101449275,0.028985507246376812,0.07246376811594203,0.7971014492753623,0.0,0.0,0.0,0.0,0.028985507246376812,0.028985507246376812,0.07246376811594203
2023-10-18,ìÇí√,1,í©ÇPêÌàÍî ,2,4062,å„ì°ózâÓ,44,à§ím,57,B1,4.71,29.41,5.33,33.33,33,38.46,69,31.65,ê∞,ìÏêº,3,3,6.71,6,ì¶Ç∞,2,0.16,1.56.1,0.1526829268292683,0.1806637168141593,6.0,41.0,9.0,8.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.21951219512195122,0.1951219512195122,0.0,0.5121951219512195,0.07317073170731707,0.024390243902439025,0.0,0.0,0.0,0.0
2023-10-18,ìÇí√,1,í©ÇPêÌàÍî ,3,3703,íπéîÅ@·¡,49,ïüâ™,50,B2,5.65,40.0,6.36,46.43,52,32.43,59,37.93,ê∞,ìÏêº,3,3,6.78,5,ì¶Ç∞,3,0.16,1.54.7,0.192,0.19125,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,ìÇí√,1,í©ÇPêÌàÍî ,4,3742,ã{ínèGãF,49,ïüâ™,51,B1,5.19,30.84,5.26,32.08,55,14.81,58,32.64,ê∞,ìÏêº,3,3,6.76,3,ì¶Ç∞,4,0.27,1.52.4,0.1848780487804878,0.1877232142857142,1.0,41.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.1951219512195122,0.2926829268292683,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0
2023-10-18,ìÇí√,1,í©ÇPêÌàÍî ,5,4299,íÜìáç_ç∆,40,í∑çË,57,B1,4.88,23.96,4.37,20.0,37,18.42,86,28.78,ê∞,ìÏêº,3,3,6.76,4,ì¶Ç∞,5,0.13,1.53.3,0.1617241379310345,0.1548901098901099,1.0,29.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
2023-10-18,ìÇí√,1,í©ÇPêÌàÍî ,6,5237,âièºó«ã≥,24,ïüâ™,55,B2,1.67,3.03,1.0,0.0,21,38.89,77,32.62,ê∞,ìÏêº,3,3,6.75,2,ì¶Ç∞,6,0.19,1.50.6,0.1960759493670886,0.1905128205128205,0.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,ìÇí√,2,ÉÇÅ[ÇQÉìÉOàÍ,1,5084,ññâiòañÁ,24,ç≤âÍ,51,A1,6.99,52.8,6.84,53.14,11,29.73,82,25.35,ê∞,ìÏêº,3,3,6.66,1,ì¶Ç∞,1,0.16,1.48.1,0.1384375,0.1398161764705882,44.0,64.0,5.0,4.0,44.0,0.0,0.0,0.0,0.0,6.0,11.0,2.0,0.6875,0.078125,0.0625,0.6875,0.0,0.0,0.0,0.0,0.09375,0.171875,0.03125
2023-10-18,ìÇí√,2,ÉÇÅ[ÇQÉìÉOàÍ,2,4298,ã{â∫å≥à˚,40,à§ím,53,A2,6.12,42.64,0.0,0.0,65,37.84,90,25.0,ê∞,ìÏêº,3,3,6.7,2,ì¶Ç∞,2,0.1,1.51.3,0.1516,0.1603649635036496,10.0,50.0,12.0,6.0,0.0,27.0,7.0,2.0,0.0,0.0,0.0,0.0,0.2,0.24,0.12,0.0,0.54,0.14,0.04,0.0,0.0,0.0,0.0
2023-10-18,ìÇí√,2,ÉÇÅ[ÇQÉìÉOàÍ,3,3211,ñkêÏïqçO,61,ç≤âÍ,54,B1,3.69,9.52,4.5,19.21,41,42.11,55,17.74,ê∞,ìÏêº,3,3,6.77,3,ì¶Ç∞,3,0.08,1.53.1,0.1737837837837837,0.1698461538461538,2.0,37.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05405405405405406,0.08108108108108109,0.24324324324324326,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0
2023-10-18,ìÇí√,2,ÉÇÅ[ÇQÉìÉOàÍ,4,5033,ì°å¥çFìl,25,à§ím,56,B1,4.09,21.26,0.0,0.0,59,30.77,81,39.57,ê∞,ìÏêº,3,3,6.83,4,ì¶Ç∞,4,0.27,1.53.1,0.1797777777777778,0.1814814814814815,1.0,45.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.08888888888888889,0.2222222222222222,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
