日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-06-23,大村,1,一般,1,4325,新出浩司,40,大阪,52,B1,5.09,31.53,4.75,37.5,33,0.0,15,0.0,曇り,南西,1,1,6.98,5,まくり差し,1,0.15,.  .,0.1437837837837838,0.14778761061946902,0.2894736842105263,0.39473684210526316,0.0
2023-06-23,大村,1,一般,2,3998,冨成謙児,44,佐賀,52,B1,4.79,29.13,4.15,15.38,12,0.0,33,0.0,曇り,南西,1,1,7.0,4,まくり差し,2,0.16,1.54.8,0.14675,0.16067510548523206,0.029411764705882353,0.35294117647058826,0.6176470588235294
2023-06-23,大村,1,一般,3,4164,岩永節也,41,長崎,51,B1,3.52,6.0,4.26,26.25,53,0.0,57,0.0,曇り,南西,1,1,6.93,6,まくり差し,3,0.17,.  .,0.1980769230769231,0.1919083969465649,0.2,0.3,0.0
2023-06-23,大村,1,一般,4,3462,竹上真司,56,岡山,53,B1,4.64,29.59,4.93,29.27,56,0.0,35,0.0,曇り,南西,1,1,7.03,2,まくり差し,4,0.08,1.51.9,0.14939393939393938,0.155,0.03125,0.21875,0.0
2023-06-23,大村,1,一般,5,4562,阪本勇介,35,岡山,53,B1,4.66,23.89,4.26,18.6,13,0.0,22,0.0,曇り,南西,1,1,6.86,1,まくり差し,5,0.11,1.50.8,0.19944444444444445,0.20056701030927837,0.08823529411764706,0.2647058823529412,0.0
2023-06-23,大村,1,一般,6,4778,堤　啓輔,37,佐賀,51,B1,5.25,33.33,4.13,23.33,40,0.0,13,0.0,曇り,南西,1,1,6.95,3,まくり差し,6,0.13,1.53.5,0.18612903225806451,0.16113402061855672,0.0,0.1724137931034483,0.0
2023-06-23,大村,2,一般,1,4462,夏山亮平,37,大阪,60,B1,5.66,36.78,4.39,16.67,43,0.0,21,0.0,曇り,南西,1,1,6.96,2,差し,1,0.15,1.51.9,0.14592592592592593,0.14670050761421322,0.13636363636363635,0.4090909090909091,0.0
2023-06-23,大村,2,一般,2,3516,吉原聖人,55,広島,52,B1,3.98,19.57,4.1,14.29,34,0.0,16,0.0,曇り,南西,1,1,6.98,1,差し,2,0.18,1.50.7,0.15214285714285714,0.16947368421052633,0.10344827586206896,0.3793103448275862,0.4827586206896552
2023-06-23,大村,2,一般,3,4855,江頭賢太,27,長崎,53,B1,3.34,18.75,4.22,23.3,55,0.0,58,0.0,曇り,南西,1,1,7.01,6,差し,4,0.18,.  .,0.19400000000000003,0.18378048780487805,0.0,0.32,0.0
2023-06-23,大村,2,一般,4,4252,松下哲也,40,福岡,52,B1,4.03,15.58,4.6,23.81,21,0.0,11,0.0,曇り,南西,1,1,7.05,3,差し,5,0.21,1.53.7,0.17513513513513515,0.16586387434554975,0.0,0.2962962962962963,0.0
2023-06-23,大村,2,一般,5,2903,山崎　毅,63,福岡,48,B1,4.58,23.75,4.76,22.22,47,0.0,34,0.0,曇り,南西,1,1,7.06,4,差し,3,0.11,1.54.8,0.18848484848484848,0.17460227272727272,0.0,0.37037037037037035,0.0
